Step       0 (bc0.0)s   | [R_te] min: 212.49          max: 230.07         Avg: 220.50 (1.84)       | [MSE_tr]  0.6094   
Step    1000 (bc2.8)s   | [R_te] min: 144.89          max: 151.66         Avg: 149.20 (0.63)       | [MSE_tr]  0.4420   
Step    2000 (bc2.8)s   | [R_te] min: 134.71          max: 144.60         Avg: 138.37 (0.84)       | [MSE_tr]  0.4336   
Step    3000 (bc2.8)s   | [R_te] min: 135.40          max: 141.35         Avg: 139.08 (0.55)       | [MSE_tr]  0.4282   
Step    4000 (bc2.8)s   | [R_te] min: 126.71          max: 131.86         Avg: 129.64 (0.43)       | [MSE_tr]  0.4246   
Step    5000 (bc2.8)s   | [R_te] min: 128.22          max: 134.48         Avg: 130.73 (0.71)       | [MSE_tr]  0.4215   
Step    6000 (bc2.8)s   | [R_te] min: 131.71          max: 141.38         Avg: 138.04 (0.96)       | [MSE_tr]  0.4189   
Step    7000 (bc2.8)s   | [R_te] min: 128.22          max: 136.79         Avg: 132.90 (0.77)       | [MSE_tr]  0.4169   
Step    8000 (bc2.8)s   | [R_te] min: 128.44          max: 136.21         Avg: 132.49 (0.75)       | [MSE_tr]  0.4156   
Step    9000 (bc2.8)s   | [R_te] min: 127.81          max: 146.98         Avg: 134.53 (1.70)       | [MSE_tr]  0.4140   
Step   10000 (bc2.8)s   | [R_te] min: 122.78          max: 133.32         Avg: 126.51 (0.96)       | [MSE_tr]  0.4125   
Step   11000 (bc2.8)s   | [R_te] min: 131.65          max: 136.88         Avg: 134.36 (0.44)       | [MSE_tr]  0.4077   
Step   12000 (bc2.8)s   | [R_te] min: 123.32          max: 129.76         Avg: 126.52 (0.66)       | [MSE_tr]  0.4043   
Step   13000 (bc2.8)s   | [R_te] min: 128.71          max: 136.46         Avg: 133.18 (0.71)       | [MSE_tr]  0.4029   
Step   14000 (bc2.8)s   | [R_te] min: 127.53          max: 139.03         Avg: 133.51 (1.14)       | [MSE_tr]  0.4018   
Step   15000 (bc2.8)s   | [R_te] min: 132.61          max: 140.31         Avg: 136.90 (0.68)       | [MSE_tr]  0.4012   
