Step       0 (bc0.0)s   | [R_te] min: 321.18          max: 348.59         Avg: 335.93 (2.81)       | [MSE_tr]  0.4400   
Step    1000 (bc2.8)s   | [R_te] min: 284.60          max: 305.45         Avg: 296.62 (1.90)       | [MSE_tr]  0.3210   
Step    2000 (bc2.8)s   | [R_te] min: 181.04          max: 195.50         Avg: 188.66 (1.50)       | [MSE_tr]  0.3102   
Step    3000 (bc2.8)s   | [R_te] min: 170.33          max: 181.91         Avg: 175.08 (1.18)       | [MSE_tr]  0.3032   
Step    4000 (bc2.8)s   | [R_te] min: 171.28          max: 180.51         Avg: 173.83 (0.94)       | [MSE_tr]  0.2982   
Step    5000 (bc2.8)s   | [R_te] min: 199.16          max: 212.14         Avg: 204.83 (1.23)       | [MSE_tr]  0.2946   
Step    6000 (bc2.8)s   | [R_te] min: 276.67          max: 295.72         Avg: 285.22 (1.88)       | [MSE_tr]  0.2913   
Step    7000 (bc2.8)s   | [R_te] min: 278.56          max: 309.53         Avg: 292.43 (2.91)       | [MSE_tr]  0.2889   
Step    8000 (bc2.8)s   | [R_te] min: 273.15          max: 308.44         Avg: 289.67 (3.26)       | [MSE_tr]  0.2867   
Step    9000 (bc2.8)s   | [R_te] min: 284.76          max: 313.16         Avg: 295.30 (3.10)       | [MSE_tr]  0.2851   
Step   10000 (bc2.8)s   | [R_te] min: 226.11          max: 294.62         Avg: 252.08 (6.76)       | [MSE_tr]  0.2833   
Step   11000 (bc2.8)s   | [R_te] min: 275.35          max: 330.96         Avg: 295.51 (4.72)       | [MSE_tr]  0.2819   
Step   12000 (bc2.8)s   | [R_te] min: 270.88          max: 305.99         Avg: 291.00 (3.27)       | [MSE_tr]  0.2808   
Step   13000 (bc2.8)s   | [R_te] min: 274.30          max: 295.25         Avg: 289.94 (1.97)       | [MSE_tr]  0.2793   
Step   14000 (bc2.8)s   | [R_te] min: 273.78          max: 319.53         Avg: 302.35 (4.97)       | [MSE_tr]  0.2790   
Step   15000 (bc2.8)s   | [R_te] min: 268.46          max: 293.20         Avg: 279.78 (2.94)       | [MSE_tr]  0.2765   
Step   16000 (bc2.8)s   | [R_te] min: 252.56          max: 319.83         Avg: 283.67 (5.38)       | [MSE_tr]  0.2753   
Step   17000 (bc2.8)s   | [R_te] min: 221.23          max: 295.97         Avg: 273.64 (6.15)       | [MSE_tr]  0.2744   
Step   18000 (bc2.8)s   | [R_te] min: 179.66          max: 189.86         Avg: 184.63 (1.08)       | [MSE_tr]  0.2735   
Step   19000 (bc2.8)s   | [R_te] min: 197.82          max: 241.91         Avg: 210.96 (4.44)       | [MSE_tr]  0.2728   
Step   20000 (bc2.8)s   | [R_te] min: 178.61          max: 192.47         Avg: 186.37 (1.43)       | [MSE_tr]  0.2724   
Step   21000 (bc2.8)s   | [R_te] min: 181.21          max: 188.22         Avg: 183.34 (0.75)       | [MSE_tr]  0.2718   
Step   22000 (bc2.8)s   | [R_te] min: 176.04          max: 187.05         Avg: 181.20 (0.97)       | [MSE_tr]  0.2706   
Step   23000 (bc2.8)s   | [R_te] min: 177.15          max: 191.08         Avg: 182.56 (1.53)       | [MSE_tr]  0.2704   
Step   24000 (bc2.8)s   | [R_te] min: 169.63          max: 182.43         Avg: 176.81 (1.27)       | [MSE_tr]  0.2705   
Step   25000 (bc2.8)s   | [R_te] min: 172.59          max: 186.60         Avg: 178.97 (1.34)       | [MSE_tr]  0.2698   
Step   26000 (bc2.8)s   | [R_te] min: 166.90          max: 182.44         Avg: 174.92 (1.40)       | [MSE_tr]  0.2692   
Step   27000 (bc2.8)s   | [R_te] min: 166.93          max: 182.17         Avg: 172.54 (1.45)       | [MSE_tr]  0.2689   
Step   28000 (bc2.8)s   | [R_te] min: 169.85          max: 181.81         Avg: 175.40 (1.14)       | [MSE_tr]  0.2685   
Step   29000 (bc2.8)s   | [R_te] min: 176.29          max: 191.67         Avg: 180.09 (1.41)       | [MSE_tr]  0.2684   
Step   30000 (bc2.8)s   | [R_te] min: 170.66          max: 177.97         Avg: 174.71 (0.87)       | [MSE_tr]  0.2690   
Step   31000 (bc2.8)s   | [R_te] min: 170.40          max: 181.85         Avg: 176.80 (1.04)       | [MSE_tr]  0.2678   
Step   32000 (bc2.8)s   | [R_te] min: 171.45          max: 186.43         Avg: 177.02 (1.68)       | [MSE_tr]  0.2677   
Step   33000 (bc2.8)s   | [R_te] min: 170.32          max: 184.61         Avg: 176.72 (1.39)       | [MSE_tr]  0.2678   
Step   34000 (bc2.8)s   | [R_te] min: 175.04          max: 181.80         Avg: 177.74 (0.70)       | [MSE_tr]  0.2670   
Step   35000 (bc2.8)s   | [R_te] min: 175.75          max: 187.18         Avg: 181.91 (1.39)       | [MSE_tr]  0.2673   
Step   36000 (bc2.8)s   | [R_te] min: 170.56          max: 186.26         Avg: 178.43 (1.30)       | [MSE_tr]  0.2670   
Step   37000 (bc2.8)s   | [R_te] min: 169.05          max: 182.26         Avg: 177.39 (1.38)       | [MSE_tr]  0.2661   
Step   38000 (bc2.8)s   | [R_te] min: 171.02          max: 191.26         Avg: 176.19 (1.90)       | [MSE_tr]  0.2660   
Step   39000 (bc2.8)s   | [R_te] min: 170.71          max: 186.74         Avg: 176.98 (1.77)       | [MSE_tr]  0.2663   
Step   40000 (bc2.8)s   | [R_te] min: 170.59          max: 185.08         Avg: 177.69 (1.59)       | [MSE_tr]  0.2661   
Step   41000 (bc2.8)s   | [R_te] min: 170.87          max: 183.28         Avg: 176.44 (1.26)       | [MSE_tr]  0.2659   
Step   42000 (bc2.8)s   | [R_te] min: 165.32          max: 186.24         Avg: 177.22 (1.74)       | [MSE_tr]  0.2659   
Step   43000 (bc2.8)s   | [R_te] min: 172.39          max: 182.78         Avg: 178.03 (1.01)       | [MSE_tr]  0.2661   
Step   44000 (bc2.8)s   | [R_te] min: 171.15          max: 187.23         Avg: 177.78 (1.60)       | [MSE_tr]  0.2660   
Step   45000 (bc2.8)s   | [R_te] min: 170.80          max: 185.90         Avg: 178.38 (1.34)       | [MSE_tr]  0.2654   
Step   46000 (bc2.8)s   | [R_te] min: 172.30          max: 186.02         Avg: 179.47 (1.24)       | [MSE_tr]  0.2648   
Step   47000 (bc2.8)s   | [R_te] min: 166.67          max: 182.88         Avg: 176.25 (1.63)       | [MSE_tr]  0.2653   
Step   48000 (bc2.8)s   | [R_te] min: 172.04          max: 185.55         Avg: 180.07 (1.25)       | [MSE_tr]  0.2652   
Step   49000 (bc2.8)s   | [R_te] min: 170.40          max: 181.16         Avg: 175.57 (1.12)       | [MSE_tr]  0.2646   
