Step       0 (bc0.0)s   | [R_te] min: 337.89          max: 388.99         Avg: 358.33 (4.77)       | [MSE_tr]  0.4385   
Step    1000 (bc3.0)s   | [R_te] min: 214.82          max: 339.03         Avg: 261.16 (12.14)      | [MSE_tr]  0.3217   
Step    2000 (bc2.9)s   | [R_te] min: 176.38          max: 188.20         Avg: 181.69 (1.32)       | [MSE_tr]  0.3106   
Step    3000 (bc2.9)s   | [R_te] min: 171.72          max: 187.35         Avg: 180.00 (1.49)       | [MSE_tr]  0.3033   
Step    4000 (bc3.0)s   | [R_te] min: 170.02          max: 196.76         Avg: 177.26 (2.42)       | [MSE_tr]  0.2984   
Step    5000 (bc3.0)s   | [R_te] min: 166.20          max: 180.39         Avg: 174.02 (1.14)       | [MSE_tr]  0.2943   
Step    6000 (bc3.0)s   | [R_te] min: 166.37          max: 176.54         Avg: 171.78 (1.19)       | [MSE_tr]  0.2914   
Step    7000 (bc3.0)s   | [R_te] min: 169.92          max: 180.96         Avg: 173.75 (1.11)       | [MSE_tr]  0.2887   
Step    8000 (bc3.0)s   | [R_te] min: 154.61          max: 164.30         Avg: 159.70 (0.95)       | [MSE_tr]  0.2854   
Step    9000 (bc3.0)s   | [R_te] min: 154.65          max: 170.27         Avg: 161.18 (1.38)       | [MSE_tr]  0.2831   
Step   10000 (bc3.0)s   | [R_te] min: 153.66          max: 171.08         Avg: 160.14 (1.86)       | [MSE_tr]  0.2815   
Step   11000 (bc3.0)s   | [R_te] min: 153.73          max: 165.70         Avg: 158.98 (1.25)       | [MSE_tr]  0.2799   
Step   12000 (bc3.0)s   | [R_te] min: 154.83          max: 169.55         Avg: 163.34 (1.48)       | [MSE_tr]  0.2786   
Step   13000 (bc3.0)s   | [R_te] min: 153.85          max: 169.76         Avg: 163.46 (1.42)       | [MSE_tr]  0.2779   
Step   14000 (bc3.0)s   | [R_te] min: 159.58          max: 174.64         Avg: 163.97 (1.31)       | [MSE_tr]  0.2768   
Step   15000 (bc3.0)s   | [R_te] min: 154.40          max: 163.73         Avg: 159.43 (0.82)       | [MSE_tr]  0.2758   
Step   16000 (bc3.0)s   | [R_te] min: 155.67          max: 169.86         Avg: 161.42 (1.52)       | [MSE_tr]  0.2753   
Step   17000 (bc3.0)s   | [R_te] min: 153.53          max: 166.19         Avg: 159.91 (1.31)       | [MSE_tr]  0.2742   
Step   18000 (bc3.0)s   | [R_te] min: 154.60          max: 170.35         Avg: 162.53 (1.43)       | [MSE_tr]  0.2736   
Step   19000 (bc3.0)s   | [R_te] min: 158.46          max: 174.71         Avg: 166.67 (1.63)       | [MSE_tr]  0.2734   
Step   20000 (bc3.0)s   | [R_te] min: 154.26          max: 169.63         Avg: 161.16 (1.75)       | [MSE_tr]  0.2724   
Step   21000 (bc2.9)s   | [R_te] min: 159.75          max: 169.41         Avg: 164.60 (1.04)       | [MSE_tr]  0.2720   
Step   22000 (bc3.0)s   | [R_te] min: 160.06          max: 175.77         Avg: 166.63 (1.58)       | [MSE_tr]  0.2712   
Step   23000 (bc3.0)s   | [R_te] min: 153.85          max: 179.67         Avg: 164.23 (2.14)       | [MSE_tr]  0.2712   
Step   24000 (bc3.0)s   | [R_te] min: 161.29          max: 171.73         Avg: 166.13 (1.07)       | [MSE_tr]  0.2714   
Step   25000 (bc3.0)s   | [R_te] min: 159.22          max: 174.41         Avg: 167.49 (1.64)       | [MSE_tr]  0.2702   
Step   26000 (bc3.0)s   | [R_te] min: 160.63          max: 173.54         Avg: 167.37 (1.10)       | [MSE_tr]  0.2695   
Step   27000 (bc3.0)s   | [R_te] min: 159.10          max: 175.62         Avg: 166.85 (1.81)       | [MSE_tr]  0.2702   
Step   28000 (bc3.0)s   | [R_te] min: 159.05          max: 180.69         Avg: 167.65 (1.99)       | [MSE_tr]  0.2696   
Step   29000 (bc3.0)s   | [R_te] min: 159.62          max: 176.05         Avg: 167.33 (1.43)       | [MSE_tr]  0.2696   
Step   30000 (bc3.0)s   | [R_te] min: 160.49          max: 176.51         Avg: 165.82 (1.91)       | [MSE_tr]  0.2691   
Step   31000 (bc3.0)s   | [R_te] min: 159.91          max: 180.89         Avg: 168.56 (1.68)       | [MSE_tr]  0.2692   
Step   32000 (bc3.0)s   | [R_te] min: 160.24          max: 179.60         Avg: 169.37 (2.07)       | [MSE_tr]  0.2688   
Step   33000 (bc3.0)s   | [R_te] min: 160.47          max: 180.78         Avg: 169.15 (1.89)       | [MSE_tr]  0.2684   
Step   34000 (bc3.0)s   | [R_te] min: 160.75          max: 174.94         Avg: 168.28 (1.16)       | [MSE_tr]  0.2683   
Step   35000 (bc3.0)s   | [R_te] min: 161.72          max: 175.95         Avg: 170.44 (1.23)       | [MSE_tr]  0.2685   
Step   36000 (bc3.0)s   | [R_te] min: 159.95          max: 175.26         Avg: 168.23 (1.33)       | [MSE_tr]  0.2681   
Step   37000 (bc3.1)s   | [R_te] min: 164.41          max: 177.57         Avg: 170.17 (1.45)       | [MSE_tr]  0.2676   
Step   38000 (bc3.0)s   | [R_te] min: 159.24          max: 176.09         Avg: 167.66 (1.74)       | [MSE_tr]  0.2677   
Step   39000 (bc3.0)s   | [R_te] min: 158.33          max: 169.75         Avg: 163.44 (1.22)       | [MSE_tr]  0.2678   
Step   40000 (bc3.0)s   | [R_te] min: 159.48          max: 174.11         Avg: 166.77 (1.24)       | [MSE_tr]  0.2672   
Step   41000 (bc3.0)s   | [R_te] min: 163.21          max: 180.26         Avg: 168.43 (1.77)       | [MSE_tr]  0.2675   
Step   42000 (bc3.0)s   | [R_te] min: 160.35          max: 175.08         Avg: 167.57 (1.40)       | [MSE_tr]  0.2674   
Step   43000 (bc3.0)s   | [R_te] min: 159.82          max: 170.77         Avg: 165.45 (1.24)       | [MSE_tr]  0.2677   
Step   44000 (bc3.0)s   | [R_te] min: 164.77          max: 177.04         Avg: 170.70 (1.15)       | [MSE_tr]  0.2680   
Step   45000 (bc3.0)s   | [R_te] min: 158.74          max: 175.11         Avg: 164.92 (1.51)       | [MSE_tr]  0.2668   
Step   46000 (bc3.0)s   | [R_te] min: 159.82          max: 176.09         Avg: 169.11 (1.46)       | [MSE_tr]  0.2672   
Step   47000 (bc3.0)s   | [R_te] min: 164.54          max: 175.93         Avg: 167.57 (1.15)       | [MSE_tr]  0.2667   
Step   48000 (bc3.0)s   | [R_te] min: 161.48          max: 171.63         Avg: 166.50 (1.02)       | [MSE_tr]  0.2665   
Step   49000 (bc3.0)s   | [R_te] min: 161.54          max: 170.93         Avg: 166.28 (0.82)       | [MSE_tr]  0.2666   
Step   50000 (bc3.0)s   | [R_te] min: 163.95          max: 174.32         Avg: 168.85 (0.87)       | [MSE_tr]  0.2678   
Step   51000 (bc3.0)s   | [R_te] min: 163.96          max: 171.10         Avg: 167.38 (0.97)       | [MSE_tr]  0.2662   
Step   52000 (bc3.0)s   | [R_te] min: 159.00          max: 176.20         Avg: 167.99 (1.34)       | [MSE_tr]  0.2672   
