Step       0 (bc0.0)s   | [R_te] min: 337.89          max: 388.99         Avg: 358.33 (4.77)       | [MSE_tr]  0.6090   
Step    1000 (bc2.9)s   | [R_te] min: 150.08          max: 159.09         Avg: 154.97 (0.81)       | [MSE_tr]  0.4421   
Step    2000 (bc2.9)s   | [R_te] min: 155.99          max: 164.46         Avg: 161.85 (0.81)       | [MSE_tr]  0.4344   
Step    3000 (bc2.9)s   | [R_te] min: 144.67          max: 164.53         Avg: 151.80 (1.88)       | [MSE_tr]  0.4289   
Step    4000 (bc2.9)s   | [R_te] min: 161.20          max: 181.51         Avg: 168.74 (1.53)       | [MSE_tr]  0.4252   
Step    5000 (bc2.9)s   | [R_te] min: 146.42          max: 154.92         Avg: 152.17 (0.88)       | [MSE_tr]  0.4219   
Step    6000 (bc2.9)s   | [R_te] min: 150.29          max: 160.34         Avg: 153.63 (0.92)       | [MSE_tr]  0.4197   
Step    7000 (bc2.9)s   | [R_te] min: 155.98          max: 172.84         Avg: 161.95 (1.66)       | [MSE_tr]  0.4170   
Step    8000 (bc2.9)s   | [R_te] min: 151.29          max: 168.54         Avg: 161.27 (1.55)       | [MSE_tr]  0.4151   
Step    9000 (bc2.9)s   | [R_te] min: 151.10          max: 165.84         Avg: 158.62 (1.15)       | [MSE_tr]  0.4134   
Step   10000 (bc2.9)s   | [R_te] min: 150.48          max: 161.14         Avg: 154.17 (1.04)       | [MSE_tr]  0.4121   
Step   11000 (bc2.9)s   | [R_te] min: 150.99          max: 162.48         Avg: 155.90 (1.05)       | [MSE_tr]  0.4051   
Step   12000 (bc2.9)s   | [R_te] min: 145.15          max: 151.92         Avg: 148.93 (0.73)       | [MSE_tr]  0.4033   
Step   13000 (bc2.9)s   | [R_te] min: 150.58          max: 159.59         Avg: 153.98 (0.85)       | [MSE_tr]  0.4018   
Step   14000 (bc2.9)s   | [R_te] min: 153.60          max: 164.86         Avg: 159.03 (0.96)       | [MSE_tr]  0.4014   
Step   15000 (bc2.9)s   | [R_te] min: 149.95          max: 159.30         Avg: 154.36 (0.95)       | [MSE_tr]  0.4003   
Step   16000 (bc2.9)s   | [R_te] min: 148.31          max: 156.69         Avg: 151.98 (0.82)       | [MSE_tr]  0.3989   
Step   17000 (bc2.9)s   | [R_te] min: 149.75          max: 161.47         Avg: 152.97 (1.03)       | [MSE_tr]  0.3985   
Step   18000 (bc2.9)s   | [R_te] min: 147.77          max: 156.61         Avg: 152.16 (0.94)       | [MSE_tr]  0.3985   
Step   19000 (bc2.9)s   | [R_te] min: 151.44          max: 156.18         Avg: 153.79 (0.43)       | [MSE_tr]  0.3971   
Step   20000 (bc2.9)s   | [R_te] min: 141.59          max: 153.57         Avg: 146.94 (1.25)       | [MSE_tr]  0.3967   
Step   21000 (bc2.9)s   | [R_te] min: 144.31          max: 155.45         Avg: 149.90 (1.07)       | [MSE_tr]  0.3965   
Step   22000 (bc2.9)s   | [R_te] min: 148.44          max: 160.06         Avg: 153.20 (1.09)       | [MSE_tr]  0.3958   
Step   23000 (bc2.9)s   | [R_te] min: 150.64          max: 161.09         Avg: 154.51 (1.18)       | [MSE_tr]  0.3954   
Step   24000 (bc2.9)s   | [R_te] min: 150.22          max: 161.73         Avg: 154.60 (1.17)       | [MSE_tr]  0.3951   
Step   25000 (bc2.9)s   | [R_te] min: 144.74          max: 156.62         Avg: 152.58 (1.03)       | [MSE_tr]  0.3949   
Step   26000 (bc2.9)s   | [R_te] min: 149.58          max: 160.20         Avg: 155.05 (1.09)       | [MSE_tr]  0.3951   
Step   27000 (bc2.9)s   | [R_te] min: 145.22          max: 154.59         Avg: 151.36 (1.03)       | [MSE_tr]  0.3944   
Step   28000 (bc2.9)s   | [R_te] min: 144.67          max: 155.68         Avg: 150.51 (1.21)       | [MSE_tr]  0.3947   
Step   29000 (bc2.9)s   | [R_te] min: 145.14          max: 155.21         Avg: 150.81 (1.11)       | [MSE_tr]  0.3939   
Step   30000 (bc2.9)s   | [R_te] min: 141.51          max: 152.45         Avg: 147.83 (1.17)       | [MSE_tr]  0.3939   
Step   31000 (bc2.9)s   | [R_te] min: 139.16          max: 156.86         Avg: 150.26 (1.63)       | [MSE_tr]  0.3940   
Step   32000 (bc2.9)s   | [R_te] min: 138.11          max: 154.42         Avg: 149.22 (1.69)       | [MSE_tr]  0.3937   
Step   33000 (bc2.9)s   | [R_te] min: 156.80          max: 170.58         Avg: 163.37 (1.26)       | [MSE_tr]  0.3946   
Step   34000 (bc2.9)s   | [R_te] min: 140.65          max: 158.92         Avg: 151.17 (1.72)       | [MSE_tr]  0.3927   
Step   35000 (bc2.9)s   | [R_te] min: 141.62          max: 152.84         Avg: 147.03 (1.03)       | [MSE_tr]  0.3934   
