Step       0 (bc0.0)s   | [R_te] min: -1.08           max: 0.71           Avg: -0.10 (0.16)        | [MSE_tr]  0.8173    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc18.9)s  | [R_te] min: 1505.18         max: 1539.69        Avg: 1520.50 (2.79)      | [MSE_tr]  0.5384    | w_noise: [0.325 0.327 0.339 0.400 0.434 0.456 0.461 0.465 0.468 0.470]
Step    2000 (bc18.9)s  | [R_te] min: 2392.93         max: 2427.49        Avg: 2411.52 (3.58)      | [MSE_tr]  0.5015    | w_noise: [0.258 0.261 0.275 0.374 0.465 0.536 0.553 0.567 0.573 0.581]
Step    3000 (bc19.1)s  | [R_te] min: 2481.16         max: 2530.93        Avg: 2504.31 (5.25)      | [MSE_tr]  0.4865    | w_noise: [0.201 0.203 0.218 0.331 0.464 0.603 0.641 0.673 0.691 0.704]
Step    4000 (bc18.9)s  | [R_te] min: 2681.72         max: 2712.83        Avg: 2695.19 (3.03)      | [MSE_tr]  0.4778    | w_noise: [0.155 0.158 0.172 0.289 0.445 0.660 0.727 0.783 0.814 0.846]
Step    5000 (bc18.4)s  | [R_te] min: 2655.92         max: 2700.87        Avg: 2682.70 (4.58)      | [MSE_tr]  0.4699    | w_noise: [0.120 0.124 0.138 0.255 0.424 0.698 0.800 0.897 0.944 1.002]
Step    6000 (bc18.7)s  | [R_te] min: 2670.05         max: 2712.31        Avg: 2695.25 (3.92)      | [MSE_tr]  0.4648    | w_noise: [0.094 0.098 0.112 0.227 0.399 0.718 0.856 1.011 1.086 1.175]
Step    7000 (bc18.8)s  | [R_te] min: 2576.74         max: 2633.38        Avg: 2611.87 (5.31)      | [MSE_tr]  0.4618    | w_noise: [0.075 0.078 0.092 0.207 0.378 0.728 0.898 1.109 1.215 1.356]
Step    8000 (bc18.9)s  | [R_te] min: 2663.43         max: 2715.72        Avg: 2687.55 (4.84)      | [MSE_tr]  0.4571    | w_noise: [0.060 0.064 0.079 0.193 0.361 0.724 0.926 1.192 1.328 1.544]
Step    9000 (bc18.9)s  | [R_te] min: 2731.70         max: 2784.39        Avg: 2751.23 (4.86)      | [MSE_tr]  0.4541    | w_noise: [0.050 0.054 0.068 0.180 0.349 0.722 0.924 1.256 1.418 1.708]
Step   10000 (bc19.3)s  | [R_te] min: 2677.01         max: 2716.99        Avg: 2692.52 (4.25)      | [MSE_tr]  0.4506    | w_noise: [0.042 0.046 0.062 0.171 0.338 0.721 0.922 1.284 1.482 1.849]
Step   11000 (bc19.3)s  | [R_te] min: 2702.31         max: 2767.33        Avg: 2726.17 (7.51)      | [MSE_tr]  0.4478    | w_noise: [0.037 0.041 0.056 0.165 0.330 0.714 0.923 1.305 1.519 1.962]
Step   12000 (bc19.2)s  | [R_te] min: 2675.61         max: 2752.84        Avg: 2726.09 (6.56)      | [MSE_tr]  0.4457    | w_noise: [0.033 0.038 0.052 0.159 0.321 0.705 0.920 1.306 1.529 2.046]
Step   13000 (bc19.3)s  | [R_te] min: 2616.23         max: 2668.79        Avg: 2652.91 (4.24)      | [MSE_tr]  0.4431    | w_noise: [0.030 0.035 0.049 0.155 0.316 0.696 0.909 1.316 1.534 2.092]
Step   14000 (bc19.3)s  | [R_te] min: 2756.58         max: 2799.21        Avg: 2778.92 (4.47)      | [MSE_tr]  0.4407    | w_noise: [0.029 0.033 0.047 0.152 0.310 0.689 0.902 1.315 1.534 2.119]
Step   15000 (bc19.0)s  | [R_te] min: 2719.25         max: 2770.52        Avg: 2740.38 (4.72)      | [MSE_tr]  0.4383    | w_noise: [0.027 0.031 0.045 0.148 0.306 0.685 0.903 1.317 1.533 2.117]
Step   16000 (bc19.0)s  | [R_te] min: 2670.77         max: 2748.63        Avg: 2715.87 (7.94)      | [MSE_tr]  0.4359    | w_noise: [0.026 0.030 0.044 0.145 0.302 0.676 0.897 1.309 1.534 2.115]
Step   17000 (bc19.2)s  | [R_te] min: 2654.36         max: 2704.82        Avg: 2683.68 (4.35)      | [MSE_tr]  0.4341    | w_noise: [0.025 0.029 0.043 0.143 0.300 0.671 0.894 1.295 1.527 2.116]
Step   18000 (bc19.3)s  | [R_te] min: 2711.07         max: 2902.80        Avg: 2775.99 (21.10)     | [MSE_tr]  0.4315    | w_noise: [0.025 0.029 0.042 0.141 0.298 0.676 0.893 1.292 1.525 2.116]
Step   19000 (bc19.1)s  | [R_te] min: 2677.47         max: 2747.87        Avg: 2706.25 (6.37)      | [MSE_tr]  0.4322    | w_noise: [0.024 0.028 0.041 0.140 0.295 0.670 0.884 1.287 1.525 2.097]
Step   20000 (bc19.3)s  | [R_te] min: 2585.50         max: 2649.48        Avg: 2610.12 (6.78)      | [MSE_tr]  0.4301    | w_noise: [0.024 0.027 0.040 0.138 0.293 0.670 0.879 1.292 1.520 2.085]
Step   21000 (bc19.0)s  | [R_te] min: 2650.35         max: 2716.00        Avg: 2694.84 (5.39)      | [MSE_tr]  0.4280    | w_noise: [0.023 0.027 0.040 0.137 0.292 0.664 0.877 1.292 1.506 2.088]
Step   22000 (bc19.1)s  | [R_te] min: 2649.79         max: 2733.38        Avg: 2704.97 (7.07)      | [MSE_tr]  0.4258    | w_noise: [0.023 0.027 0.039 0.136 0.290 0.658 0.874 1.285 1.507 2.097]
Step   23000 (bc19.2)s  | [R_te] min: 2631.35         max: 2704.24        Avg: 2681.19 (6.12)      | [MSE_tr]  0.4261    | w_noise: [0.023 0.026 0.039 0.135 0.288 0.658 0.872 1.283 1.512 2.104]
Step   24000 (bc19.2)s  | [R_te] min: 2723.78         max: 2765.01        Avg: 2741.27 (3.81)      | [MSE_tr]  0.4235    | w_noise: [0.023 0.026 0.039 0.136 0.287 0.658 0.872 1.282 1.515 2.102]
Step   25000 (bc19.0)s  | [R_te] min: 2653.54         max: 2681.73        Avg: 2668.46 (3.25)      | [MSE_tr]  0.4231    | w_noise: [0.023 0.026 0.039 0.134 0.287 0.659 0.871 1.278 1.517 2.096]
Step   26000 (bc19.3)s  | [R_te] min: 2679.35         max: 2724.42        Avg: 2698.35 (3.99)      | [MSE_tr]  0.4218    | w_noise: [0.023 0.026 0.039 0.135 0.286 0.658 0.867 1.267 1.506 2.083]
Step   27000 (bc19.3)s  | [R_te] min: 2646.18         max: 2729.19        Avg: 2690.80 (7.21)      | [MSE_tr]  0.4199    | w_noise: [0.023 0.026 0.039 0.135 0.288 0.661 0.869 1.263 1.506 2.088]
Step   28000 (bc19.3)s  | [R_te] min: 2642.75         max: 2693.25        Avg: 2668.46 (4.53)      | [MSE_tr]  0.4184    | w_noise: [0.023 0.026 0.039 0.135 0.290 0.658 0.871 1.266 1.494 2.089]
Step   29000 (bc19.1)s  | [R_te] min: 2644.80         max: 2681.35        Avg: 2661.01 (3.55)      | [MSE_tr]  0.4169    | w_noise: [0.022 0.026 0.038 0.135 0.288 0.656 0.868 1.270 1.495 2.086]
Step   30000 (bc18.7)s  | [R_te] min: 2437.30         max: 2640.88        Avg: 2540.23 (21.99)     | [MSE_tr]  0.4157    | w_noise: [0.022 0.026 0.038 0.134 0.289 0.653 0.864 1.266 1.500 2.089]
Step   31000 (bc19.0)s  | [R_te] min: 2650.25         max: 2698.81        Avg: 2670.72 (4.59)      | [MSE_tr]  0.4148    | w_noise: [0.022 0.026 0.038 0.135 0.287 0.656 0.866 1.265 1.502 2.087]
Step   32000 (bc19.4)s  | [R_te] min: 2666.56         max: 2722.05        Avg: 2696.50 (4.35)      | [MSE_tr]  0.4131    | w_noise: [0.022 0.026 0.038 0.134 0.287 0.659 0.868 1.266 1.503 2.079]
Step   33000 (bc19.5)s  | [R_te] min: 2590.96         max: 2652.91        Avg: 2613.16 (5.59)      | [MSE_tr]  0.4120    | w_noise: [0.022 0.026 0.038 0.134 0.286 0.659 0.866 1.273 1.501 2.078]
Step   34000 (bc19.1)s  | [R_te] min: 2093.35         max: 2518.11        Avg: 2453.12 (38.61)     | [MSE_tr]  0.4120    | w_noise: [0.022 0.026 0.038 0.133 0.284 0.659 0.868 1.272 1.499 2.091]
Step   35000 (bc19.2)s  | [R_te] min: 2676.21         max: 2763.46        Avg: 2727.90 (9.57)      | [MSE_tr]  0.4091    | w_noise: [0.022 0.026 0.038 0.134 0.284 0.661 0.868 1.275 1.499 2.080]
