Step       0 (bc0.0)s   | [R_te] min: -1.23           max: 1.41           Avg: -0.22 (0.22)        | [MSE_tr]  0.4186    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc16.3)s  | [R_te] min: 2155.20         max: 2180.68        Avg: 2172.05 (2.69)      | [MSE_tr]  0.2280    | w_noise: [0.326 0.325 0.329 0.350 0.376 0.414 0.429 0.441 0.447 0.455]
Step    2000 (bc16.3)s  | [R_te] min: 2286.98         max: 2373.85        Avg: 2325.19 (8.94)      | [MSE_tr]  0.2161    | w_noise: [0.258 0.258 0.262 0.291 0.328 0.400 0.442 0.479 0.503 0.530]
Step    3000 (bc16.4)s  | [R_te] min: 2466.04         max: 2526.42        Avg: 2492.51 (5.12)      | [MSE_tr]  0.2102    | w_noise: [0.200 0.200 0.204 0.233 0.276 0.360 0.426 0.486 0.535 0.590]
Step    4000 (bc16.7)s  | [R_te] min: 2412.60         max: 2475.20        Avg: 2446.28 (6.74)      | [MSE_tr]  0.2069    | w_noise: [0.155 0.155 0.158 0.187 0.231 0.319 0.392 0.471 0.539 0.630]
Step    5000 (bc16.7)s  | [R_te] min: 2448.11         max: 2519.39        Avg: 2479.11 (6.96)      | [MSE_tr]  0.2051    | w_noise: [0.120 0.120 0.124 0.152 0.195 0.285 0.361 0.445 0.528 0.651]
Step    6000 (bc16.3)s  | [R_te] min: 2516.11         max: 2595.34        Avg: 2554.96 (7.40)      | [MSE_tr]  0.2035    | w_noise: [0.094 0.094 0.098 0.126 0.168 0.259 0.334 0.420 0.506 0.650]
Step    7000 (bc16.3)s  | [R_te] min: 2469.38         max: 2544.12        Avg: 2525.98 (6.41)      | [MSE_tr]  0.2011    | w_noise: [0.074 0.075 0.078 0.107 0.148 0.238 0.312 0.400 0.489 0.640]
Step    8000 (bc16.0)s  | [R_te] min: 2630.98         max: 2708.71        Avg: 2667.62 (7.08)      | [MSE_tr]  0.1976    | w_noise: [0.060 0.061 0.064 0.092 0.134 0.223 0.296 0.383 0.473 0.626]
Step    9000 (bc16.1)s  | [R_te] min: 2466.67         max: 2576.81        Avg: 2514.99 (12.52)     | [MSE_tr]  0.1978    | w_noise: [0.049 0.050 0.054 0.083 0.123 0.211 0.283 0.368 0.458 0.614]
Step   10000 (bc16.4)s  | [R_te] min: 2626.36         max: 2671.17        Avg: 2651.02 (5.47)      | [MSE_tr]  0.1960    | w_noise: [0.042 0.043 0.047 0.075 0.116 0.202 0.274 0.356 0.448 0.604]
Step   11000 (bc16.4)s  | [R_te] min: 2591.69         max: 2674.97        Avg: 2628.73 (6.33)      | [MSE_tr]  0.1942    | w_noise: [0.036 0.038 0.041 0.070 0.110 0.194 0.266 0.349 0.439 0.589]
Step   12000 (bc16.3)s  | [R_te] min: 2620.01         max: 2702.85        Avg: 2657.01 (8.73)      | [MSE_tr]  0.1923    | w_noise: [0.032 0.034 0.038 0.066 0.104 0.188 0.259 0.342 0.429 0.581]
Step   13000 (bc16.0)s  | [R_te] min: 2595.42         max: 2656.25        Avg: 2627.46 (6.74)      | [MSE_tr]  0.1923    | w_noise: [0.030 0.031 0.035 0.063 0.101 0.183 0.254 0.335 0.423 0.573]
Step   14000 (bc16.3)s  | [R_te] min: 2581.53         max: 2647.32        Avg: 2611.10 (6.80)      | [MSE_tr]  0.1895    | w_noise: [0.028 0.029 0.033 0.061 0.098 0.179 0.248 0.330 0.417 0.569]
Step   15000 (bc16.9)s  | [R_te] min: 2570.57         max: 2658.45        Avg: 2611.82 (8.49)      | [MSE_tr]  0.1903    | w_noise: [0.027 0.028 0.031 0.059 0.095 0.176 0.246 0.325 0.410 0.563]
Step   16000 (bc16.7)s  | [R_te] min: 2606.36         max: 2684.50        Avg: 2647.26 (6.44)      | [MSE_tr]  0.1877    | w_noise: [0.026 0.027 0.030 0.057 0.093 0.174 0.241 0.322 0.406 0.561]
Step   17000 (bc16.3)s  | [R_te] min: 2635.97         max: 2745.35        Avg: 2667.64 (9.24)      | [MSE_tr]  0.1868    | w_noise: [0.025 0.026 0.029 0.056 0.091 0.170 0.239 0.317 0.403 0.557]
Step   18000 (bc16.2)s  | [R_te] min: 2577.75         max: 2673.59        Avg: 2616.54 (10.40)     | [MSE_tr]  0.1854    | w_noise: [0.024 0.025 0.029 0.054 0.090 0.168 0.237 0.315 0.401 0.550]
Step   19000 (bc16.1)s  | [R_te] min: 2514.56         max: 2714.55        Avg: 2647.99 (16.13)     | [MSE_tr]  0.1829    | w_noise: [0.024 0.024 0.028 0.053 0.089 0.167 0.234 0.314 0.398 0.545]
Step   20000 (bc16.0)s  | [R_te] min: 2635.05         max: 2777.82        Avg: 2726.75 (12.47)     | [MSE_tr]  0.1826    | w_noise: [0.023 0.024 0.028 0.052 0.088 0.167 0.234 0.312 0.395 0.540]
Step   21000 (bc16.1)s  | [R_te] min: 2610.20         max: 2775.74        Avg: 2697.16 (18.52)     | [MSE_tr]  0.1800    | w_noise: [0.023 0.024 0.027 0.052 0.087 0.166 0.232 0.310 0.393 0.541]
Step   22000 (bc16.3)s  | [R_te] min: 2678.56         max: 2790.99        Avg: 2743.66 (13.77)     | [MSE_tr]  0.1804    | w_noise: [0.023 0.024 0.027 0.052 0.086 0.163 0.232 0.308 0.393 0.538]
Step   23000 (bc16.3)s  | [R_te] min: 2723.61         max: 2808.53        Avg: 2767.60 (9.09)      | [MSE_tr]  0.1778    | w_noise: [0.023 0.024 0.027 0.051 0.086 0.164 0.231 0.308 0.393 0.537]
Step   24000 (bc16.0)s  | [R_te] min: 2588.73         max: 2717.25        Avg: 2649.83 (13.82)     | [MSE_tr]  0.1768    | w_noise: [0.022 0.024 0.027 0.051 0.086 0.163 0.231 0.308 0.392 0.536]
Step   25000 (bc16.2)s  | [R_te] min: 2396.24         max: 2771.25        Avg: 2682.71 (33.37)     | [MSE_tr]  0.1756    | w_noise: [0.022 0.023 0.026 0.051 0.085 0.163 0.231 0.306 0.390 0.534]
Step   26000 (bc16.6)s  | [R_te] min: 2547.14         max: 2710.15        Avg: 2674.96 (14.63)     | [MSE_tr]  0.1747    | w_noise: [0.022 0.023 0.027 0.051 0.085 0.162 0.229 0.306 0.391 0.535]
Step   27000 (bc16.7)s  | [R_te] min: 2566.41         max: 2722.98        Avg: 2642.02 (14.69)     | [MSE_tr]  0.1741    | w_noise: [0.022 0.023 0.027 0.051 0.086 0.163 0.228 0.305 0.391 0.532]
Step   28000 (bc16.2)s  | [R_te] min: 2671.97         max: 2781.71        Avg: 2730.17 (8.77)      | [MSE_tr]  0.1727    | w_noise: [0.022 0.023 0.026 0.051 0.085 0.162 0.229 0.305 0.389 0.533]
Step   29000 (bc16.2)s  | [R_te] min: 2476.39         max: 2646.83        Avg: 2533.25 (15.33)     | [MSE_tr]  0.1713    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.163 0.228 0.304 0.387 0.532]
Step   30000 (bc16.5)s  | [R_te] min: 2626.07         max: 2750.77        Avg: 2709.80 (11.44)     | [MSE_tr]  0.1700    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.162 0.228 0.305 0.390 0.531]
Step   31000 (bc16.3)s  | [R_te] min: 2377.10         max: 2603.84        Avg: 2507.46 (22.27)     | [MSE_tr]  0.1700    | w_noise: [0.022 0.023 0.026 0.051 0.085 0.162 0.227 0.304 0.389 0.532]
Step   32000 (bc16.4)s  | [R_te] min: 2697.08         max: 2830.50        Avg: 2767.65 (11.63)     | [MSE_tr]  0.1687    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.161 0.227 0.302 0.389 0.533]
Step   33000 (bc16.1)s  | [R_te] min: 1529.92         max: 2736.34        Avg: 2480.62 (108.34)    | [MSE_tr]  0.1674    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.161 0.227 0.302 0.387 0.532]
Step   34000 (bc16.1)s  | [R_te] min: 1257.24         max: 2572.60        Avg: 2359.08 (117.16)    | [MSE_tr]  0.1654    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.162 0.228 0.303 0.387 0.531]
Step   35000 (bc16.0)s  | [R_te] min: 2664.39         max: 2814.16        Avg: 2760.06 (12.86)     | [MSE_tr]  0.1647    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.161 0.226 0.303 0.387 0.529]
Step   36000 (bc16.2)s  | [R_te] min: 1295.01         max: 2866.99        Avg: 2517.68 (174.53)    | [MSE_tr]  0.1646    | w_noise: [0.022 0.023 0.026 0.050 0.084 0.160 0.227 0.303 0.388 0.528]
Step   37000 (bc16.2)s  | [R_te] min: 2720.52         max: 2827.62        Avg: 2784.74 (8.69)      | [MSE_tr]  0.1635    | w_noise: [0.022 0.023 0.026 0.050 0.085 0.161 0.227 0.304 0.388 0.531]
Step   38000 (bc16.2)s  | [R_te] min: 2486.73         max: 2786.56        Avg: 2689.50 (25.21)     | [MSE_tr]  0.1624    | w_noise: [0.022 0.023 0.026 0.050 0.084 0.160 0.227 0.303 0.389 0.532]
Step   39000 (bc16.3)s  | [R_te] min: 945.77          max: 2620.50        Avg: 1965.42 (193.17)    | [MSE_tr]  0.1620    | w_noise: [0.022 0.023 0.026 0.050 0.084 0.160 0.228 0.303 0.388 0.532]
