Step       0 (bc0.0)s   | [R_te] min: -1.67           max: 1.03           Avg: -0.58 (0.25)        | [MSE_tr]  0.8134    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc19.7)s  | [R_te] min: 1594.79         max: 1622.69        Avg: 1608.23 (3.28)      | [MSE_tr]  0.5382    | w_noise: [0.325 0.326 0.339 0.399 0.434 0.457 0.462 0.465 0.467 0.471]
Step    2000 (bc19.3)s  | [R_te] min: 2613.12         max: 2640.81        Avg: 2629.44 (3.00)      | [MSE_tr]  0.5015    | w_noise: [0.259 0.260 0.277 0.372 0.464 0.536 0.553 0.565 0.573 0.582]
Step    3000 (bc19.3)s  | [R_te] min: 2592.90         max: 2656.18        Avg: 2630.76 (5.78)      | [MSE_tr]  0.4875    | w_noise: [0.201 0.203 0.218 0.328 0.466 0.603 0.642 0.671 0.689 0.707]
Step    4000 (bc19.5)s  | [R_te] min: 2738.35         max: 2791.35        Avg: 2767.72 (5.52)      | [MSE_tr]  0.4773    | w_noise: [0.156 0.158 0.173 0.287 0.449 0.659 0.726 0.785 0.817 0.848]
Step    5000 (bc19.1)s  | [R_te] min: 2754.37         max: 2805.29        Avg: 2783.41 (5.56)      | [MSE_tr]  0.4711    | w_noise: [0.121 0.124 0.138 0.254 0.423 0.702 0.804 0.899 0.951 1.006]
Step    6000 (bc19.6)s  | [R_te] min: 2720.00         max: 2776.44        Avg: 2752.19 (5.10)      | [MSE_tr]  0.4674    | w_noise: [0.094 0.098 0.112 0.227 0.401 0.724 0.861 1.010 1.086 1.179]
Step    7000 (bc19.3)s  | [R_te] min: 2840.75         max: 2871.25        Avg: 2855.48 (2.83)      | [MSE_tr]  0.4639    | w_noise: [0.075 0.079 0.093 0.207 0.379 0.731 0.904 1.106 1.220 1.361]
Step    8000 (bc19.5)s  | [R_te] min: 2753.60         max: 2801.33        Avg: 2790.07 (4.15)      | [MSE_tr]  0.4607    | w_noise: [0.060 0.064 0.079 0.192 0.361 0.736 0.920 1.193 1.334 1.544]
Step    9000 (bc19.3)s  | [R_te] min: 2824.51         max: 2858.94        Avg: 2842.39 (2.97)      | [MSE_tr]  0.4559    | w_noise: [0.050 0.054 0.069 0.180 0.347 0.727 0.928 1.249 1.421 1.717]
Step   10000 (bc19.5)s  | [R_te] min: 2765.04         max: 2817.83        Avg: 2789.26 (5.04)      | [MSE_tr]  0.4540    | w_noise: [0.042 0.046 0.062 0.172 0.339 0.720 0.924 1.287 1.480 1.866]
Step   11000 (bc18.9)s  | [R_te] min: 2647.79         max: 2693.36        Avg: 2674.66 (4.66)      | [MSE_tr]  0.4509    | w_noise: [0.037 0.041 0.056 0.165 0.328 0.706 0.919 1.314 1.516 1.971]
Step   12000 (bc19.2)s  | [R_te] min: 2724.25         max: 2758.44        Avg: 2744.14 (3.36)      | [MSE_tr]  0.4475    | w_noise: [0.033 0.037 0.052 0.159 0.322 0.701 0.918 1.316 1.543 2.045]
Step   13000 (bc19.8)s  | [R_te] min: 2724.31         max: 2762.64        Avg: 2737.77 (3.50)      | [MSE_tr]  0.4457    | w_noise: [0.030 0.035 0.049 0.155 0.318 0.694 0.913 1.314 1.548 2.093]
Step   14000 (bc19.5)s  | [R_te] min: 2577.19         max: 2695.38        Avg: 2641.15 (10.42)     | [MSE_tr]  0.4431    | w_noise: [0.028 0.033 0.047 0.151 0.312 0.692 0.909 1.316 1.540 2.120]
Step   15000 (bc19.5)s  | [R_te] min: 2628.58         max: 2692.62        Avg: 2667.03 (6.61)      | [MSE_tr]  0.4397    | w_noise: [0.027 0.031 0.045 0.149 0.305 0.686 0.907 1.310 1.537 2.123]
Step   16000 (bc19.6)s  | [R_te] min: 2608.14         max: 2702.83        Avg: 2648.25 (8.29)      | [MSE_tr]  0.4396    | w_noise: [0.026 0.030 0.044 0.146 0.302 0.677 0.899 1.306 1.533 2.129]
Step   17000 (bc19.8)s  | [R_te] min: 2474.45         max: 2612.74        Avg: 2541.85 (13.88)     | [MSE_tr]  0.4378    | w_noise: [0.025 0.029 0.043 0.143 0.300 0.677 0.892 1.299 1.536 2.133]
Step   18000 (bc19.3)s  | [R_te] min: 2464.52         max: 2597.77        Avg: 2538.11 (12.17)     | [MSE_tr]  0.4364    | w_noise: [0.024 0.029 0.042 0.142 0.298 0.676 0.891 1.300 1.537 2.128]
Step   19000 (bc19.9)s  | [R_te] min: 2635.53         max: 2686.48        Avg: 2664.32 (5.18)      | [MSE_tr]  0.4327    | w_noise: [0.024 0.028 0.041 0.141 0.296 0.671 0.887 1.300 1.533 2.117]
Step   20000 (bc19.3)s  | [R_te] min: 2647.25         max: 2731.22        Avg: 2694.69 (8.34)      | [MSE_tr]  0.4316    | w_noise: [0.023 0.028 0.040 0.139 0.294 0.668 0.886 1.296 1.522 2.112]
Step   21000 (bc19.2)s  | [R_te] min: 2697.89         max: 2758.06        Avg: 2730.20 (5.59)      | [MSE_tr]  0.4300    | w_noise: [0.023 0.027 0.040 0.138 0.293 0.664 0.883 1.291 1.513 2.101]
Step   22000 (bc19.8)s  | [R_te] min: 2631.50         max: 2700.35        Avg: 2663.94 (6.72)      | [MSE_tr]  0.4281    | w_noise: [0.023 0.027 0.039 0.137 0.291 0.663 0.886 1.285 1.512 2.108]
Step   23000 (bc20.0)s  | [R_te] min: 1426.89         max: 2512.78        Avg: 2332.83 (96.81)     | [MSE_tr]  0.4262    | w_noise: [0.023 0.027 0.039 0.136 0.290 0.658 0.885 1.291 1.501 2.100]
Step   24000 (bc19.8)s  | [R_te] min: 2688.11         max: 2750.54        Avg: 2718.91 (6.21)      | [MSE_tr]  0.4247    | w_noise: [0.023 0.027 0.039 0.135 0.292 0.656 0.881 1.286 1.507 2.092]
Step   25000 (bc19.0)s  | [R_te] min: 2527.23         max: 2642.16        Avg: 2582.12 (12.60)     | [MSE_tr]  0.4216    | w_noise: [0.023 0.026 0.039 0.135 0.289 0.655 0.881 1.276 1.504 2.096]
Step   26000 (bc19.9)s  | [R_te] min: 1960.54         max: 2547.94        Avg: 2454.74 (52.59)     | [MSE_tr]  0.4226    | w_noise: [0.022 0.026 0.039 0.135 0.286 0.657 0.875 1.276 1.497 2.099]
