Step       0 (bc0.0)s   | [R_te] min: -1.08           max: 0.71           Avg: -0.10 (0.16)        | [MSE_tr]  0.4274    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc19.6)s  | [R_te] min: 2037.26         max: 2094.87        Avg: 2068.46 (5.56)      | [MSE_tr]  0.2279    | w_noise: [0.325 0.324 0.328 0.351 0.376 0.413 0.429 0.441 0.448 0.456]
Step    2000 (bc19.4)s  | [R_te] min: 2203.97         max: 2267.92        Avg: 2227.99 (6.58)      | [MSE_tr]  0.2185    | w_noise: [0.257 0.257 0.262 0.291 0.329 0.401 0.441 0.481 0.503 0.532]
Step    3000 (bc19.2)s  | [R_te] min: 2466.64         max: 2515.20        Avg: 2490.88 (5.12)      | [MSE_tr]  0.2106    | w_noise: [0.200 0.200 0.205 0.233 0.276 0.361 0.423 0.488 0.532 0.591]
Step    4000 (bc18.8)s  | [R_te] min: 2435.24         max: 2530.85        Avg: 2460.94 (8.45)      | [MSE_tr]  0.2079    | w_noise: [0.154 0.154 0.158 0.187 0.230 0.319 0.393 0.475 0.538 0.630]
Step    5000 (bc18.2)s  | [R_te] min: 2479.92         max: 2544.18        Avg: 2512.66 (5.78)      | [MSE_tr]  0.2046    | w_noise: [0.120 0.120 0.124 0.152 0.195 0.284 0.361 0.449 0.529 0.651]
Step    6000 (bc18.5)s  | [R_te] min: 2602.96         max: 2684.24        Avg: 2644.84 (7.47)      | [MSE_tr]  0.2013    | w_noise: [0.094 0.094 0.098 0.126 0.168 0.256 0.333 0.425 0.510 0.653]
Step    7000 (bc18.0)s  | [R_te] min: 2559.74         max: 2614.00        Avg: 2580.12 (4.67)      | [MSE_tr]  0.2003    | w_noise: [0.075 0.075 0.079 0.107 0.148 0.238 0.314 0.401 0.492 0.642]
Step    8000 (bc18.3)s  | [R_te] min: 2542.09         max: 2666.57        Avg: 2611.51 (11.76)     | [MSE_tr]  0.1994    | w_noise: [0.060 0.061 0.064 0.093 0.134 0.222 0.296 0.382 0.474 0.632]
Step    9000 (bc18.0)s  | [R_te] min: 2516.39         max: 2632.04        Avg: 2571.76 (10.99)     | [MSE_tr]  0.1979    | w_noise: [0.050 0.050 0.054 0.083 0.123 0.210 0.283 0.369 0.459 0.617]
Step   10000 (bc18.1)s  | [R_te] min: 2464.84         max: 2558.89        Avg: 2517.50 (8.92)      | [MSE_tr]  0.1973    | w_noise: [0.042 0.043 0.047 0.076 0.116 0.200 0.273 0.356 0.447 0.604]
Step   11000 (bc18.1)s  | [R_te] min: 2641.01         max: 2718.14        Avg: 2678.09 (7.57)      | [MSE_tr]  0.1947    | w_noise: [0.037 0.038 0.041 0.071 0.109 0.194 0.265 0.348 0.438 0.592]
Step   12000 (bc18.2)s  | [R_te] min: 2498.00         max: 2604.23        Avg: 2563.81 (10.49)     | [MSE_tr]  0.1938    | w_noise: [0.033 0.034 0.038 0.066 0.105 0.188 0.260 0.342 0.430 0.581]
Step   13000 (bc18.1)s  | [R_te] min: 2596.43         max: 2657.66        Avg: 2628.84 (6.10)      | [MSE_tr]  0.1924    | w_noise: [0.030 0.031 0.035 0.063 0.102 0.183 0.255 0.335 0.424 0.577]
Step   14000 (bc18.1)s  | [R_te] min: 2694.76         max: 2752.44        Avg: 2720.37 (5.69)      | [MSE_tr]  0.1906    | w_noise: [0.028 0.029 0.033 0.061 0.099 0.179 0.249 0.330 0.418 0.570]
Step   15000 (bc18.0)s  | [R_te] min: 2584.01         max: 2620.86        Avg: 2598.78 (4.18)      | [MSE_tr]  0.1892    | w_noise: [0.027 0.028 0.031 0.058 0.096 0.176 0.245 0.326 0.413 0.560]
Step   16000 (bc18.1)s  | [R_te] min: 2586.12         max: 2645.67        Avg: 2606.02 (6.35)      | [MSE_tr]  0.1890    | w_noise: [0.025 0.027 0.030 0.057 0.094 0.174 0.243 0.323 0.410 0.558]
Step   17000 (bc18.2)s  | [R_te] min: 2557.91         max: 2617.99        Avg: 2585.27 (6.91)      | [MSE_tr]  0.1868    | w_noise: [0.025 0.026 0.029 0.056 0.092 0.171 0.240 0.319 0.405 0.551]
Step   18000 (bc18.3)s  | [R_te] min: 2540.23         max: 2647.76        Avg: 2609.26 (9.95)      | [MSE_tr]  0.1850    | w_noise: [0.024 0.025 0.029 0.055 0.090 0.171 0.238 0.317 0.402 0.549]
Step   19000 (bc17.9)s  | [R_te] min: 2761.15         max: 2808.15        Avg: 2781.15 (3.88)      | [MSE_tr]  0.1835    | w_noise: [0.024 0.025 0.028 0.054 0.089 0.168 0.236 0.314 0.401 0.545]
Step   20000 (bc18.5)s  | [R_te] min: 2541.57         max: 2640.34        Avg: 2600.45 (9.36)      | [MSE_tr]  0.1832    | w_noise: [0.023 0.024 0.027 0.053 0.089 0.167 0.233 0.309 0.395 0.543]
Step   21000 (bc18.2)s  | [R_te] min: 2661.26         max: 2734.82        Avg: 2698.49 (8.74)      | [MSE_tr]  0.1812    | w_noise: [0.023 0.024 0.027 0.052 0.088 0.165 0.233 0.309 0.396 0.543]
Step   22000 (bc18.3)s  | [R_te] min: 2558.75         max: 2623.26        Avg: 2596.16 (6.01)      | [MSE_tr]  0.1797    | w_noise: [0.023 0.024 0.027 0.052 0.087 0.163 0.232 0.309 0.394 0.542]
Step   23000 (bc18.4)s  | [R_te] min: 2671.47         max: 2735.88        Avg: 2704.49 (5.29)      | [MSE_tr]  0.1789    | w_noise: [0.023 0.023 0.027 0.051 0.087 0.163 0.231 0.308 0.389 0.542]
Step   24000 (bc19.0)s  | [R_te] min: 2589.04         max: 2661.95        Avg: 2624.36 (6.76)      | [MSE_tr]  0.1772    | w_noise: [0.023 0.023 0.027 0.051 0.086 0.163 0.229 0.308 0.391 0.537]
Step   25000 (bc18.4)s  | [R_te] min: 2442.25         max: 2585.26        Avg: 2538.53 (11.66)     | [MSE_tr]  0.1756    | w_noise: [0.022 0.023 0.027 0.051 0.086 0.162 0.230 0.306 0.391 0.535]
Step   26000 (bc18.3)s  | [R_te] min: 2649.18         max: 2780.86        Avg: 2713.60 (10.95)     | [MSE_tr]  0.1745    | w_noise: [0.022 0.023 0.026 0.051 0.085 0.161 0.229 0.306 0.389 0.535]
