Step       0 (bc0.0)s   | [R_te] min: 986.00          max: 994.50         Avg: 988.87 (0.83)       | [MSE_tr]  0.2826    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step   35000 (bc17.7)s  | [R_te] min: 3497.19         max: 3879.87        Avg: 3719.99 (33.52)     | [MSE_tr]  0.1601    | w_noise: [0.001 0.001 0.002 0.010 0.029 0.090 0.142 0.203 0.279 0.390]
Step   36000 (bc17.5)s  | [R_te] min: 925.28          max: 4020.44        Avg: 3477.01 (275.77)    | [MSE_tr]  0.1598    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.090 0.142 0.203 0.279 0.388]
Step   37000 (bc17.7)s  | [R_te] min: 3629.05         max: 4066.39        Avg: 3785.67 (41.41)     | [MSE_tr]  0.1587    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.090 0.141 0.204 0.278 0.389]
Step   38000 (bc17.7)s  | [R_te] min: 3674.13         max: 4296.36        Avg: 3935.99 (55.63)     | [MSE_tr]  0.1585    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.089 0.141 0.203 0.279 0.389]
Step   39000 (bc17.7)s  | [R_te] min: 1656.12         max: 3965.62        Avg: 3492.73 (198.51)    | [MSE_tr]  0.1579    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.089 0.141 0.202 0.278 0.389]
Step   40000 (bc17.7)s  | [R_te] min: 3406.00         max: 3949.85        Avg: 3728.28 (42.92)     | [MSE_tr]  0.1572    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.089 0.141 0.202 0.277 0.388]
Step   41000 (bc17.8)s  | [R_te] min: 1471.53         max: 4060.29        Avg: 3560.72 (226.11)    | [MSE_tr]  0.1568    | w_noise: [0.001 0.001 0.002 0.009 0.029 0.089 0.141 0.202 0.277 0.388]
Step   42000 (bc18.1)s  | [R_te] min: 3454.37         max: 3887.54        Avg: 3753.63 (40.93)     | [MSE_tr]  0.1561    | w_noise: [0.001 0.001 0.001 0.009 0.029 0.089 0.140 0.203 0.277 0.389]
Step   43000 (bc17.7)s  | [R_te] min: 28.80           max: 3885.98        Avg: 2882.18 (460.79)    | [MSE_tr]  0.1558    | w_noise: [0.001 0.001 0.001 0.009 0.029 0.089 0.141 0.203 0.278 0.387]
Step   44000 (bc17.8)s  | [R_te] min: 3343.08         max: 3962.16        Avg: 3741.47 (59.56)     | [MSE_tr]  0.1552    | w_noise: [0.001 0.001 0.001 0.009 0.029 0.089 0.140 0.203 0.278 0.388]
Step   45000 (bc17.7)s  | [R_te] min: 1700.37         max: 4063.38        Avg: 3634.44 (206.82)    | [MSE_tr]  0.1546    | w_noise: [0.001 0.001 0.001 0.009 0.029 0.089 0.140 0.202 0.277 0.387]
Step   46000 (bc17.8)s  | [R_te] min: 1169.95         max: 4157.38        Avg: 3575.97 (258.81)    | [MSE_tr]  0.1545    | w_noise: [0.001 0.001 0.001 0.009 0.029 0.089 0.139 0.202 0.277 0.386]
Step   47000 (bc17.7)s  | [R_te] min: 1084.13         max: 3930.80        Avg: 3486.50 (255.48)    | [MSE_tr]  0.1537    | w_noise: [0.001 0.001 0.001 0.009 0.028 0.088 0.139 0.203 0.277 0.386]
Step   48000 (bc17.5)s  | [R_te] min: 9.51            max: 3855.68        Avg: 3324.70 (351.39)    | [MSE_tr]  0.1535    | w_noise: [0.001 0.001 0.001 0.009 0.028 0.088 0.139 0.203 0.277 0.385]
Step   49000 (bc17.7)s  | [R_te] min: 3664.27         max: 3916.18        Avg: 3805.48 (27.26)     | [MSE_tr]  0.1534    | w_noise: [0.001 0.001 0.001 0.009 0.028 0.088 0.139 0.203 0.277 0.385]
Step   50000 (bc17.9)s  | [R_te] min: 136.00          max: 3995.83        Avg: 3292.51 (354.94)    | [MSE_tr]  0.1534    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.088 0.139 0.204 0.276 0.384]
Step   51000 (bc17.9)s  | [R_te] min: 756.28          max: 3913.05        Avg: 3435.39 (283.97)    | [MSE_tr]  0.1524    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.088 0.139 0.202 0.276 0.385]
Step   52000 (bc17.6)s  | [R_te] min: 2295.66         max: 3907.77        Avg: 3485.15 (139.36)    | [MSE_tr]  0.1517    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.139 0.202 0.275 0.385]
Step   53000 (bc17.8)s  | [R_te] min: 37.19           max: 3747.98        Avg: 3161.00 (332.95)    | [MSE_tr]  0.1523    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.201 0.275 0.388]
Step   54000 (bc17.7)s  | [R_te] min: 1168.91         max: 3909.06        Avg: 3477.89 (247.10)    | [MSE_tr]  0.1517    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.275 0.386]
Step   55000 (bc17.7)s  | [R_te] min: 3182.17         max: 3904.15        Avg: 3611.43 (67.70)     | [MSE_tr]  0.1513    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.275 0.384]
Step   56000 (bc17.8)s  | [R_te] min: 3254.00         max: 3927.38        Avg: 3676.57 (59.92)     | [MSE_tr]  0.1506    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.277 0.385]
Step   57000 (bc17.7)s  | [R_te] min: 712.39          max: 3850.73        Avg: 3205.61 (314.96)    | [MSE_tr]  0.1503    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.199 0.277 0.384]
Step   58000 (bc17.6)s  | [R_te] min: 404.62          max: 3916.74        Avg: 3122.61 (321.64)    | [MSE_tr]  0.1500    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.275 0.385]
Step   59000 (bc17.6)s  | [R_te] min: 1480.47         max: 4052.70        Avg: 3439.07 (240.70)    | [MSE_tr]  0.1498    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.275 0.386]
Step   60000 (bc17.5)s  | [R_te] min: 3274.59         max: 3920.17        Avg: 3594.94 (54.53)     | [MSE_tr]  0.1492    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.199 0.275 0.385]
Step   61000 (bc17.8)s  | [R_te] min: 1896.99         max: 3878.95        Avg: 3525.26 (175.63)    | [MSE_tr]  0.1496    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.200 0.274 0.385]
Step   62000 (bc17.6)s  | [R_te] min: 2615.93         max: 3869.93        Avg: 3575.95 (109.89)    | [MSE_tr]  0.1483    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.274 0.385]
Step   63000 (bc17.6)s  | [R_te] min: 485.02          max: 3758.00        Avg: 3207.71 (291.41)    | [MSE_tr]  0.1489    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.275 0.383]
Step   64000 (bc17.8)s  | [R_te] min: 114.81          max: 3653.97        Avg: 2820.03 (352.29)    | [MSE_tr]  0.1480    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.137 0.200 0.275 0.385]
Step   65000 (bc17.6)s  | [R_te] min: 1566.09         max: 3875.97        Avg: 3241.68 (216.94)    | [MSE_tr]  0.1483    | w_noise: [0.001 0.001 0.001 0.008 0.028 0.087 0.138 0.199 0.275 0.384]
Step   66000 (bc17.6)s  | [R_te] min: 3409.30         max: 3876.28        Avg: 3579.81 (47.03)     | [MSE_tr]  0.1481    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.274 0.384]
Step   67000 (bc17.6)s  | [R_te] min: 2920.09         max: 3738.28        Avg: 3522.29 (69.32)     | [MSE_tr]  0.1473    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.273 0.384]
Step   68000 (bc17.8)s  | [R_te] min: 1011.10         max: 3891.44        Avg: 3104.43 (317.03)    | [MSE_tr]  0.1471    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.274 0.386]
Step   69000 (bc17.6)s  | [R_te] min: 3402.67         max: 3824.67        Avg: 3585.55 (41.55)     | [MSE_tr]  0.1465    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.139 0.201 0.274 0.387]
Step   70000 (bc17.4)s  | [R_te] min: 479.72          max: 3477.62        Avg: 2592.83 (273.24)    | [MSE_tr]  0.1464    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.139 0.199 0.274 0.386]
Step   71000 (bc17.9)s  | [R_te] min: 1599.09         max: 3783.57        Avg: 3311.14 (190.57)    | [MSE_tr]  0.1464    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.274 0.385]
Step   72000 (bc17.7)s  | [R_te] min: 3465.30         max: 3779.37        Avg: 3655.60 (33.00)     | [MSE_tr]  0.1458    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.199 0.274 0.384]
Step   73000 (bc17.7)s  | [R_te] min: 1326.80         max: 3311.50        Avg: 3002.23 (178.37)    | [MSE_tr]  0.1458    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.199 0.274 0.385]
Step   74000 (bc17.7)s  | [R_te] min: 1692.69         max: 3709.62        Avg: 3041.83 (219.85)    | [MSE_tr]  0.1458    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.199 0.274 0.385]
Step   75000 (bc17.7)s  | [R_te] min: 1583.02         max: 3698.89        Avg: 3271.80 (188.50)    | [MSE_tr]  0.1452    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.086 0.138 0.200 0.275 0.386]
Step   76000 (bc17.7)s  | [R_te] min: 140.60          max: 3862.80        Avg: 3205.11 (328.30)    | [MSE_tr]  0.1449    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.138 0.200 0.274 0.385]
Step   77000 (bc17.7)s  | [R_te] min: 1971.83         max: 3915.44        Avg: 3411.35 (162.80)    | [MSE_tr]  0.1446    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.087 0.137 0.200 0.274 0.384]
Step   78000 (bc17.7)s  | [R_te] min: 366.40          max: 3770.62        Avg: 2687.73 (360.81)    | [MSE_tr]  0.1444    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.086 0.138 0.199 0.273 0.384]
Step   79000 (bc17.8)s  | [R_te] min: 609.73          max: 3733.35        Avg: 3210.52 (276.86)    | [MSE_tr]  0.1441    | w_noise: [0.001 0.001 0.001 0.008 0.027 0.086 0.137 0.199 0.275 0.383]
Step   80000 (bc17.5)s  | [R_te] min: 1441.71         max: 3746.13        Avg: 3162.57 (246.15)    | [MSE_tr]  0.1437    | w_noise: [0.001 0.001 0.001 0.008 0.026 0.086 0.137 0.198 0.274 0.384]
Step   81000 (bc16.9)s  | [R_te] min: 625.52          max: 3765.87        Avg: 3217.37 (276.67)    | [MSE_tr]  0.1438    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.137 0.198 0.274 0.383]
Step   82000 (bc17.5)s  | [R_te] min: 1983.99         max: 3599.13        Avg: 3123.87 (138.13)    | [MSE_tr]  0.1436    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.272 0.382]
Step   83000 (bc17.8)s  | [R_te] min: 2826.26         max: 3554.39        Avg: 3164.02 (64.06)     | [MSE_tr]  0.1435    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.273 0.380]
Step   84000 (bc17.9)s  | [R_te] min: 3062.82         max: 3804.31        Avg: 3392.06 (66.32)     | [MSE_tr]  0.1436    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.272 0.383]
Step   85000 (bc17.5)s  | [R_te] min: 1333.78         max: 3612.85        Avg: 3103.38 (223.23)    | [MSE_tr]  0.1433    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.273 0.383]
Step   86000 (bc18.0)s  | [R_te] min: 2867.04         max: 3457.03        Avg: 3289.97 (49.87)     | [MSE_tr]  0.1429    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.272 0.382]
Step   87000 (bc17.9)s  | [R_te] min: 353.28          max: 3619.67        Avg: 2873.79 (366.22)    | [MSE_tr]  0.1425    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.197 0.272 0.383]
Step   88000 (bc17.9)s  | [R_te] min: 3058.75         max: 3632.33        Avg: 3346.69 (56.24)     | [MSE_tr]  0.1422    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.135 0.198 0.272 0.381]
Step   89000 (bc17.6)s  | [R_te] min: 826.20          max: 3766.99        Avg: 3061.61 (321.77)    | [MSE_tr]  0.1423    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.135 0.197 0.272 0.381]
Step   90000 (bc17.5)s  | [R_te] min: 1883.51         max: 3644.47        Avg: 3341.64 (158.99)    | [MSE_tr]  0.1424    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.135 0.197 0.272 0.381]
Step   91000 (bc17.6)s  | [R_te] min: 67.65           max: 3445.12        Avg: 2845.80 (307.17)    | [MSE_tr]  0.1418    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.085 0.136 0.198 0.271 0.383]
Step   92000 (bc17.9)s  | [R_te] min: 15.35           max: 3456.65        Avg: 2343.03 (361.91)    | [MSE_tr]  0.1415    | w_noise: [0.001 0.001 0.001 0.007 0.026 0.084 0.135 0.197 0.273 0.381]
Step   93000 (bc17.6)s  | [R_te] min: 88.69           max: 3558.75        Avg: 2499.82 (382.38)    | [MSE_tr]  0.1420    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.135 0.197 0.272 0.380]
Step   94000 (bc17.8)s  | [R_te] min: 804.02          max: 3520.07        Avg: 2551.31 (320.66)    | [MSE_tr]  0.1413    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.135 0.197 0.273 0.381]
Step   95000 (bc17.7)s  | [R_te] min: 200.42          max: 3726.32        Avg: 2803.85 (372.86)    | [MSE_tr]  0.1412    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.136 0.197 0.271 0.380]
Step   96000 (bc17.9)s  | [R_te] min: 2696.97         max: 3430.44        Avg: 3194.02 (65.60)     | [MSE_tr]  0.1415    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.135 0.197 0.271 0.380]
Step   97000 (bc17.8)s  | [R_te] min: 1335.34         max: 3391.52        Avg: 2962.64 (181.00)    | [MSE_tr]  0.1413    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.136 0.197 0.270 0.379]
Step   98000 (bc17.4)s  | [R_te] min: 1303.47         max: 3336.70        Avg: 2908.08 (210.01)    | [MSE_tr]  0.1408    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.136 0.197 0.270 0.380]
Step   99000 (bc17.4)s  | [R_te] min: 137.79          max: 3638.62        Avg: 2298.70 (411.06)    | [MSE_tr]  0.1410    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.136 0.197 0.271 0.380]
Step  100000 (bc18.0)s  | [R_te] min: 1186.04         max: 3679.41        Avg: 3160.32 (225.05)    | [MSE_tr]  0.1401    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.135 0.197 0.270 0.380]
Step  101000 (bc18.0)s  | [R_te] min: 135.92          max: 3792.73        Avg: 3111.53 (350.18)    | [MSE_tr]  0.1404    | w_noise: [0.000 0.001 0.001 0.007 0.026 0.084 0.135 0.197 0.271 0.379]
Step  102000 (bc17.5)s  | [R_te] min: 1991.08         max: 3470.52        Avg: 3065.09 (139.31)    | [MSE_tr]  0.1403    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.135 0.196 0.270 0.381]
Step  103000 (bc17.8)s  | [R_te] min: 308.59          max: 3459.52        Avg: 2703.94 (311.77)    | [MSE_tr]  0.1402    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.135 0.196 0.269 0.379]
Step  104000 (bc17.6)s  | [R_te] min: 62.85           max: 3624.40        Avg: 2489.06 (406.11)    | [MSE_tr]  0.1403    | w_noise: [0.000 0.001 0.001 0.007 0.025 0.084 0.135 0.197 0.270 0.378]
Step  105000 (bc17.3)s  | [R_te] min: 892.44          max: 3534.00        Avg: 2851.00 (243.05)    | [MSE_tr]  0.1405    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.197 0.270 0.379]
Step  106000 (bc17.0)s  | [R_te] min: 1957.24         max: 3519.78        Avg: 3103.71 (136.00)    | [MSE_tr]  0.1396    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.196 0.270 0.379]
Step  107000 (bc16.9)s  | [R_te] min: 157.14          max: 3318.75        Avg: 2334.02 (297.32)    | [MSE_tr]  0.1400    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.197 0.270 0.380]
Step  108000 (bc18.1)s  | [R_te] min: 2611.89         max: 3404.84        Avg: 3185.20 (83.11)     | [MSE_tr]  0.1391    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.083 0.135 0.196 0.270 0.380]
Step  109000 (bc17.6)s  | [R_te] min: 505.44          max: 3470.16        Avg: 2537.35 (304.30)    | [MSE_tr]  0.1390    | w_noise: [0.000 0.000 0.001 0.007 0.026 0.084 0.135 0.196 0.272 0.381]
Step  110000 (bc17.7)s  | [R_te] min: 1263.51         max: 3514.29        Avg: 3062.86 (193.59)    | [MSE_tr]  0.1396    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.196 0.272 0.380]
Step  111000 (bc17.4)s  | [R_te] min: 1448.03         max: 3635.53        Avg: 2903.33 (242.56)    | [MSE_tr]  0.1392    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.134 0.196 0.272 0.384]
Step  112000 (bc17.4)s  | [R_te] min: 1569.18         max: 3508.92        Avg: 3033.33 (172.33)    | [MSE_tr]  0.1390    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.134 0.196 0.270 0.383]
Step  113000 (bc17.2)s  | [R_te] min: 702.92          max: 3767.73        Avg: 2992.52 (255.13)    | [MSE_tr]  0.1385    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.134 0.197 0.270 0.382]
Step  114000 (bc17.3)s  | [R_te] min: 405.06          max: 3492.50        Avg: 2645.73 (301.03)    | [MSE_tr]  0.1390    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.197 0.270 0.381]
Step  115000 (bc18.2)s  | [R_te] min: 1282.13         max: 3293.54        Avg: 2867.29 (173.55)    | [MSE_tr]  0.1385    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.134 0.196 0.271 0.381]
Step  116000 (bc17.5)s  | [R_te] min: 2275.95         max: 3491.36        Avg: 3052.28 (122.80)    | [MSE_tr]  0.1388    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.196 0.271 0.380]
Step  117000 (bc17.0)s  | [R_te] min: 500.76          max: 3253.00        Avg: 2196.42 (292.28)    | [MSE_tr]  0.1382    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.196 0.270 0.379]
Step  118000 (bc17.8)s  | [R_te] min: 1153.57         max: 3351.41        Avg: 2473.40 (275.19)    | [MSE_tr]  0.1382    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.084 0.135 0.196 0.271 0.378]
Step  119000 (bc17.9)s  | [R_te] min: 1306.21         max: 3209.95        Avg: 2760.44 (162.59)    | [MSE_tr]  0.1382    | w_noise: [0.000 0.000 0.001 0.007 0.025 0.083 0.135 0.197 0.270 0.379]
