Step       0 (bc0.0)s   | [R_te] min: 986.00          max: 994.50         Avg: 988.87 (0.83)       | [MSE_tr]  0.2191   
Step    1000 (bc2.2)s   | [R_te] min: 140.77          max: 230.07         Avg: 186.30 (8.12)       | [MSE_tr]  0.1303   
Step    2000 (bc2.2)s   | [R_te] min: 32.63           max: 479.42         Avg: 217.99 (47.96)      | [MSE_tr]  0.1245   
Step    3000 (bc2.2)s   | [R_te] min: 98.25           max: 382.59         Avg: 230.71 (24.69)      | [MSE_tr]  0.1201   
Step    4000 (bc2.2)s   | [R_te] min: 262.37          max: 587.17         Avg: 362.45 (29.60)      | [MSE_tr]  0.1165   
Step    5000 (bc2.2)s   | [R_te] min: 277.10          max: 917.37         Avg: 379.40 (57.67)      | [MSE_tr]  0.1136   
Step    6000 (bc2.2)s   | [R_te] min: 188.68          max: 924.06         Avg: 451.86 (64.41)      | [MSE_tr]  0.1108   
Step    7000 (bc2.2)s   | [R_te] min: 191.38          max: 1664.54        Avg: 699.35 (123.92)     | [MSE_tr]  0.1086   
Step    8000 (bc2.2)s   | [R_te] min: 256.16          max: 948.31         Avg: 466.25 (65.79)      | [MSE_tr]  0.1067   
Step    9000 (bc2.2)s   | [R_te] min: 240.62          max: 1589.14        Avg: 565.65 (121.41)     | [MSE_tr]  0.1050   
Step   10000 (bc2.2)s   | [R_te] min: 245.81          max: 675.95         Avg: 417.29 (41.40)      | [MSE_tr]  0.1032   
Step   11000 (bc2.2)s   | [R_te] min: -159.24         max: 2322.63        Avg: 530.05 (204.72)     | [MSE_tr]  0.1016   
Step   12000 (bc2.2)s   | [R_te] min: -163.71         max: 2227.12        Avg: 602.07 (207.28)     | [MSE_tr]  0.1002   
Step   13000 (bc2.2)s   | [R_te] min: 161.18          max: 1763.20        Avg: 643.85 (172.80)     | [MSE_tr]  0.0990   
Step   14000 (bc2.2)s   | [R_te] min: -8.25           max: 2770.98        Avg: 564.37 (240.35)     | [MSE_tr]  0.0976   
Step   15000 (bc2.2)s   | [R_te] min: -232.89         max: 3525.85        Avg: 513.82 (321.87)     | [MSE_tr]  0.0964   
Step   16000 (bc2.2)s   | [R_te] min: 377.95          max: 3104.87        Avg: 1158.08 (310.20)    | [MSE_tr]  0.0953   
Step   17000 (bc2.2)s   | [R_te] min: 268.84          max: 2096.43        Avg: 817.19 (190.38)     | [MSE_tr]  0.0944   
Step   18000 (bc2.2)s   | [R_te] min: 191.03          max: 1915.26        Avg: 650.33 (161.29)     | [MSE_tr]  0.0934   
Step   19000 (bc2.2)s   | [R_te] min: -237.43         max: 2803.77        Avg: 593.01 (284.19)     | [MSE_tr]  0.0927   
Step   20000 (bc2.2)s   | [R_te] min: 156.00          max: 1104.51        Avg: 405.27 (81.31)      | [MSE_tr]  0.0918   
Step   21000 (bc2.2)s   | [R_te] min: -455.49         max: 2488.20        Avg: 385.89 (236.39)     | [MSE_tr]  0.0909   
Step   22000 (bc2.2)s   | [R_te] min: 215.17          max: 2725.42        Avg: 1835.59 (290.70)    | [MSE_tr]  0.0903   
Step   23000 (bc2.5)s   | [R_te] min: 124.73          max: 2656.12        Avg: 807.27 (234.30)     | [MSE_tr]  0.0895   
Step   24000 (bc2.2)s   | [R_te] min: -225.35         max: 2805.44        Avg: 972.26 (308.69)     | [MSE_tr]  0.0889   
Step   25000 (bc2.2)s   | [R_te] min: 106.05          max: 3104.46        Avg: 1790.36 (331.34)    | [MSE_tr]  0.0881   
Step   26000 (bc2.3)s   | [R_te] min: -204.82         max: 1507.65        Avg: 534.30 (162.74)     | [MSE_tr]  0.0876   
Step   27000 (bc2.5)s   | [R_te] min: -530.41         max: 1848.25        Avg: 338.17 (199.60)     | [MSE_tr]  0.0871   
Step   28000 (bc2.2)s   | [R_te] min: 116.83          max: 1652.22        Avg: 674.91 (182.75)     | [MSE_tr]  0.0865   
Step   29000 (bc2.1)s   | [R_te] min: -309.34         max: 2847.61        Avg: 1500.37 (352.86)    | [MSE_tr]  0.0859   
Step   30000 (bc2.1)s   | [R_te] min: -30.16          max: 2064.32        Avg: 851.90 (251.77)     | [MSE_tr]  0.0855   
Step   31000 (bc2.2)s   | [R_te] min: -324.86         max: 877.07         Avg: 304.95 (105.49)     | [MSE_tr]  0.0851   
Step   32000 (bc2.4)s   | [R_te] min: -17.22          max: 2521.12        Avg: 1267.30 (263.85)    | [MSE_tr]  0.0845   
Step   33000 (bc2.1)s   | [R_te] min: 146.05          max: 1951.43        Avg: 914.34 (232.16)     | [MSE_tr]  0.0840   
Step   34000 (bc2.2)s   | [R_te] min: -255.79         max: 3035.23        Avg: 1622.34 (274.65)    | [MSE_tr]  0.0835   
Step   35000 (bc2.2)s   | [R_te] min: 180.46          max: 2796.99        Avg: 1880.11 (221.02)    | [MSE_tr]  0.0832   
Step   36000 (bc2.2)s   | [R_te] min: 43.70           max: 2462.24        Avg: 1109.08 (282.96)    | [MSE_tr]  0.0829   
Step   37000 (bc2.2)s   | [R_te] min: 133.42          max: 3180.42        Avg: 2130.16 (271.05)    | [MSE_tr]  0.0825   
Step   38000 (bc2.3)s   | [R_te] min: -67.07          max: 2191.54        Avg: 894.12 (257.50)     | [MSE_tr]  0.0822   
Step   39000 (bc2.3)s   | [R_te] min: 154.93          max: 2455.21        Avg: 897.00 (248.68)     | [MSE_tr]  0.0818   
Step   40000 (bc2.3)s   | [R_te] min: 132.41          max: 1758.34        Avg: 627.23 (178.90)     | [MSE_tr]  0.0814   
Step   41000 (bc2.3)s   | [R_te] min: 150.34          max: 1831.28        Avg: 910.65 (184.71)     | [MSE_tr]  0.0811   
Step   42000 (bc2.3)s   | [R_te] min: 13.37           max: 2409.40        Avg: 1049.39 (265.42)    | [MSE_tr]  0.0808   
Step   43000 (bc2.3)s   | [R_te] min: -144.85         max: 2558.93        Avg: 1288.61 (269.22)    | [MSE_tr]  0.0805   
Step   44000 (bc2.3)s   | [R_te] min: -453.32         max: 2915.30        Avg: 604.23 (335.59)     | [MSE_tr]  0.0802   
Step   45000 (bc2.3)s   | [R_te] min: -143.07         max: 1767.80        Avg: 609.18 (193.62)     | [MSE_tr]  0.0798   
Step   46000 (bc2.2)s   | [R_te] min: -606.76         max: 1853.58        Avg: 789.67 (284.87)     | [MSE_tr]  0.0796   
Step   47000 (bc2.3)s   | [R_te] min: -189.27         max: 2222.02        Avg: 819.19 (295.82)     | [MSE_tr]  0.0795   
Step   48000 (bc2.3)s   | [R_te] min: -306.36         max: 2488.43        Avg: 885.40 (284.06)     | [MSE_tr]  0.0792   
Step   49000 (bc2.3)s   | [R_te] min: -424.62         max: 691.80         Avg: 183.12 (110.66)     | [MSE_tr]  0.0789   
Step   50000 (bc2.2)s   | [R_te] min: -145.46         max: 2772.77        Avg: 1548.07 (315.73)    | [MSE_tr]  0.0788   
Step   51000 (bc2.4)s   | [R_te] min: -269.59         max: 2545.31        Avg: 1124.73 (266.15)    | [MSE_tr]  0.0786   
Step   52000 (bc2.3)s   | [R_te] min: -311.90         max: 2223.44        Avg: 1016.47 (251.94)    | [MSE_tr]  0.0781   
Step   53000 (bc2.3)s   | [R_te] min: -222.04         max: 2286.64        Avg: 1228.94 (268.44)    | [MSE_tr]  0.0780   
Step   54000 (bc2.3)s   | [R_te] min: -24.39          max: 2572.24        Avg: 1090.74 (301.16)    | [MSE_tr]  0.0779   
Step   55000 (bc2.3)s   | [R_te] min: -175.59         max: 2689.04        Avg: 1205.70 (303.92)    | [MSE_tr]  0.0776   
Step   56000 (bc2.3)s   | [R_te] min: -474.82         max: 1930.67        Avg: 400.13 (236.25)     | [MSE_tr]  0.0774   
Step   57000 (bc2.3)s   | [R_te] min: -416.76         max: 2233.10        Avg: 582.30 (233.26)     | [MSE_tr]  0.0773   
Step   58000 (bc2.2)s   | [R_te] min: -292.72         max: 2987.03        Avg: 906.48 (328.66)     | [MSE_tr]  0.0770   
