Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step   46000 (bc5.1)s   | [R_te] min: 872.16          max: 4427.64        Avg: 3951.21 (325.40)    | [MSE_tr]  0.2149   
Step   47000 (bc5.0)s   | [R_te] min: 397.89          max: 4468.02        Avg: 2407.12 (624.10)    | [MSE_tr]  0.2149   
Step   48000 (bc5.1)s   | [R_te] min: 424.22          max: 4482.31        Avg: 3244.78 (581.88)    | [MSE_tr]  0.2150   
Step   49000 (bc5.1)s   | [R_te] min: 438.87          max: 4532.61        Avg: 4044.77 (380.48)    | [MSE_tr]  0.2151   
Step   50000 (bc5.1)s   | [R_te] min: 4254.86         max: 4477.71        Avg: 4423.74 (20.48)     | [MSE_tr]  0.2156   
Step   51000 (bc5.1)s   | [R_te] min: 4098.27         max: 4497.56        Avg: 4358.33 (43.60)     | [MSE_tr]  0.2151   
Step   52000 (bc5.1)s   | [R_te] min: 432.15          max: 4501.57        Avg: 3567.99 (496.55)    | [MSE_tr]  0.2155   
Step   53000 (bc5.0)s   | [R_te] min: 440.17          max: 4459.89        Avg: 3481.87 (439.17)    | [MSE_tr]  0.2152   
Step   54000 (bc5.0)s   | [R_te] min: 4201.32         max: 4452.84        Avg: 4379.67 (23.41)     | [MSE_tr]  0.2154   
Step   55000 (bc5.1)s   | [R_te] min: 419.30          max: 4462.66        Avg: 4031.51 (380.85)    | [MSE_tr]  0.2158   
Step   56000 (bc5.2)s   | [R_te] min: 476.29          max: 4419.14        Avg: 3806.54 (369.20)    | [MSE_tr]  0.2159   
Step   57000 (bc5.2)s   | [R_te] min: 4329.17         max: 4473.31        Avg: 4400.10 (15.11)     | [MSE_tr]  0.2158   
Step   58000 (bc5.2)s   | [R_te] min: 411.61          max: 4453.96        Avg: 3378.45 (504.46)    | [MSE_tr]  0.2160   
Step   59000 (bc5.1)s   | [R_te] min: 390.80          max: 4373.48        Avg: 3503.33 (487.89)    | [MSE_tr]  0.2162   
Step   60000 (bc5.2)s   | [R_te] min: 401.61          max: 4504.45        Avg: 3648.18 (505.30)    | [MSE_tr]  0.2162   
