Step       0 (bc0.0)s   | [R_te] min: 79.92           max: 352.78         Avg: 139.56 (33.05)      | [MSE_tr]  0.4959   
Step   93000 (bc5.2)s   | [R_te] min: 453.52          max: 4206.70        Avg: 2188.37 (480.75)    | [MSE_tr]  0.2167   
Step   94000 (bc5.0)s   | [R_te] min: 330.37          max: 4233.66        Avg: 1842.70 (496.78)    | [MSE_tr]  0.2169   
Step   95000 (bc5.7)s   | [R_te] min: 403.24          max: 4136.56        Avg: 1626.84 (509.61)    | [MSE_tr]  0.2171   
Step   96000 (bc5.6)s   | [R_te] min: 440.31          max: 4517.80        Avg: 2577.51 (559.71)    | [MSE_tr]  0.2166   
Step   97000 (bc5.1)s   | [R_te] min: 264.47          max: 4514.47        Avg: 3282.30 (527.61)    | [MSE_tr]  0.2170   
Step   98000 (bc5.1)s   | [R_te] min: 323.93          max: 4546.95        Avg: 2532.45 (597.88)    | [MSE_tr]  0.2172   
Step   99000 (bc5.0)s   | [R_te] min: 339.17          max: 4491.51        Avg: 2274.61 (563.93)    | [MSE_tr]  0.2172   
Step  100000 (bc5.4)s   | [R_te] min: 356.77          max: 4480.98        Avg: 2743.54 (597.19)    | [MSE_tr]  0.2171   
Step  101000 (bc5.3)s   | [R_te] min: 467.96          max: 4415.19        Avg: 2688.41 (496.29)    | [MSE_tr]  0.2171   
Step  102000 (bc5.1)s   | [R_te] min: 324.63          max: 4321.02        Avg: 2267.02 (581.72)    | [MSE_tr]  0.2172   
Step  103000 (bc5.1)s   | [R_te] min: 341.15          max: 4581.55        Avg: 2468.56 (587.12)    | [MSE_tr]  0.2174   
Step  104000 (bc5.1)s   | [R_te] min: 313.59          max: 3080.93        Avg: 688.61 (253.03)     | [MSE_tr]  0.2175   
Step  105000 (bc5.5)s   | [R_te] min: 275.40          max: 4367.25        Avg: 2116.38 (562.99)    | [MSE_tr]  0.2173   
Step  106000 (bc6.1)s   | [R_te] min: 332.51          max: 4577.70        Avg: 2796.34 (602.22)    | [MSE_tr]  0.2175   
Step  107000 (bc5.6)s   | [R_te] min: 311.18          max: 4454.45        Avg: 3032.74 (511.36)    | [MSE_tr]  0.2174   
Step  108000 (bc5.2)s   | [R_te] min: 323.82          max: 4392.37        Avg: 2703.36 (482.28)    | [MSE_tr]  0.2173   
Step  109000 (bc5.5)s   | [R_te] min: 341.31          max: 4043.68        Avg: 1076.92 (342.31)    | [MSE_tr]  0.2178   
Step  110000 (bc5.1)s   | [R_te] min: 315.09          max: 4356.38        Avg: 2205.73 (485.32)    | [MSE_tr]  0.2176   
Step  111000 (bc5.1)s   | [R_te] min: 312.05          max: 4343.80        Avg: 2011.87 (526.74)    | [MSE_tr]  0.2174   
Step  112000 (bc5.4)s   | [R_te] min: 322.53          max: 4504.58        Avg: 3691.83 (440.96)    | [MSE_tr]  0.2175   
Step  113000 (bc6.0)s   | [R_te] min: 344.81          max: 4353.23        Avg: 3387.32 (477.80)    | [MSE_tr]  0.2178   
Step  114000 (bc5.2)s   | [R_te] min: 365.71          max: 4451.52        Avg: 2795.40 (596.41)    | [MSE_tr]  0.2178   
Step  115000 (bc5.6)s   | [R_te] min: 235.37          max: 4470.16        Avg: 3042.46 (570.08)    | [MSE_tr]  0.2180   
Step  116000 (bc5.3)s   | [R_te] min: 321.40          max: 4280.73        Avg: 1529.12 (520.45)    | [MSE_tr]  0.2178   
Step  117000 (bc5.2)s   | [R_te] min: 405.08          max: 3464.52        Avg: 1142.70 (280.63)    | [MSE_tr]  0.2183   
Step  118000 (bc5.7)s   | [R_te] min: 477.85          max: 4505.54        Avg: 3231.66 (421.99)    | [MSE_tr]  0.2181   
Step  119000 (bc5.2)s   | [R_te] min: 352.41          max: 4509.87        Avg: 3524.88 (499.68)    | [MSE_tr]  0.2183   
Step  120000 (bc5.2)s   | [R_te] min: 363.08          max: 4531.36        Avg: 3745.37 (425.88)    | [MSE_tr]  0.2180   
Step  121000 (bc5.1)s   | [R_te] min: 339.72          max: 4401.75        Avg: 1707.07 (519.77)    | [MSE_tr]  0.2181   
Step  122000 (bc4.9)s   | [R_te] min: 349.92          max: 4491.66        Avg: 3100.07 (509.36)    | [MSE_tr]  0.2179   
Step  123000 (bc4.9)s   | [R_te] min: 369.39          max: 3969.81        Avg: 1612.19 (442.67)    | [MSE_tr]  0.2182   
Step  124000 (bc4.9)s   | [R_te] min: 292.88          max: 4354.04        Avg: 2112.05 (511.31)    | [MSE_tr]  0.2182   
Step  125000 (bc4.7)s   | [R_te] min: 312.15          max: 4532.15        Avg: 2982.27 (534.75)    | [MSE_tr]  0.2181   
Step  126000 (bc4.8)s   | [R_te] min: 492.30          max: 4517.29        Avg: 2494.58 (574.61)    | [MSE_tr]  0.2183   
Step  127000 (bc5.1)s   | [R_te] min: 455.86          max: 3794.67        Avg: 2087.17 (452.75)    | [MSE_tr]  0.2184   
Step  128000 (bc4.8)s   | [R_te] min: 276.80          max: 4363.24        Avg: 2385.75 (546.10)    | [MSE_tr]  0.2187   
Step  129000 (bc4.7)s   | [R_te] min: 437.58          max: 4456.65        Avg: 2529.90 (521.88)    | [MSE_tr]  0.2185   
Step  130000 (bc4.8)s   | [R_te] min: 302.11          max: 3884.58        Avg: 1933.34 (369.66)    | [MSE_tr]  0.2189   
Step  131000 (bc4.8)s   | [R_te] min: 409.59          max: 4357.87        Avg: 2187.90 (560.96)    | [MSE_tr]  0.2185   
Step  132000 (bc5.2)s   | [R_te] min: 382.65          max: 4045.90        Avg: 1597.08 (462.83)    | [MSE_tr]  0.2184   
Step  133000 (bc5.4)s   | [R_te] min: 420.72          max: 4447.59        Avg: 3022.27 (537.31)    | [MSE_tr]  0.2186   
Step  134000 (bc5.1)s   | [R_te] min: 295.82          max: 4536.69        Avg: 3207.74 (571.74)    | [MSE_tr]  0.2187   
Step  135000 (bc5.1)s   | [R_te] min: 413.31          max: 4435.52        Avg: 2839.20 (560.19)    | [MSE_tr]  0.2186   
Step  136000 (bc4.8)s   | [R_te] min: 329.31          max: 4339.04        Avg: 2146.50 (512.32)    | [MSE_tr]  0.2188   
Step  137000 (bc4.8)s   | [R_te] min: 425.58          max: 4038.38        Avg: 1660.42 (407.67)    | [MSE_tr]  0.2192   
Step  138000 (bc4.8)s   | [R_te] min: 249.83          max: 4452.29        Avg: 2516.07 (592.65)    | [MSE_tr]  0.2187   
Step  139000 (bc4.7)s   | [R_te] min: 328.28          max: 2361.36        Avg: 945.65 (210.32)     | [MSE_tr]  0.2189   
Step  140000 (bc4.8)s   | [R_te] min: 400.96          max: 4451.46        Avg: 2775.48 (500.08)    | [MSE_tr]  0.2187   
Step  141000 (bc4.8)s   | [R_te] min: 376.07          max: 4383.99        Avg: 1791.18 (512.63)    | [MSE_tr]  0.2191   
Step  142000 (bc4.9)s   | [R_te] min: 259.17          max: 4493.52        Avg: 2387.53 (599.80)    | [MSE_tr]  0.2191   
Step  143000 (bc4.7)s   | [R_te] min: 447.19          max: 4183.80        Avg: 2175.45 (422.26)    | [MSE_tr]  0.2192   
Step  144000 (bc4.8)s   | [R_te] min: 530.71          max: 4423.05        Avg: 2890.03 (484.10)    | [MSE_tr]  0.2192   
Step  145000 (bc4.8)s   | [R_te] min: 415.14          max: 4497.73        Avg: 3223.90 (553.84)    | [MSE_tr]  0.2192   
Step  146000 (bc4.7)s   | [R_te] min: 235.44          max: 4328.18        Avg: 2064.39 (477.58)    | [MSE_tr]  0.2189   
Step  147000 (bc4.7)s   | [R_te] min: 405.63          max: 4410.42        Avg: 1835.72 (454.29)    | [MSE_tr]  0.2192   
Step  148000 (bc4.7)s   | [R_te] min: 389.97          max: 4377.77        Avg: 2423.33 (551.45)    | [MSE_tr]  0.2191   
Step  149000 (bc4.8)s   | [R_te] min: 368.65          max: 4336.73        Avg: 1935.96 (507.41)    | [MSE_tr]  0.2196   
Step  150000 (bc4.9)s   | [R_te] min: 326.91          max: 4482.27        Avg: 1811.43 (512.81)    | [MSE_tr]  0.2193   
Step  151000 (bc5.2)s   | [R_te] min: 409.38          max: 4090.25        Avg: 2031.04 (433.11)    | [MSE_tr]  0.2195   
Step  152000 (bc5.1)s   | [R_te] min: 319.03          max: 4312.67        Avg: 2992.64 (455.27)    | [MSE_tr]  0.2190   
Step  153000 (bc5.2)s   | [R_te] min: 274.87          max: 4435.30        Avg: 2510.24 (560.48)    | [MSE_tr]  0.2195   
Step  154000 (bc5.1)s   | [R_te] min: 232.13          max: 4454.27        Avg: 2027.17 (584.45)    | [MSE_tr]  0.2198   
Step  155000 (bc4.9)s   | [R_te] min: 428.60          max: 4568.13        Avg: 3204.60 (555.67)    | [MSE_tr]  0.2193   
Step  156000 (bc4.8)s   | [R_te] min: 361.31          max: 4285.91        Avg: 2129.91 (555.98)    | [MSE_tr]  0.2201   
Step  157000 (bc4.8)s   | [R_te] min: 329.68          max: 2679.16        Avg: 1091.89 (219.35)    | [MSE_tr]  0.2195   
Step  158000 (bc4.8)s   | [R_te] min: 304.65          max: 4498.90        Avg: 2776.65 (589.32)    | [MSE_tr]  0.2198   
Step  159000 (bc4.8)s   | [R_te] min: 246.07          max: 4236.80        Avg: 1822.19 (512.61)    | [MSE_tr]  0.2199   
Step  160000 (bc4.8)s   | [R_te] min: 478.59          max: 4144.93        Avg: 2325.30 (458.62)    | [MSE_tr]  0.2197   
Step  161000 (bc4.7)s   | [R_te] min: 229.30          max: 4365.32        Avg: 1600.42 (563.01)    | [MSE_tr]  0.2199   
Step  162000 (bc4.7)s   | [R_te] min: 189.28          max: 4253.24        Avg: 2244.87 (595.60)    | [MSE_tr]  0.2195   
Step  163000 (bc5.1)s   | [R_te] min: 427.21          max: 4400.91        Avg: 1969.99 (500.76)    | [MSE_tr]  0.2196   
Step  164000 (bc5.0)s   | [R_te] min: 440.09          max: 4478.33        Avg: 3065.92 (542.68)    | [MSE_tr]  0.2196   
Step  165000 (bc4.7)s   | [R_te] min: 303.91          max: 4503.98        Avg: 2895.76 (565.43)    | [MSE_tr]  0.2198   
Step  166000 (bc5.0)s   | [R_te] min: 326.62          max: 4115.61        Avg: 1825.13 (510.65)    | [MSE_tr]  0.2197   
Step  167000 (bc4.8)s   | [R_te] min: 281.93          max: 4071.20        Avg: 1085.50 (382.03)    | [MSE_tr]  0.2203   
Step  168000 (bc4.8)s   | [R_te] min: 278.39          max: 4449.52        Avg: 2148.73 (528.90)    | [MSE_tr]  0.2200   
Step  169000 (bc4.8)s   | [R_te] min: 262.20          max: 4270.51        Avg: 2245.34 (472.03)    | [MSE_tr]  0.2198   
Step  170000 (bc4.8)s   | [R_te] min: 260.92          max: 4397.13        Avg: 1719.59 (513.40)    | [MSE_tr]  0.2201   
Step  171000 (bc4.8)s   | [R_te] min: 280.09          max: 4492.93        Avg: 3509.58 (460.34)    | [MSE_tr]  0.2203   
Step  172000 (bc4.8)s   | [R_te] min: 296.40          max: 4354.93        Avg: 2390.28 (574.76)    | [MSE_tr]  0.2200   
Step  173000 (bc4.8)s   | [R_te] min: 200.40          max: 3258.65        Avg: 987.39 (313.16)     | [MSE_tr]  0.2202   
Step  174000 (bc4.7)s   | [R_te] min: 284.65          max: 4368.36        Avg: 1650.71 (538.76)    | [MSE_tr]  0.2199   
Step  175000 (bc4.9)s   | [R_te] min: 245.96          max: 4473.28        Avg: 1993.61 (608.41)    | [MSE_tr]  0.2204   
Step  176000 (bc5.4)s   | [R_te] min: 331.24          max: 4354.28        Avg: 2216.75 (576.95)    | [MSE_tr]  0.2200   
Step  177000 (bc5.3)s   | [R_te] min: 426.74          max: 2794.80        Avg: 1156.85 (218.99)    | [MSE_tr]  0.2201   
Step  178000 (bc5.5)s   | [R_te] min: 341.55          max: 3975.06        Avg: 1646.60 (429.78)    | [MSE_tr]  0.2201   
Step  179000 (bc5.3)s   | [R_te] min: 313.35          max: 4458.77        Avg: 2153.90 (567.88)    | [MSE_tr]  0.2207   
Step  180000 (bc5.2)s   | [R_te] min: 363.33          max: 4500.80        Avg: 2582.45 (493.62)    | [MSE_tr]  0.2206   
Step  181000 (bc5.0)s   | [R_te] min: 267.88          max: 4439.46        Avg: 2494.20 (591.74)    | [MSE_tr]  0.2203   
Step  182000 (bc5.0)s   | [R_te] min: 251.15          max: 4453.09        Avg: 2647.97 (563.25)    | [MSE_tr]  0.2208   
Step  183000 (bc5.4)s   | [R_te] min: 222.31          max: 4241.77        Avg: 1539.05 (453.07)    | [MSE_tr]  0.2206   
Step  184000 (bc5.5)s   | [R_te] min: 282.10          max: 4209.78        Avg: 1484.47 (448.21)    | [MSE_tr]  0.2204   
Step  185000 (bc5.5)s   | [R_te] min: 272.98          max: 4042.84        Avg: 1011.87 (334.14)    | [MSE_tr]  0.2202   
Step  186000 (bc5.1)s   | [R_te] min: 282.25          max: 3804.99        Avg: 1111.67 (379.63)    | [MSE_tr]  0.2205   
Step  187000 (bc4.7)s   | [R_te] min: 266.20          max: 4454.27        Avg: 2133.33 (579.25)    | [MSE_tr]  0.2208   
Step  188000 (bc4.8)s   | [R_te] min: 360.50          max: 4491.98        Avg: 2377.47 (565.31)    | [MSE_tr]  0.2210   
Step  189000 (bc4.8)s   | [R_te] min: 246.61          max: 4494.53        Avg: 1577.18 (530.44)    | [MSE_tr]  0.2204   
Step  190000 (bc4.8)s   | [R_te] min: 245.76          max: 3976.60        Avg: 1241.57 (374.39)    | [MSE_tr]  0.2207   
Step  191000 (bc4.8)s   | [R_te] min: 286.52          max: 4050.11        Avg: 1534.96 (421.60)    | [MSE_tr]  0.2208   
Step  192000 (bc4.7)s   | [R_te] min: 252.31          max: 4287.61        Avg: 1820.65 (450.83)    | [MSE_tr]  0.2211   
Step  193000 (bc4.7)s   | [R_te] min: 291.34          max: 4351.35        Avg: 2232.75 (543.60)    | [MSE_tr]  0.2209   
Step  194000 (bc4.8)s   | [R_te] min: 381.91          max: 3426.49        Avg: 1200.56 (288.17)    | [MSE_tr]  0.2213   
Step  195000 (bc4.8)s   | [R_te] min: 328.20          max: 4225.35        Avg: 1439.86 (461.12)    | [MSE_tr]  0.2210   
Step  196000 (bc4.8)s   | [R_te] min: 269.61          max: 4424.15        Avg: 2061.97 (570.05)    | [MSE_tr]  0.2210   
Step  197000 (bc4.9)s   | [R_te] min: 344.90          max: 4413.17        Avg: 2661.46 (527.89)    | [MSE_tr]  0.2208   
Step  198000 (bc5.5)s   | [R_te] min: 280.83          max: 4410.37        Avg: 2657.81 (546.70)    | [MSE_tr]  0.2211   
Step  199000 (bc5.2)s   | [R_te] min: 381.18          max: 4416.68        Avg: 1770.83 (434.30)    | [MSE_tr]  0.2215   
Step  200000 (bc5.1)s   | [R_te] min: 258.07          max: 1524.48        Avg: 495.33 (112.46)     | [MSE_tr]  0.2212   
Step  201000 (bc5.2)s   | [R_te] min: 530.90          max: 4309.20        Avg: 2261.61 (540.03)    | [MSE_tr]  0.2214   
Step  202000 (bc5.0)s   | [R_te] min: 456.83          max: 4535.26        Avg: 2670.43 (565.99)    | [MSE_tr]  0.2211   
Step  203000 (bc5.2)s   | [R_te] min: 302.27          max: 4553.67        Avg: 2490.12 (577.39)    | [MSE_tr]  0.2214   
