Step       0 (bc0.0)s   | [R_te] min: 36.29           max: 38.52          Avg: 37.19 (0.22)        | [MSE_tr]  0.5026   
Step   56000 (bc5.3)s   | [R_te] min: 2912.44         max: 4586.08        Avg: 4163.34 (180.62)    | [MSE_tr]  0.2139   
Step   57000 (bc5.2)s   | [R_te] min: 1271.94         max: 4355.99        Avg: 3528.71 (341.38)    | [MSE_tr]  0.2141   
Step   58000 (bc5.3)s   | [R_te] min: 4126.16         max: 4428.97        Avg: 4305.11 (23.96)     | [MSE_tr]  0.2138   
Step   59000 (bc5.2)s   | [R_te] min: 4286.22         max: 4600.46        Avg: 4445.71 (30.13)     | [MSE_tr]  0.2141   
Step   60000 (bc5.2)s   | [R_te] min: 989.45          max: 4519.67        Avg: 4079.99 (327.03)    | [MSE_tr]  0.2143   
Step   61000 (bc5.2)s   | [R_te] min: 2881.96         max: 4560.80        Avg: 4261.20 (147.75)    | [MSE_tr]  0.2144   
Step   62000 (bc5.2)s   | [R_te] min: 327.86          max: 3950.29        Avg: 1990.33 (304.34)    | [MSE_tr]  0.2144   
Step   63000 (bc5.1)s   | [R_te] min: 1899.27         max: 4401.45        Avg: 4061.95 (229.93)    | [MSE_tr]  0.2144   
Step   64000 (bc4.9)s   | [R_te] min: 4181.62         max: 4555.08        Avg: 4439.07 (31.46)     | [MSE_tr]  0.2147   
Step   65000 (bc4.9)s   | [R_te] min: 2108.97         max: 4526.15        Avg: 4238.94 (224.85)    | [MSE_tr]  0.2147   
Step   66000 (bc4.9)s   | [R_te] min: 307.18          max: 4535.72        Avg: 3991.46 (389.27)    | [MSE_tr]  0.2150   
Step   67000 (bc4.9)s   | [R_te] min: 3179.29         max: 4522.93        Avg: 4292.39 (118.93)    | [MSE_tr]  0.2149   
Step   68000 (bc4.9)s   | [R_te] min: 3969.34         max: 4461.14        Avg: 4322.31 (45.96)     | [MSE_tr]  0.2151   
Step   69000 (bc4.9)s   | [R_te] min: 633.65          max: 4537.68        Avg: 3987.02 (354.83)    | [MSE_tr]  0.2154   
Step   70000 (bc4.9)s   | [R_te] min: 549.80          max: 4195.03        Avg: 2861.32 (452.33)    | [MSE_tr]  0.2151   
Step   71000 (bc4.9)s   | [R_te] min: 261.64          max: 3630.26        Avg: 1731.45 (294.97)    | [MSE_tr]  0.2155   
Step   72000 (bc4.8)s   | [R_te] min: 1258.75         max: 4192.50        Avg: 2410.31 (352.53)    | [MSE_tr]  0.2153   
Step   73000 (bc4.9)s   | [R_te] min: 950.59          max: 4052.38        Avg: 2213.95 (347.63)    | [MSE_tr]  0.2154   
Step   74000 (bc4.9)s   | [R_te] min: 243.99          max: 4209.09        Avg: 2128.37 (419.09)    | [MSE_tr]  0.2153   
Step   75000 (bc4.9)s   | [R_te] min: 279.68          max: 4196.71        Avg: 2864.09 (412.31)    | [MSE_tr]  0.2154   
Step   76000 (bc4.9)s   | [R_te] min: 1009.28         max: 4394.19        Avg: 3644.53 (367.43)    | [MSE_tr]  0.2156   
Step   77000 (bc4.8)s   | [R_te] min: 260.38          max: 4394.14        Avg: 3809.64 (382.91)    | [MSE_tr]  0.2157   
Step   78000 (bc4.9)s   | [R_te] min: 1151.54         max: 4487.32        Avg: 3962.89 (300.52)    | [MSE_tr]  0.2157   
Step   79000 (bc4.8)s   | [R_te] min: 474.97          max: 4383.09        Avg: 2949.33 (419.24)    | [MSE_tr]  0.2159   
Step   80000 (bc4.9)s   | [R_te] min: 3374.01         max: 4491.84        Avg: 4261.17 (97.53)     | [MSE_tr]  0.2158   
Step   81000 (bc4.9)s   | [R_te] min: 354.70          max: 4409.63        Avg: 3120.51 (526.98)    | [MSE_tr]  0.2162   
Step   82000 (bc4.9)s   | [R_te] min: 1195.40         max: 4415.94        Avg: 3094.12 (412.58)    | [MSE_tr]  0.2164   
Step   83000 (bc5.1)s   | [R_te] min: 725.41          max: 4042.48        Avg: 1540.90 (282.22)    | [MSE_tr]  0.2163   
Step   84000 (bc4.9)s   | [R_te] min: 832.47          max: 4478.47        Avg: 3548.00 (426.76)    | [MSE_tr]  0.2165   
Step   85000 (bc5.0)s   | [R_te] min: 458.82          max: 4360.58        Avg: 2718.97 (407.87)    | [MSE_tr]  0.2164   
Step   86000 (bc4.9)s   | [R_te] min: 430.04          max: 4339.69        Avg: 2614.59 (513.19)    | [MSE_tr]  0.2165   
Step   87000 (bc5.0)s   | [R_te] min: 307.94          max: 4283.69        Avg: 2250.26 (507.43)    | [MSE_tr]  0.2163   
Step   88000 (bc5.2)s   | [R_te] min: 752.33          max: 4316.07        Avg: 2401.40 (431.08)    | [MSE_tr]  0.2166   
Step   89000 (bc5.5)s   | [R_te] min: 2802.24         max: 4464.52        Avg: 4031.20 (182.62)    | [MSE_tr]  0.2167   
Step   90000 (bc5.5)s   | [R_te] min: 1169.38         max: 4360.86        Avg: 3745.22 (299.10)    | [MSE_tr]  0.2165   
Step   91000 (bc5.3)s   | [R_te] min: 3773.87         max: 4539.06        Avg: 4353.88 (63.37)     | [MSE_tr]  0.2168   
Step   92000 (bc5.4)s   | [R_te] min: 3422.13         max: 4409.88        Avg: 4209.24 (87.71)     | [MSE_tr]  0.2167   
Step   93000 (bc5.2)s   | [R_te] min: 608.07          max: 4375.81        Avg: 2912.83 (464.21)    | [MSE_tr]  0.2169   
Step   94000 (bc5.2)s   | [R_te] min: 492.14          max: 4476.58        Avg: 3601.65 (475.74)    | [MSE_tr]  0.2172   
Step   95000 (bc5.2)s   | [R_te] min: 699.42          max: 4300.52        Avg: 2678.93 (423.19)    | [MSE_tr]  0.2172   
Step   96000 (bc5.2)s   | [R_te] min: 369.87          max: 4001.76        Avg: 1844.00 (415.40)    | [MSE_tr]  0.2168   
Step   97000 (bc5.2)s   | [R_te] min: 1350.77         max: 4392.81        Avg: 3671.64 (308.44)    | [MSE_tr]  0.2174   
Step   98000 (bc5.2)s   | [R_te] min: 1995.78         max: 4401.42        Avg: 3803.57 (261.80)    | [MSE_tr]  0.2169   
Step   99000 (bc5.3)s   | [R_te] min: 372.71          max: 4434.06        Avg: 3796.75 (367.75)    | [MSE_tr]  0.2171   
Step  100000 (bc5.4)s   | [R_te] min: 457.56          max: 4330.34        Avg: 2909.33 (449.34)    | [MSE_tr]  0.2173   
Step  101000 (bc5.4)s   | [R_te] min: 478.00          max: 4530.48        Avg: 3623.41 (462.66)    | [MSE_tr]  0.2178   
Step  102000 (bc5.2)s   | [R_te] min: 877.35          max: 3117.11        Avg: 1712.16 (227.38)    | [MSE_tr]  0.2172   
Step  103000 (bc5.1)s   | [R_te] min: 544.77          max: 4412.15        Avg: 3917.63 (356.65)    | [MSE_tr]  0.2172   
Step  104000 (bc5.1)s   | [R_te] min: 377.96          max: 4409.25        Avg: 3464.06 (403.50)    | [MSE_tr]  0.2173   
Step  105000 (bc5.1)s   | [R_te] min: 298.53          max: 4302.26        Avg: 2130.41 (445.93)    | [MSE_tr]  0.2179   
Step  106000 (bc5.3)s   | [R_te] min: 1317.41         max: 4377.15        Avg: 3578.24 (370.45)    | [MSE_tr]  0.2175   
Step  107000 (bc5.4)s   | [R_te] min: 503.18          max: 4387.61        Avg: 2664.97 (530.01)    | [MSE_tr]  0.2176   
Step  108000 (bc5.3)s   | [R_te] min: 595.84          max: 4492.37        Avg: 3659.14 (428.66)    | [MSE_tr]  0.2173   
Step  109000 (bc5.2)s   | [R_te] min: 310.73          max: 4437.16        Avg: 2920.73 (532.16)    | [MSE_tr]  0.2177   
Step  110000 (bc5.2)s   | [R_te] min: 1684.82         max: 4407.15        Avg: 3361.61 (344.78)    | [MSE_tr]  0.2176   
Step  111000 (bc5.2)s   | [R_te] min: 763.54          max: 3991.71        Avg: 1979.73 (344.17)    | [MSE_tr]  0.2183   
Step  112000 (bc5.4)s   | [R_te] min: 714.77          max: 4404.12        Avg: 3323.53 (470.16)    | [MSE_tr]  0.2185   
Step  113000 (bc5.3)s   | [R_te] min: 916.16          max: 4511.83        Avg: 3670.08 (356.27)    | [MSE_tr]  0.2180   
Step  114000 (bc5.2)s   | [R_te] min: 731.03          max: 4329.53        Avg: 3351.08 (351.80)    | [MSE_tr]  0.2178   
Step  115000 (bc5.3)s   | [R_te] min: 897.82          max: 4279.65        Avg: 2819.87 (421.85)    | [MSE_tr]  0.2178   
Step  116000 (bc5.3)s   | [R_te] min: 413.01          max: 2917.52        Avg: 1304.74 (243.82)    | [MSE_tr]  0.2181   
Step  117000 (bc5.3)s   | [R_te] min: 772.65          max: 4400.97        Avg: 3306.35 (423.13)    | [MSE_tr]  0.2185   
Step  118000 (bc5.3)s   | [R_te] min: 352.09          max: 4094.30        Avg: 1364.98 (431.97)    | [MSE_tr]  0.2185   
Step  119000 (bc5.3)s   | [R_te] min: 344.30          max: 4489.43        Avg: 2811.17 (607.81)    | [MSE_tr]  0.2182   
Step  120000 (bc5.4)s   | [R_te] min: 280.74          max: 4464.64        Avg: 3494.81 (458.54)    | [MSE_tr]  0.2185   
Step  121000 (bc5.3)s   | [R_te] min: 1021.43         max: 4394.31        Avg: 2819.02 (380.51)    | [MSE_tr]  0.2187   
Step  122000 (bc5.3)s   | [R_te] min: 342.91          max: 2441.33        Avg: 1403.57 (181.32)    | [MSE_tr]  0.2185   
Step  123000 (bc5.3)s   | [R_te] min: 609.20          max: 4381.93        Avg: 3500.84 (446.95)    | [MSE_tr]  0.2185   
Step  124000 (bc5.4)s   | [R_te] min: 355.22          max: 4342.16        Avg: 1580.09 (428.46)    | [MSE_tr]  0.2182   
Step  125000 (bc5.2)s   | [R_te] min: 271.25          max: 4524.67        Avg: 3016.11 (456.68)    | [MSE_tr]  0.2186   
Step  126000 (bc5.3)s   | [R_te] min: 3901.17         max: 4466.89        Avg: 4255.94 (52.99)     | [MSE_tr]  0.2187   
Step  127000 (bc5.5)s   | [R_te] min: 632.49          max: 4239.79        Avg: 1861.30 (381.60)    | [MSE_tr]  0.2189   
Step  128000 (bc5.4)s   | [R_te] min: 519.16          max: 4412.87        Avg: 1544.09 (376.66)    | [MSE_tr]  0.2184   
Step  129000 (bc5.3)s   | [R_te] min: 2994.29         max: 4480.96        Avg: 4166.89 (129.86)    | [MSE_tr]  0.2188   
Step  130000 (bc5.3)s   | [R_te] min: 253.90          max: 2269.54        Avg: 916.47 (169.18)     | [MSE_tr]  0.2191   
Step  131000 (bc5.3)s   | [R_te] min: 889.65          max: 4414.96        Avg: 3401.62 (414.36)    | [MSE_tr]  0.2191   
Step  132000 (bc5.2)s   | [R_te] min: 370.13          max: 4137.56        Avg: 2488.74 (535.18)    | [MSE_tr]  0.2198   
Step  133000 (bc5.3)s   | [R_te] min: 335.94          max: 4343.92        Avg: 2861.38 (447.71)    | [MSE_tr]  0.2193   
Step  134000 (bc5.2)s   | [R_te] min: 730.81          max: 3304.59        Avg: 1552.99 (220.43)    | [MSE_tr]  0.2191   
Step  135000 (bc5.2)s   | [R_te] min: 163.67          max: 4171.73        Avg: 1796.72 (445.40)    | [MSE_tr]  0.2194   
Step  136000 (bc5.2)s   | [R_te] min: 402.88          max: 4324.22        Avg: 2085.00 (516.99)    | [MSE_tr]  0.2193   
Step  137000 (bc5.3)s   | [R_te] min: 658.54          max: 4203.56        Avg: 1804.18 (370.11)    | [MSE_tr]  0.2195   
Step  138000 (bc5.4)s   | [R_te] min: 273.13          max: 4021.23        Avg: 1462.91 (354.81)    | [MSE_tr]  0.2195   
Step  139000 (bc5.3)s   | [R_te] min: 269.52          max: 4337.45        Avg: 2841.36 (489.70)    | [MSE_tr]  0.2199   
Step  140000 (bc5.3)s   | [R_te] min: 369.92          max: 3534.04        Avg: 1099.11 (263.93)    | [MSE_tr]  0.2199   
Step  141000 (bc5.3)s   | [R_te] min: 259.92          max: 4273.44        Avg: 1600.07 (342.16)    | [MSE_tr]  0.2200   
Step  142000 (bc5.4)s   | [R_te] min: 1093.41         max: 4456.58        Avg: 3743.03 (345.72)    | [MSE_tr]  0.2201   
Step  143000 (bc5.4)s   | [R_te] min: 1269.33         max: 4421.61        Avg: 3905.14 (289.43)    | [MSE_tr]  0.2200   
Step  144000 (bc5.3)s   | [R_te] min: 454.08          max: 4395.69        Avg: 1308.43 (343.71)    | [MSE_tr]  0.2200   
Step  145000 (bc5.2)s   | [R_te] min: 513.46          max: 2180.95        Avg: 1053.79 (180.21)    | [MSE_tr]  0.2201   
Step  146000 (bc5.4)s   | [R_te] min: 329.43          max: 4175.26        Avg: 1888.98 (449.62)    | [MSE_tr]  0.2204   
Step  147000 (bc5.3)s   | [R_te] min: 314.47          max: 4236.42        Avg: 2271.03 (498.10)    | [MSE_tr]  0.2203   
Step  148000 (bc5.3)s   | [R_te] min: 273.83          max: 4303.91        Avg: 1835.60 (494.38)    | [MSE_tr]  0.2199   
Step  149000 (bc5.3)s   | [R_te] min: 286.00          max: 3874.33        Avg: 1251.58 (326.57)    | [MSE_tr]  0.2201   
Step  150000 (bc5.3)s   | [R_te] min: 327.68          max: 4290.45        Avg: 1182.78 (362.30)    | [MSE_tr]  0.2205   
Step  151000 (bc5.3)s   | [R_te] min: 281.48          max: 4308.41        Avg: 1609.46 (420.31)    | [MSE_tr]  0.2205   
Step  152000 (bc5.4)s   | [R_te] min: 522.77          max: 4225.05        Avg: 2739.35 (461.05)    | [MSE_tr]  0.2206   
Step  153000 (bc5.4)s   | [R_te] min: 182.91          max: 4371.16        Avg: 1968.35 (589.81)    | [MSE_tr]  0.2207   
Step  154000 (bc5.5)s   | [R_te] min: 430.22          max: 4138.11        Avg: 1313.22 (400.90)    | [MSE_tr]  0.2206   
Step  155000 (bc5.2)s   | [R_te] min: 339.16          max: 4442.97        Avg: 2483.84 (499.93)    | [MSE_tr]  0.2202   
Step  156000 (bc5.1)s   | [R_te] min: 797.80          max: 3778.05        Avg: 1497.63 (257.66)    | [MSE_tr]  0.2207   
Step  157000 (bc5.2)s   | [R_te] min: 481.95          max: 4383.68        Avg: 2685.47 (465.77)    | [MSE_tr]  0.2205   
Step  158000 (bc5.2)s   | [R_te] min: 279.12          max: 1975.56        Avg: 933.49 (166.43)     | [MSE_tr]  0.2206   
Step  159000 (bc5.1)s   | [R_te] min: 281.04          max: 3220.12        Avg: 1177.77 (300.78)    | [MSE_tr]  0.2209   
Step  160000 (bc5.2)s   | [R_te] min: 228.69          max: 2620.31        Avg: 1005.28 (219.23)    | [MSE_tr]  0.2207   
Step  161000 (bc5.3)s   | [R_te] min: 972.52          max: 4139.12        Avg: 2026.48 (319.18)    | [MSE_tr]  0.2207   
Step  162000 (bc5.4)s   | [R_te] min: 389.42          max: 4256.81        Avg: 1321.87 (344.19)    | [MSE_tr]  0.2210   
Step  163000 (bc5.2)s   | [R_te] min: 291.93          max: 2046.53        Avg: 926.36 (162.29)     | [MSE_tr]  0.2209   
Step  164000 (bc5.4)s   | [R_te] min: 399.75          max: 4413.37        Avg: 2700.74 (540.17)    | [MSE_tr]  0.2212   
Step  165000 (bc5.4)s   | [R_te] min: 292.93          max: 4200.36        Avg: 1400.80 (375.60)    | [MSE_tr]  0.2208   
Step  166000 (bc5.4)s   | [R_te] min: 781.73          max: 4450.78        Avg: 2570.72 (439.78)    | [MSE_tr]  0.2212   
Step  167000 (bc5.4)s   | [R_te] min: 368.57          max: 2216.17        Avg: 921.55 (164.84)     | [MSE_tr]  0.2212   
Step  168000 (bc5.4)s   | [R_te] min: 507.26          max: 4137.93        Avg: 1395.21 (364.09)    | [MSE_tr]  0.2211   
Step  169000 (bc5.2)s   | [R_te] min: 395.64          max: 4322.42        Avg: 1622.82 (439.62)    | [MSE_tr]  0.2213   
Step  170000 (bc5.2)s   | [R_te] min: 711.37          max: 4403.02        Avg: 3897.91 (337.84)    | [MSE_tr]  0.2214   
Step  171000 (bc5.3)s   | [R_te] min: 294.23          max: 4436.65        Avg: 2554.69 (508.30)    | [MSE_tr]  0.2212   
Step  172000 (bc5.3)s   | [R_te] min: 255.60          max: 4328.22        Avg: 1866.71 (489.85)    | [MSE_tr]  0.2212   
Step  173000 (bc5.3)s   | [R_te] min: 350.86          max: 4367.87        Avg: 2139.84 (513.98)    | [MSE_tr]  0.2211   
Step  174000 (bc5.3)s   | [R_te] min: 345.87          max: 1827.71        Avg: 783.58 (131.40)     | [MSE_tr]  0.2214   
Step  175000 (bc5.4)s   | [R_te] min: 793.99          max: 4324.06        Avg: 2029.67 (414.32)    | [MSE_tr]  0.2215   
Step  176000 (bc5.4)s   | [R_te] min: 316.66          max: 4001.55        Avg: 1319.14 (327.80)    | [MSE_tr]  0.2215   
Step  177000 (bc5.4)s   | [R_te] min: 365.18          max: 4284.88        Avg: 2804.90 (520.71)    | [MSE_tr]  0.2218   
Step  178000 (bc5.3)s   | [R_te] min: 268.88          max: 1310.77        Avg: 673.26 (115.11)     | [MSE_tr]  0.2216   
Step  179000 (bc5.4)s   | [R_te] min: 395.90          max: 3644.23        Avg: 1348.82 (317.99)    | [MSE_tr]  0.2217   
Step  180000 (bc5.4)s   | [R_te] min: 433.55          max: 1304.20        Avg: 859.10 (85.51)      | [MSE_tr]  0.2217   
Step  181000 (bc5.4)s   | [R_te] min: 692.43          max: 2393.03        Avg: 1121.73 (158.75)    | [MSE_tr]  0.2216   
Step  182000 (bc5.2)s   | [R_te] min: 427.40          max: 2216.49        Avg: 1176.01 (175.31)    | [MSE_tr]  0.2220   
Step  183000 (bc5.4)s   | [R_te] min: 528.48          max: 4323.60        Avg: 1837.08 (366.52)    | [MSE_tr]  0.2218   
Step  184000 (bc5.4)s   | [R_te] min: 332.08          max: 1740.95        Avg: 971.90 (108.15)     | [MSE_tr]  0.2224   
Step  185000 (bc5.4)s   | [R_te] min: 331.90          max: 4495.20        Avg: 2485.10 (570.16)    | [MSE_tr]  0.2223   
Step  186000 (bc5.4)s   | [R_te] min: 349.84          max: 4337.14        Avg: 2608.51 (431.46)    | [MSE_tr]  0.2220   
Step  187000 (bc5.2)s   | [R_te] min: 217.44          max: 1823.42        Avg: 925.38 (145.04)     | [MSE_tr]  0.2228   
Step  188000 (bc5.2)s   | [R_te] min: 514.32          max: 3876.42        Avg: 1755.62 (363.34)    | [MSE_tr]  0.2221   
Step  189000 (bc5.3)s   | [R_te] min: 219.88          max: 4483.79        Avg: 1916.83 (561.26)    | [MSE_tr]  0.2220   
Step  190000 (bc5.3)s   | [R_te] min: 317.52          max: 4038.23        Avg: 1390.52 (411.72)    | [MSE_tr]  0.2224   
Step  191000 (bc5.3)s   | [R_te] min: 734.45          max: 4481.84        Avg: 3350.63 (511.39)    | [MSE_tr]  0.2225   
Step  192000 (bc5.3)s   | [R_te] min: 429.86          max: 3670.02        Avg: 1634.45 (352.46)    | [MSE_tr]  0.2222   
Step  193000 (bc5.4)s   | [R_te] min: 270.69          max: 4424.61        Avg: 3245.13 (503.33)    | [MSE_tr]  0.2223   
Step  194000 (bc5.5)s   | [R_te] min: 232.32          max: 4383.37        Avg: 1608.58 (469.57)    | [MSE_tr]  0.2225   
Step  195000 (bc5.4)s   | [R_te] min: 303.61          max: 4256.49        Avg: 1403.41 (455.95)    | [MSE_tr]  0.2226   
Step  196000 (bc5.5)s   | [R_te] min: 332.76          max: 3750.31        Avg: 1450.14 (374.03)    | [MSE_tr]  0.2225   
Step  197000 (bc5.3)s   | [R_te] min: 318.90          max: 4269.49        Avg: 1490.52 (484.16)    | [MSE_tr]  0.2229   
Step  198000 (bc5.2)s   | [R_te] min: 321.55          max: 4065.94        Avg: 1214.78 (337.69)    | [MSE_tr]  0.2226   
Step  199000 (bc5.4)s   | [R_te] min: 380.78          max: 1716.02        Avg: 765.49 (123.91)     | [MSE_tr]  0.2227   
Step  200000 (bc5.3)s   | [R_te] min: 96.98           max: 3633.93        Avg: 1695.06 (344.95)    | [MSE_tr]  0.2227   
Step  201000 (bc5.4)s   | [R_te] min: 431.45          max: 3946.51        Avg: 1289.50 (305.20)    | [MSE_tr]  0.2228   
Step  202000 (bc5.4)s   | [R_te] min: 300.61          max: 2154.56        Avg: 964.43 (176.66)     | [MSE_tr]  0.2230   
Step  203000 (bc5.4)s   | [R_te] min: 262.38          max: 2628.06        Avg: 1318.20 (266.80)    | [MSE_tr]  0.2231   
