Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 185.69         max: 202.96         Avg: 194.04 (2.00)       | ent 1.000
Step   41000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 63.85          max: 67.74          Avg: 65.33 (0.36)        | ent 0.000
Step   42000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 62.81          max: 67.69          Avg: 63.44 (0.45)        | ent 0.000
Step   43000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 85.96          max: 94.43          Avg: 89.15 (0.89)        | ent 0.000
Step   44000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.48      | [R_te] min: 72.68          max: 116.88         Avg: 98.42 (4.00)        | ent 0.000
Step   45000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 66.85          max: 67.29          Avg: 67.05 (0.04)        | ent 0.000
Step   46000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.34      | [R_te] min: 67.45          max: 68.09          Avg: 67.77 (0.07)        | ent 0.000
Step   47000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.49      | [R_te] min: 72.57          max: 73.09          Avg: 72.78 (0.05)        | ent 0.000
Step   48000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.34      | [R_te] min: 114.12         max: 201.47         Avg: 159.25 (10.21)      | ent 0.000
Step   49000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 75.87          max: 81.79          Avg: 79.59 (0.61)        | ent 0.000
Step   50000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.28      | [R_te] min: 120.55         max: 155.62         Avg: 141.62 (3.66)       | ent 0.000
Step   51000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.27      | [R_te] min: 73.30          max: 73.69          Avg: 73.48 (0.04)        | ent 0.000
Step   52000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 67.78          max: 72.99          Avg: 71.30 (0.72)        | ent 0.000
Step   53000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 81.61          max: 85.38          Avg: 83.51 (0.39)        | ent 0.000
Step   54000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.04      | [R_te] min: 93.40          max: 107.61         Avg: 102.06 (1.42)       | ent 0.000
Step   55000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 178.38         max: 202.14         Avg: 189.82 (2.37)       | ent 0.000
Step   56000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 300.67         max: 339.65         Avg: 323.35 (3.87)       | ent 0.000
Step   57000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.19      | [R_te] min: 242.72         max: 282.29         Avg: 262.20 (3.49)       | ent 0.000
Step   58000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 241.12         max: 266.72         Avg: 254.30 (2.27)       | ent 0.000
Step   59000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 156.79         max: 167.87         Avg: 163.35 (1.34)       | ent 0.000
Step   60000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.16      | [R_te] min: 190.83         max: 212.83         Avg: 202.08 (2.13)       | ent 0.000
Step   61000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.34      | [R_te] min: 202.52         max: 219.38         Avg: 210.41 (1.44)       | ent 0.000
Step   62000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.16      | [R_te] min: 218.86         max: 241.20         Avg: 232.93 (1.89)       | ent 0.000
Step   63000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 224.48         max: 243.62         Avg: 233.71 (1.94)       | ent 0.000
Step   64000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.23      | [R_te] min: 249.61         max: 266.95         Avg: 257.18 (1.64)       | ent 0.000
Step   65000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.16      | [R_te] min: 252.05         max: 271.01         Avg: 262.65 (1.82)       | ent 0.000
Step   66000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 272.91         max: 315.27         Avg: 295.60 (4.00)       | ent 0.000
Step   67000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.23      | [R_te] min: 174.13         max: 197.71         Avg: 183.38 (2.18)       | ent 0.000
Step   68000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 142.56         max: 151.17         Avg: 147.28 (0.95)       | ent 0.000
Step   69000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 138.77         max: 146.10         Avg: 144.67 (0.65)       | ent 0.000
Step   70000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 138.79         max: 150.91         Avg: 143.04 (1.34)       | ent 0.000
Step   71000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 142.36         max: 145.08         Avg: 143.77 (0.28)       | ent 0.000
Step   72000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 147.57         max: 154.44         Avg: 150.27 (0.75)       | ent 0.000
Step   73000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 111.69         max: 113.98         Avg: 112.87 (0.24)       | ent 0.000
Step   74000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.05      | [R_te] min: 128.27         max: 130.26         Avg: 129.18 (0.19)       | ent 0.000
Step   75000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 122.61         max: 129.67         Avg: 127.67 (0.74)       | ent 0.000
Step   76000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 127.87         max: 130.04         Avg: 128.84 (0.21)       | ent 0.000
Step   77000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 122.22         max: 124.30         Avg: 123.58 (0.20)       | ent 0.000
Step   78000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 121.96         max: 129.43         Avg: 125.47 (0.89)       | ent 0.000
Step   79000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 138.31         max: 145.47         Avg: 142.27 (0.77)       | ent 0.000
Step   80000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.58      | [R_te] min: 131.82         max: 134.72         Avg: 133.55 (0.31)       | ent 0.000
Step   81000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 206.00         max: 215.58         Avg: 211.02 (1.00)       | ent 0.000
Step   82000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 175.29         max: 178.07         Avg: 176.61 (0.29)       | ent 0.000
Step   83000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 101.55         max: 107.25         Avg: 102.97 (0.47)       | ent 0.000
Step   84000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 96.26          max: 102.75         Avg: 101.59 (0.57)       | ent 0.000
Step   85000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 101.88         max: 108.25         Avg: 103.93 (0.82)       | ent 0.000
Step   86000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 107.00         max: 112.19         Avg: 108.06 (0.46)       | ent 0.000
Step   87000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 107.06         max: 113.79         Avg: 109.95 (0.88)       | ent 0.000
Step   88000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 126.98         max: 129.29         Avg: 128.37 (0.24)       | ent 0.000
Step   89000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 122.28         max: 124.35         Avg: 123.27 (0.24)       | ent 0.000
Step   90000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 127.05         max: 129.81         Avg: 128.84 (0.29)       | ent 0.000
Step   91000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 127.49         max: 129.43         Avg: 128.61 (0.18)       | ent 0.000
Step   92000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 117.13         max: 119.21         Avg: 118.12 (0.22)       | ent 0.000
Step   93000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 117.79         max: 124.41         Avg: 122.50 (0.68)       | ent 0.000
Step   94000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 126.58         max: 129.76         Avg: 128.31 (0.35)       | ent 0.000
Step   95000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 142.12         max: 149.43         Avg: 144.07 (0.61)       | ent 0.000
Step   96000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 146.78         max: 149.20         Avg: 147.78 (0.25)       | ent 0.000
Step   97000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 122.23         max: 124.51         Avg: 123.57 (0.22)       | ent 0.000
Step   98000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 117.17         max: 124.42         Avg: 119.94 (0.84)       | ent 0.000
Step   99000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 136.67         max: 140.20         Avg: 138.71 (0.30)       | ent 0.000
Step  100000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 127.33         max: 130.06         Avg: 128.78 (0.29)       | ent 0.000
Step  101000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.54      | [R_te] min: 127.44         max: 129.53         Avg: 128.54 (0.25)       | ent 0.000
Step  102000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 107.05         max: 108.60         Avg: 107.94 (0.17)       | ent 0.000
Step  103000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 106.52         max: 113.49         Avg: 109.50 (0.79)       | ent 0.000
Step  104000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.29      | [R_te] min: 112.34         max: 114.05         Avg: 113.35 (0.17)       | ent 0.000
Step  105000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 127.75         max: 129.68         Avg: 129.10 (0.19)       | ent 0.000
Step  106000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 122.80         max: 124.67         Avg: 123.90 (0.17)       | ent 0.000
Step  107000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 122.48         max: 124.77         Avg: 123.51 (0.22)       | ent 0.000
Step  108000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.04      | [R_te] min: 121.94         max: 128.83         Avg: 124.93 (0.77)       | ent 0.000
Step  109000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.04      | [R_te] min: 122.41         max: 129.11         Avg: 127.34 (0.64)       | ent 0.000
Step  110000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 117.70         max: 124.57         Avg: 121.06 (0.91)       | ent 0.000
Step  111000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 118.45         max: 119.29         Avg: 118.77 (0.10)       | ent 0.000
Step  112000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 117.57         max: 118.99         Avg: 118.24 (0.14)       | ent 0.000
Step  113000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.22      | [R_te] min: 143.20         max: 150.79         Avg: 145.77 (0.86)       | ent 0.000
Step  114000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 146.66         max: 150.18         Avg: 148.77 (0.30)       | ent 0.000
Step  115000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 170.63         max: 181.03         Avg: 176.28 (1.19)       | ent 0.000
Step  116000 (g21.0+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 194.16         max: 205.34         Avg: 199.94 (1.24)       | ent 0.000
Step  117000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 188.20         max: 196.41         Avg: 192.57 (0.72)       | ent 0.000
Step  118000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 215.07         max: 225.46         Avg: 219.88 (1.07)       | ent 0.000
Step  119000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 226.19         max: 236.51         Avg: 230.83 (1.06)       | ent 0.000
Step  120000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 210.55         max: 220.02         Avg: 214.14 (0.93)       | ent 0.000
Step  121000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 216.32         max: 226.67         Avg: 219.37 (0.89)       | ent 0.000
Step  122000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 210.29         max: 219.75         Avg: 214.22 (0.90)       | ent 0.000
Step  123000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 215.32         max: 227.05         Avg: 221.46 (1.26)       | ent 0.000
Step  124000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 217.60         max: 233.57         Avg: 226.71 (1.55)       | ent 0.000
Step  125000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 222.57         max: 232.91         Avg: 228.58 (0.88)       | ent 0.000
Step  126000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 213.00         max: 221.81         Avg: 217.06 (0.79)       | ent 0.000
Step  127000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 195.85         max: 203.35         Avg: 198.47 (0.82)       | ent 0.000
Step  128000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.19      | [R_te] min: 203.55         max: 215.22         Avg: 209.15 (1.20)       | ent 0.000
Step  129000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 199.28         max: 211.27         Avg: 203.97 (1.07)       | ent 0.000
Step  130000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 232.45         max: 240.93         Avg: 237.06 (0.89)       | ent 0.000
Step  131000 (g21.2+d7.9)s        | [D] min: 0.00       max: 2.54      | [R_te] min: 193.44         max: 201.79         Avg: 197.33 (0.78)       | ent 0.000
Step  132000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 214.35         max: 226.95         Avg: 221.55 (1.10)       | ent 0.000
Step  133000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 204.97         max: 209.60         Avg: 207.52 (0.45)       | ent 0.000
Step  134000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 204.31         max: 213.68         Avg: 209.64 (0.96)       | ent 0.000
Step  135000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.23      | [R_te] min: 220.17         max: 230.44         Avg: 224.26 (1.19)       | ent 0.000
Step  136000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 219.66         max: 228.57         Avg: 224.06 (0.97)       | ent 0.000
Step  137000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 214.29         max: 222.36         Avg: 218.27 (0.85)       | ent 0.000
Step  138000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 220.31         max: 230.83         Avg: 224.34 (0.98)       | ent 0.000
Step  139000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 212.21         max: 216.01         Avg: 213.93 (0.39)       | ent 0.000
Step  140000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 215.98         max: 227.33         Avg: 220.29 (0.97)       | ent 0.000
Step  141000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 173.81         max: 182.25         Avg: 178.53 (0.67)       | ent 0.000
Step  142000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 180.40         max: 185.43         Avg: 182.56 (0.49)       | ent 0.000
Step  143000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.16      | [R_te] min: 166.68         max: 173.71         Avg: 168.78 (0.65)       | ent 0.000
Step  144000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 180.18         max: 185.61         Avg: 183.39 (0.57)       | ent 0.000
Step  145000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 175.38         max: 179.06         Avg: 177.54 (0.33)       | ent 0.000
Step  146000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.04      | [R_te] min: 203.99         max: 209.17         Avg: 206.38 (0.53)       | ent 0.000
Step  147000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 218.02         max: 229.45         Avg: 223.37 (1.02)       | ent 0.000
Step  148000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 215.90         max: 226.27         Avg: 221.45 (1.10)       | ent 0.000
Step  149000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 231.36         max: 239.93         Avg: 235.27 (0.78)       | ent 0.000
Step  150000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 218.46         max: 224.77         Avg: 222.13 (0.53)       | ent 0.000
Step  151000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 206.06         max: 214.99         Avg: 208.78 (0.79)       | ent 0.000
Step  152000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 228.18         max: 245.58         Avg: 237.00 (1.57)       | ent 0.000
Step  153000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 214.88         max: 225.60         Avg: 218.85 (1.10)       | ent 0.000
Step  154000 (g21.3+d8.0)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 205.33         max: 210.64         Avg: 208.25 (0.45)       | ent 0.000
Step  155000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 215.47         max: 227.38         Avg: 219.22 (1.11)       | ent 0.000
Step  156000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 228.70         max: 239.89         Avg: 233.16 (0.95)       | ent 0.000
Step  157000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 210.85         max: 221.52         Avg: 215.52 (0.94)       | ent 0.000
Step  158000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 189.70         max: 196.35         Avg: 193.11 (0.81)       | ent 0.000
Step  159000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.09      | [R_te] min: 206.81         max: 215.21         Avg: 210.91 (0.93)       | ent 0.000
Step  160000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 210.16         max: 220.22         Avg: 215.65 (1.10)       | ent 0.000
Step  161000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 202.67         max: 208.70         Avg: 206.75 (0.67)       | ent 0.000
Step  162000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 196.05         max: 202.18         Avg: 200.00 (0.68)       | ent 0.000
Step  163000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 227.68         max: 238.78         Avg: 233.30 (1.04)       | ent 0.000
Step  164000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 194.98         max: 199.46         Avg: 197.18 (0.39)       | ent 0.000
Step  165000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 208.36         max: 219.25         Avg: 212.54 (1.05)       | ent 0.000
Step  166000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 206.50         max: 221.92         Avg: 212.50 (1.20)       | ent 0.000
Step  167000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 197.79         max: 206.23         Avg: 203.32 (0.87)       | ent 0.000
Step  168000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 205.17         max: 215.03         Avg: 211.55 (0.90)       | ent 0.000
Step  169000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 204.74         max: 211.04         Avg: 208.71 (0.59)       | ent 0.000
Step  170000 (g21.1+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 195.81         max: 206.38         Avg: 202.24 (0.98)       | ent 0.000
Step  171000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 185.12         max: 193.22         Avg: 188.69 (0.81)       | ent 0.000
Step  172000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 201.03         max: 212.71         Avg: 206.16 (1.15)       | ent 0.000
Step  173000 (g21.2+d8.0)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 212.87         max: 227.18         Avg: 220.55 (1.21)       | ent 0.000
