Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000
Step    1000 (g0.0+d0.4)s         | [D] min: 0.47       max: 1.92      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000
Step    2000 (g21.4+d7.9)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 94.88          max: 96.92          Avg: 96.00 (0.19)        | ent 0.741
Step    3000 (g21.3+d7.8)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 301.62         max: 336.50         Avg: 320.95 (3.70)       | ent 0.551
Step    4000 (g21.3+d7.8)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 296.20         max: 342.65         Avg: 323.45 (4.25)       | ent 0.414
Step    5000 (g21.5+d8.0)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 304.35         max: 357.70         Avg: 326.57 (5.60)       | ent 0.312
Step    6000 (g21.4+d7.9)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 291.24         max: 353.31         Avg: 323.42 (6.29)       | ent 0.236
Step    7000 (g21.4+d7.8)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 123.94         max: 134.39         Avg: 128.73 (1.15)       | ent 0.180
Step    8000 (g21.4+d7.9)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 88.38          max: 153.41         Avg: 115.14 (7.01)       | ent 0.138
Step    9000 (g21.4+d7.8)s        | [D] min: 0.00       max: 0.20      | [R_te] min: 145.40         max: 195.72         Avg: 163.39 (4.63)       | ent 0.107
Step   10000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 93.38          max: 99.98          Avg: 97.00 (0.77)        | ent 0.083
Step   11000 (g21.8+d8.1)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 218.69         max: 279.40         Avg: 240.98 (5.63)       | ent 0.063
Step   12000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 258.73         max: 437.48         Avg: 332.05 (17.37)      | ent 0.048
Step   13000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 252.38         max: 308.61         Avg: 277.85 (4.51)       | ent 0.037
Step   14000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 258.40         max: 591.51         Avg: 348.62 (27.92)      | ent 0.028
Step   15000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.12      | [R_te] min: 287.51         max: 338.08         Avg: 311.16 (4.64)       | ent 0.023
Step   16000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.11      | [R_te] min: 287.62         max: 496.68         Avg: 383.27 (22.64)      | ent 0.018
Step   17000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.30      | [R_te] min: 275.87         max: 328.17         Avg: 296.72 (5.08)       | ent 0.015
Step   18000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.26      | [R_te] min: 327.68         max: 480.50         Avg: 387.04 (14.59)      | ent 0.012
Step   19000 (g21.5+d7.9)s        | [D] min: 0.00       max: 0.08      | [R_te] min: 304.87         max: 724.28         Avg: 513.48 (40.49)      | ent 0.010
Step   20000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.15      | [R_te] min: 318.43         max: 365.70         Avg: 338.95 (4.44)       | ent 0.008
Step   21000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.07      | [R_te] min: 292.21         max: 406.51         Avg: 347.26 (11.95)      | ent 0.006
Step   22000 (g21.8+d8.0)s        | [D] min: 0.00       max: 0.24      | [R_te] min: 280.45         max: 549.87         Avg: 357.22 (26.13)      | ent 0.005
Step   23000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.06      | [R_te] min: 272.97         max: 630.59         Avg: 412.44 (27.64)      | ent 0.004
Step   24000 (g21.8+d8.0)s        | [D] min: 0.00       max: 0.10      | [R_te] min: 285.00         max: 450.98         Avg: 372.01 (17.76)      | ent 0.003
Step   25000 (g21.6+d7.9)s        | [D] min: 0.00       max: 0.22      | [R_te] min: 275.44         max: 390.19         Avg: 319.51 (10.34)      | ent 0.003
