Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 206.99         max: 243.28         Avg: 222.12 (4.26)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 0.48       max: 1.29      | [R_te] min: 206.82         max: 249.86         Avg: 225.32 (4.30)       | ent 1.000
Step    2000 (g21.5+d7.8)s        | [D] min: 0.00       max: 0.26      | [R_te] min: 295.63         max: 355.60         Avg: 327.69 (5.93)       | ent 0.741
Step    3000 (g21.5+d7.8)s        | [D] min: 0.00       max: 3.94      | [R_te] min: 255.15         max: 290.59         Avg: 271.02 (3.81)       | ent 0.551
Step    4000 (g21.6+d7.8)s        | [D] min: 0.00       max: 0.74      | [R_te] min: 270.40         max: 311.48         Avg: 288.96 (3.39)       | ent 0.413
Step    5000 (g21.6+d7.8)s        | [D] min: 0.00       max: 0.13      | [R_te] min: 255.26         max: 300.70         Avg: 274.11 (4.69)       | ent 0.311
Step    6000 (g21.6+d7.8)s        | [D] min: 0.00       max: 0.27      | [R_te] min: 228.57         max: 255.30         Avg: 241.93 (2.28)       | ent 0.236
Step    7000 (g21.7+d7.9)s        | [D] min: 0.00       max: 0.19      | [R_te] min: 72.96          max: 73.39          Avg: 73.14 (0.04)        | ent 0.181
Step    8000 (g21.7+d7.9)s        | [D] min: 0.00       max: 0.33      | [R_te] min: 72.95          max: 73.29          Avg: 73.08 (0.03)        | ent 0.140
Step    9000 (g21.7+d7.9)s        | [D] min: 0.00       max: 0.19      | [R_te] min: 73.57          max: 77.19          Avg: 75.29 (0.35)        | ent 0.108
Step   10000 (g21.7+d7.9)s        | [D] min: 0.00       max: 0.50      | [R_te] min: 71.42          max: 80.14          Avg: 75.83 (0.95)        | ent 0.085
Step   11000 (g21.0+d7.7)s        | [D] min: 0.00       max: 0.30      | [R_te] min: 250.31         max: 492.04         Avg: 322.69 (21.60)      | ent 0.065
Step   12000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.30      | [R_te] min: 203.05         max: 305.77         Avg: 241.51 (10.03)      | ent 0.050
Step   13000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.26      | [R_te] min: 206.25         max: 347.63         Avg: 266.68 (14.27)      | ent 0.039
Step   14000 (g21.0+d7.7)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 170.89         max: 310.75         Avg: 250.20 (14.75)      | ent 0.031
Step   15000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.52      | [R_te] min: 271.04         max: 384.52         Avg: 309.37 (10.69)      | ent 0.025
Step   16000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.45      | [R_te] min: 247.10         max: 289.32         Avg: 267.21 (4.05)       | ent 0.022
Step   17000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.35      | [R_te] min: 344.94         max: 561.01         Avg: 424.95 (22.31)      | ent 0.018
Step   18000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.36      | [R_te] min: 283.52         max: 375.24         Avg: 338.64 (7.99)       | ent 0.015
Step   19000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.29      | [R_te] min: 307.86         max: 394.46         Avg: 353.46 (9.46)       | ent 0.012
Step   20000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.30      | [R_te] min: 334.33         max: 473.04         Avg: 386.61 (12.90)      | ent 0.010
Step   21000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.27      | [R_te] min: 316.66         max: 593.17         Avg: 414.42 (24.39)      | ent 0.008
Step   22000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.65      | [R_te] min: 253.84         max: 418.70         Avg: 328.68 (16.26)      | ent 0.007
Step   23000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.27      | [R_te] min: 276.95         max: 484.73         Avg: 351.53 (22.13)      | ent 0.006
Step   24000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.56      | [R_te] min: 367.45         max: 645.68         Avg: 472.18 (25.20)      | ent 0.005
Step   25000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.44      | [R_te] min: 222.72         max: 333.77         Avg: 248.04 (11.30)      | ent 0.004
Step   26000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.26      | [R_te] min: 283.30         max: 432.53         Avg: 356.83 (11.72)      | ent 0.003
Step   27000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.46      | [R_te] min: 263.34         max: 816.73         Avg: 438.09 (43.94)      | ent 0.003
Step   28000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.14      | [R_te] min: 339.78         max: 410.81         Avg: 370.74 (9.27)       | ent 0.002
Step   29000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.37      | [R_te] min: 288.02         max: 370.78         Avg: 318.88 (7.95)       | ent 0.002
Step   30000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.39      | [R_te] min: 283.24         max: 512.02         Avg: 380.58 (19.52)      | ent 0.001
Step   31000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.35      | [R_te] min: 201.19         max: 327.06         Avg: 265.26 (13.88)      | ent 0.001
Step   32000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.29      | [R_te] min: 128.02         max: 204.51         Avg: 160.53 (9.18)       | ent 0.001
Step   33000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.18      | [R_te] min: 187.77         max: 237.27         Avg: 214.71 (4.96)       | ent 0.000
Step   34000 (g21.2+d7.8)s        | [D] min: 0.00       max: 3.67      | [R_te] min: 153.26         max: 177.30         Avg: 160.59 (2.13)       | ent 0.000
Step   35000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.22      | [R_te] min: 79.55          max: 85.24          Avg: 81.24 (0.61)        | ent 0.000
Step   36000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.55      | [R_te] min: 71.21          max: 85.08          Avg: 75.57 (1.29)        | ent 0.000
Step   37000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.44      | [R_te] min: 86.91          max: 105.53         Avg: 98.25 (2.01)        | ent 0.000
Step   38000 (g21.1+d7.7)s        | [D] min: 0.00       max: 0.25      | [R_te] min: 71.92          max: 72.28          Avg: 72.14 (0.04)        | ent 0.000
Step   39000 (g21.2+d7.8)s        | [D] min: 0.00       max: 3.74      | [R_te] min: 67.35          max: 71.79          Avg: 71.18 (0.41)        | ent 0.000
Step   40000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.54      | [R_te] min: 71.71          max: 72.09          Avg: 71.88 (0.04)        | ent 0.000
Step   41000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.92      | [R_te] min: 87.42          max: 90.26          Avg: 88.76 (0.25)        | ent 0.000
Step   42000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.70      | [R_te] min: 86.18          max: 101.26         Avg: 91.44 (1.28)        | ent 0.000
Step   43000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.43      | [R_te] min: 95.52          max: 128.22         Avg: 110.96 (3.72)       | ent 0.000
Step   44000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.45      | [R_te] min: 77.41          max: 77.77          Avg: 77.51 (0.03)        | ent 0.000
Step   45000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.74      | [R_te] min: 77.27          max: 77.78          Avg: 77.52 (0.05)        | ent 0.000
Step   46000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.50      | [R_te] min: 77.35          max: 77.75          Avg: 77.58 (0.04)        | ent 0.000
Step   47000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.81      | [R_te] min: 99.93          max: 126.26         Avg: 112.16 (2.31)       | ent 0.000
Step   48000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.58      | [R_te] min: 71.86          max: 72.32          Avg: 72.09 (0.05)        | ent 0.000
Step   49000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.34      | [R_te] min: 77.43          max: 77.78          Avg: 77.63 (0.04)        | ent 0.000
Step   50000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.67      | [R_te] min: 72.46          max: 77.46          Avg: 74.09 (0.68)        | ent 0.000
Step   51000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.52      | [R_te] min: 76.47          max: 93.19          Avg: 85.42 (1.65)        | ent 0.000
Step   52000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.31      | [R_te] min: 75.79          max: 81.40          Avg: 77.44 (0.50)        | ent 0.000
Step   53000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.63      | [R_te] min: 89.12          max: 97.17          Avg: 92.37 (0.64)        | ent 0.000
Step   54000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.61      | [R_te] min: 70.52          max: 76.18          Avg: 71.60 (0.49)        | ent 0.000
Step   55000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.78      | [R_te] min: 102.38         max: 152.93         Avg: 123.95 (4.12)       | ent 0.000
Step   56000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.39      | [R_te] min: 72.50          max: 72.86          Avg: 72.69 (0.04)        | ent 0.000
Step   57000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.39      | [R_te] min: 67.89          max: 72.98          Avg: 70.88 (0.74)        | ent 0.000
Step   58000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.41      | [R_te] min: 82.85          max: 148.29         Avg: 103.86 (5.35)       | ent 0.000
Step   59000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.44      | [R_te] min: 153.24         max: 261.88         Avg: 217.83 (10.45)      | ent 0.000
Step   60000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.43      | [R_te] min: 202.81         max: 252.39         Avg: 228.45 (4.55)       | ent 0.000
Step   61000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.35      | [R_te] min: 245.39         max: 310.78         Avg: 277.02 (5.26)       | ent 0.000
Step   62000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.32      | [R_te] min: 275.72         max: 319.06         Avg: 298.77 (4.61)       | ent 0.000
Step   63000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.47      | [R_te] min: 242.11         max: 272.39         Avg: 257.44 (3.27)       | ent 0.000
Step   64000 (g21.1+d7.8)s        | [D] min: 0.00       max: 0.43      | [R_te] min: 241.67         max: 320.97         Avg: 289.11 (7.69)       | ent 0.000
Step   65000 (g21.2+d7.9)s        | [D] min: 0.00       max: 0.79      | [R_te] min: 235.77         max: 254.39         Avg: 245.64 (1.89)       | ent 0.000
Step   66000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.37      | [R_te] min: 217.26         max: 273.11         Avg: 248.62 (6.07)       | ent 0.000
Step   67000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.38      | [R_te] min: 175.86         max: 214.39         Avg: 202.63 (3.59)       | ent 0.000
Step   68000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.36      | [R_te] min: 117.88         max: 124.38         Avg: 119.13 (0.56)       | ent 0.000
Step   69000 (g21.2+d7.8)s        | [D] min: 0.00       max: 0.30      | [R_te] min: 121.77         max: 135.01         Avg: 126.17 (1.48)       | ent 0.000
