Step       0 (bc0.0)s   | [R_te] min: 219.58          max: 244.58         Avg: 234.05 (2.43)       | [MSE_tr]  0.4530   
Step    1000 (bc6.5)s   | [R_te] min: 286.12          max: 311.74         Avg: 298.18 (2.55)       | [MSE_tr]  0.3311   
Step    2000 (bc6.5)s   | [R_te] min: 278.15          max: 314.02         Avg: 297.19 (3.37)       | [MSE_tr]  0.3261   
Step    3000 (bc6.5)s   | [R_te] min: 290.00          max: 328.10         Avg: 304.00 (4.08)       | [MSE_tr]  0.3229   
Step    4000 (bc6.4)s   | [R_te] min: 284.29          max: 331.06         Avg: 308.63 (4.69)       | [MSE_tr]  0.3204   
Step    5000 (bc6.6)s   | [R_te] min: 278.43          max: 335.05         Avg: 310.01 (5.72)       | [MSE_tr]  0.3180   
Step    6000 (bc6.5)s   | [R_te] min: 278.15          max: 330.71         Avg: 303.34 (5.26)       | [MSE_tr]  0.3170   
Step    7000 (bc6.5)s   | [R_te] min: 264.80          max: 289.97         Avg: 279.99 (2.11)       | [MSE_tr]  0.3148   
Step    8000 (bc6.6)s   | [R_te] min: 270.45          max: 295.05         Avg: 282.91 (2.43)       | [MSE_tr]  0.3142   
Step    9000 (bc6.5)s   | [R_te] min: 276.33          max: 295.48         Avg: 284.49 (1.84)       | [MSE_tr]  0.3128   
Step   10000 (bc6.7)s   | [R_te] min: 263.59          max: 300.98         Avg: 280.49 (2.86)       | [MSE_tr]  0.3119   
Step   11000 (bc6.5)s   | [R_te] min: 269.87          max: 290.28         Avg: 279.69 (2.13)       | [MSE_tr]  0.3112   
Step   12000 (bc6.5)s   | [R_te] min: 275.19          max: 290.28         Avg: 282.33 (1.30)       | [MSE_tr]  0.3106   
Step   13000 (bc6.5)s   | [R_te] min: 274.82          max: 287.44         Avg: 279.53 (1.43)       | [MSE_tr]  0.3099   
Step   14000 (bc6.5)s   | [R_te] min: 269.97          max: 288.37         Avg: 277.93 (1.57)       | [MSE_tr]  0.3099   
Step   15000 (bc6.5)s   | [R_te] min: 276.39          max: 286.47         Avg: 282.33 (0.85)       | [MSE_tr]  0.3091   
Step   16000 (bc6.5)s   | [R_te] min: 270.79          max: 288.00         Avg: 281.39 (1.60)       | [MSE_tr]  0.3086   
Step   17000 (bc6.5)s   | [R_te] min: 272.54          max: 292.79         Avg: 282.13 (1.88)       | [MSE_tr]  0.3089   
