Step       0 (bc0.0)s   | [R_te] min: 219.58          max: 244.58         Avg: 234.05 (2.43)       | [MSE_tr]  0.6218   
Step    1000 (bc6.5)s   | [R_te] min: 147.55          max: 156.00         Avg: 150.77 (0.78)       | [MSE_tr]  0.4657   
Step    2000 (bc6.5)s   | [R_te] min: 139.18          max: 154.64         Avg: 151.60 (1.41)       | [MSE_tr]  0.4625   
Step    3000 (bc6.5)s   | [R_te] min: 144.32          max: 163.60         Avg: 156.78 (1.84)       | [MSE_tr]  0.4599   
Step    4000 (bc6.5)s   | [R_te] min: 154.54          max: 170.58         Avg: 162.87 (1.54)       | [MSE_tr]  0.4575   
Step    5000 (bc6.5)s   | [R_te] min: 160.02          max: 176.97         Avg: 167.46 (1.30)       | [MSE_tr]  0.4571   
Step    6000 (bc6.5)s   | [R_te] min: 161.16          max: 173.87         Avg: 166.25 (1.21)       | [MSE_tr]  0.4553   
Step    7000 (bc6.5)s   | [R_te] min: 155.99          max: 165.75         Avg: 159.39 (0.91)       | [MSE_tr]  0.4547   
Step    8000 (bc6.5)s   | [R_te] min: 152.53          max: 163.50         Avg: 156.64 (0.97)       | [MSE_tr]  0.4541   
Step    9000 (bc6.5)s   | [R_te] min: 160.84          max: 173.28         Avg: 167.39 (1.24)       | [MSE_tr]  0.4536   
Step   10000 (bc6.5)s   | [R_te] min: 160.78          max: 180.78         Avg: 170.76 (1.75)       | [MSE_tr]  0.4524   
Step   11000 (bc6.5)s   | [R_te] min: 164.63          max: 178.98         Avg: 170.37 (1.50)       | [MSE_tr]  0.4491   
Step   12000 (bc6.5)s   | [R_te] min: 163.03          max: 178.77         Avg: 170.64 (1.43)       | [MSE_tr]  0.4479   
Step   13000 (bc6.5)s   | [R_te] min: 163.84          max: 178.95         Avg: 170.96 (1.48)       | [MSE_tr]  0.4474   
Step   14000 (bc6.5)s   | [R_te] min: 165.93          max: 187.67         Avg: 176.44 (1.78)       | [MSE_tr]  0.4470   
Step   15000 (bc6.5)s   | [R_te] min: 169.31          max: 182.77         Avg: 176.38 (1.43)       | [MSE_tr]  0.4468   
