Step       0 (bc0.0)s   | [R_te] min: 337.89          max: 388.99         Avg: 358.33 (4.77)       | [MSE_tr]  0.4385   
Step    1000 (bc6.7)s   | [R_te] min: 305.34          max: 358.89         Avg: 332.90 (5.55)       | [MSE_tr]  0.3339   
Step    2000 (bc6.6)s   | [R_te] min: 306.41          max: 348.40         Avg: 324.70 (3.40)       | [MSE_tr]  0.3293   
Step    3000 (bc6.6)s   | [R_te] min: 284.77          max: 316.71         Avg: 304.20 (3.00)       | [MSE_tr]  0.3254   
Step    4000 (bc6.6)s   | [R_te] min: 206.51          max: 288.43         Avg: 241.00 (8.91)       | [MSE_tr]  0.3200   
Step    5000 (bc6.7)s   | [R_te] min: 204.68          max: 261.11         Avg: 228.79 (6.11)       | [MSE_tr]  0.3177   
Step    6000 (bc6.7)s   | [R_te] min: 166.39          max: 182.80         Avg: 175.23 (1.67)       | [MSE_tr]  0.3162   
Step    7000 (bc6.6)s   | [R_te] min: 273.09          max: 309.37         Avg: 292.15 (3.44)       | [MSE_tr]  0.3156   
Step    8000 (bc6.7)s   | [R_te] min: 165.07          max: 175.73         Avg: 170.98 (1.03)       | [MSE_tr]  0.3140   
Step    9000 (bc6.8)s   | [R_te] min: 165.37          max: 176.49         Avg: 170.66 (1.28)       | [MSE_tr]  0.3136   
Step   10000 (bc6.7)s   | [R_te] min: 168.15          max: 185.39         Avg: 177.54 (2.04)       | [MSE_tr]  0.3123   
Step   11000 (bc6.7)s   | [R_te] min: 171.10          max: 183.71         Avg: 179.49 (1.07)       | [MSE_tr]  0.3120   
Step   12000 (bc6.7)s   | [R_te] min: 163.50          max: 173.65         Avg: 169.23 (1.06)       | [MSE_tr]  0.3118   
Step   13000 (bc6.7)s   | [R_te] min: 160.32          max: 185.26         Avg: 170.14 (2.24)       | [MSE_tr]  0.3109   
Step   14000 (bc6.7)s   | [R_te] min: 190.41          max: 233.81         Avg: 206.83 (4.45)       | [MSE_tr]  0.3102   
Step   15000 (bc6.7)s   | [R_te] min: 174.98          max: 200.34         Avg: 186.10 (2.17)       | [MSE_tr]  0.3097   
Step   16000 (bc6.7)s   | [R_te] min: 180.98          max: 196.57         Avg: 187.13 (1.70)       | [MSE_tr]  0.3093   
Step   17000 (bc6.6)s   | [R_te] min: 184.88          max: 197.58         Avg: 191.31 (1.42)       | [MSE_tr]  0.3089   
Step   18000 (bc6.6)s   | [R_te] min: 185.16          max: 195.94         Avg: 190.53 (1.40)       | [MSE_tr]  0.3085   
Step   19000 (bc6.7)s   | [R_te] min: 181.67          max: 194.98         Avg: 188.00 (1.24)       | [MSE_tr]  0.3083   
