Step       0 (bc0.0)s   | [R_te] min: 19.96           max: 20.77          Avg: 20.28 (0.07)        | [MSE_tr]  0.5009    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step  244000 (bc16.3)s  | [R_te] min: 218.60          max: 778.84         Avg: 457.31 (53.78)      | [MSE_tr]  0.1834    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.377 0.502 0.606]
Step  245000 (bc16.2)s  | [R_te] min: 247.18          max: 664.72         Avg: 380.86 (37.23)      | [MSE_tr]  0.1837    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.306 0.377 0.503 0.609]
Step  246000 (bc16.3)s  | [R_te] min: 258.19          max: 3008.35        Avg: 662.42 (249.21)     | [MSE_tr]  0.1843    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.307 0.377 0.504 0.610]
Step  247000 (bc16.3)s  | [R_te] min: 303.04          max: 1035.59        Avg: 565.55 (63.05)      | [MSE_tr]  0.1846    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.377 0.506 0.608]
Step  248000 (bc16.3)s  | [R_te] min: 284.14          max: 731.10         Avg: 490.03 (49.93)      | [MSE_tr]  0.1839    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.229 0.307 0.378 0.504 0.609]
Step  249000 (bc16.2)s  | [R_te] min: 223.13          max: 558.11         Avg: 427.86 (30.94)      | [MSE_tr]  0.1828    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.308 0.377 0.505 0.605]
Step  250000 (bc16.2)s  | [R_te] min: 255.09          max: 709.21         Avg: 511.35 (47.40)      | [MSE_tr]  0.1830    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.229 0.307 0.378 0.504 0.612]
Step  251000 (bc16.2)s  | [R_te] min: 236.36          max: 1571.55        Avg: 595.58 (108.51)     | [MSE_tr]  0.1836    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.377 0.504 0.612]
Step  252000 (bc18.3)s  | [R_te] min: 297.82          max: 536.27         Avg: 435.83 (26.18)      | [MSE_tr]  0.1831    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.307 0.381 0.504 0.611]
Step  253000 (bc20.4)s  | [R_te] min: 284.08          max: 751.74         Avg: 416.85 (43.46)      | [MSE_tr]  0.1835    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.308 0.381 0.505 0.611]
Step  254000 (bc20.3)s  | [R_te] min: 205.31          max: 685.86         Avg: 470.77 (48.72)      | [MSE_tr]  0.1840    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.306 0.379 0.506 0.606]
Step  255000 (bc17.2)s  | [R_te] min: 293.33          max: 593.08         Avg: 461.96 (25.17)      | [MSE_tr]  0.1847    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.379 0.506 0.608]
Step  256000 (bc16.7)s  | [R_te] min: 354.69          max: 638.15         Avg: 471.11 (24.44)      | [MSE_tr]  0.1839    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.232 0.308 0.381 0.503 0.609]
Step  257000 (bc16.7)s  | [R_te] min: 269.68          max: 1689.09        Avg: 579.48 (120.59)     | [MSE_tr]  0.1834    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.232 0.308 0.378 0.504 0.611]
Step  258000 (bc16.5)s  | [R_te] min: 238.59          max: 516.62         Avg: 386.27 (29.70)      | [MSE_tr]  0.1834    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.231 0.307 0.378 0.505 0.611]
Step  259000 (bc16.3)s  | [R_te] min: 270.10          max: 513.87         Avg: 381.65 (29.51)      | [MSE_tr]  0.1830    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.378 0.505 0.611]
Step  260000 (bc16.3)s  | [R_te] min: 277.38          max: 691.61         Avg: 472.12 (39.22)      | [MSE_tr]  0.1835    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.378 0.504 0.610]
Step  261000 (bc16.4)s  | [R_te] min: 253.53          max: 1292.90        Avg: 544.36 (91.20)      | [MSE_tr]  0.1830    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.379 0.504 0.611]
Step  262000 (bc16.2)s  | [R_te] min: 270.97          max: 559.42         Avg: 406.29 (34.19)      | [MSE_tr]  0.1822    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.381 0.502 0.611]
Step  263000 (bc16.3)s  | [R_te] min: 268.39          max: 1106.53        Avg: 501.52 (75.22)      | [MSE_tr]  0.1831    | w_noise: [0.041 0.047 0.049 0.075 0.116 0.230 0.308 0.379 0.504 0.610]
Step  264000 (bc16.3)s  | [R_te] min: 255.12          max: 490.09         Avg: 396.03 (20.58)      | [MSE_tr]  0.1836    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.309 0.377 0.503 0.609]
Step  265000 (bc16.4)s  | [R_te] min: 252.19          max: 549.69         Avg: 340.84 (29.56)      | [MSE_tr]  0.1825    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.309 0.377 0.506 0.609]
Step  266000 (bc16.4)s  | [R_te] min: 265.62          max: 775.41         Avg: 564.17 (46.76)      | [MSE_tr]  0.1836    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.229 0.310 0.376 0.508 0.608]
Step  267000 (bc16.4)s  | [R_te] min: 285.85          max: 542.70         Avg: 449.09 (27.27)      | [MSE_tr]  0.1839    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.230 0.308 0.377 0.507 0.611]
Step  268000 (bc16.4)s  | [R_te] min: 225.25          max: 745.94         Avg: 472.59 (45.14)      | [MSE_tr]  0.1822    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.232 0.307 0.377 0.507 0.611]
Step  269000 (bc16.3)s  | [R_te] min: 212.00          max: 716.14         Avg: 450.75 (52.85)      | [MSE_tr]  0.1829    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.379 0.507 0.609]
Step  270000 (bc16.3)s  | [R_te] min: 274.39          max: 3643.07        Avg: 900.03 (298.77)     | [MSE_tr]  0.1826    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.377 0.504 0.607]
Step  271000 (bc16.2)s  | [R_te] min: 250.79          max: 946.92         Avg: 514.97 (72.68)      | [MSE_tr]  0.1831    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.378 0.508 0.607]
Step  272000 (bc16.2)s  | [R_te] min: 267.99          max: 996.80         Avg: 487.74 (70.20)      | [MSE_tr]  0.1834    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.309 0.377 0.508 0.610]
Step  273000 (bc16.2)s  | [R_te] min: 273.94          max: 693.14         Avg: 425.26 (40.43)      | [MSE_tr]  0.1820    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.229 0.308 0.377 0.506 0.609]
Step  274000 (bc16.2)s  | [R_te] min: 282.08          max: 1326.75        Avg: 569.35 (107.13)     | [MSE_tr]  0.1836    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.229 0.309 0.377 0.505 0.609]
Step  275000 (bc16.2)s  | [R_te] min: 257.06          max: 1006.61        Avg: 570.12 (78.57)      | [MSE_tr]  0.1824    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.309 0.379 0.504 0.606]
Step  276000 (bc16.2)s  | [R_te] min: 256.40          max: 825.57         Avg: 458.76 (60.10)      | [MSE_tr]  0.1812    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.310 0.378 0.501 0.605]
Step  277000 (bc16.2)s  | [R_te] min: 288.97          max: 659.30         Avg: 460.13 (39.67)      | [MSE_tr]  0.1814    | w_noise: [0.041 0.047 0.050 0.076 0.116 0.230 0.310 0.379 0.503 0.609]
Step  278000 (bc16.2)s  | [R_te] min: 254.31          max: 890.57         Avg: 453.40 (53.84)      | [MSE_tr]  0.1830    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.380 0.504 0.610]
Step  279000 (bc16.2)s  | [R_te] min: 324.25          max: 1054.49        Avg: 515.34 (62.39)      | [MSE_tr]  0.1829    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.310 0.379 0.503 0.610]
Step  280000 (bc16.3)s  | [R_te] min: 327.17          max: 597.27         Avg: 467.40 (29.95)      | [MSE_tr]  0.1829    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.309 0.379 0.502 0.605]
Step  281000 (bc16.3)s  | [R_te] min: 231.96          max: 1110.69        Avg: 495.04 (71.67)      | [MSE_tr]  0.1826    | w_noise: [0.041 0.047 0.050 0.076 0.116 0.231 0.310 0.379 0.504 0.604]
Step  282000 (bc16.4)s  | [R_te] min: 283.76          max: 654.98         Avg: 449.68 (38.48)      | [MSE_tr]  0.1819    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.308 0.377 0.506 0.610]
Step  283000 (bc16.4)s  | [R_te] min: 247.52          max: 851.68         Avg: 487.85 (63.51)      | [MSE_tr]  0.1832    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.309 0.382 0.505 0.608]
Step  284000 (bc16.4)s  | [R_te] min: 293.30          max: 467.52         Avg: 364.94 (22.00)      | [MSE_tr]  0.1823    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.310 0.381 0.507 0.609]
Step  285000 (bc16.4)s  | [R_te] min: 277.17          max: 914.09         Avg: 538.83 (75.44)      | [MSE_tr]  0.1827    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.232 0.309 0.380 0.507 0.610]
Step  286000 (bc16.4)s  | [R_te] min: 271.74          max: 673.97         Avg: 408.44 (36.74)      | [MSE_tr]  0.1826    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.379 0.506 0.607]
Step  287000 (bc16.2)s  | [R_te] min: 256.44          max: 514.64         Avg: 368.26 (28.39)      | [MSE_tr]  0.1831    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.378 0.506 0.606]
Step  288000 (bc16.3)s  | [R_te] min: 265.23          max: 1015.69        Avg: 478.16 (65.59)      | [MSE_tr]  0.1826    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.231 0.308 0.380 0.504 0.608]
Step  289000 (bc16.4)s  | [R_te] min: 294.86          max: 940.45         Avg: 568.11 (61.12)      | [MSE_tr]  0.1818    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.231 0.307 0.379 0.504 0.609]
Step  290000 (bc16.4)s  | [R_te] min: 204.04          max: 963.10         Avg: 431.68 (66.35)      | [MSE_tr]  0.1822    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.308 0.379 0.506 0.610]
Step  291000 (bc16.3)s  | [R_te] min: 259.42          max: 502.03         Avg: 388.76 (31.71)      | [MSE_tr]  0.1820    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.309 0.377 0.505 0.612]
Step  292000 (bc16.3)s  | [R_te] min: 283.42          max: 715.58         Avg: 429.66 (41.37)      | [MSE_tr]  0.1829    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.378 0.506 0.608]
Step  293000 (bc16.4)s  | [R_te] min: 292.59          max: 726.92         Avg: 489.31 (36.60)      | [MSE_tr]  0.1826    | w_noise: [0.041 0.047 0.050 0.074 0.116 0.231 0.308 0.379 0.506 0.611]
Step  294000 (bc16.4)s  | [R_te] min: 270.63          max: 706.99         Avg: 453.71 (48.00)      | [MSE_tr]  0.1814    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.379 0.504 0.611]
Step  295000 (bc16.4)s  | [R_te] min: 283.98          max: 692.97         Avg: 449.16 (38.58)      | [MSE_tr]  0.1827    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.378 0.506 0.609]
Step  296000 (bc16.4)s  | [R_te] min: 256.45          max: 971.70         Avg: 538.03 (66.21)      | [MSE_tr]  0.1817    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.380 0.503 0.607]
Step  297000 (bc16.3)s  | [R_te] min: 310.22          max: 722.99         Avg: 474.45 (35.67)      | [MSE_tr]  0.1821    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.380 0.502 0.608]
Step  298000 (bc16.3)s  | [R_te] min: 320.30          max: 2083.14        Avg: 775.81 (193.67)     | [MSE_tr]  0.1824    | w_noise: [0.041 0.047 0.049 0.075 0.116 0.230 0.307 0.380 0.505 0.608]
Step  299000 (bc16.3)s  | [R_te] min: 223.80          max: 910.35         Avg: 536.52 (59.71)      | [MSE_tr]  0.1820    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.310 0.382 0.506 0.609]
Step  300000 (bc16.4)s  | [R_te] min: 225.43          max: 631.99         Avg: 355.22 (36.69)      | [MSE_tr]  0.1810    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.380 0.507 0.604]
Step  301000 (bc16.4)s  | [R_te] min: 230.31          max: 1140.68        Avg: 538.73 (91.94)      | [MSE_tr]  0.1817    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.379 0.507 0.604]
Step  302000 (bc16.3)s  | [R_te] min: 266.95          max: 757.60         Avg: 436.52 (43.84)      | [MSE_tr]  0.1824    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.230 0.308 0.379 0.506 0.608]
Step  303000 (bc16.5)s  | [R_te] min: 274.21          max: 1001.66        Avg: 493.60 (66.30)      | [MSE_tr]  0.1820    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.231 0.309 0.379 0.503 0.606]
Step  304000 (bc17.7)s  | [R_te] min: 269.20          max: 2863.03        Avg: 712.91 (227.84)     | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.377 0.504 0.603]
Step  305000 (bc17.7)s  | [R_te] min: 218.01          max: 509.70         Avg: 339.14 (33.03)      | [MSE_tr]  0.1808    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.309 0.377 0.506 0.609]
Step  306000 (bc17.7)s  | [R_te] min: 311.66          max: 746.35         Avg: 524.90 (49.60)      | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.309 0.377 0.505 0.607]
Step  307000 (bc17.8)s  | [R_te] min: 251.60          max: 712.92         Avg: 426.81 (43.96)      | [MSE_tr]  0.1818    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.232 0.307 0.377 0.503 0.607]
Step  308000 (bc17.7)s  | [R_te] min: 252.37          max: 747.86         Avg: 446.19 (47.37)      | [MSE_tr]  0.1811    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.232 0.309 0.378 0.504 0.606]
Step  309000 (bc17.4)s  | [R_te] min: 291.62          max: 677.07         Avg: 476.17 (36.09)      | [MSE_tr]  0.1823    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.310 0.378 0.505 0.608]
Step  310000 (bc18.8)s  | [R_te] min: 300.84          max: 1115.82        Avg: 585.55 (66.46)      | [MSE_tr]  0.1818    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.310 0.379 0.506 0.605]
Step  311000 (bc20.4)s  | [R_te] min: 273.54          max: 996.37         Avg: 430.84 (65.14)      | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.310 0.378 0.506 0.605]
Step  312000 (bc20.4)s  | [R_te] min: 276.09          max: 569.93         Avg: 470.79 (24.99)      | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.309 0.377 0.506 0.608]
Step  313000 (bc17.6)s  | [R_te] min: 284.13          max: 700.47         Avg: 476.81 (36.11)      | [MSE_tr]  0.1818    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.380 0.505 0.608]
Step  314000 (bc16.5)s  | [R_te] min: 230.89          max: 947.79         Avg: 467.92 (64.93)      | [MSE_tr]  0.1821    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.230 0.309 0.380 0.506 0.606]
Step  315000 (bc16.4)s  | [R_te] min: 284.64          max: 1253.24        Avg: 562.47 (86.65)      | [MSE_tr]  0.1810    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.379 0.507 0.604]
Step  316000 (bc16.5)s  | [R_te] min: 303.70          max: 2537.70        Avg: 778.63 (201.45)     | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.307 0.379 0.506 0.606]
Step  317000 (bc16.9)s  | [R_te] min: 239.79          max: 771.58         Avg: 512.76 (55.19)      | [MSE_tr]  0.1814    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.379 0.506 0.607]
Step  318000 (bc18.0)s  | [R_te] min: 266.85          max: 677.86         Avg: 470.67 (42.70)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.380 0.504 0.610]
Step  319000 (bc17.7)s  | [R_te] min: 249.44          max: 682.40         Avg: 461.84 (42.05)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.309 0.378 0.506 0.609]
Step  320000 (bc16.7)s  | [R_te] min: 268.07          max: 925.49         Avg: 506.23 (53.50)      | [MSE_tr]  0.1815    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.309 0.377 0.508 0.610]
Step  321000 (bc16.7)s  | [R_te] min: 250.79          max: 794.62         Avg: 534.37 (48.42)      | [MSE_tr]  0.1812    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.376 0.507 0.607]
Step  322000 (bc16.4)s  | [R_te] min: 225.66          max: 534.79         Avg: 406.98 (31.25)      | [MSE_tr]  0.1816    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.377 0.508 0.607]
Step  323000 (bc16.6)s  | [R_te] min: 266.43          max: 653.16         Avg: 434.09 (33.87)      | [MSE_tr]  0.1811    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.378 0.504 0.606]
Step  324000 (bc16.9)s  | [R_te] min: 259.23          max: 686.85         Avg: 467.84 (42.13)      | [MSE_tr]  0.1812    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.379 0.502 0.606]
Step  325000 (bc18.0)s  | [R_te] min: 375.35          max: 1030.31        Avg: 548.90 (72.06)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.308 0.379 0.504 0.605]
Step  326000 (bc17.2)s  | [R_te] min: 296.64          max: 1996.83        Avg: 698.86 (152.42)     | [MSE_tr]  0.1817    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.308 0.378 0.503 0.607]
Step  327000 (bc16.6)s  | [R_te] min: 198.08          max: 572.29         Avg: 401.79 (38.72)      | [MSE_tr]  0.1815    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.229 0.306 0.379 0.500 0.609]
Step  328000 (bc16.5)s  | [R_te] min: 231.68          max: 636.25         Avg: 401.82 (39.64)      | [MSE_tr]  0.1812    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.379 0.500 0.609]
Step  329000 (bc17.9)s  | [R_te] min: 226.72          max: 760.42         Avg: 449.47 (46.03)      | [MSE_tr]  0.1812    | w_noise: [0.041 0.047 0.050 0.074 0.116 0.229 0.308 0.378 0.503 0.605]
Step  330000 (bc18.0)s  | [R_te] min: 258.10          max: 519.08         Avg: 359.35 (30.39)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.074 0.116 0.230 0.308 0.380 0.505 0.606]
Step  331000 (bc18.0)s  | [R_te] min: 215.84          max: 743.12         Avg: 451.78 (59.28)      | [MSE_tr]  0.1808    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.307 0.377 0.506 0.606]
Step  332000 (bc17.2)s  | [R_te] min: 232.15          max: 506.31         Avg: 393.71 (32.27)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.308 0.378 0.508 0.606]
Step  333000 (bc16.5)s  | [R_te] min: 205.22          max: 2448.65        Avg: 721.65 (196.48)     | [MSE_tr]  0.1808    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.309 0.381 0.506 0.607]
Step  334000 (bc16.4)s  | [R_te] min: 219.08          max: 679.66         Avg: 390.42 (50.54)      | [MSE_tr]  0.1813    | w_noise: [0.040 0.047 0.050 0.075 0.117 0.230 0.309 0.380 0.506 0.606]
Step  335000 (bc16.4)s  | [R_te] min: 281.24          max: 652.55         Avg: 456.69 (41.50)      | [MSE_tr]  0.1797    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.310 0.379 0.503 0.605]
Step  336000 (bc16.9)s  | [R_te] min: 194.63          max: 708.79         Avg: 376.97 (44.72)      | [MSE_tr]  0.1808    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.308 0.381 0.503 0.607]
Step  337000 (bc16.3)s  | [R_te] min: 262.41          max: 3188.20        Avg: 826.76 (258.15)     | [MSE_tr]  0.1813    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.231 0.309 0.379 0.503 0.609]
Step  338000 (bc16.3)s  | [R_te] min: 268.43          max: 1080.06        Avg: 539.68 (77.05)      | [MSE_tr]  0.1819    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.378 0.505 0.608]
Step  339000 (bc16.3)s  | [R_te] min: 330.60          max: 685.06         Avg: 489.12 (30.76)      | [MSE_tr]  0.1798    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.307 0.377 0.505 0.604]
Step  340000 (bc16.3)s  | [R_te] min: 287.26          max: 1209.74        Avg: 550.74 (84.67)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.306 0.377 0.504 0.608]
Step  341000 (bc16.3)s  | [R_te] min: 255.17          max: 638.66         Avg: 455.19 (35.65)      | [MSE_tr]  0.1797    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.230 0.308 0.378 0.506 0.606]
Step  342000 (bc16.3)s  | [R_te] min: 232.18          max: 1182.16        Avg: 577.86 (88.29)      | [MSE_tr]  0.1804    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.378 0.506 0.604]
Step  343000 (bc16.3)s  | [R_te] min: 208.91          max: 976.05         Avg: 481.74 (70.80)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.230 0.310 0.378 0.505 0.606]
Step  344000 (bc16.3)s  | [R_te] min: 281.99          max: 923.06         Avg: 532.95 (69.26)      | [MSE_tr]  0.1795    | w_noise: [0.041 0.047 0.049 0.075 0.117 0.231 0.310 0.377 0.504 0.606]
Step  345000 (bc17.5)s  | [R_te] min: 303.17          max: 700.72         Avg: 470.33 (38.53)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.309 0.376 0.501 0.606]
Step  346000 (bc17.8)s  | [R_te] min: 332.36          max: 821.00         Avg: 557.64 (44.78)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.230 0.308 0.380 0.502 0.607]
Step  347000 (bc17.4)s  | [R_te] min: 329.14          max: 748.12         Avg: 535.81 (48.72)      | [MSE_tr]  0.1802    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.308 0.381 0.502 0.606]
Step  348000 (bc18.0)s  | [R_te] min: 269.31          max: 1644.31        Avg: 634.97 (138.41)     | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.379 0.505 0.605]
Step  349000 (bc18.0)s  | [R_te] min: 157.27          max: 1077.86        Avg: 428.91 (78.49)      | [MSE_tr]  0.1801    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.306 0.379 0.502 0.605]
Step  350000 (bc18.0)s  | [R_te] min: 344.61          max: 738.45         Avg: 534.74 (42.79)      | [MSE_tr]  0.1801    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.379 0.505 0.604]
Step  351000 (bc17.1)s  | [R_te] min: 298.90          max: 891.94         Avg: 511.53 (49.58)      | [MSE_tr]  0.1799    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.307 0.377 0.503 0.604]
Step  352000 (bc16.4)s  | [R_te] min: 323.89          max: 1233.09        Avg: 689.96 (80.33)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.377 0.505 0.605]
Step  353000 (bc16.4)s  | [R_te] min: 256.71          max: 741.42         Avg: 464.94 (55.35)      | [MSE_tr]  0.1797    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.310 0.379 0.504 0.607]
Step  354000 (bc16.4)s  | [R_te] min: 211.94          max: 996.84         Avg: 496.38 (66.40)      | [MSE_tr]  0.1806    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.231 0.309 0.379 0.504 0.608]
Step  355000 (bc16.4)s  | [R_te] min: 281.36          max: 633.72         Avg: 438.29 (35.96)      | [MSE_tr]  0.1805    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.308 0.378 0.506 0.607]
Step  356000 (bc16.4)s  | [R_te] min: 261.65          max: 1838.62        Avg: 547.10 (140.14)     | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.230 0.307 0.379 0.504 0.608]
Step  357000 (bc18.1)s  | [R_te] min: 244.73          max: 647.73         Avg: 348.05 (35.91)      | [MSE_tr]  0.1814    | w_noise: [0.041 0.047 0.049 0.075 0.116 0.229 0.308 0.379 0.502 0.608]
Step  358000 (bc20.4)s  | [R_te] min: 272.93          max: 509.46         Avg: 389.14 (26.48)      | [MSE_tr]  0.1798    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.228 0.308 0.377 0.502 0.608]
Step  359000 (bc19.8)s  | [R_te] min: 256.51          max: 533.17         Avg: 392.59 (27.90)      | [MSE_tr]  0.1798    | w_noise: [0.041 0.047 0.050 0.075 0.116 0.229 0.308 0.377 0.506 0.609]
Step  360000 (bc17.8)s  | [R_te] min: 315.88          max: 909.23         Avg: 464.95 (61.47)      | [MSE_tr]  0.1794    | w_noise: [0.041 0.047 0.050 0.074 0.116 0.229 0.307 0.379 0.506 0.606]
Step  361000 (bc16.8)s  | [R_te] min: 279.24          max: 728.81         Avg: 479.40 (52.47)      | [MSE_tr]  0.1809    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.230 0.308 0.379 0.504 0.607]
Step  362000 (bc17.6)s  | [R_te] min: 242.83          max: 1257.03        Avg: 560.94 (80.13)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.231 0.307 0.378 0.502 0.606]
Step  363000 (bc17.0)s  | [R_te] min: 264.66          max: 2147.99        Avg: 752.97 (178.54)     | [MSE_tr]  0.1792    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.307 0.380 0.501 0.606]
Step  364000 (bc17.5)s  | [R_te] min: 262.90          max: 666.79         Avg: 425.99 (42.90)      | [MSE_tr]  0.1801    | w_noise: [0.041 0.047 0.050 0.075 0.117 0.230 0.308 0.379 0.503 0.608]
Step  365000 (bc17.5)s  | [R_te] min: 348.07          max: 816.85         Avg: 534.74 (45.10)      | [MSE_tr]  0.1803    | w_noise: [0.041 0.047 0.050 0.074 0.117 0.231 0.308 0.378 0.504 0.610]
