Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] Avg 0: 433.08 (0.00)         1: 421.64 (0.00)         2: 357.46 (0.00)         3: 407.06 (0.00)         4: 416.42 (0.00)         5: 404.30 (0.00)         6: 375.75 (0.00)         7: 403.83 (0.00)         8: 420.51 (0.00)         9: 382.41 (0.00)         | ent 1.000
Step   11000 (g22.7+d12.7)s       | [D] min: -0.02      max: 2.98      | [R_te] Avg 0: 300.67 (0.00)         1: 382.78 (0.00)         2: 339.82 (0.00)         3: 264.99 (0.00)         4: 537.33 (0.00)         5: 507.96 (0.00)         6: 399.83 (0.00)         7: 377.84 (0.00)         8: 306.02 (0.00)         9: 311.01 (0.00)         | ent 0.066
Step   12000 (g22.7+d12.7)s       | [D] min: -0.12      max: 2.32      | [R_te] Avg 0: 228.29 (0.00)         1: 203.85 (0.00)         2: 230.43 (0.00)         3: 254.27 (0.00)         4: 195.33 (0.00)         5: 232.48 (0.00)         6: 251.14 (0.00)         7: 201.96 (0.00)         8: 206.57 (0.00)         9: 269.14 (0.00)         | ent 0.051
Step   13000 (g22.7+d12.7)s       | [D] min: 0.03       max: 2.48      | [R_te] Avg 0: 256.54 (0.00)         1: 246.17 (0.00)         2: 262.43 (0.00)         3: 212.29 (0.00)         4: 224.55 (0.00)         5: 235.52 (0.00)         6: 235.10 (0.00)         7: 243.98 (0.00)         8: 244.04 (0.00)         9: 242.45 (0.00)         | ent 0.040
Step   14000 (g22.7+d12.6)s       | [D] min: -0.12      max: 2.79      | [R_te] Avg 0: 225.92 (0.00)         1: 265.24 (0.00)         2: 240.23 (0.00)         3: 234.07 (0.00)         4: 261.32 (0.00)         5: 236.03 (0.00)         6: 235.88 (0.00)         7: 244.09 (0.00)         8: 286.14 (0.00)         9: 278.03 (0.00)         | ent 0.031
Step   15000 (g22.7+d12.6)s       | [D] min: -0.15      max: 2.17      | [R_te] Avg 0: 313.48 (0.00)         1: 174.79 (0.00)         2: 196.90 (0.00)         3: 275.85 (0.00)         4: 324.35 (0.00)         5: 252.56 (0.00)         6: 437.10 (0.00)         7: 313.40 (0.00)         8: 237.52 (0.00)         9: 254.47 (0.00)         | ent 0.025
Step   16000 (g22.8+d12.6)s       | [D] min: -0.13      max: 3.13      | [R_te] Avg 0: 328.62 (0.00)         1: 192.43 (0.00)         2: 269.74 (0.00)         3: 335.78 (0.00)         4: 286.64 (0.00)         5: 276.59 (0.00)         6: 290.33 (0.00)         7: 229.05 (0.00)         8: 219.80 (0.00)         9: 212.34 (0.00)         | ent 0.020
Step   17000 (g22.7+d12.6)s       | [D] min: -0.21      max: 2.13      | [R_te] Avg 0: 335.58 (0.00)         1: 337.74 (0.00)         2: 215.53 (0.00)         3: 263.87 (0.00)         4: 201.41 (0.00)         5: 253.91 (0.00)         6: 229.69 (0.00)         7: 223.99 (0.00)         8: 386.46 (0.00)         9: 209.85 (0.00)         | ent 0.016
Step   18000 (g22.7+d12.6)s       | [D] min: -0.48      max: 2.02      | [R_te] Avg 0: 456.99 (0.00)         1: 483.19 (0.00)         2: 447.74 (0.00)         3: 433.51 (0.00)         4: 547.35 (0.00)         5: 419.05 (0.00)         6: 425.92 (0.00)         7: 277.47 (0.00)         8: 335.17 (0.00)         9: 266.73 (0.00)         | ent 0.013
Step   19000 (g22.7+d12.7)s       | [D] min: -0.16      max: 1.98      | [R_te] Avg 0: 305.35 (0.00)         1: 236.12 (0.00)         2: 343.15 (0.00)         3: 310.49 (0.00)         4: 327.38 (0.00)         5: 347.28 (0.00)         6: 238.08 (0.00)         7: 301.09 (0.00)         8: 418.45 (0.00)         9: 328.75 (0.00)         | ent 0.011
Step   20000 (g22.7+d12.7)s       | [D] min: -0.08      max: 2.71      | [R_te] Avg 0: 302.93 (0.00)         1: 321.57 (0.00)         2: 407.22 (0.00)         3: 506.04 (0.00)         4: 283.43 (0.00)         5: 407.39 (0.00)         6: 354.68 (0.00)         7: 269.09 (0.00)         8: 296.98 (0.00)         9: 294.32 (0.00)         | ent 0.009
Step   21000 (g22.8+d12.7)s       | [D] min: -0.09      max: 3.68      | [R_te] Avg 0: 330.59 (0.00)         1: 305.58 (0.00)         2: 436.85 (0.00)         3: 307.94 (0.00)         4: 331.53 (0.00)         5: 391.94 (0.00)         6: 453.04 (0.00)         7: 459.75 (0.00)         8: 336.40 (0.00)         9: 431.98 (0.00)         | ent 0.008
Step   22000 (g22.7+d12.8)s       | [D] min: -0.15      max: 2.14      | [R_te] Avg 0: 418.62 (0.00)         1: 396.22 (0.00)         2: 305.74 (0.00)         3: 360.39 (0.00)         4: 328.03 (0.00)         5: 365.41 (0.00)         6: 289.88 (0.00)         7: 297.44 (0.00)         8: 400.50 (0.00)         9: 327.38 (0.00)         | ent 0.007
Step   23000 (g22.8+d12.7)s       | [D] min: -0.25      max: 2.03      | [R_te] Avg 0: 294.26 (0.00)         1: 298.58 (0.00)         2: 318.96 (0.00)         3: 274.83 (0.00)         4: 279.15 (0.00)         5: 343.83 (0.00)         6: 312.19 (0.00)         7: 318.83 (0.00)         8: 240.28 (0.00)         9: 341.94 (0.00)         | ent 0.007
Step   24000 (g22.8+d12.6)s       | [D] min: -0.19      max: 2.20      | [R_te] Avg 0: 332.57 (0.00)         1: 394.43 (0.00)         2: 299.13 (0.00)         3: 384.58 (0.00)         4: 426.10 (0.00)         5: 356.23 (0.00)         6: 405.05 (0.00)         7: 319.83 (0.00)         8: 347.88 (0.00)         9: 538.95 (0.00)         | ent 0.006
Step   25000 (g22.7+d12.8)s       | [D] min: -0.05      max: 2.27      | [R_te] Avg 0: 388.22 (0.00)         1: 374.86 (0.00)         2: 314.41 (0.00)         3: 598.33 (0.00)         4: 424.36 (0.00)         5: 396.34 (0.00)         6: 493.99 (0.00)         7: 554.96 (0.00)         8: 331.93 (0.00)         9: 420.37 (0.00)         | ent 0.005
Step   26000 (g22.7+d12.7)s       | [D] min: -0.16      max: 2.63      | [R_te] Avg 0: 325.88 (0.00)         1: 482.86 (0.00)         2: 627.43 (0.00)         3: 356.84 (0.00)         4: 293.17 (0.00)         5: 305.12 (0.00)         6: 375.82 (0.00)         7: 355.94 (0.00)         8: 368.54 (0.00)         9: 375.50 (0.00)         | ent 0.005
Step   27000 (g22.7+d12.7)s       | [D] min: -0.18      max: 2.20      | [R_te] Avg 0: 312.74 (0.00)         1: 442.08 (0.00)         2: 365.39 (0.00)         3: 393.47 (0.00)         4: 361.92 (0.00)         5: 407.60 (0.00)         6: 372.71 (0.00)         7: 418.19 (0.00)         8: 369.17 (0.00)         9: 352.28 (0.00)         | ent 0.004
Step   28000 (g22.7+d12.6)s       | [D] min: -0.08      max: 1.83      | [R_te] Avg 0: 385.19 (0.00)         1: 361.53 (0.00)         2: 439.89 (0.00)         3: 367.47 (0.00)         4: 420.96 (0.00)         5: 443.68 (0.00)         6: 378.42 (0.00)         7: 432.43 (0.00)         8: 352.50 (0.00)         9: 314.95 (0.00)         | ent 0.004
Step   29000 (g22.7+d12.7)s       | [D] min: -0.24      max: 2.78      | [R_te] Avg 0: 371.86 (0.00)         1: 306.91 (0.00)         2: 390.13 (0.00)         3: 496.20 (0.00)         4: 672.59 (0.00)         5: 469.32 (0.00)         6: 413.31 (0.00)         7: 300.41 (0.00)         8: 428.03 (0.00)         9: 321.20 (0.00)         | ent 0.003
Step   30000 (g22.8+d12.7)s       | [D] min: -0.04      max: 3.14      | [R_te] Avg 0: 346.21 (0.00)         1: 356.62 (0.00)         2: 408.10 (0.00)         3: 387.26 (0.00)         4: 371.69 (0.00)         5: 410.92 (0.00)         6: 484.87 (0.00)         7: 338.41 (0.00)         8: 468.52 (0.00)         9: 543.39 (0.00)         | ent 0.003
Step   31000 (g22.8+d12.7)s       | [D] min: -0.32      max: 2.44      | [R_te] Avg 0: 440.28 (0.00)         1: 536.34 (0.00)         2: 392.59 (0.00)         3: 340.03 (0.00)         4: 331.36 (0.00)         5: 386.57 (0.00)         6: 303.49 (0.00)         7: 372.69 (0.00)         8: 338.99 (0.00)         9: 368.37 (0.00)         | ent 0.002
Step   32000 (g22.8+d12.7)s       | [D] min: -0.05      max: 2.62      | [R_te] Avg 0: 354.82 (0.00)         1: 354.54 (0.00)         2: 463.81 (0.00)         3: 365.26 (0.00)         4: 495.63 (0.00)         5: 416.40 (0.00)         6: 330.12 (0.00)         7: 492.64 (0.00)         8: 385.53 (0.00)         9: 479.71 (0.00)         | ent 0.002
Step   33000 (g22.8+d12.8)s       | [D] min: -0.13      max: 2.77      | [R_te] Avg 0: 240.49 (0.00)         1: 369.47 (0.00)         2: 228.33 (0.00)         3: 302.14 (0.00)         4: 271.63 (0.00)         5: 258.87 (0.00)         6: 257.26 (0.00)         7: 197.84 (0.00)         8: 296.21 (0.00)         9: 349.20 (0.00)         | ent 0.002
Step   34000 (g22.9+d12.8)s       | [D] min: 0.01       max: 1.74      | [R_te] Avg 0: 301.37 (0.00)         1: 248.66 (0.00)         2: 232.87 (0.00)         3: 341.45 (0.00)         4: 204.77 (0.00)         5: 258.28 (0.00)         6: 306.02 (0.00)         7: 376.04 (0.00)         8: 218.33 (0.00)         9: 290.10 (0.00)         | ent 0.002
Step   35000 (g22.7+d12.7)s       | [D] min: -0.12      max: 2.20      | [R_te] Avg 0: 391.12 (0.00)         1: 480.85 (0.00)         2: 366.42 (0.00)         3: 363.62 (0.00)         4: 384.41 (0.00)         5: 375.43 (0.00)         6: 425.94 (0.00)         7: 447.94 (0.00)         8: 318.10 (0.00)         9: 344.16 (0.00)         | ent 0.002
Step   36000 (g22.7+d12.7)s       | [D] min: -0.05      max: 2.12      | [R_te] Avg 0: 347.30 (0.00)         1: 355.78 (0.00)         2: 374.41 (0.00)         3: 349.57 (0.00)         4: 350.00 (0.00)         5: 332.00 (0.00)         6: 342.04 (0.00)         7: 304.58 (0.00)         8: 306.53 (0.00)         9: 357.00 (0.00)         | ent 0.002
Step   37000 (g22.9+d12.9)s       | [D] min: -0.20      max: 2.21      | [R_te] Avg 0: 327.40 (0.00)         1: 315.14 (0.00)         2: 354.20 (0.00)         3: 300.61 (0.00)         4: 311.36 (0.00)         5: 338.97 (0.00)         6: 327.60 (0.00)         7: 360.19 (0.00)         8: 371.87 (0.00)         9: 386.08 (0.00)         | ent 0.002
Step   38000 (g22.9+d12.8)s       | [D] min: -0.22      max: 1.64      | [R_te] Avg 0: 263.62 (0.00)         1: 296.31 (0.00)         2: 272.47 (0.00)         3: 274.50 (0.00)         4: 266.50 (0.00)         5: 271.80 (0.00)         6: 279.13 (0.00)         7: 322.56 (0.00)         8: 298.44 (0.00)         9: 284.70 (0.00)         | ent 0.002
Step   39000 (g22.8+d12.8)s       | [D] min: -0.00      max: 3.44      | [R_te] Avg 0: 310.39 (0.00)         1: 327.00 (0.00)         2: 371.08 (0.00)         3: 317.69 (0.00)         4: 331.71 (0.00)         5: 407.53 (0.00)         6: 396.77 (0.00)         7: 311.78 (0.00)         8: 283.06 (0.00)         9: 344.40 (0.00)         | ent 0.002
Step   40000 (g22.7+d12.7)s       | [D] min: -0.09      max: 2.13      | [R_te] Avg 0: 603.52 (0.00)         1: 272.46 (0.00)         2: 536.14 (0.00)         3: 282.93 (0.00)         4: 316.67 (0.00)         5: 292.01 (0.00)         6: 505.13 (0.00)         7: 278.47 (0.00)         8: 391.00 (0.00)         9: 334.18 (0.00)         | ent 0.002
Step   41000 (g22.7+d12.7)s       | [D] min: 0.05       max: 2.02      | [R_te] Avg 0: 386.09 (0.00)         1: 463.89 (0.00)         2: 406.74 (0.00)         3: 420.94 (0.00)         4: 327.12 (0.00)         5: 363.38 (0.00)         6: 456.59 (0.00)         7: 364.50 (0.00)         8: 384.42 (0.00)         9: 304.63 (0.00)         | ent 0.002
Step   42000 (g22.7+d12.7)s       | [D] min: -0.33      max: 2.44      | [R_te] Avg 0: 342.62 (0.00)         1: 425.44 (0.00)         2: 363.59 (0.00)         3: 345.62 (0.00)         4: 398.16 (0.00)         5: 497.95 (0.00)         6: 355.55 (0.00)         7: 378.07 (0.00)         8: 455.43 (0.00)         9: 390.27 (0.00)         | ent 0.001
Step   43000 (g22.7+d12.7)s       | [D] min: -0.00      max: 3.43      | [R_te] Avg 0: 364.26 (0.00)         1: 347.35 (0.00)         2: 343.73 (0.00)         3: 328.33 (0.00)         4: 264.93 (0.00)         5: 354.88 (0.00)         6: 353.78 (0.00)         7: 342.14 (0.00)         8: 366.50 (0.00)         9: 337.72 (0.00)         | ent 0.001
Step   44000 (g22.7+d12.8)s       | [D] min: -0.41      max: 3.31      | [R_te] Avg 0: 322.09 (0.00)         1: 237.42 (0.00)         2: 335.67 (0.00)         3: 345.63 (0.00)         4: 313.10 (0.00)         5: 336.24 (0.00)         6: 339.95 (0.00)         7: 281.72 (0.00)         8: 261.35 (0.00)         9: 280.05 (0.00)         | ent 0.001
Step   45000 (g22.8+d12.7)s       | [D] min: -0.09      max: 2.21      | [R_te] Avg 0: 254.49 (0.00)         1: 297.73 (0.00)         2: 231.93 (0.00)         3: 271.84 (0.00)         4: 246.02 (0.00)         5: 405.18 (0.00)         6: 253.14 (0.00)         7: 259.77 (0.00)         8: 324.51 (0.00)         9: 242.70 (0.00)         | ent 0.001
Step   46000 (g22.7+d12.7)s       | [D] min: -0.05      max: 2.39      | [R_te] Avg 0: 351.55 (0.00)         1: 335.99 (0.00)         2: 368.86 (0.00)         3: 350.49 (0.00)         4: 484.60 (0.00)         5: 387.37 (0.00)         6: 417.61 (0.00)         7: 339.55 (0.00)         8: 347.34 (0.00)         9: 317.24 (0.00)         | ent 0.001
Step   47000 (g22.8+d12.8)s       | [D] min: -0.18      max: 3.26      | [R_te] Avg 0: 409.63 (0.00)         1: 395.29 (0.00)         2: 427.51 (0.00)         3: 330.24 (0.00)         4: 382.11 (0.00)         5: 367.85 (0.00)         6: 320.66 (0.00)         7: 369.27 (0.00)         8: 303.62 (0.00)         9: 335.99 (0.00)         | ent 0.001
Step   48000 (g22.7+d12.8)s       | [D] min: -0.12      max: 2.78      | [R_te] Avg 0: 382.86 (0.00)         1: 322.89 (0.00)         2: 314.12 (0.00)         3: 336.32 (0.00)         4: 382.24 (0.00)         5: 347.28 (0.00)         6: 368.72 (0.00)         7: 343.58 (0.00)         8: 318.04 (0.00)         9: 317.36 (0.00)         | ent 0.001
Step   49000 (g22.7+d12.7)s       | [D] min: -0.34      max: 2.35      | [R_te] Avg 0: 367.28 (0.00)         1: 450.28 (0.00)         2: 362.94 (0.00)         3: 511.27 (0.00)         4: 499.60 (0.00)         5: 528.35 (0.00)         6: 407.24 (0.00)         7: 436.60 (0.00)         8: 393.44 (0.00)         9: 477.89 (0.00)         | ent 0.001
Step   50000 (g22.8+d12.8)s       | [D] min: -0.07      max: 2.88      | [R_te] Avg 0: 395.46 (0.00)         1: 341.97 (0.00)         2: 368.09 (0.00)         3: 347.44 (0.00)         4: 376.83 (0.00)         5: 385.24 (0.00)         6: 367.10 (0.00)         7: 365.27 (0.00)         8: 296.99 (0.00)         9: 309.05 (0.00)         | ent 0.001
Step   51000 (g22.8+d12.8)s       | [D] min: 0.07       max: 3.28      | [R_te] Avg 0: 281.25 (0.00)         1: 370.08 (0.00)         2: 454.89 (0.00)         3: 387.65 (0.00)         4: 394.09 (0.00)         5: 357.88 (0.00)         6: 443.18 (0.00)         7: 389.03 (0.00)         8: 363.31 (0.00)         9: 451.43 (0.00)         | ent 0.001
Step   52000 (g22.8+d12.8)s       | [D] min: 0.00       max: 3.56      | [R_te] Avg 0: 260.09 (0.00)         1: 367.29 (0.00)         2: 234.20 (0.00)         3: 263.41 (0.00)         4: 284.07 (0.00)         5: 266.51 (0.00)         6: 281.35 (0.00)         7: 297.04 (0.00)         8: 252.47 (0.00)         9: 276.87 (0.00)         | ent 0.001
Step   53000 (g22.8+d12.8)s       | [D] min: -0.10      max: 2.03      | [R_te] Avg 0: 259.68 (0.00)         1: 457.60 (0.00)         2: 260.37 (0.00)         3: 279.28 (0.00)         4: 332.90 (0.00)         5: 279.80 (0.00)         6: 471.59 (0.00)         7: 348.36 (0.00)         8: 263.70 (0.00)         9: 304.12 (0.00)         | ent 0.001
Step   54000 (g22.8+d12.8)s       | [D] min: -0.03      max: 1.67      | [R_te] Avg 0: 279.01 (0.00)         1: 317.25 (0.00)         2: 308.56 (0.00)         3: 269.99 (0.00)         4: 314.63 (0.00)         5: 326.84 (0.00)         6: 354.17 (0.00)         7: 360.58 (0.00)         8: 299.95 (0.00)         9: 325.02 (0.00)         | ent 0.001
Step   55000 (g22.7+d12.8)s       | [D] min: -0.26      max: 1.75      | [R_te] Avg 0: 424.24 (0.00)         1: 473.03 (0.00)         2: 549.34 (0.00)         3: 390.07 (0.00)         4: 429.43 (0.00)         5: 522.84 (0.00)         6: 436.34 (0.00)         7: 859.73 (0.00)         8: 491.90 (0.00)         9: 490.03 (0.00)         | ent 0.001
Step   56000 (g22.8+d12.8)s       | [D] min: -0.02      max: 2.53      | [R_te] Avg 0: 332.77 (0.00)         1: 575.71 (0.00)         2: 441.33 (0.00)         3: 537.27 (0.00)         4: 346.99 (0.00)         5: 382.35 (0.00)         6: 473.25 (0.00)         7: 444.31 (0.00)         8: 411.28 (0.00)         9: 635.42 (0.00)         | ent 0.001
Step   57000 (g22.9+d12.8)s       | [D] min: -0.09      max: 3.31      | [R_te] Avg 0: 429.23 (0.00)         1: 436.06 (0.00)         2: 496.31 (0.00)         3: 725.20 (0.00)         4: 519.73 (0.00)         5: 291.20 (0.00)         6: 504.95 (0.00)         7: 454.04 (0.00)         8: 632.57 (0.00)         9: 655.94 (0.00)         | ent 0.001
Step   58000 (g22.7+d12.8)s       | [D] min: -0.10      max: 3.60      | [R_te] Avg 0: 364.88 (0.00)         1: 590.44 (0.00)         2: 901.65 (0.00)         3: 840.05 (0.00)         4: 419.48 (0.00)         5: 491.44 (0.00)         6: 469.91 (0.00)         7: 487.69 (0.00)         8: 423.29 (0.00)         9: 479.22 (0.00)         | ent 0.001
Step   59000 (g22.8+d12.8)s       | [D] min: -0.21      max: 3.22      | [R_te] Avg 0: 363.98 (0.00)         1: 407.53 (0.00)         2: 459.72 (0.00)         3: 432.35 (0.00)         4: 387.70 (0.00)         5: 349.67 (0.00)         6: 431.69 (0.00)         7: 616.41 (0.00)         8: 375.79 (0.00)         9: 418.69 (0.00)         | ent 0.001
Step   60000 (g23.0+d13.0)s       | [D] min: -0.11      max: 3.75      | [R_te] Avg 0: 379.27 (0.00)         1: 401.66 (0.00)         2: 312.94 (0.00)         3: 334.97 (0.00)         4: 385.36 (0.00)         5: 378.43 (0.00)         6: 329.23 (0.00)         7: 410.79 (0.00)         8: 337.63 (0.00)         9: 352.57 (0.00)         | ent 0.001
Step   61000 (g22.8+d12.8)s       | [D] min: 0.01       max: 2.14      | [R_te] Avg 0: 387.49 (0.00)         1: 365.06 (0.00)         2: 367.84 (0.00)         3: 459.98 (0.00)         4: 368.27 (0.00)         5: 703.35 (0.00)         6: 322.44 (0.00)         7: 354.41 (0.00)         8: 368.57 (0.00)         9: 350.94 (0.00)         | ent 0.001
Step   62000 (g22.9+d12.8)s       | [D] min: -0.17      max: 1.89      | [R_te] Avg 0: 661.86 (0.00)         1: 491.22 (0.00)         2: 549.49 (0.00)         3: 484.23 (0.00)         4: 381.02 (0.00)         5: 562.49 (0.00)         6: 704.81 (0.00)         7: 443.78 (0.00)         8: 557.09 (0.00)         9: 447.04 (0.00)         | ent 0.001
Step   63000 (g23.0+d13.0)s       | [D] min: 0.01       max: 2.22      | [R_te] Avg 0: 437.65 (0.00)         1: 501.50 (0.00)         2: 465.17 (0.00)         3: 377.97 (0.00)         4: 451.66 (0.00)         5: 569.42 (0.00)         6: 422.08 (0.00)         7: 492.96 (0.00)         8: 490.36 (0.00)         9: 499.60 (0.00)         | ent 0.001
Step   64000 (g22.8+d12.8)s       | [D] min: -0.14      max: 3.34      | [R_te] Avg 0: 534.12 (0.00)         1: 438.17 (0.00)         2: 451.99 (0.00)         3: 497.91 (0.00)         4: 375.56 (0.00)         5: 612.15 (0.00)         6: 464.81 (0.00)         7: 410.30 (0.00)         8: 558.54 (0.00)         9: 614.17 (0.00)         | ent 0.001
Step   65000 (g22.8+d12.8)s       | [D] min: 0.08       max: 3.70      | [R_te] Avg 0: 1023.20 (0.00)        1: 475.18 (0.00)         2: 462.54 (0.00)         3: 555.50 (0.00)         4: 477.21 (0.00)         5: 469.91 (0.00)         6: 698.23 (0.00)         7: 747.36 (0.00)         8: 569.89 (0.00)         9: 426.04 (0.00)         | ent 0.001
Step   66000 (g22.9+d12.9)s       | [D] min: -0.09      max: 2.33      | [R_te] Avg 0: 284.95 (0.00)         1: 403.89 (0.00)         2: 282.20 (0.00)         3: 342.29 (0.00)         4: 317.29 (0.00)         5: 331.54 (0.00)         6: 421.89 (0.00)         7: 282.52 (0.00)         8: 315.04 (0.00)         9: 335.18 (0.00)         | ent 0.001
Step   67000 (g22.7+d12.7)s       | [D] min: -0.05      max: 2.15      | [R_te] Avg 0: 470.67 (0.00)         1: 946.35 (0.00)         2: 411.63 (0.00)         3: 337.55 (0.00)         4: 658.77 (0.00)         5: 341.73 (0.00)         6: 368.61 (0.00)         7: 399.31 (0.00)         8: 362.58 (0.00)         9: 369.84 (0.00)         | ent 0.001
Step   68000 (g22.8+d12.8)s       | [D] min: -0.06      max: 1.55      | [R_te] Avg 0: 355.72 (0.00)         1: 374.05 (0.00)         2: 402.28 (0.00)         3: 495.14 (0.00)         4: 423.22 (0.00)         5: 407.16 (0.00)         6: 610.53 (0.00)         7: 319.93 (0.00)         8: 363.67 (0.00)         9: 499.35 (0.00)         | ent 0.001
Step   69000 (g22.8+d12.8)s       | [D] min: -0.13      max: 4.37      | [R_te] Avg 0: 408.92 (0.00)         1: 1104.80 (0.00)        2: 699.77 (0.00)         3: 461.84 (0.00)         4: 364.36 (0.00)         5: 478.69 (0.00)         6: 425.24 (0.00)         7: 357.75 (0.00)         8: 453.33 (0.00)         9: 649.42 (0.00)         | ent 0.001
Step   70000 (g22.8+d12.8)s       | [D] min: 0.04       max: 2.59      | [R_te] Avg 0: 769.73 (0.00)         1: 369.42 (0.00)         2: 475.45 (0.00)         3: 448.16 (0.00)         4: 433.43 (0.00)         5: 442.07 (0.00)         6: 543.53 (0.00)         7: 367.06 (0.00)         8: 417.52 (0.00)         9: 791.50 (0.00)         | ent 0.001
Step   71000 (g22.8+d12.8)s       | [D] min: 0.02       max: 3.74      | [R_te] Avg 0: 479.49 (0.00)         1: 508.08 (0.00)         2: 382.73 (0.00)         3: 452.59 (0.00)         4: 592.66 (0.00)         5: 462.45 (0.00)         6: 425.42 (0.00)         7: 503.46 (0.00)         8: 449.63 (0.00)         9: 456.26 (0.00)         | ent 0.001
Step   72000 (g22.8+d12.8)s       | [D] min: 0.08       max: 2.12      | [R_te] Avg 0: 511.89 (0.00)         1: 475.12 (0.00)         2: 1069.86 (0.00)        3: 442.66 (0.00)         4: 453.34 (0.00)         5: 368.30 (0.00)         6: 591.54 (0.00)         7: 513.58 (0.00)         8: 360.44 (0.00)         9: 461.60 (0.00)         | ent 0.001
Step   73000 (g22.8+d12.8)s       | [D] min: -0.29      max: 1.93      | [R_te] Avg 0: 629.50 (0.00)         1: 404.39 (0.00)         2: 396.57 (0.00)         3: 589.93 (0.00)         4: 499.51 (0.00)         5: 432.58 (0.00)         6: 633.18 (0.00)         7: 464.60 (0.00)         8: 672.30 (0.00)         9: 484.29 (0.00)         | ent 0.001
