Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] Avg 0: 185.24 (0.00)         1: 174.83 (0.00)         2: 191.17 (0.00)         3: 181.14 (0.00)         4: 187.37 (0.00)         5: 178.88 (0.00)         6: 184.67 (0.00)         7: 184.97 (0.00)         8: 187.68 (0.00)         9: 188.72 (0.00)         | ent 1.000
Step   11000 (g23.9+d13.3)s       | [D] min: -0.09      max: 2.51      | [R_te] Avg 0: 333.25 (0.00)         1: 301.58 (0.00)         2: 246.21 (0.00)         3: 340.74 (0.00)         4: 292.15 (0.00)         5: 287.12 (0.00)         6: 332.87 (0.00)         7: 303.87 (0.00)         8: 262.66 (0.00)         9: 413.60 (0.00)         | ent 0.069
Step   12000 (g23.8+d13.2)s       | [D] min: -0.03      max: 2.81      | [R_te] Avg 0: 305.06 (0.00)         1: 375.54 (0.00)         2: 391.98 (0.00)         3: 480.22 (0.00)         4: 294.65 (0.00)         5: 334.32 (0.00)         6: 261.09 (0.00)         7: 311.65 (0.00)         8: 280.10 (0.00)         9: 396.91 (0.00)         | ent 0.053
Step   13000 (g23.5+d13.1)s       | [D] min: -0.16      max: 1.99      | [R_te] Avg 0: 295.46 (0.00)         1: 401.50 (0.00)         2: 393.13 (0.00)         3: 340.02 (0.00)         4: 409.20 (0.00)         5: 318.29 (0.00)         6: 378.64 (0.00)         7: 333.79 (0.00)         8: 375.68 (0.00)         9: 339.62 (0.00)         | ent 0.041
Step   14000 (g23.5+d13.1)s       | [D] min: -0.01      max: 2.00      | [R_te] Avg 0: 306.55 (0.00)         1: 353.25 (0.00)         2: 246.23 (0.00)         3: 156.89 (0.00)         4: 166.33 (0.00)         5: 147.99 (0.00)         6: 312.54 (0.00)         7: 207.44 (0.00)         8: 306.68 (0.00)         9: 249.20 (0.00)         | ent 0.032
Step   15000 (g23.4+d13.1)s       | [D] min: -0.05      max: 2.56      | [R_te] Avg 0: 404.20 (0.00)         1: 345.20 (0.00)         2: 304.42 (0.00)         3: 332.76 (0.00)         4: 298.75 (0.00)         5: 294.48 (0.00)         6: 316.18 (0.00)         7: 312.54 (0.00)         8: 297.37 (0.00)         9: 460.98 (0.00)         | ent 0.026
Step   16000 (g23.5+d13.1)s       | [D] min: -0.41      max: 3.33      | [R_te] Avg 0: 176.33 (0.00)         1: 335.20 (0.00)         2: 276.27 (0.00)         3: 232.87 (0.00)         4: 181.44 (0.00)         5: 266.46 (0.00)         6: 261.57 (0.00)         7: 229.33 (0.00)         8: 313.54 (0.00)         9: 246.23 (0.00)         | ent 0.022
Step   17000 (g23.5+d13.2)s       | [D] min: -0.22      max: 2.88      | [R_te] Avg 0: 322.21 (0.00)         1: 273.00 (0.00)         2: 257.04 (0.00)         3: 350.07 (0.00)         4: 349.06 (0.00)         5: 371.72 (0.00)         6: 203.90 (0.00)         7: 290.68 (0.00)         8: 267.52 (0.00)         9: 304.82 (0.00)         | ent 0.018
Step   18000 (g23.6+d13.2)s       | [D] min: -0.41      max: 2.27      | [R_te] Avg 0: 324.12 (0.00)         1: 311.83 (0.00)         2: 325.03 (0.00)         3: 307.02 (0.00)         4: 295.93 (0.00)         5: 311.75 (0.00)         6: 363.28 (0.00)         7: 375.33 (0.00)         8: 283.95 (0.00)         9: 316.26 (0.00)         | ent 0.015
Step   19000 (g23.9+d13.3)s       | [D] min: -0.12      max: 1.61      | [R_te] Avg 0: 288.57 (0.00)         1: 246.25 (0.00)         2: 280.10 (0.00)         3: 177.99 (0.00)         4: 257.83 (0.00)         5: 391.80 (0.00)         6: 227.36 (0.00)         7: 399.08 (0.00)         8: 399.05 (0.00)         9: 274.44 (0.00)         | ent 0.013
Step   20000 (g24.1+d13.4)s       | [D] min: -0.22      max: 3.01      | [R_te] Avg 0: 739.55 (0.00)         1: 340.04 (0.00)         2: 406.47 (0.00)         3: 509.05 (0.00)         4: 500.57 (0.00)         5: 477.86 (0.00)         6: 297.25 (0.00)         7: 370.61 (0.00)         8: 380.75 (0.00)         9: 358.31 (0.00)         | ent 0.011
Step   21000 (g24.0+d13.5)s       | [D] min: -0.03      max: 2.41      | [R_te] Avg 0: 402.43 (0.00)         1: 385.53 (0.00)         2: 248.29 (0.00)         3: 463.40 (0.00)         4: 446.18 (0.00)         5: 413.46 (0.00)         6: 482.49 (0.00)         7: 384.11 (0.00)         8: 335.66 (0.00)         9: 306.34 (0.00)         | ent 0.011
Step   22000 (g24.0+d13.3)s       | [D] min: -0.47      max: 2.02      | [R_te] Avg 0: 237.09 (0.00)         1: 280.76 (0.00)         2: 306.87 (0.00)         3: 187.26 (0.00)         4: 373.02 (0.00)         5: 377.10 (0.00)         6: 266.89 (0.00)         7: 350.43 (0.00)         8: 449.84 (0.00)         9: 185.31 (0.00)         | ent 0.009
Step   23000 (g24.0+d13.4)s       | [D] min: -0.08      max: 2.50      | [R_te] Avg 0: 225.44 (0.00)         1: 180.95 (0.00)         2: 248.41 (0.00)         3: 187.85 (0.00)         4: 362.03 (0.00)         5: 194.86 (0.00)         6: 174.61 (0.00)         7: 241.20 (0.00)         8: 239.66 (0.00)         9: 193.29 (0.00)         | ent 0.008
Step   24000 (g24.0+d13.4)s       | [D] min: -0.62      max: 1.86      | [R_te] Avg 0: 534.35 (0.00)         1: 472.06 (0.00)         2: 304.24 (0.00)         3: 366.56 (0.00)         4: 767.91 (0.00)         5: 403.67 (0.00)         6: 291.90 (0.00)         7: 427.96 (0.00)         8: 585.78 (0.00)         9: 472.41 (0.00)         | ent 0.006
Step   25000 (g24.0+d13.4)s       | [D] min: -0.10      max: 1.71      | [R_te] Avg 0: 380.08 (0.00)         1: 301.43 (0.00)         2: 230.23 (0.00)         3: 485.93 (0.00)         4: 392.41 (0.00)         5: 378.50 (0.00)         6: 470.90 (0.00)         7: 317.34 (0.00)         8: 296.80 (0.00)         9: 361.16 (0.00)         | ent 0.005
Step   26000 (g23.9+d13.3)s       | [D] min: 0.01       max: 2.84      | [R_te] Avg 0: 289.20 (0.00)         1: 321.98 (0.00)         2: 335.62 (0.00)         3: 319.09 (0.00)         4: 348.48 (0.00)         5: 316.83 (0.00)         6: 375.16 (0.00)         7: 345.21 (0.00)         8: 228.58 (0.00)         9: 257.97 (0.00)         | ent 0.005
Step   27000 (g24.0+d13.4)s       | [D] min: -0.66      max: 2.27      | [R_te] Avg 0: 259.45 (0.00)         1: 317.72 (0.00)         2: 347.97 (0.00)         3: 432.20 (0.00)         4: 385.92 (0.00)         5: 428.02 (0.00)         6: 323.84 (0.00)         7: 304.32 (0.00)         8: 295.56 (0.00)         9: 306.22 (0.00)         | ent 0.004
Step   28000 (g24.1+d13.6)s       | [D] min: -0.08      max: 2.20      | [R_te] Avg 0: 274.05 (0.00)         1: 463.85 (0.00)         2: 285.46 (0.00)         3: 344.30 (0.00)         4: 386.87 (0.00)         5: 403.28 (0.00)         6: 352.12 (0.00)         7: 293.46 (0.00)         8: 324.21 (0.00)         9: 289.86 (0.00)         | ent 0.003
Step   29000 (g24.0+d13.4)s       | [D] min: -0.15      max: 2.67      | [R_te] Avg 0: 329.62 (0.00)         1: 297.31 (0.00)         2: 293.56 (0.00)         3: 338.53 (0.00)         4: 361.46 (0.00)         5: 265.71 (0.00)         6: 650.25 (0.00)         7: 452.74 (0.00)         8: 548.10 (0.00)         9: 307.50 (0.00)         | ent 0.003
Step   30000 (g24.1+d13.5)s       | [D] min: 0.03       max: 2.90      | [R_te] Avg 0: 417.53 (0.00)         1: 369.86 (0.00)         2: 469.92 (0.00)         3: 329.77 (0.00)         4: 437.96 (0.00)         5: 432.76 (0.00)         6: 380.50 (0.00)         7: 412.39 (0.00)         8: 396.48 (0.00)         9: 436.79 (0.00)         | ent 0.002
Step   31000 (g23.9+d13.4)s       | [D] min: 0.05       max: 2.10      | [R_te] Avg 0: 427.33 (0.00)         1: 373.74 (0.00)         2: 408.78 (0.00)         3: 365.14 (0.00)         4: 441.78 (0.00)         5: 501.37 (0.00)         6: 352.80 (0.00)         7: 375.84 (0.00)         8: 368.35 (0.00)         9: 348.34 (0.00)         | ent 0.002
Step   32000 (g23.9+d13.4)s       | [D] min: -0.51      max: 2.12      | [R_te] Avg 0: 389.48 (0.00)         1: 329.38 (0.00)         2: 507.71 (0.00)         3: 400.73 (0.00)         4: 326.53 (0.00)         5: 374.32 (0.00)         6: 587.94 (0.00)         7: 323.90 (0.00)         8: 372.02 (0.00)         9: 438.24 (0.00)         | ent 0.002
Step   33000 (g24.0+d13.6)s       | [D] min: -0.05      max: 2.34      | [R_te] Avg 0: 411.22 (0.00)         1: 346.96 (0.00)         2: 447.28 (0.00)         3: 364.59 (0.00)         4: 349.21 (0.00)         5: 359.43 (0.00)         6: 543.71 (0.00)         7: 384.07 (0.00)         8: 469.66 (0.00)         9: 305.16 (0.00)         | ent 0.002
Step   34000 (g23.9+d13.4)s       | [D] min: -0.16      max: 2.46      | [R_te] Avg 0: 308.77 (0.00)         1: 259.59 (0.00)         2: 244.91 (0.00)         3: 354.93 (0.00)         4: 373.26 (0.00)         5: 244.92 (0.00)         6: 388.73 (0.00)         7: 348.00 (0.00)         8: 312.31 (0.00)         9: 355.66 (0.00)         | ent 0.001
Step   35000 (g24.0+d13.4)s       | [D] min: -0.01      max: 2.05      | [R_te] Avg 0: 536.13 (0.00)         1: 390.53 (0.00)         2: 348.82 (0.00)         3: 399.49 (0.00)         4: 474.20 (0.00)         5: 430.68 (0.00)         6: 509.49 (0.00)         7: 520.83 (0.00)         8: 412.27 (0.00)         9: 452.78 (0.00)         | ent 0.001
Step   36000 (g24.1+d13.5)s       | [D] min: -0.14      max: 3.03      | [R_te] Avg 0: 358.82 (0.00)         1: 350.53 (0.00)         2: 453.11 (0.00)         3: 346.49 (0.00)         4: 290.34 (0.00)         5: 320.50 (0.00)         6: 311.77 (0.00)         7: 366.98 (0.00)         8: 335.47 (0.00)         9: 344.12 (0.00)         | ent 0.002
Step   37000 (g23.5+d13.2)s       | [D] min: -0.48      max: 2.41      | [R_te] Avg 0: 417.08 (0.00)         1: 330.41 (0.00)         2: 377.71 (0.00)         3: 298.67 (0.00)         4: 317.80 (0.00)         5: 336.34 (0.00)         6: 303.62 (0.00)         7: 379.58 (0.00)         8: 382.53 (0.00)         9: 331.81 (0.00)         | ent 0.002
Step   38000 (g23.5+d13.1)s       | [D] min: -0.17      max: 2.26      | [R_te] Avg 0: 322.56 (0.00)         1: 316.32 (0.00)         2: 310.11 (0.00)         3: 288.64 (0.00)         4: 310.55 (0.00)         5: 379.73 (0.00)         6: 406.01 (0.00)         7: 615.35 (0.00)         8: 399.79 (0.00)         9: 401.92 (0.00)         | ent 0.002
Step   39000 (g23.6+d13.2)s       | [D] min: -0.11      max: 1.83      | [R_te] Avg 0: 408.56 (0.00)         1: 360.92 (0.00)         2: 303.95 (0.00)         3: 350.60 (0.00)         4: 315.60 (0.00)         5: 324.22 (0.00)         6: 339.74 (0.00)         7: 408.75 (0.00)         8: 362.29 (0.00)         9: 372.48 (0.00)         | ent 0.001
Step   40000 (g23.6+d13.3)s       | [D] min: -0.18      max: 2.17      | [R_te] Avg 0: 254.91 (0.00)         1: 317.60 (0.00)         2: 316.60 (0.00)         3: 312.68 (0.00)         4: 301.20 (0.00)         5: 349.73 (0.00)         6: 282.11 (0.00)         7: 297.03 (0.00)         8: 282.41 (0.00)         9: 316.32 (0.00)         | ent 0.001
Step   41000 (g23.6+d13.3)s       | [D] min: -0.09      max: 2.57      | [R_te] Avg 0: 382.30 (0.00)         1: 340.53 (0.00)         2: 389.49 (0.00)         3: 367.26 (0.00)         4: 303.89 (0.00)         5: 381.28 (0.00)         6: 405.14 (0.00)         7: 414.84 (0.00)         8: 501.08 (0.00)         9: 336.94 (0.00)         | ent 0.001
Step   42000 (g23.6+d13.2)s       | [D] min: -0.05      max: 2.04      | [R_te] Avg 0: 390.99 (0.00)         1: 292.34 (0.00)         2: 293.30 (0.00)         3: 338.87 (0.00)         4: 332.88 (0.00)         5: 352.83 (0.00)         6: 351.87 (0.00)         7: 358.44 (0.00)         8: 322.15 (0.00)         9: 348.94 (0.00)         | ent 0.001
Step   43000 (g23.7+d13.3)s       | [D] min: -0.05      max: 1.98      | [R_te] Avg 0: 418.25 (0.00)         1: 343.59 (0.00)         2: 319.23 (0.00)         3: 314.54 (0.00)         4: 396.39 (0.00)         5: 405.93 (0.00)         6: 328.64 (0.00)         7: 456.76 (0.00)         8: 360.89 (0.00)         9: 325.28 (0.00)         | ent 0.001
Step   44000 (g23.5+d13.4)s       | [D] min: -0.04      max: 2.60      | [R_te] Avg 0: 342.30 (0.00)         1: 269.73 (0.00)         2: 295.87 (0.00)         3: 302.05 (0.00)         4: 289.62 (0.00)         5: 315.81 (0.00)         6: 357.24 (0.00)         7: 295.36 (0.00)         8: 321.44 (0.00)         9: 367.52 (0.00)         | ent 0.001
Step   45000 (g24.1+d13.6)s       | [D] min: -0.06      max: 1.88      | [R_te] Avg 0: 360.60 (0.00)         1: 404.26 (0.00)         2: 474.03 (0.00)         3: 335.16 (0.00)         4: 426.24 (0.00)         5: 399.12 (0.00)         6: 445.05 (0.00)         7: 433.80 (0.00)         8: 438.77 (0.00)         9: 544.67 (0.00)         | ent 0.001
Step   46000 (g23.9+d13.4)s       | [D] min: -0.17      max: 2.33      | [R_te] Avg 0: 340.12 (0.00)         1: 307.76 (0.00)         2: 335.79 (0.00)         3: 302.05 (0.00)         4: 408.96 (0.00)         5: 398.32 (0.00)         6: 326.84 (0.00)         7: 351.47 (0.00)         8: 330.00 (0.00)         9: 338.17 (0.00)         | ent 0.001
Step   47000 (g23.8+d13.5)s       | [D] min: -0.09      max: 2.58      | [R_te] Avg 0: 563.80 (0.00)         1: 431.73 (0.00)         2: 433.63 (0.00)         3: 391.88 (0.00)         4: 358.31 (0.00)         5: 434.77 (0.00)         6: 413.25 (0.00)         7: 455.53 (0.00)         8: 461.17 (0.00)         9: 486.73 (0.00)         | ent 0.001
Step   48000 (g23.6+d13.3)s       | [D] min: 0.03       max: 1.94      | [R_te] Avg 0: 420.04 (0.00)         1: 385.32 (0.00)         2: 363.70 (0.00)         3: 324.17 (0.00)         4: 306.04 (0.00)         5: 379.79 (0.00)         6: 329.75 (0.00)         7: 300.51 (0.00)         8: 442.67 (0.00)         9: 366.60 (0.00)         | ent 0.001
Step   49000 (g23.6+d13.3)s       | [D] min: -0.21      max: 1.58      | [R_te] Avg 0: 282.71 (0.00)         1: 345.18 (0.00)         2: 350.52 (0.00)         3: 374.52 (0.00)         4: 384.33 (0.00)         5: 261.51 (0.00)         6: 318.07 (0.00)         7: 666.40 (0.00)         8: 285.93 (0.00)         9: 354.47 (0.00)         | ent 0.001
Step   50000 (g23.5+d13.2)s       | [D] min: -0.02      max: 1.89      | [R_te] Avg 0: 324.57 (0.00)         1: 295.21 (0.00)         2: 286.60 (0.00)         3: 393.43 (0.00)         4: 401.91 (0.00)         5: 305.28 (0.00)         6: 331.50 (0.00)         7: 300.10 (0.00)         8: 432.55 (0.00)         9: 294.05 (0.00)         | ent 0.001
Step   51000 (g23.5+d13.2)s       | [D] min: 0.02       max: 2.73      | [R_te] Avg 0: 363.22 (0.00)         1: 504.76 (0.00)         2: 257.51 (0.00)         3: 279.00 (0.00)         4: 439.13 (0.00)         5: 247.28 (0.00)         6: 650.02 (0.00)         7: 419.00 (0.00)         8: 279.99 (0.00)         9: 367.87 (0.00)         | ent 0.001
Step   52000 (g23.5+d13.2)s       | [D] min: -0.25      max: 1.91      | [R_te] Avg 0: 512.19 (0.00)         1: 476.41 (0.00)         2: 275.81 (0.00)         3: 355.18 (0.00)         4: 284.39 (0.00)         5: 276.35 (0.00)         6: 436.31 (0.00)         7: 748.84 (0.00)         8: 252.26 (0.00)         9: 311.64 (0.00)         | ent 0.001
Step   53000 (g23.7+d13.3)s       | [D] min: 0.01       max: 2.44      | [R_te] Avg 0: 327.79 (0.00)         1: 276.32 (0.00)         2: 293.73 (0.00)         3: 383.26 (0.00)         4: 287.37 (0.00)         5: 506.08 (0.00)         6: 555.78 (0.00)         7: 306.07 (0.00)         8: 265.89 (0.00)         9: 291.72 (0.00)         | ent 0.001
Step   54000 (g23.5+d13.3)s       | [D] min: -0.09      max: 2.18      | [R_te] Avg 0: 475.70 (0.00)         1: 439.87 (0.00)         2: 291.16 (0.00)         3: 409.13 (0.00)         4: 328.67 (0.00)         5: 295.61 (0.00)         6: 542.62 (0.00)         7: 343.90 (0.00)         8: 567.39 (0.00)         9: 427.42 (0.00)         | ent 0.001
Step   55000 (g23.6+d13.4)s       | [D] min: -0.36      max: 1.68      | [R_te] Avg 0: 534.86 (0.00)         1: 358.85 (0.00)         2: 394.70 (0.00)         3: 400.12 (0.00)         4: 363.34 (0.00)         5: 304.36 (0.00)         6: 368.90 (0.00)         7: 518.36 (0.00)         8: 278.61 (0.00)         9: 330.45 (0.00)         | ent 0.001
Step   56000 (g23.5+d13.2)s       | [D] min: -0.06      max: 2.43      | [R_te] Avg 0: 412.44 (0.00)         1: 502.00 (0.00)         2: 453.82 (0.00)         3: 266.13 (0.00)         4: 451.67 (0.00)         5: 332.45 (0.00)         6: 300.90 (0.00)         7: 378.37 (0.00)         8: 407.50 (0.00)         9: 445.02 (0.00)         | ent 0.001
Step   57000 (g23.9+d13.4)s       | [D] min: -0.13      max: 2.36      | [R_te] Avg 0: 244.05 (0.00)         1: 324.84 (0.00)         2: 261.57 (0.00)         3: 538.22 (0.00)         4: 259.95 (0.00)         5: 281.00 (0.00)         6: 431.65 (0.00)         7: 302.85 (0.00)         8: 458.77 (0.00)         9: 317.54 (0.00)         | ent 0.001
Step   58000 (g23.9+d13.4)s       | [D] min: -0.04      max: 2.02      | [R_te] Avg 0: 296.91 (0.00)         1: 281.58 (0.00)         2: 349.85 (0.00)         3: 364.60 (0.00)         4: 472.64 (0.00)         5: 600.44 (0.00)         6: 267.25 (0.00)         7: 709.90 (0.00)         8: 377.50 (0.00)         9: 495.06 (0.00)         | ent 0.001
Step   59000 (g23.9+d13.4)s       | [D] min: -0.06      max: 1.68      | [R_te] Avg 0: 397.43 (0.00)         1: 594.69 (0.00)         2: 722.04 (0.00)         3: 309.00 (0.00)         4: 490.10 (0.00)         5: 462.27 (0.00)         6: 374.33 (0.00)         7: 417.31 (0.00)         8: 392.72 (0.00)         9: 439.85 (0.00)         | ent 0.001
Step   60000 (g24.1+d13.5)s       | [D] min: -0.07      max: 2.06      | [R_te] Avg 0: 455.29 (0.00)         1: 336.29 (0.00)         2: 292.74 (0.00)         3: 274.10 (0.00)         4: 301.73 (0.00)         5: 532.81 (0.00)         6: 674.15 (0.00)         7: 430.62 (0.00)         8: 428.83 (0.00)         9: 391.24 (0.00)         | ent 0.001
Step   61000 (g24.0+d13.5)s       | [D] min: 0.06       max: 2.08      | [R_te] Avg 0: 448.38 (0.00)         1: 362.23 (0.00)         2: 271.12 (0.00)         3: 327.73 (0.00)         4: 662.77 (0.00)         5: 598.23 (0.00)         6: 520.75 (0.00)         7: 318.87 (0.00)         8: 307.89 (0.00)         9: 362.16 (0.00)         | ent 0.001
Step   62000 (g24.2+d13.6)s       | [D] min: -0.02      max: 2.36      | [R_te] Avg 0: 338.97 (0.00)         1: 355.47 (0.00)         2: 336.08 (0.00)         3: 298.36 (0.00)         4: 413.09 (0.00)         5: 440.82 (0.00)         6: 446.37 (0.00)         7: 691.08 (0.00)         8: 398.23 (0.00)         9: 308.08 (0.00)         | ent 0.001
Step   63000 (g24.1+d13.7)s       | [D] min: -0.11      max: 2.33      | [R_te] Avg 0: 306.53 (0.00)         1: 371.66 (0.00)         2: 500.95 (0.00)         3: 394.10 (0.00)         4: 465.71 (0.00)         5: 339.39 (0.00)         6: 308.72 (0.00)         7: 356.29 (0.00)         8: 392.45 (0.00)         9: 452.18 (0.00)         | ent 0.001
Step   64000 (g23.9+d13.4)s       | [D] min: 0.00       max: 2.24      | [R_te] Avg 0: 384.77 (0.00)         1: 385.84 (0.00)         2: 362.19 (0.00)         3: 376.00 (0.00)         4: 424.19 (0.00)         5: 358.37 (0.00)         6: 330.76 (0.00)         7: 347.52 (0.00)         8: 335.65 (0.00)         9: 406.56 (0.00)         | ent 0.001
Step   65000 (g23.9+d13.5)s       | [D] min: -0.15      max: 2.15      | [R_te] Avg 0: 468.87 (0.00)         1: 391.68 (0.00)         2: 417.90 (0.00)         3: 492.16 (0.00)         4: 445.25 (0.00)         5: 442.73 (0.00)         6: 421.60 (0.00)         7: 421.73 (0.00)         8: 387.52 (0.00)         9: 464.17 (0.00)         | ent 0.001
Step   66000 (g23.9+d13.4)s       | [D] min: -0.10      max: 2.69      | [R_te] Avg 0: 538.36 (0.00)         1: 466.94 (0.00)         2: 433.24 (0.00)         3: 345.01 (0.00)         4: 409.73 (0.00)         5: 493.58 (0.00)         6: 470.18 (0.00)         7: 460.08 (0.00)         8: 439.62 (0.00)         9: 412.14 (0.00)         | ent 0.001
Step   67000 (g23.9+d13.4)s       | [D] min: -0.12      max: 3.54      | [R_te] Avg 0: 403.68 (0.00)         1: 446.97 (0.00)         2: 417.81 (0.00)         3: 589.57 (0.00)         4: 418.65 (0.00)         5: 420.52 (0.00)         6: 360.71 (0.00)         7: 455.98 (0.00)         8: 361.61 (0.00)         9: 381.52 (0.00)         | ent 0.001
Step   68000 (g24.0+d13.5)s       | [D] min: -0.16      max: 1.72      | [R_te] Avg 0: 340.41 (0.00)         1: 395.67 (0.00)         2: 391.68 (0.00)         3: 379.22 (0.00)         4: 416.32 (0.00)         5: 342.37 (0.00)         6: 379.81 (0.00)         7: 348.70 (0.00)         8: 350.35 (0.00)         9: 402.52 (0.00)         | ent 0.001
Step   69000 (g23.8+d13.4)s       | [D] min: -0.10      max: 2.29      | [R_te] Avg 0: 331.18 (0.00)         1: 333.16 (0.00)         2: 319.00 (0.00)         3: 314.06 (0.00)         4: 390.25 (0.00)         5: 344.13 (0.00)         6: 276.94 (0.00)         7: 248.19 (0.00)         8: 259.42 (0.00)         9: 342.16 (0.00)         | ent 0.001
Step   70000 (g23.6+d13.3)s       | [D] min: -0.05      max: 3.42      | [R_te] Avg 0: 342.65 (0.00)         1: 343.83 (0.00)         2: 378.81 (0.00)         3: 320.36 (0.00)         4: 363.08 (0.00)         5: 320.30 (0.00)         6: 342.70 (0.00)         7: 298.34 (0.00)         8: 315.82 (0.00)         9: 350.41 (0.00)         | ent 0.001
Step   71000 (g23.6+d13.4)s       | [D] min: -0.17      max: 2.59      | [R_te] Avg 0: 343.34 (0.00)         1: 304.68 (0.00)         2: 337.54 (0.00)         3: 303.45 (0.00)         4: 286.21 (0.00)         5: 293.95 (0.00)         6: 275.27 (0.00)         7: 261.04 (0.00)         8: 331.13 (0.00)         9: 325.17 (0.00)         | ent 0.001
Step   72000 (g23.7+d13.4)s       | [D] min: 0.00       max: 2.34      | [R_te] Avg 0: 378.89 (0.00)         1: 418.85 (0.00)         2: 408.28 (0.00)         3: 341.63 (0.00)         4: 407.33 (0.00)         5: 327.76 (0.00)         6: 372.76 (0.00)         7: 378.35 (0.00)         8: 300.52 (0.00)         9: 390.58 (0.00)         | ent 0.001
Step   73000 (g23.6+d13.3)s       | [D] min: -0.03      max: 2.06      | [R_te] Avg 0: 415.93 (0.00)         1: 325.42 (0.00)         2: 327.10 (0.00)         3: 380.85 (0.00)         4: 374.66 (0.00)         5: 327.56 (0.00)         6: 387.14 (0.00)         7: 502.87 (0.00)         8: 226.20 (0.00)         9: 387.27 (0.00)         | ent 0.001
