Step       0 (bc0.0)s   | [R_te] min: 985.83          max: 995.98         Avg: 991.48 (0.75)       | [MSE_tr]  0.2193   
Step    1000 (bc5.3)s   | [R_te] min: 1294.17         max: 3250.17        Avg: 2418.66 (173.96)    | [MSE_tr]  0.1518   
Step    2000 (bc5.0)s   | [R_te] min: 1068.72         max: 2597.10        Avg: 1976.23 (148.16)    | [MSE_tr]  0.1486   
Step    3000 (bc4.9)s   | [R_te] min: 643.39          max: 2879.75        Avg: 1968.24 (219.97)    | [MSE_tr]  0.1473   
Step    4000 (bc5.0)s   | [R_te] min: 634.96          max: 3329.74        Avg: 2110.25 (266.46)    | [MSE_tr]  0.1460   
Step    5000 (bc4.9)s   | [R_te] min: 629.26          max: 3069.83        Avg: 2203.70 (201.22)    | [MSE_tr]  0.1448   
Step    6000 (bc5.0)s   | [R_te] min: 981.53          max: 2908.12        Avg: 2232.44 (146.90)    | [MSE_tr]  0.1446   
Step    7000 (bc5.2)s   | [R_te] min: 836.43          max: 2718.21        Avg: 1910.22 (183.87)    | [MSE_tr]  0.1435   
Step    8000 (bc5.2)s   | [R_te] min: 789.98          max: 3020.61        Avg: 2243.31 (227.36)    | [MSE_tr]  0.1430   
Step    9000 (bc5.2)s   | [R_te] min: 2557.48         max: 2940.43        Avg: 2788.35 (40.87)     | [MSE_tr]  0.1424   
Step   10000 (bc5.3)s   | [R_te] min: 3060.64         max: 3657.88        Avg: 3474.76 (54.26)     | [MSE_tr]  0.1421   
Step   11000 (bc5.1)s   | [R_te] min: 1798.78         max: 3969.94        Avg: 3150.81 (178.42)    | [MSE_tr]  0.1416   
Step   12000 (bc5.1)s   | [R_te] min: 130.52          max: 4026.85        Avg: 2931.47 (425.28)    | [MSE_tr]  0.1411   
Step   13000 (bc5.1)s   | [R_te] min: 3156.77         max: 3983.32        Avg: 3694.43 (75.15)     | [MSE_tr]  0.1410   
Step   14000 (bc5.1)s   | [R_te] min: 347.87          max: 4091.76        Avg: 2653.78 (394.58)    | [MSE_tr]  0.1407   
Step   15000 (bc5.0)s   | [R_te] min: 835.68          max: 4032.40        Avg: 3473.24 (301.25)    | [MSE_tr]  0.1404   
Step   16000 (bc5.1)s   | [R_te] min: 864.03          max: 4155.72        Avg: 3038.90 (360.28)    | [MSE_tr]  0.1402   
Step   17000 (bc5.2)s   | [R_te] min: 1762.07         max: 4156.86        Avg: 3564.60 (208.10)    | [MSE_tr]  0.1402   
Step   18000 (bc5.3)s   | [R_te] min: 3627.16         max: 4085.45        Avg: 3880.50 (49.85)     | [MSE_tr]  0.1400   
Step   19000 (bc5.2)s   | [R_te] min: 406.73          max: 4145.77        Avg: 3544.49 (338.78)    | [MSE_tr]  0.1402   
Step   20000 (bc5.1)s   | [R_te] min: 3482.05         max: 4209.58        Avg: 3981.62 (60.71)     | [MSE_tr]  0.1398   
Step   21000 (bc5.3)s   | [R_te] min: 765.16          max: 4189.04        Avg: 3550.84 (321.01)    | [MSE_tr]  0.1397   
Step   22000 (bc5.2)s   | [R_te] min: 3056.92         max: 3888.54        Avg: 3637.24 (79.49)     | [MSE_tr]  0.1395   
Step   23000 (bc5.4)s   | [R_te] min: 2677.37         max: 4197.50        Avg: 3890.15 (130.95)    | [MSE_tr]  0.1396   
Step   24000 (bc5.1)s   | [R_te] min: 2584.73         max: 4321.14        Avg: 3828.34 (139.05)    | [MSE_tr]  0.1395   
Step   25000 (bc5.3)s   | [R_te] min: 603.67          max: 4092.00        Avg: 3303.30 (399.35)    | [MSE_tr]  0.1394   
Step   26000 (bc5.4)s   | [R_te] min: 2689.77         max: 4072.74        Avg: 3606.76 (127.88)    | [MSE_tr]  0.1390   
Step   27000 (bc5.0)s   | [R_te] min: 3221.24         max: 3926.41        Avg: 3685.36 (66.73)     | [MSE_tr]  0.1396   
Step   28000 (bc5.1)s   | [R_te] min: 3000.43         max: 4022.73        Avg: 3780.80 (89.30)     | [MSE_tr]  0.1392   
Step   29000 (bc4.9)s   | [R_te] min: 166.30          max: 4207.96        Avg: 3607.42 (366.11)    | [MSE_tr]  0.1389   
Step   30000 (bc5.0)s   | [R_te] min: 3274.08         max: 4145.99        Avg: 3788.48 (64.53)     | [MSE_tr]  0.1392   
Step   31000 (bc5.0)s   | [R_te] min: 1037.71         max: 4267.36        Avg: 3687.73 (282.02)    | [MSE_tr]  0.1389   
Step   32000 (bc5.1)s   | [R_te] min: 3502.10         max: 3872.49        Avg: 3668.89 (42.66)     | [MSE_tr]  0.1391   
Step   33000 (bc5.1)s   | [R_te] min: 460.71          max: 3822.26        Avg: 3350.57 (306.57)    | [MSE_tr]  0.1391   
Step   34000 (bc5.0)s   | [R_te] min: 2593.11         max: 4082.65        Avg: 3731.59 (134.02)    | [MSE_tr]  0.1390   
Step   35000 (bc5.1)s   | [R_te] min: 2762.47         max: 4161.80        Avg: 3828.39 (118.85)    | [MSE_tr]  0.1388   
Step   36000 (bc5.2)s   | [R_te] min: 327.34          max: 3996.76        Avg: 3489.60 (334.46)    | [MSE_tr]  0.1392   
Step   37000 (bc5.1)s   | [R_te] min: 1018.25         max: 4018.25        Avg: 3482.23 (268.02)    | [MSE_tr]  0.1391   
Step   38000 (bc4.9)s   | [R_te] min: 2461.06         max: 4228.11        Avg: 3521.81 (208.67)    | [MSE_tr]  0.1392   
Step   39000 (bc4.9)s   | [R_te] min: 3004.12         max: 4002.16        Avg: 3700.90 (98.86)     | [MSE_tr]  0.1391   
Step   40000 (bc5.1)s   | [R_te] min: 65.31           max: 4271.03        Avg: 2852.37 (515.04)    | [MSE_tr]  0.1391   
Step   41000 (bc5.2)s   | [R_te] min: 416.53          max: 4069.18        Avg: 3541.96 (332.89)    | [MSE_tr]  0.1390   
Step   42000 (bc5.2)s   | [R_te] min: 2771.33         max: 4108.11        Avg: 3730.55 (115.35)    | [MSE_tr]  0.1390   
Step   43000 (bc5.2)s   | [R_te] min: 3439.48         max: 4033.40        Avg: 3842.85 (55.06)     | [MSE_tr]  0.1387   
Step   44000 (bc5.0)s   | [R_te] min: 3678.34         max: 4278.38        Avg: 3873.67 (52.11)     | [MSE_tr]  0.1386   
Step   45000 (bc5.1)s   | [R_te] min: 3780.48         max: 4109.04        Avg: 3926.62 (29.52)     | [MSE_tr]  0.1389   
