Step       0 (bc0.0)s   | [R_te] min: 985.83          max: 995.98         Avg: 991.48 (0.75)       | [MSE_tr]  0.2831   
Step    1000 (bc5.5)s   | [R_te] min: 3943.48         max: 4158.94        Avg: 4065.90 (21.90)     | [MSE_tr]  0.1942   
Step    2000 (bc5.4)s   | [R_te] min: 4251.64         max: 4443.29        Avg: 4347.62 (18.20)     | [MSE_tr]  0.1929   
Step    3000 (bc5.5)s   | [R_te] min: 4145.04         max: 4472.26        Avg: 4294.06 (34.66)     | [MSE_tr]  0.1928   
Step    4000 (bc5.4)s   | [R_te] min: 4231.62         max: 4478.88        Avg: 4334.90 (26.64)     | [MSE_tr]  0.1928   
Step    5000 (bc5.4)s   | [R_te] min: 4200.35         max: 4473.90        Avg: 4325.29 (24.74)     | [MSE_tr]  0.1924   
Step    6000 (bc5.5)s   | [R_te] min: 4214.76         max: 4507.61        Avg: 4366.33 (23.10)     | [MSE_tr]  0.1927   
Step    7000 (bc5.4)s   | [R_te] min: 4156.88         max: 4476.68        Avg: 4355.04 (29.48)     | [MSE_tr]  0.1929   
Step    8000 (bc5.4)s   | [R_te] min: 4139.36         max: 4488.71        Avg: 4338.52 (35.79)     | [MSE_tr]  0.1931   
Step    9000 (bc5.5)s   | [R_te] min: 4175.28         max: 4530.05        Avg: 4368.94 (31.32)     | [MSE_tr]  0.1933   
Step   10000 (bc5.4)s   | [R_te] min: 4005.32         max: 4369.66        Avg: 4267.44 (34.82)     | [MSE_tr]  0.1934   
Step   11000 (bc5.4)s   | [R_te] min: 1001.27         max: 4479.36        Avg: 3985.75 (316.16)    | [MSE_tr]  0.1934   
Step   12000 (bc5.5)s   | [R_te] min: 4100.03         max: 4419.89        Avg: 4267.38 (26.69)     | [MSE_tr]  0.1934   
Step   13000 (bc5.3)s   | [R_te] min: 4156.10         max: 4382.89        Avg: 4245.16 (21.59)     | [MSE_tr]  0.1935   
Step   14000 (bc5.3)s   | [R_te] min: 1347.86         max: 4274.74        Avg: 3772.10 (259.94)    | [MSE_tr]  0.1937   
Step   15000 (bc5.3)s   | [R_te] min: 3874.01         max: 4336.31        Avg: 4156.04 (46.66)     | [MSE_tr]  0.1939   
Step   16000 (bc5.2)s   | [R_te] min: 4197.19         max: 4462.89        Avg: 4295.23 (26.48)     | [MSE_tr]  0.1941   
Step   17000 (bc5.2)s   | [R_te] min: 1233.84         max: 4383.19        Avg: 3700.62 (315.03)    | [MSE_tr]  0.1943   
Step   18000 (bc5.2)s   | [R_te] min: 4034.49         max: 4305.31        Avg: 4136.39 (24.61)     | [MSE_tr]  0.1944   
Step   19000 (bc5.2)s   | [R_te] min: 3996.75         max: 4266.81        Avg: 4128.18 (30.87)     | [MSE_tr]  0.1949   
Step   20000 (bc5.3)s   | [R_te] min: 1699.34         max: 4317.52        Avg: 3877.39 (234.73)    | [MSE_tr]  0.1951   
Step   21000 (bc5.2)s   | [R_te] min: 3999.64         max: 4320.00        Avg: 4192.76 (39.62)     | [MSE_tr]  0.1953   
Step   22000 (bc5.2)s   | [R_te] min: 406.78          max: 4268.83        Avg: 3180.99 (467.30)    | [MSE_tr]  0.1957   
Step   23000 (bc5.4)s   | [R_te] min: 2919.62         max: 4286.13        Avg: 4044.16 (120.19)    | [MSE_tr]  0.1954   
Step   24000 (bc5.2)s   | [R_te] min: 4091.83         max: 4253.99        Avg: 4163.53 (19.57)     | [MSE_tr]  0.1959   
Step   25000 (bc5.2)s   | [R_te] min: 3275.22         max: 4357.77        Avg: 4071.47 (88.86)     | [MSE_tr]  0.1961   
Step   26000 (bc5.2)s   | [R_te] min: 2907.97         max: 4358.31        Avg: 3968.47 (120.12)    | [MSE_tr]  0.1960   
Step   27000 (bc5.2)s   | [R_te] min: 2768.75         max: 4240.35        Avg: 3864.45 (146.41)    | [MSE_tr]  0.1961   
Step   28000 (bc5.2)s   | [R_te] min: 2016.95         max: 4261.26        Avg: 3912.99 (203.01)    | [MSE_tr]  0.1964   
Step   29000 (bc5.2)s   | [R_te] min: 3861.79         max: 4265.67        Avg: 4030.10 (39.98)     | [MSE_tr]  0.1967   
Step   30000 (bc5.2)s   | [R_te] min: 3746.04         max: 4250.51        Avg: 4074.85 (44.88)     | [MSE_tr]  0.1969   
Step   31000 (bc5.1)s   | [R_te] min: 1238.78         max: 4294.82        Avg: 3453.39 (353.67)    | [MSE_tr]  0.1967   
Step   32000 (bc5.2)s   | [R_te] min: 603.04          max: 4092.77        Avg: 3555.53 (318.71)    | [MSE_tr]  0.1972   
Step   33000 (bc5.2)s   | [R_te] min: 3821.66         max: 4264.25        Avg: 4103.51 (45.04)     | [MSE_tr]  0.1971   
Step   34000 (bc5.3)s   | [R_te] min: 3939.08         max: 4116.28        Avg: 4023.02 (16.20)     | [MSE_tr]  0.1971   
Step   35000 (bc5.2)s   | [R_te] min: 3509.71         max: 4003.62        Avg: 3878.42 (44.50)     | [MSE_tr]  0.1971   
Step   36000 (bc5.2)s   | [R_te] min: 778.71          max: 4223.25        Avg: 3634.95 (304.89)    | [MSE_tr]  0.1973   
Step   37000 (bc5.3)s   | [R_te] min: 590.57          max: 4252.59        Avg: 3505.59 (365.00)    | [MSE_tr]  0.1974   
Step   38000 (bc5.2)s   | [R_te] min: 3848.55         max: 4117.32        Avg: 3974.87 (28.61)     | [MSE_tr]  0.1979   
Step   39000 (bc5.3)s   | [R_te] min: 3667.97         max: 4185.29        Avg: 4000.83 (44.22)     | [MSE_tr]  0.1978   
Step   40000 (bc5.1)s   | [R_te] min: 1704.67         max: 4215.13        Avg: 3749.10 (220.37)    | [MSE_tr]  0.1983   
Step   41000 (bc5.2)s   | [R_te] min: 1554.48         max: 4011.60        Avg: 3460.25 (244.60)    | [MSE_tr]  0.1981   
Step   42000 (bc5.2)s   | [R_te] min: 3771.55         max: 4050.29        Avg: 3896.29 (28.35)     | [MSE_tr]  0.1979   
Step   43000 (bc5.3)s   | [R_te] min: 724.00          max: 4192.76        Avg: 3686.89 (313.81)    | [MSE_tr]  0.1983   
Step   44000 (bc5.3)s   | [R_te] min: 1745.51         max: 4100.28        Avg: 3641.47 (236.76)    | [MSE_tr]  0.1986   
Step   45000 (bc5.2)s   | [R_te] min: 3768.95         max: 4297.57        Avg: 4010.86 (46.16)     | [MSE_tr]  0.1984   
Step   46000 (bc5.3)s   | [R_te] min: 2912.22         max: 4033.08        Avg: 3739.29 (104.40)    | [MSE_tr]  0.1987   
Step   47000 (bc5.3)s   | [R_te] min: 2192.63         max: 4222.36        Avg: 3746.61 (174.89)    | [MSE_tr]  0.1985   
