Step       0 (bc0.0)s   | [R_te] min: 991.58          max: 1001.45        Avg: 995.87 (0.81)       | [MSE_tr]  0.2189   
Step   68000 (bc4.8)s   | [R_te] min: 375.20          max: 3953.56        Avg: 2976.86 (392.19)    | [MSE_tr]  0.1398   
Step   69000 (bc4.9)s   | [R_te] min: 3219.14         max: 4045.40        Avg: 3576.79 (79.43)     | [MSE_tr]  0.1405   
Step   70000 (bc4.8)s   | [R_te] min: 560.23          max: 3937.68        Avg: 3137.73 (340.00)    | [MSE_tr]  0.1402   
Step   71000 (bc4.8)s   | [R_te] min: 894.84          max: 4182.46        Avg: 3419.09 (280.91)    | [MSE_tr]  0.1404   
Step   72000 (bc5.0)s   | [R_te] min: 360.40          max: 3966.72        Avg: 3322.77 (323.71)    | [MSE_tr]  0.1400   
Step   73000 (bc5.1)s   | [R_te] min: 474.27          max: 3966.60        Avg: 3210.68 (320.54)    | [MSE_tr]  0.1402   
Step   74000 (bc5.1)s   | [R_te] min: 2465.36         max: 4116.09        Avg: 3739.28 (148.25)    | [MSE_tr]  0.1408   
Step   75000 (bc5.2)s   | [R_te] min: 165.23          max: 4166.35        Avg: 3249.02 (385.76)    | [MSE_tr]  0.1406   
Step   76000 (bc5.1)s   | [R_te] min: 551.35          max: 4014.21        Avg: 3300.65 (332.70)    | [MSE_tr]  0.1406   
Step   77000 (bc5.2)s   | [R_te] min: 398.61          max: 4125.47        Avg: 3355.16 (324.21)    | [MSE_tr]  0.1406   
Step   78000 (bc5.2)s   | [R_te] min: 584.08          max: 3835.17        Avg: 2824.69 (332.64)    | [MSE_tr]  0.1406   
Step   79000 (bc5.2)s   | [R_te] min: 3369.44         max: 4100.31        Avg: 3694.38 (66.26)     | [MSE_tr]  0.1403   
Step   80000 (bc5.1)s   | [R_te] min: 82.53           max: 3949.83        Avg: 2627.63 (502.03)    | [MSE_tr]  0.1407   
Step   81000 (bc5.0)s   | [R_te] min: 452.62          max: 3651.54        Avg: 2924.74 (269.68)    | [MSE_tr]  0.1407   
Step   82000 (bc5.0)s   | [R_te] min: 3292.61         max: 3838.37        Avg: 3526.03 (45.50)     | [MSE_tr]  0.1407   
Step   83000 (bc5.1)s   | [R_te] min: 2845.45         max: 4212.60        Avg: 3621.42 (121.05)    | [MSE_tr]  0.1407   
Step   84000 (bc5.1)s   | [R_te] min: 352.33          max: 3845.75        Avg: 3127.87 (316.03)    | [MSE_tr]  0.1408   
Step   85000 (bc5.0)s   | [R_te] min: 2988.08         max: 4117.94        Avg: 3733.90 (118.86)    | [MSE_tr]  0.1409   
Step   86000 (bc4.8)s   | [R_te] min: 3548.71         max: 3806.47        Avg: 3685.93 (24.41)     | [MSE_tr]  0.1405   
Step   87000 (bc4.7)s   | [R_te] min: 1364.06         max: 4182.15        Avg: 3404.89 (319.47)    | [MSE_tr]  0.1409   
Step   88000 (bc4.7)s   | [R_te] min: 1637.35         max: 4166.52        Avg: 3482.33 (224.44)    | [MSE_tr]  0.1407   
Step   89000 (bc4.7)s   | [R_te] min: 1349.12         max: 3989.88        Avg: 3128.44 (235.28)    | [MSE_tr]  0.1409   
Step   90000 (bc4.7)s   | [R_te] min: 1411.64         max: 4001.84        Avg: 3279.98 (238.19)    | [MSE_tr]  0.1410   
Step   91000 (bc4.7)s   | [R_te] min: 3611.49         max: 3907.15        Avg: 3752.53 (29.30)     | [MSE_tr]  0.1408   
Step   92000 (bc4.7)s   | [R_te] min: 3233.63         max: 4016.03        Avg: 3759.31 (69.05)     | [MSE_tr]  0.1409   
Step   93000 (bc4.7)s   | [R_te] min: 262.15          max: 4116.07        Avg: 3133.26 (447.07)    | [MSE_tr]  0.1407   
Step   94000 (bc4.7)s   | [R_te] min: 162.49          max: 4136.87        Avg: 2532.55 (491.09)    | [MSE_tr]  0.1410   
Step   95000 (bc4.7)s   | [R_te] min: 2818.76         max: 4059.97        Avg: 3631.91 (102.45)    | [MSE_tr]  0.1410   
Step   96000 (bc4.7)s   | [R_te] min: 51.73           max: 3860.37        Avg: 3173.61 (340.80)    | [MSE_tr]  0.1407   
Step   97000 (bc4.7)s   | [R_te] min: 287.78          max: 4153.26        Avg: 3478.81 (341.05)    | [MSE_tr]  0.1410   
Step   98000 (bc4.7)s   | [R_te] min: 767.40          max: 4230.58        Avg: 3421.88 (298.86)    | [MSE_tr]  0.1410   
Step   99000 (bc4.7)s   | [R_te] min: 366.50          max: 3943.66        Avg: 2938.12 (325.21)    | [MSE_tr]  0.1413   
Step  100000 (bc4.7)s   | [R_te] min: 693.20          max: 3955.60        Avg: 3041.55 (277.55)    | [MSE_tr]  0.1409   
Step  101000 (bc4.7)s   | [R_te] min: 298.91          max: 3920.13        Avg: 3228.84 (335.08)    | [MSE_tr]  0.1412   
Step  102000 (bc4.7)s   | [R_te] min: 153.97          max: 4115.10        Avg: 2986.46 (477.87)    | [MSE_tr]  0.1416   
Step  103000 (bc4.7)s   | [R_te] min: 2411.24         max: 4150.69        Avg: 3554.29 (148.32)    | [MSE_tr]  0.1412   
Step  104000 (bc4.7)s   | [R_te] min: 197.20          max: 3900.65        Avg: 3267.74 (332.62)    | [MSE_tr]  0.1412   
Step  105000 (bc4.7)s   | [R_te] min: 400.60          max: 3949.00        Avg: 3059.00 (420.03)    | [MSE_tr]  0.1414   
Step  106000 (bc4.7)s   | [R_te] min: 2236.53         max: 4102.76        Avg: 3660.66 (166.73)    | [MSE_tr]  0.1413   
Step  107000 (bc4.7)s   | [R_te] min: 488.62          max: 3963.84        Avg: 3081.42 (407.01)    | [MSE_tr]  0.1414   
Step  108000 (bc4.7)s   | [R_te] min: 26.13           max: 4218.60        Avg: 2610.57 (452.17)    | [MSE_tr]  0.1415   
Step  109000 (bc4.7)s   | [R_te] min: 221.44          max: 3803.96        Avg: 3155.68 (329.84)    | [MSE_tr]  0.1412   
Step  110000 (bc4.7)s   | [R_te] min: 670.80          max: 3870.41        Avg: 3230.52 (285.00)    | [MSE_tr]  0.1415   
Step  111000 (bc4.7)s   | [R_te] min: 3648.40         max: 4036.00        Avg: 3800.42 (38.75)     | [MSE_tr]  0.1415   
Step  112000 (bc4.7)s   | [R_te] min: 1693.92         max: 3995.41        Avg: 3333.61 (219.76)    | [MSE_tr]  0.1411   
Step  113000 (bc4.7)s   | [R_te] min: 3510.74         max: 4111.97        Avg: 3833.33 (46.31)     | [MSE_tr]  0.1416   
Step  114000 (bc4.7)s   | [R_te] min: 1650.32         max: 3953.89        Avg: 3549.99 (202.90)    | [MSE_tr]  0.1419   
Step  115000 (bc4.7)s   | [R_te] min: 2459.08         max: 4046.66        Avg: 3235.85 (183.81)    | [MSE_tr]  0.1414   
Step  116000 (bc4.9)s   | [R_te] min: 175.21          max: 4012.75        Avg: 2323.41 (487.32)    | [MSE_tr]  0.1416   
Step  117000 (bc5.1)s   | [R_te] min: 613.69          max: 3970.58        Avg: 3410.98 (300.31)    | [MSE_tr]  0.1415   
Step  118000 (bc5.1)s   | [R_te] min: 200.74          max: 3923.28        Avg: 3254.66 (361.86)    | [MSE_tr]  0.1415   
Step  119000 (bc5.1)s   | [R_te] min: 423.96          max: 3951.04        Avg: 2735.84 (425.01)    | [MSE_tr]  0.1419   
Step  120000 (bc5.1)s   | [R_te] min: 2396.33         max: 3968.54        Avg: 3538.79 (144.83)    | [MSE_tr]  0.1417   
Step  121000 (bc5.1)s   | [R_te] min: 23.93           max: 4158.93        Avg: 3092.61 (482.76)    | [MSE_tr]  0.1418   
Step  122000 (bc5.1)s   | [R_te] min: 45.86           max: 3997.99        Avg: 3305.55 (376.78)    | [MSE_tr]  0.1417   
Step  123000 (bc5.1)s   | [R_te] min: 15.89           max: 4092.31        Avg: 2459.67 (507.26)    | [MSE_tr]  0.1417   
Step  124000 (bc5.1)s   | [R_te] min: 63.19           max: 3871.07        Avg: 3106.76 (371.32)    | [MSE_tr]  0.1420   
Step  125000 (bc5.1)s   | [R_te] min: 2904.69         max: 3890.22        Avg: 3413.97 (86.45)     | [MSE_tr]  0.1425   
Step  126000 (bc5.1)s   | [R_te] min: 2818.54         max: 3849.09        Avg: 3408.93 (119.36)    | [MSE_tr]  0.1419   
Step  127000 (bc5.1)s   | [R_te] min: 2245.20         max: 3927.59        Avg: 3274.94 (161.92)    | [MSE_tr]  0.1421   
Step  128000 (bc5.1)s   | [R_te] min: 3003.61         max: 4185.81        Avg: 3794.28 (106.10)    | [MSE_tr]  0.1420   
Step  129000 (bc5.1)s   | [R_te] min: 3164.22         max: 3811.24        Avg: 3439.75 (59.53)     | [MSE_tr]  0.1420   
Step  130000 (bc5.1)s   | [R_te] min: 134.59          max: 3881.30        Avg: 2565.28 (442.41)    | [MSE_tr]  0.1419   
Step  131000 (bc4.9)s   | [R_te] min: 497.87          max: 3952.17        Avg: 2936.75 (375.72)    | [MSE_tr]  0.1418   
Step  132000 (bc4.7)s   | [R_te] min: 3096.16         max: 4114.42        Avg: 3537.42 (90.62)     | [MSE_tr]  0.1422   
Step  133000 (bc5.0)s   | [R_te] min: 442.18          max: 4037.78        Avg: 2963.77 (344.55)    | [MSE_tr]  0.1417   
Step  134000 (bc5.1)s   | [R_te] min: 2373.42         max: 3955.48        Avg: 3413.73 (132.67)    | [MSE_tr]  0.1422   
Step  135000 (bc5.1)s   | [R_te] min: 3210.66         max: 4054.24        Avg: 3635.25 (82.54)     | [MSE_tr]  0.1424   
Step  136000 (bc5.1)s   | [R_te] min: 491.36          max: 4022.33        Avg: 3003.64 (354.10)    | [MSE_tr]  0.1424   
Step  137000 (bc5.1)s   | [R_te] min: 33.08           max: 3513.04        Avg: 2522.05 (425.55)    | [MSE_tr]  0.1422   
Step  138000 (bc5.1)s   | [R_te] min: 3.69            max: 3828.06        Avg: 3240.55 (346.33)    | [MSE_tr]  0.1419   
Step  139000 (bc5.1)s   | [R_te] min: 3251.12         max: 3976.49        Avg: 3691.12 (70.17)     | [MSE_tr]  0.1421   
Step  140000 (bc5.1)s   | [R_te] min: 21.12           max: 4088.07        Avg: 3152.49 (394.32)    | [MSE_tr]  0.1421   
Step  141000 (bc5.1)s   | [R_te] min: 525.63          max: 4091.32        Avg: 2913.51 (389.64)    | [MSE_tr]  0.1424   
Step  142000 (bc5.1)s   | [R_te] min: 127.43          max: 3876.23        Avg: 2976.95 (325.31)    | [MSE_tr]  0.1422   
Step  143000 (bc5.1)s   | [R_te] min: 1639.45         max: 3800.56        Avg: 3105.54 (191.39)    | [MSE_tr]  0.1424   
Step  144000 (bc5.1)s   | [R_te] min: 148.72          max: 3720.92        Avg: 2964.20 (345.47)    | [MSE_tr]  0.1426   
Step  145000 (bc5.1)s   | [R_te] min: 4.15            max: 4023.69        Avg: 2837.03 (404.35)    | [MSE_tr]  0.1426   
Step  146000 (bc5.1)s   | [R_te] min: 12.91           max: 4107.16        Avg: 3342.50 (359.72)    | [MSE_tr]  0.1422   
Step  147000 (bc5.1)s   | [R_te] min: 2522.29         max: 4111.68        Avg: 3568.52 (175.48)    | [MSE_tr]  0.1424   
Step  148000 (bc5.1)s   | [R_te] min: 3018.86         max: 3872.04        Avg: 3507.54 (79.41)     | [MSE_tr]  0.1423   
Step  149000 (bc5.1)s   | [R_te] min: 312.69          max: 3942.16        Avg: 2823.16 (399.85)    | [MSE_tr]  0.1420   
Step  150000 (bc5.1)s   | [R_te] min: 2274.94         max: 4175.98        Avg: 3376.17 (194.58)    | [MSE_tr]  0.1423   
Step  151000 (bc5.1)s   | [R_te] min: 2750.72         max: 3653.04        Avg: 3269.46 (105.94)    | [MSE_tr]  0.1428   
Step  152000 (bc5.1)s   | [R_te] min: 253.79          max: 3933.93        Avg: 2419.15 (481.02)    | [MSE_tr]  0.1426   
Step  153000 (bc5.1)s   | [R_te] min: 74.14           max: 4076.83        Avg: 2968.09 (447.53)    | [MSE_tr]  0.1423   
Step  154000 (bc5.1)s   | [R_te] min: 94.19           max: 4004.49        Avg: 3097.68 (456.75)    | [MSE_tr]  0.1423   
Step  155000 (bc4.9)s   | [R_te] min: 2332.05         max: 3809.68        Avg: 3245.31 (140.51)    | [MSE_tr]  0.1423   
Step  156000 (bc4.7)s   | [R_te] min: 358.23          max: 4124.34        Avg: 3422.04 (335.01)    | [MSE_tr]  0.1427   
Step  157000 (bc4.9)s   | [R_te] min: 653.96          max: 4115.58        Avg: 2735.54 (324.08)    | [MSE_tr]  0.1427   
Step  158000 (bc5.1)s   | [R_te] min: 1427.41         max: 3976.82        Avg: 3331.90 (223.20)    | [MSE_tr]  0.1426   
Step  159000 (bc5.1)s   | [R_te] min: 123.92          max: 3953.69        Avg: 3192.15 (334.35)    | [MSE_tr]  0.1425   
Step  160000 (bc5.1)s   | [R_te] min: 1316.89         max: 4005.03        Avg: 3531.83 (240.23)    | [MSE_tr]  0.1423   
Step  161000 (bc5.1)s   | [R_te] min: 3133.41         max: 3685.32        Avg: 3426.52 (53.25)     | [MSE_tr]  0.1425   
Step  162000 (bc5.1)s   | [R_te] min: 65.04           max: 3630.98        Avg: 2485.29 (373.75)    | [MSE_tr]  0.1423   
Step  163000 (bc5.1)s   | [R_te] min: 3071.42         max: 4011.43        Avg: 3750.01 (86.42)     | [MSE_tr]  0.1425   
Step  164000 (bc5.1)s   | [R_te] min: 1728.73         max: 3883.38        Avg: 3283.48 (250.04)    | [MSE_tr]  0.1426   
Step  165000 (bc5.1)s   | [R_te] min: 201.79          max: 3903.65        Avg: 3290.91 (331.05)    | [MSE_tr]  0.1426   
Step  166000 (bc5.1)s   | [R_te] min: 3250.44         max: 3850.47        Avg: 3580.41 (52.31)     | [MSE_tr]  0.1425   
Step  167000 (bc5.1)s   | [R_te] min: 989.62          max: 4025.40        Avg: 3060.71 (360.07)    | [MSE_tr]  0.1423   
Step  168000 (bc5.1)s   | [R_te] min: 366.48          max: 3933.69        Avg: 3060.70 (346.05)    | [MSE_tr]  0.1428   
Step  169000 (bc5.1)s   | [R_te] min: 2549.33         max: 3978.92        Avg: 3454.79 (151.71)    | [MSE_tr]  0.1426   
Step  170000 (bc5.1)s   | [R_te] min: 1909.00         max: 3854.40        Avg: 3508.03 (176.29)    | [MSE_tr]  0.1426   
Step  171000 (bc5.1)s   | [R_te] min: 55.88           max: 3984.03        Avg: 2600.61 (410.81)    | [MSE_tr]  0.1426   
Step  172000 (bc5.1)s   | [R_te] min: 1024.37         max: 3986.13        Avg: 3389.64 (265.17)    | [MSE_tr]  0.1426   
Step  173000 (bc5.1)s   | [R_te] min: 3084.49         max: 3668.82        Avg: 3444.91 (55.47)     | [MSE_tr]  0.1425   
Step  174000 (bc5.1)s   | [R_te] min: 1496.52         max: 3985.47        Avg: 3390.84 (220.06)    | [MSE_tr]  0.1428   
Step  175000 (bc5.1)s   | [R_te] min: 60.08           max: 4084.99        Avg: 3151.59 (429.64)    | [MSE_tr]  0.1425   
Step  176000 (bc5.1)s   | [R_te] min: 1321.32         max: 3923.20        Avg: 3412.42 (230.38)    | [MSE_tr]  0.1426   
Step  177000 (bc5.1)s   | [R_te] min: 855.75          max: 3895.64        Avg: 3258.84 (273.02)    | [MSE_tr]  0.1425   
Step  178000 (bc5.1)s   | [R_te] min: 425.25          max: 3499.69        Avg: 2427.06 (348.33)    | [MSE_tr]  0.1426   
Step  179000 (bc5.1)s   | [R_te] min: 2935.83         max: 3951.23        Avg: 3395.56 (84.08)     | [MSE_tr]  0.1425   
Step  180000 (bc5.1)s   | [R_te] min: 981.76          max: 4069.25        Avg: 3110.03 (328.82)    | [MSE_tr]  0.1425   
Step  181000 (bc5.1)s   | [R_te] min: 338.11          max: 3868.69        Avg: 3280.70 (318.01)    | [MSE_tr]  0.1428   
Step  182000 (bc5.1)s   | [R_te] min: 539.88          max: 4088.52        Avg: 3114.73 (320.50)    | [MSE_tr]  0.1425   
Step  183000 (bc5.1)s   | [R_te] min: 113.89          max: 3999.18        Avg: 2788.09 (418.28)    | [MSE_tr]  0.1427   
Step  184000 (bc5.1)s   | [R_te] min: 80.62           max: 3991.72        Avg: 3126.10 (374.79)    | [MSE_tr]  0.1430   
Step  185000 (bc5.1)s   | [R_te] min: 3325.69         max: 4069.07        Avg: 3895.92 (66.83)     | [MSE_tr]  0.1426   
Step  186000 (bc5.1)s   | [R_te] min: 182.88          max: 3500.36        Avg: 2428.45 (361.19)    | [MSE_tr]  0.1429   
Step  187000 (bc5.2)s   | [R_te] min: 1964.51         max: 3618.48        Avg: 3239.13 (145.91)    | [MSE_tr]  0.1425   
Step  188000 (bc5.1)s   | [R_te] min: 433.76          max: 4014.60        Avg: 3315.62 (325.28)    | [MSE_tr]  0.1431   
Step  189000 (bc5.1)s   | [R_te] min: 2223.46         max: 4014.88        Avg: 3560.11 (155.57)    | [MSE_tr]  0.1426   
Step  190000 (bc5.1)s   | [R_te] min: 87.29           max: 3485.11        Avg: 2399.08 (347.27)    | [MSE_tr]  0.1429   
Step  191000 (bc5.1)s   | [R_te] min: 141.29          max: 3786.29        Avg: 2637.62 (422.40)    | [MSE_tr]  0.1428   
Step  192000 (bc5.2)s   | [R_te] min: 150.37          max: 3931.38        Avg: 2437.48 (400.99)    | [MSE_tr]  0.1435   
Step  193000 (bc5.3)s   | [R_te] min: 186.93          max: 4015.55        Avg: 2906.73 (419.07)    | [MSE_tr]  0.1427   
Step  194000 (bc5.2)s   | [R_te] min: 426.85          max: 4028.83        Avg: 3085.90 (365.09)    | [MSE_tr]  0.1427   
Step  195000 (bc5.1)s   | [R_te] min: 2692.45         max: 4030.36        Avg: 3563.79 (136.31)    | [MSE_tr]  0.1429   
Step  196000 (bc5.2)s   | [R_te] min: 182.40          max: 3925.24        Avg: 3272.70 (332.25)    | [MSE_tr]  0.1429   
Step  197000 (bc5.2)s   | [R_te] min: 144.65          max: 3366.09        Avg: 2256.11 (294.21)    | [MSE_tr]  0.1429   
Step  198000 (bc5.3)s   | [R_te] min: 20.56           max: 4055.67        Avg: 3274.21 (350.20)    | [MSE_tr]  0.1433   
Step  199000 (bc5.2)s   | [R_te] min: 2570.05         max: 4042.77        Avg: 3498.63 (162.65)    | [MSE_tr]  0.1430   
Step  200000 (bc5.2)s   | [R_te] min: 765.85          max: 3744.65        Avg: 2847.55 (340.09)    | [MSE_tr]  0.1429   
Step  201000 (bc5.3)s   | [R_te] min: 2227.89         max: 3928.87        Avg: 3634.54 (153.23)    | [MSE_tr]  0.1427   
Step  202000 (bc5.4)s   | [R_te] min: 3012.73         max: 3978.03        Avg: 3584.43 (90.44)     | [MSE_tr]  0.1428   
