Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 185.69         max: 202.96         Avg: 194.04 (2.00)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 2.16       max: 4.05      | [R_te] min: 188.56         max: 204.77         Avg: 196.74 (1.70)       | ent 1.000 | w_noise: [0.36799 0.36798 0.36798 0.36798 0.36798 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g21.5+d38.9)s       | [D] min: 0.16       max: 1.95      | [R_te] min: 305.80         max: 341.33         Avg: 318.89 (3.37)       | ent 0.741 | w_noise: [0.36953 0.37305 0.38245 0.42113 0.43873 0.45142 0.45880 0.46058 0.46473 0.46665]
Step    3000 (g21.5+d39.1)s       | [D] min: 0.13       max: 2.14      | [R_te] min: 280.23         max: 315.85         Avg: 295.62 (2.93)       | ent 0.553 | w_noise: [0.27341 0.27819 0.29380 0.36265 0.42752 0.49286 0.52663 0.53796 0.55244 0.56305]
Step    4000 (g21.5+d39.1)s       | [D] min: 0.19       max: 2.16      | [R_te] min: 279.50         max: 312.04         Avg: 291.66 (3.61)       | ent 0.418 | w_noise: [0.19725 0.20221 0.21576 0.28604 0.37981 0.51006 0.58486 0.61427 0.64140 0.66915]
Step    5000 (g21.5+d39.1)s       | [D] min: 0.19       max: 2.44      | [R_te] min: 261.41         max: 298.51         Avg: 285.50 (3.51)       | ent 0.315 | w_noise: [0.14354 0.14719 0.15997 0.22410 0.32711 0.50315 0.62717 0.68114 0.73016 0.78030]
Step    6000 (g21.5+d39.1)s       | [D] min: 0.24       max: 1.44      | [R_te] min: 305.83         max: 759.53         Avg: 426.14 (45.08)      | ent 0.240 | w_noise: [0.10516 0.10883 0.12018 0.17973 0.28550 0.48378 0.64591 0.73195 0.80624 0.88782]
Step    7000 (g21.6+d39.3)s       | [D] min: 0.16       max: 2.23      | [R_te] min: 172.38         max: 434.99         Avg: 303.76 (19.68)      | ent 0.184 | w_noise: [0.07817 0.08117 0.09176 0.15026 0.25602 0.46005 0.64663 0.76417 0.86289 0.98421]
Step    8000 (g21.6+d39.3)s       | [D] min: 0.21       max: 2.88      | [R_te] min: 298.76         max: 783.05         Avg: 389.81 (43.61)      | ent 0.142 | w_noise: [0.05835 0.06155 0.07198 0.13159 0.23807 0.44055 0.63756 0.77639 0.89882 1.05937]
Step    9000 (g21.6+d39.3)s       | [D] min: 0.21       max: 3.14      | [R_te] min: 111.45         max: 115.95         Avg: 114.23 (0.45)       | ent 0.110 | w_noise: [0.04426 0.04712 0.05852 0.12115 0.22720 0.42785 0.62543 0.77700 0.91276 1.11475]
Step   10000 (g21.6+d39.3)s       | [D] min: 0.26       max: 2.26      | [R_te] min: 76.66          max: 91.96          Avg: 85.60 (1.71)        | ent 0.086 | w_noise: [0.03412 0.03703 0.04982 0.11553 0.22179 0.41977 0.61814 0.77777 0.91789 1.15017]
Step   11000 (g21.7+d39.4)s       | [D] min: 0.25       max: 3.12      | [R_te] min: 314.06         max: 455.53         Avg: 375.86 (14.37)      | ent 0.067 | w_noise: [0.02683 0.03006 0.04507 0.11320 0.21974 0.41502 0.61208 0.77660 0.92018 1.17160]
Step   12000 (g21.8+d39.4)s       | [D] min: 0.23       max: 3.10      | [R_te] min: 220.49         max: 285.16         Avg: 247.01 (5.73)       | ent 0.051 | w_noise: [0.02176 0.02564 0.04343 0.11357 0.22062 0.41483 0.61456 0.77654 0.92681 1.18430]
Step   13000 (g21.7+d39.5)s       | [D] min: 0.20       max: 3.07      | [R_te] min: 227.82         max: 280.79         Avg: 252.10 (4.10)       | ent 0.040 | w_noise: [0.01856 0.02328 0.04332 0.11478 0.22348 0.41842 0.61792 0.78459 0.93027 1.19279]
Step   14000 (g21.8+d39.4)s       | [D] min: 0.20       max: 2.13      | [R_te] min: 148.69         max: 198.39         Avg: 169.68 (5.07)       | ent 0.032 | w_noise: [0.01687 0.02273 0.04447 0.11794 0.22747 0.42419 0.62324 0.78992 0.93918 1.20997]
Step   15000 (g21.7+d39.4)s       | [D] min: 0.19       max: 1.76      | [R_te] min: 171.82         max: 327.25         Avg: 228.03 (13.80)      | ent 0.025 | w_noise: [0.01604 0.02260 0.04544 0.12008 0.23184 0.43022 0.63149 0.79919 0.95091 1.22392]
Step   16000 (g21.8+d39.4)s       | [D] min: 0.21       max: 2.75      | [R_te] min: 230.54         max: 306.32         Avg: 269.44 (8.74)       | ent 0.021 | w_noise: [0.01593 0.02320 0.04694 0.12355 0.23632 0.43775 0.64135 0.80909 0.96490 1.23395]
Step   17000 (g21.8+d39.4)s       | [D] min: 0.17       max: 2.60      | [R_te] min: 222.62         max: 391.26         Avg: 309.34 (16.02)      | ent 0.018 | w_noise: [0.01603 0.02387 0.04837 0.12643 0.24018 0.44284 0.64845 0.81764 0.97244 1.24619]
Step   18000 (g21.8+d39.5)s       | [D] min: 0.12       max: 2.57      | [R_te] min: 269.93         max: 401.91         Avg: 323.38 (11.69)      | ent 0.016 | w_noise: [0.01617 0.02423 0.04922 0.12833 0.24264 0.44553 0.65342 0.82354 0.97673 1.25469]
Step   19000 (g21.8+d39.4)s       | [D] min: 0.10       max: 2.94      | [R_te] min: 287.51         max: 357.87         Avg: 324.31 (7.61)       | ent 0.015 | w_noise: [0.01627 0.02453 0.05001 0.13000 0.24506 0.44817 0.65800 0.82708 0.98209 1.26107]
Step   20000 (g21.8+d39.4)s       | [D] min: 0.20       max: 3.08      | [R_te] min: 196.24         max: 318.45         Avg: 264.54 (9.47)       | ent 0.014 | w_noise: [0.01603 0.02435 0.04961 0.12930 0.24433 0.44693 0.65795 0.82731 0.97829 1.26131]
Step   21000 (g21.8+d39.4)s       | [D] min: 0.10       max: 2.81      | [R_te] min: 247.86         max: 368.59         Avg: 295.06 (13.77)      | ent 0.012 | w_noise: [0.01588 0.02419 0.04933 0.12874 0.24364 0.44597 0.65581 0.82494 0.97725 1.25935]
Step   22000 (g21.9+d39.6)s       | [D] min: 0.20       max: 2.46      | [R_te] min: 197.41         max: 519.44         Avg: 359.75 (26.90)      | ent 0.010 | w_noise: [0.01582 0.02420 0.04911 0.12880 0.24371 0.44724 0.65285 0.82637 0.97704 1.25812]
Step   23000 (g21.8+d39.5)s       | [D] min: 0.14       max: 1.77      | [R_te] min: 204.65         max: 310.09         Avg: 244.90 (9.08)       | ent 0.009 | w_noise: [0.01589 0.02434 0.04955 0.12940 0.24563 0.44688 0.65385 0.82670 0.97762 1.26182]
Step   24000 (g21.8+d39.3)s       | [D] min: 0.17       max: 2.81      | [R_te] min: 298.52         max: 569.47         Avg: 406.95 (25.76)      | ent 0.007 | w_noise: [0.01583 0.02431 0.04967 0.12970 0.24512 0.44673 0.65452 0.82466 0.98117 1.26194]
Step   25000 (g21.8+d39.5)s       | [D] min: 0.16       max: 2.45      | [R_te] min: 227.29         max: 499.86         Avg: 344.94 (27.43)      | ent 0.006 | w_noise: [0.01590 0.02433 0.04967 0.12961 0.24549 0.44828 0.65391 0.82931 0.98218 1.25812]
Step   26000 (g21.8+d39.5)s       | [D] min: 0.24       max: 3.64      | [R_te] min: 321.31         max: 440.21         Avg: 364.64 (13.13)      | ent 0.005 | w_noise: [0.01591 0.02442 0.04995 0.13054 0.24656 0.44981 0.65716 0.83095 0.98253 1.26058]
Step   27000 (g21.7+d39.7)s       | [D] min: 0.10       max: 3.09      | [R_te] min: 258.04         max: 560.60         Avg: 406.14 (31.56)      | ent 0.004 | w_noise: [0.01585 0.02431 0.04985 0.13058 0.24577 0.44974 0.65587 0.82844 0.97981 1.26383]
Step   28000 (g21.8+d39.5)s       | [D] min: 0.15       max: 2.19      | [R_te] min: 267.43         max: 387.53         Avg: 349.46 (11.38)      | ent 0.004 | w_noise: [0.01574 0.02427 0.04963 0.13063 0.24591 0.45109 0.65822 0.82675 0.98088 1.26193]
Step   29000 (g21.7+d39.5)s       | [D] min: 0.19       max: 4.00      | [R_te] min: 279.22         max: 381.29         Avg: 331.76 (10.32)      | ent 0.003 | w_noise: [0.01568 0.02421 0.04969 0.13065 0.24636 0.45108 0.65739 0.82585 0.98079 1.26481]
Step   30000 (g21.8+d39.6)s       | [D] min: 0.16       max: 2.19      | [R_te] min: 307.05         max: 450.51         Avg: 361.77 (12.19)      | ent 0.003 | w_noise: [0.01544 0.02391 0.04917 0.12967 0.24545 0.44914 0.65658 0.83039 0.98232 1.26060]
Step   31000 (g21.7+d39.6)s       | [D] min: 0.19       max: 2.80      | [R_te] min: 302.44         max: 436.23         Avg: 370.09 (12.94)      | ent 0.003 | w_noise: [0.01543 0.02399 0.04937 0.13005 0.24511 0.44866 0.65634 0.83105 0.97969 1.26044]
Step   32000 (g21.9+d39.5)s       | [D] min: 0.21       max: 2.69      | [R_te] min: 381.77         max: 594.08         Avg: 452.57 (17.60)      | ent 0.002 | w_noise: [0.01508 0.02360 0.04868 0.12888 0.24393 0.44834 0.65484 0.82790 0.97904 1.25993]
Step   33000 (g21.9+d39.5)s       | [D] min: 0.22       max: 2.05      | [R_te] min: 306.28         max: 372.69         Avg: 332.44 (5.69)       | ent 0.002 | w_noise: [0.01493 0.02334 0.04864 0.12858 0.24394 0.44846 0.65544 0.82700 0.98414 1.25872]
Step   34000 (g21.8+d39.3)s       | [D] min: 0.23       max: 2.31      | [R_te] min: 262.56         max: 322.99         Avg: 298.31 (4.93)       | ent 0.002 | w_noise: [0.01483 0.02330 0.04860 0.12826 0.24353 0.44704 0.65396 0.82816 0.98223 1.25834]
Step   35000 (g21.8+d39.5)s       | [D] min: 0.18       max: 2.47      | [R_te] min: 205.29         max: 319.80         Avg: 277.13 (9.91)       | ent 0.002 | w_noise: [0.01474 0.02319 0.04847 0.12843 0.24436 0.44726 0.65533 0.82678 0.98220 1.25372]
Step   36000 (g21.9+d39.5)s       | [D] min: 0.16       max: 3.54      | [R_te] min: 216.11         max: 285.63         Avg: 261.97 (6.34)       | ent 0.002 | w_noise: [0.01471 0.02317 0.04863 0.12834 0.24471 0.44839 0.65731 0.82588 0.98123 1.25820]
Step   37000 (g21.8+d39.6)s       | [D] min: 0.22       max: 2.69      | [R_te] min: 264.60         max: 389.10         Avg: 318.74 (10.62)      | ent 0.002 | w_noise: [0.01466 0.02311 0.04860 0.12872 0.24536 0.44901 0.65913 0.82672 0.98205 1.26028]
Step   38000 (g21.8+d39.5)s       | [D] min: 0.28       max: 2.82      | [R_te] min: 320.14         max: 521.33         Avg: 392.23 (18.33)      | ent 0.002 | w_noise: [0.01454 0.02301 0.04813 0.12860 0.24593 0.44954 0.65799 0.82966 0.98078 1.26458]
Step   39000 (g21.7+d39.4)s       | [D] min: 0.21       max: 2.40      | [R_te] min: 321.52         max: 482.55         Avg: 387.33 (13.34)      | ent 0.002 | w_noise: [0.01446 0.02314 0.04853 0.12913 0.24580 0.45114 0.65810 0.82938 0.97984 1.26237]
Step   40000 (g21.8+d39.6)s       | [D] min: 0.20       max: 2.01      | [R_te] min: 290.27         max: 388.98         Avg: 342.58 (8.43)       | ent 0.002 | w_noise: [0.01442 0.02308 0.04855 0.12907 0.24693 0.45170 0.65921 0.83133 0.98899 1.26676]
Step   41000 (g21.8+d39.5)s       | [D] min: 0.25       max: 3.10      | [R_te] min: 236.17         max: 458.94         Avg: 356.86 (21.59)      | ent 0.002 | w_noise: [0.01450 0.02313 0.04871 0.12986 0.24700 0.45430 0.65989 0.83623 0.98932 1.26904]
Step   42000 (g21.8+d39.5)s       | [D] min: 0.23       max: 2.07      | [R_te] min: 301.90         max: 408.11         Avg: 374.96 (8.78)       | ent 0.002 | w_noise: [0.01449 0.02318 0.04849 0.12963 0.24830 0.45364 0.66119 0.83591 0.99080 1.26950]
Step   43000 (g21.8+d39.4)s       | [D] min: 0.21       max: 2.71      | [R_te] min: 336.48         max: 549.64         Avg: 426.22 (18.95)      | ent 0.002 | w_noise: [0.01455 0.02331 0.04868 0.13008 0.24906 0.45400 0.66265 0.83939 0.98888 1.27553]
Step   44000 (g21.8+d39.4)s       | [D] min: 0.19       max: 2.38      | [R_te] min: 318.26         max: 640.88         Avg: 491.46 (34.52)      | ent 0.002 | w_noise: [0.01460 0.02322 0.04904 0.13032 0.24921 0.45464 0.66533 0.83812 0.99101 1.27545]
Step   45000 (g21.8+d39.5)s       | [D] min: 0.25       max: 2.33      | [R_te] min: 283.62         max: 462.55         Avg: 349.07 (17.77)      | ent 0.002 | w_noise: [0.01464 0.02322 0.04927 0.13087 0.24921 0.45666 0.66701 0.83941 0.99589 1.28106]
