Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 206.99         max: 243.28         Avg: 222.12 (4.26)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 1.93       max: 3.66      | [R_te] min: 206.82         max: 249.86         Avg: 225.32 (4.30)       | ent 1.000 | w_noise: [0.36796 0.36798 0.36796 0.36798 0.36799 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g20.9+d39.1)s       | [D] min: 0.16       max: 1.84      | [R_te] min: 271.93         max: 338.84         Avg: 301.28 (7.11)       | ent 0.741 | w_noise: [0.36949 0.37369 0.38333 0.41959 0.43750 0.45018 0.45885 0.46030 0.46463 0.46700]
Step    3000 (g20.7+d38.9)s       | [D] min: 0.10       max: 1.68      | [R_te] min: 242.36         max: 279.27         Avg: 260.28 (3.70)       | ent 0.552 | w_noise: [0.27328 0.27734 0.29241 0.36097 0.42583 0.49106 0.52543 0.53879 0.55142 0.56419]
Step    4000 (g20.3+d38.5)s       | [D] min: 0.22       max: 3.08      | [R_te] min: 297.32         max: 360.50         Avg: 324.31 (6.76)       | ent 0.415 | w_noise: [0.19683 0.20104 0.21482 0.28447 0.37831 0.50804 0.58431 0.61607 0.64079 0.66955]
Step    5000 (g20.4+d38.3)s       | [D] min: 0.19       max: 1.83      | [R_te] min: 226.56         max: 249.55         Avg: 240.87 (2.06)       | ent 0.313 | w_noise: [0.14293 0.14706 0.15893 0.22312 0.32597 0.50297 0.62524 0.68306 0.72768 0.78140]
Step    6000 (g20.6+d38.7)s       | [D] min: 0.24       max: 1.97      | [R_te] min: 251.32         max: 571.67         Avg: 462.83 (30.16)      | ent 0.239 | w_noise: [0.10506 0.10861 0.11946 0.17918 0.28488 0.48306 0.64305 0.73365 0.80371 0.88929]
Step    7000 (g20.7+d38.8)s       | [D] min: 0.21       max: 3.03      | [R_te] min: 68.24          max: 68.63          Avg: 68.42 (0.04)        | ent 0.184 | w_noise: [0.07803 0.08091 0.09168 0.14963 0.25633 0.46067 0.64556 0.76327 0.85989 0.98515]
Step    8000 (g20.5+d38.5)s       | [D] min: 0.21       max: 3.00      | [R_te] min: 73.07          max: 73.37          Avg: 73.17 (0.03)        | ent 0.143 | w_noise: [0.05861 0.06116 0.07188 0.13104 0.23814 0.44142 0.63797 0.77538 0.89528 1.06245]
Step    9000 (g20.4+d38.3)s       | [D] min: 0.25       max: 2.56      | [R_te] min: 70.21          max: 76.07          Avg: 73.53 (0.83)        | ent 0.111 | w_noise: [0.04438 0.04696 0.05839 0.12097 0.22709 0.42692 0.62749 0.77917 0.91166 1.11710]
Step   10000 (g20.7+d39.1)s       | [D] min: 0.23       max: 2.23      | [R_te] min: 81.06          max: 88.63          Avg: 84.64 (0.54)        | ent 0.088 | w_noise: [0.03401 0.03693 0.04989 0.11573 0.22211 0.41883 0.61905 0.77602 0.91841 1.14851]
Step   11000 (g20.8+d38.9)s       | [D] min: 0.23       max: 2.97      | [R_te] min: 258.82         max: 317.64         Avg: 276.58 (5.31)       | ent 0.067 | w_noise: [0.02679 0.03007 0.04532 0.11344 0.22125 0.41512 0.61624 0.77615 0.92254 1.17105]
Step   12000 (g20.7+d38.7)s       | [D] min: 0.19       max: 2.75      | [R_te] min: 310.26         max: 345.83         Avg: 327.12 (3.25)       | ent 0.052 | w_noise: [0.02172 0.02566 0.04351 0.11350 0.22103 0.41516 0.61384 0.78052 0.92765 1.18425]
Step   13000 (g20.5+d38.2)s       | [D] min: 0.18       max: 2.66      | [R_te] min: 221.15         max: 248.98         Avg: 234.44 (2.86)       | ent 0.041 | w_noise: [0.01848 0.02331 0.04346 0.11522 0.22373 0.41825 0.61705 0.78372 0.93329 1.19544]
Step   14000 (g20.6+d38.4)s       | [D] min: 0.12       max: 2.10      | [R_te] min: 158.09         max: 226.86         Avg: 195.57 (6.41)       | ent 0.033 | w_noise: [0.01667 0.02257 0.04441 0.11771 0.22721 0.42326 0.62585 0.78998 0.94528 1.21052]
Step   15000 (g20.9+d38.9)s       | [D] min: 0.20       max: 2.71      | [R_te] min: 251.51         max: 410.82         Avg: 298.45 (13.05)      | ent 0.027 | w_noise: [0.01583 0.02265 0.04547 0.12060 0.23155 0.42894 0.63555 0.79729 0.95484 1.22289]
Step   16000 (g21.3+d39.8)s       | [D] min: 0.24       max: 2.59      | [R_te] min: 206.04         max: 287.24         Avg: 248.31 (7.52)       | ent 0.023 | w_noise: [0.01585 0.02324 0.04719 0.12441 0.23714 0.43680 0.64189 0.80903 0.96318 1.23727]
Step   17000 (g21.1+d39.5)s       | [D] min: 0.22       max: 3.59      | [R_te] min: 310.95         max: 404.99         Avg: 348.31 (8.49)       | ent 0.020 | w_noise: [0.01591 0.02364 0.04826 0.12625 0.24000 0.44084 0.64835 0.81510 0.97403 1.24452]
Step   18000 (g21.1+d39.5)s       | [D] min: 0.25       max: 2.30      | [R_te] min: 311.44         max: 374.07         Avg: 333.49 (6.36)       | ent 0.019 | w_noise: [0.01618 0.02425 0.04938 0.12857 0.24250 0.44546 0.65491 0.82255 0.97915 1.25725]
Step   19000 (g21.0+d39.1)s       | [D] min: 0.27       max: 2.27      | [R_te] min: 216.49         max: 281.02         Avg: 249.00 (6.38)       | ent 0.018 | w_noise: [0.01621 0.02435 0.04951 0.12930 0.24408 0.44657 0.65679 0.82453 0.98151 1.26182]
Step   20000 (g21.1+d39.5)s       | [D] min: 0.27       max: 1.98      | [R_te] min: 320.65         max: 519.02         Avg: 405.26 (15.55)      | ent 0.016 | w_noise: [0.01614 0.02440 0.04941 0.12944 0.24428 0.44836 0.65720 0.82429 0.98242 1.25993]
Step   21000 (g21.2+d39.6)s       | [D] min: 0.27       max: 2.23      | [R_te] min: 379.78         max: 998.80         Avg: 524.34 (54.16)      | ent 0.014 | w_noise: [0.01612 0.02456 0.04976 0.12995 0.24523 0.44931 0.65631 0.82613 0.98438 1.25842]
Step   22000 (g21.0+d39.2)s       | [D] min: 0.21       max: 2.71      | [R_te] min: 187.87         max: 353.09         Avg: 233.36 (14.79)      | ent 0.013 | w_noise: [0.01584 0.02411 0.04919 0.12885 0.24365 0.44843 0.65179 0.82183 0.97870 1.25677]
Step   23000 (g20.8+d39.1)s       | [D] min: 0.27       max: 3.69      | [R_te] min: 354.37         max: 595.25         Avg: 432.39 (22.96)      | ent 0.011 | w_noise: [0.01568 0.02398 0.04914 0.12847 0.24344 0.44668 0.65307 0.82044 0.97797 1.25637]
Step   24000 (g20.8+d38.8)s       | [D] min: 0.22       max: 3.13      | [R_te] min: 289.25         max: 368.81         Avg: 326.63 (8.64)       | ent 0.009 | w_noise: [0.01568 0.02396 0.04920 0.12846 0.24419 0.44698 0.65366 0.82406 0.98176 1.25426]
Step   25000 (g20.9+d39.0)s       | [D] min: 0.19       max: 2.47      | [R_te] min: 291.15         max: 601.21         Avg: 402.15 (25.91)      | ent 0.008 | w_noise: [0.01568 0.02406 0.04958 0.12946 0.24500 0.44767 0.65653 0.82460 0.98501 1.25274]
Step   26000 (g20.9+d39.3)s       | [D] min: 0.23       max: 2.54      | [R_te] min: 224.11         max: 618.52         Avg: 343.84 (38.78)      | ent 0.007 | w_noise: [0.01579 0.02420 0.04973 0.13013 0.24544 0.44971 0.65807 0.82743 0.98325 1.26001]
Step   27000 (g20.9+d39.2)s       | [D] min: 0.24       max: 2.80      | [R_te] min: 233.26         max: 377.09         Avg: 315.72 (12.17)      | ent 0.005 | w_noise: [0.01576 0.02423 0.04970 0.13045 0.24595 0.45009 0.66072 0.82880 0.98437 1.26354]
Step   28000 (g20.9+d39.2)s       | [D] min: 0.28       max: 2.34      | [R_te] min: 343.25         max: 453.61         Avg: 372.45 (9.32)       | ent 0.005 | w_noise: [0.01577 0.02431 0.04989 0.13101 0.24701 0.45217 0.66219 0.83157 0.98700 1.26246]
Step   29000 (g21.0+d39.2)s       | [D] min: 0.24       max: 2.93      | [R_te] min: 320.44         max: 443.49         Avg: 384.10 (11.74)      | ent 0.004 | w_noise: [0.01574 0.02434 0.05001 0.13161 0.24811 0.45347 0.66001 0.83029 0.99224 1.26320]
Step   30000 (g20.8+d38.7)s       | [D] min: 0.19       max: 2.58      | [R_te] min: 248.66         max: 336.71         Avg: 286.07 (9.50)       | ent 0.003 | w_noise: [0.01577 0.02424 0.05007 0.13157 0.24826 0.45442 0.65788 0.83575 0.99127 1.26614]
Step   31000 (g20.5+d38.6)s       | [D] min: 0.18       max: 2.00      | [R_te] min: 310.08         max: 434.80         Avg: 372.43 (12.30)      | ent 0.003 | w_noise: [0.01583 0.02436 0.05028 0.13140 0.24888 0.45467 0.66017 0.83461 0.98907 1.27198]
Step   32000 (g20.8+d38.9)s       | [D] min: 0.21       max: 2.20      | [R_te] min: 253.19         max: 347.22         Avg: 292.31 (9.22)       | ent 0.002 | w_noise: [0.01573 0.02436 0.05016 0.13184 0.24910 0.45520 0.66180 0.83593 0.99230 1.26779]
