Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 185.69         max: 202.96         Avg: 194.04 (2.00)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 2.07       max: 3.99      | [R_te] min: 188.56         max: 204.77         Avg: 196.74 (1.70)       | ent 1.000 | w_noise: [0.36798 0.36795 0.36796 0.36795 0.36798 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g21.5+d39.6)s       | [D] min: 0.00       max: 1.78      | [R_te] min: 283.62         max: 300.71         Avg: 289.92 (1.85)       | ent 0.741 | w_noise: [0.34248 0.34875 0.35012 0.37620 0.40290 0.43601 0.44268 0.44952 0.45147 0.45431]
Step    3000 (g21.7+d39.8)s       | [D] min: 0.03       max: 1.24      | [R_te] min: 262.09         max: 290.75         Avg: 275.55 (2.88)       | ent 0.553 | w_noise: [0.24567 0.25827 0.26178 0.28531 0.34175 0.42486 0.45888 0.48657 0.49910 0.51231]
Step    4000 (g21.7+d39.8)s       | [D] min: 0.10       max: 1.77      | [R_te] min: 264.15         max: 298.52         Avg: 278.17 (3.53)       | ent 0.418 | w_noise: [0.17567 0.18783 0.19058 0.20973 0.27016 0.38015 0.44622 0.50343 0.53433 0.56646]
Step    5000 (g21.5+d39.6)s       | [D] min: 0.13       max: 2.15      | [R_te] min: 275.25         max: 320.46         Avg: 297.40 (4.16)       | ent 0.315 | w_noise: [0.12728 0.13737 0.13961 0.15658 0.21373 0.32852 0.41550 0.49625 0.55005 0.60847]
Step    6000 (g21.6+d39.7)s       | [D] min: 0.14       max: 1.40      | [R_te] min: 201.87         max: 250.42         Avg: 222.83 (5.03)       | ent 0.240 | w_noise: [0.09322 0.10134 0.10375 0.11923 0.17280 0.28738 0.37954 0.47622 0.54722 0.63195]
Step    7000 (g21.4+d39.5)s       | [D] min: 0.15       max: 2.69      | [R_te] min: 209.64         max: 264.04         Avg: 236.48 (5.39)       | ent 0.183 | w_noise: [0.06924 0.07531 0.07789 0.09315 0.14571 0.25991 0.35143 0.45149 0.53429 0.63501]
Step    8000 (g21.7+d39.8)s       | [D] min: 0.16       max: 2.52      | [R_te] min: 186.88         max: 228.40         Avg: 205.97 (3.85)       | ent 0.141 | w_noise: [0.05180 0.05691 0.05907 0.07523 0.12909 0.24239 0.33238 0.43317 0.51815 0.62889]
Step    9000 (g21.6+d39.8)s       | [D] min: 0.19       max: 1.85      | [R_te] min: 79.49          max: 90.95          Avg: 85.44 (1.10)        | ent 0.110 | w_noise: [0.03945 0.04340 0.04567 0.06396 0.11916 0.23346 0.32014 0.41999 0.50508 0.61970]
Step   10000 (g21.7+d40.0)s       | [D] min: 0.09       max: 1.48      | [R_te] min: 72.70          max: 73.11          Avg: 72.92 (0.04)        | ent 0.087 | w_noise: [0.03050 0.03362 0.03625 0.05791 0.11487 0.22906 0.31276 0.41201 0.49752 0.61225]
