Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 287.09         max: 324.06         Avg: 307.72 (3.37)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 1.79       max: 3.34      | [R_te] min: 286.19         max: 325.62         Avg: 309.26 (4.45)       | ent 1.000 | w_noise: [0.36799 0.36795 0.36796 0.36799 0.36799 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g19.0+d35.2)s       | [D] min: 0.10       max: 2.44      | [R_te] min: 144.63         max: 155.90         Avg: 149.55 (1.08)       | ent 0.741 | w_noise: [0.37302 0.37748 0.38612 0.42319 0.44077 0.45354 0.46066 0.46122 0.46460 0.46855]
Step    3000 (g19.1+d35.3)s       | [D] min: 0.14       max: 1.57      | [R_te] min: 223.44         max: 247.47         Avg: 233.58 (2.58)       | ent 0.553 | w_noise: [0.27546 0.28143 0.29636 0.36601 0.43078 0.49395 0.52869 0.53992 0.55089 0.56511]
Step    4000 (g19.5+d36.1)s       | [D] min: 0.22       max: 2.83      | [R_te] min: 248.65         max: 301.31         Avg: 269.18 (5.21)       | ent 0.416 | w_noise: [0.19842 0.20386 0.21766 0.28810 0.38243 0.50942 0.58512 0.61510 0.64017 0.67037]
Step    5000 (g21.4+d39.7)s       | [D] min: 0.17       max: 2.55      | [R_te] min: 290.75         max: 343.92         Avg: 316.30 (5.17)       | ent 0.313 | w_noise: [0.14421 0.14888 0.16101 0.22569 0.32912 0.50223 0.62685 0.68240 0.72817 0.78023]
Step    6000 (g21.3+d39.4)s       | [D] min: 0.24       max: 2.79      | [R_te] min: 245.15         max: 285.02         Avg: 264.67 (3.78)       | ent 0.238 | w_noise: [0.10603 0.10977 0.12095 0.18070 0.28639 0.48149 0.64655 0.73281 0.80437 0.88752]
Step    7000 (g21.3+d39.4)s       | [D] min: 0.25       max: 2.72      | [R_te] min: 270.85         max: 360.61         Avg: 310.43 (9.73)       | ent 0.182 | w_noise: [0.07867 0.08183 0.09224 0.15106 0.25691 0.45862 0.64466 0.76274 0.86001 0.98531]
Step    8000 (g21.5+d39.6)s       | [D] min: 0.12       max: 2.40      | [R_te] min: 158.25         max: 298.35         Avg: 246.34 (15.46)      | ent 0.141 | w_noise: [0.05899 0.06183 0.07229 0.13229 0.23855 0.43874 0.63716 0.77474 0.89329 1.06367]
Step    9000 (g21.5+d39.6)s       | [D] min: 0.18       max: 2.07      | [R_te] min: 182.54         max: 257.89         Avg: 219.64 (7.39)       | ent 0.110 | w_noise: [0.04466 0.04754 0.05870 0.12122 0.22771 0.42443 0.62770 0.77692 0.90910 1.12009]
Step   10000 (g21.5+d39.8)s       | [D] min: 0.25       max: 2.00      | [R_te] min: 141.73         max: 178.45         Avg: 158.58 (3.99)       | ent 0.088 | w_noise: [0.03433 0.03729 0.05006 0.11573 0.22179 0.41765 0.61901 0.77639 0.91721 1.15316]
Step   11000 (g21.6+d39.8)s       | [D] min: 0.22       max: 3.69      | [R_te] min: 224.88         max: 279.29         Avg: 254.90 (4.56)       | ent 0.068 | w_noise: [0.02698 0.03030 0.04536 0.11351 0.22087 0.41600 0.61838 0.77828 0.91946 1.17293]
Step   12000 (g21.5+d39.8)s       | [D] min: 0.21       max: 2.39      | [R_te] min: 332.48         max: 493.26         Avg: 381.74 (16.88)      | ent 0.052 | w_noise: [0.02188 0.02574 0.04363 0.11378 0.22159 0.41592 0.61688 0.78237 0.92506 1.18590]
Step   13000 (g21.4+d39.6)s       | [D] min: 0.26       max: 2.76      | [R_te] min: 225.45         max: 283.27         Avg: 258.98 (6.26)       | ent 0.041 | w_noise: [0.01856 0.02331 0.04352 0.11508 0.22412 0.41766 0.62047 0.78573 0.92975 1.19686]
Step   14000 (g21.3+d39.5)s       | [D] min: 0.26       max: 2.50      | [R_te] min: 208.92         max: 265.86         Avg: 242.71 (4.96)       | ent 0.032 | w_noise: [0.01665 0.02244 0.04431 0.11723 0.22728 0.42402 0.62655 0.79067 0.93764 1.21026]
Step   15000 (g21.7+d40.1)s       | [D] min: 0.21       max: 1.85      | [R_te] min: 199.50         max: 258.68         Avg: 224.79 (6.00)       | ent 0.026 | w_noise: [0.01589 0.02258 0.04557 0.12030 0.23186 0.43034 0.63315 0.80094 0.94834 1.22196]
Step   16000 (g21.5+d39.8)s       | [D] min: 0.26       max: 1.94      | [R_te] min: 271.00         max: 378.79         Avg: 316.84 (9.82)       | ent 0.023 | w_noise: [0.01581 0.02308 0.04696 0.12364 0.23672 0.43745 0.64301 0.81100 0.96067 1.23437]
