Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 1.91       max: 4.36      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000 | w_noise: [0.36799 0.36798 0.36799 0.36799 0.36798 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g21.1+d66.1)s       | [D] min: 0.03       max: 1.86      | [R_te] min: 105.61         max: 111.44         Avg: 107.20 (0.50)       | ent 0.741 | w_noise: [0.34333 0.34852 0.35049 0.37645 0.40488 0.43760 0.44177 0.44985 0.45183 0.45541]
Step    3000 (g21.1+d66.2)s       | [D] min: 0.07       max: 1.49      | [R_te] min: 324.68         max: 375.88         Avg: 350.10 (3.86)       | ent 0.552 | w_noise: [0.24591 0.25853 0.26102 0.28648 0.34450 0.42733 0.45936 0.48753 0.49911 0.51379]
Step    4000 (g21.2+d66.3)s       | [D] min: 0.10       max: 3.24      | [R_te] min: 270.68         max: 330.74         Avg: 296.58 (5.64)       | ent 0.415 | w_noise: [0.17586 0.18759 0.19029 0.21106 0.27085 0.38144 0.44701 0.50348 0.53474 0.56835]
Step    5000 (g21.2+d66.4)s       | [D] min: 0.10       max: 3.20      | [R_te] min: 299.00         max: 332.41         Avg: 314.64 (3.88)       | ent 0.313 | w_noise: [0.12722 0.13740 0.13939 0.15730 0.21421 0.32970 0.41521 0.49706 0.55334 0.60809]
Step    6000 (g21.2+d66.4)s       | [D] min: 0.14       max: 1.18      | [R_te] min: 176.41         max: 335.85         Avg: 236.91 (14.58)      | ent 0.238 | w_noise: [0.09334 0.10129 0.10327 0.11953 0.17355 0.28783 0.38132 0.47457 0.54925 0.63011]
Step    7000 (g21.2+d66.4)s       | [D] min: 0.14       max: 4.56      | [R_te] min: 138.34         max: 317.09         Avg: 265.23 (16.63)      | ent 0.182 | w_noise: [0.06923 0.07549 0.07743 0.09319 0.14625 0.26007 0.35135 0.45024 0.53447 0.63468]
Step    8000 (g21.2+d66.4)s       | [D] min: 0.11       max: 1.69      | [R_te] min: 169.74         max: 251.51         Avg: 182.57 (7.42)       | ent 0.140 | w_noise: [0.05187 0.05694 0.05879 0.07524 0.12912 0.24301 0.33083 0.43149 0.51859 0.62884]
Step    9000 (g21.2+d66.6)s       | [D] min: 0.06       max: 1.89      | [R_te] min: 185.43         max: 206.13         Avg: 194.14 (2.22)       | ent 0.108 | w_noise: [0.03941 0.04346 0.04545 0.06403 0.11946 0.23359 0.31868 0.41842 0.50510 0.61736]
Step   10000 (g21.2+d66.5)s       | [D] min: 0.18       max: 1.67      | [R_te] min: 205.27         max: 249.40         Avg: 229.57 (4.62)       | ent 0.085 | w_noise: [0.03046 0.03373 0.03606 0.05792 0.11454 0.22865 0.31283 0.41194 0.49689 0.61258]
Step   11000 (g21.3+d66.6)s       | [D] min: 0.12       max: 2.09      | [R_te] min: 343.01         max: 422.36         Avg: 369.39 (8.67)       | ent 0.065 | w_noise: [0.02420 0.02684 0.02980 0.05539 0.11253 0.22797 0.30943 0.40935 0.49385 0.60892]
Step   12000 (g21.3+d66.5)s       | [D] min: 0.08       max: 1.75      | [R_te] min: 261.45         max: 436.81         Avg: 345.33 (20.01)      | ent 0.050 | w_noise: [0.02002 0.02226 0.02591 0.05509 0.11281 0.22968 0.31105 0.41166 0.49226 0.61180]
Step   13000 (g21.3+d66.7)s       | [D] min: 0.10       max: 2.13      | [R_te] min: 189.64         max: 419.70         Avg: 295.68 (25.48)      | ent 0.039 | w_noise: [0.01757 0.01959 0.02415 0.05631 0.11495 0.23309 0.31529 0.41454 0.49554 0.61398]
Step   14000 (g21.3+d66.6)s       | [D] min: 0.04       max: 1.90      | [R_te] min: 240.82         max: 366.22         Avg: 303.73 (12.98)      | ent 0.030 | w_noise: [0.01647 0.01830 0.02369 0.05799 0.11765 0.23795 0.32014 0.42110 0.50186 0.62134]
Step   15000 (g21.4+d66.7)s       | [D] min: 0.00       max: 2.00      | [R_te] min: 238.75         max: 504.98         Avg: 367.17 (25.38)      | ent 0.024 | w_noise: [0.01619 0.01774 0.02390 0.05973 0.12039 0.24237 0.32512 0.42626 0.50793 0.63078]
Step   16000 (g21.4+d66.7)s       | [D] min: 0.11       max: 2.41      | [R_te] min: 214.37         max: 280.20         Avg: 247.87 (5.86)       | ent 0.020 | w_noise: [0.01603 0.01756 0.02414 0.06110 0.12219 0.24533 0.32838 0.43064 0.51282 0.63675]
Step   17000 (g21.4+d66.8)s       | [D] min: 0.08       max: 2.04      | [R_te] min: 193.32         max: 266.76         Avg: 232.16 (7.71)       | ent 0.017 | w_noise: [0.01622 0.01764 0.02461 0.06212 0.12433 0.24857 0.33207 0.43494 0.51713 0.64119]
Step   18000 (g21.4+d66.7)s       | [D] min: 0.02       max: 3.02      | [R_te] min: 348.26         max: 547.65         Avg: 427.82 (16.35)      | ent 0.015 | w_noise: [0.01640 0.01786 0.02506 0.06310 0.12570 0.25131 0.33341 0.43850 0.52206 0.64436]
Step   19000 (g21.4+d66.7)s       | [D] min: 0.09       max: 3.07      | [R_te] min: 368.14         max: 595.76         Avg: 488.97 (21.64)      | ent 0.013 | w_noise: [0.01657 0.01803 0.02531 0.06376 0.12690 0.25296 0.33628 0.44029 0.52466 0.64678]
