Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 1.95       max: 4.40      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000 | w_noise: [0.36799 0.36798 0.36799 0.36799 0.36798 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g20.2+d36.4)s       | [D] min: 0.04       max: 1.93      | [R_te] min: 100.75         max: 102.42         Avg: 101.74 (0.17)       | ent 0.741 | w_noise: [0.34336 0.34855 0.35046 0.37645 0.40488 0.43758 0.44175 0.44983 0.45182 0.45541]
Step    3000 (g20.3+d36.6)s       | [D] min: 0.06       max: 0.98      | [R_te] min: 255.71         max: 284.02         Avg: 270.93 (3.07)       | ent 0.552 | w_noise: [0.24591 0.25853 0.26098 0.28644 0.34444 0.42727 0.45931 0.48749 0.49910 0.51378]
Step    4000 (g20.6+d37.1)s       | [D] min: 0.09       max: 2.79      | [R_te] min: 258.91         max: 296.01         Avg: 275.80 (3.65)       | ent 0.416 | w_noise: [0.17587 0.18759 0.19027 0.21104 0.27081 0.38140 0.44698 0.50347 0.53475 0.56836]
Step    5000 (g20.2+d36.5)s       | [D] min: 0.11       max: 3.35      | [R_te] min: 247.71         max: 261.79         Avg: 256.71 (1.75)       | ent 0.314 | w_noise: [0.12724 0.13741 0.13938 0.15731 0.21421 0.32972 0.41525 0.49712 0.55342 0.60815]
Step    6000 (g20.3+d36.6)s       | [D] min: 0.17       max: 1.46      | [R_te] min: 168.04         max: 181.86         Avg: 174.78 (1.49)       | ent 0.238 | w_noise: [0.09336 0.10131 0.10328 0.11955 0.17359 0.28793 0.38143 0.47473 0.54942 0.63025]
Step    7000 (g20.3+d36.6)s       | [D] min: 0.16       max: 2.71      | [R_te] min: 88.01          max: 94.08          Avg: 91.06 (0.71)        | ent 0.182 | w_noise: [0.06924 0.07551 0.07744 0.09322 0.14630 0.26017 0.35147 0.45039 0.53465 0.63482]
Step    8000 (g20.4+d36.7)s       | [D] min: 0.13       max: 1.91      | [R_te] min: 89.56          max: 100.64         Avg: 93.60 (1.15)        | ent 0.141 | w_noise: [0.05189 0.05695 0.05880 0.07527 0.12918 0.24312 0.33096 0.43165 0.51880 0.62900]
Step    9000 (g20.5+d36.9)s       | [D] min: 0.16       max: 2.73      | [R_te] min: 95.98          max: 106.34         Avg: 101.50 (1.11)       | ent 0.109 | w_noise: [0.03943 0.04348 0.04546 0.06406 0.11952 0.23370 0.31881 0.41861 0.50537 0.61754]
Step   10000 (g20.5+d37.0)s       | [D] min: 0.19       max: 1.63      | [R_te] min: 92.57          max: 117.59         Avg: 101.25 (2.64)       | ent 0.086 | w_noise: [0.03048 0.03374 0.03608 0.05798 0.11463 0.22879 0.31302 0.41218 0.49722 0.61284]
Step   11000 (g20.5+d36.9)s       | [D] min: 0.12       max: 2.19      | [R_te] min: 188.45         max: 421.42         Avg: 305.35 (21.08)      | ent 0.065 | w_noise: [0.02422 0.02686 0.02983 0.05544 0.11262 0.22814 0.30965 0.40962 0.49421 0.60922]
Step   12000 (g20.4+d36.8)s       | [D] min: 0.14       max: 2.78      | [R_te] min: 216.20         max: 275.05         Avg: 245.33 (5.12)       | ent 0.050 | w_noise: [0.02005 0.02229 0.02594 0.05520 0.11290 0.22983 0.31120 0.41194 0.49250 0.61202]
Step   13000 (g20.4+d36.9)s       | [D] min: 0.14       max: 2.58      | [R_te] min: 255.12         max: 282.02         Avg: 266.86 (2.92)       | ent 0.038 | w_noise: [0.01756 0.01959 0.02413 0.05635 0.11498 0.23309 0.31525 0.41462 0.49559 0.61390]
Step   14000 (g20.4+d36.8)s       | [D] min: 0.09       max: 4.99      | [R_te] min: 276.05         max: 418.79         Avg: 313.85 (12.32)      | ent 0.030 | w_noise: [0.01636 0.01820 0.02360 0.05786 0.11746 0.23761 0.31970 0.42071 0.50142 0.62069]
Step   15000 (g20.3+d36.6)s       | [D] min: 0.18       max: 3.59      | [R_te] min: 305.51         max: 366.56         Avg: 330.90 (4.84)       | ent 0.025 | w_noise: [0.01618 0.01774 0.02393 0.05990 0.12063 0.24279 0.32531 0.42661 0.50824 0.63102]
