Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 247.96         max: 286.27         Avg: 272.45 (4.15)       | ent 1.000 | w_noise: [0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788 0.36788]
Step    1000 (g0.0+d0.0)s         | [D] min: 2.00       max: 4.40      | [R_te] min: 196.92         max: 294.02         Avg: 268.81 (8.39)       | ent 1.000 | w_noise: [0.36795 0.36798 0.36796 0.36799 0.36799 0.36799 0.36799 0.36799 0.36799 0.36799]
Step    2000 (g21.1+d38.3)s       | [D] min: 0.04       max: 1.47      | [R_te] min: 117.80         max: 122.99         Avg: 121.39 (0.42)       | ent 0.741 | w_noise: [0.36483 0.37016 0.37954 0.41882 0.43661 0.45093 0.45871 0.46173 0.46303 0.46722]
Step    3000 (g21.1+d38.3)s       | [D] min: 0.12       max: 1.38      | [R_te] min: 292.35         max: 345.30         Avg: 315.14 (4.74)       | ent 0.552 | w_noise: [0.26883 0.27484 0.29087 0.35945 0.42577 0.49149 0.52587 0.54056 0.55008 0.56496]
Step    4000 (g21.2+d38.3)s       | [D] min: 0.16       max: 2.92      | [R_te] min: 248.11         max: 280.11         Avg: 261.67 (2.90)       | ent 0.415 | w_noise: [0.19410 0.19970 0.21362 0.28248 0.37841 0.50740 0.58455 0.61579 0.63964 0.67018]
Step    5000 (g21.2+d38.5)s       | [D] min: 0.16       max: 3.23      | [R_te] min: 311.05         max: 359.20         Avg: 334.08 (4.74)       | ent 0.313 | w_noise: [0.14116 0.14552 0.15814 0.22186 0.32641 0.50166 0.62674 0.68300 0.72748 0.78106]
Step    6000 (g21.2+d38.5)s       | [D] min: 0.22       max: 2.29      | [R_te] min: 290.78         max: 336.67         Avg: 313.65 (4.77)       | ent 0.237 | w_noise: [0.10355 0.10724 0.11875 0.17785 0.28538 0.48174 0.64657 0.73401 0.80268 0.88879]
Step    7000 (g21.3+d38.5)s       | [D] min: 0.21       max: 2.02      | [R_te] min: 321.44         max: 654.56         Avg: 425.60 (28.51)      | ent 0.182 | w_noise: [0.07686 0.08046 0.09079 0.14920 0.25633 0.45868 0.64618 0.76580 0.85975 0.98639]
Step    8000 (g21.3+d38.6)s       | [D] min: 0.22       max: 3.36      | [R_te] min: 312.94         max: 664.71         Avg: 451.01 (36.23)      | ent 0.141 | w_noise: [0.05743 0.06077 0.07134 0.13059 0.23876 0.43967 0.63728 0.77846 0.89624 1.06515]
Step    9000 (g21.2+d38.5)s       | [D] min: 0.21       max: 2.89      | [R_te] min: 233.17         max: 274.57         Avg: 259.61 (3.69)       | ent 0.110 | w_noise: [0.04367 0.04665 0.05795 0.12054 0.22850 0.42571 0.62728 0.78105 0.91125 1.12069]
Step   10000 (g21.6+d39.1)s       | [D] min: 0.21       max: 1.53      | [R_te] min: 227.47         max: 263.84         Avg: 247.29 (3.46)       | ent 0.087 | w_noise: [0.03369 0.03662 0.04966 0.11549 0.22301 0.41814 0.61923 0.77861 0.91394 1.15552]
Step   11000 (g21.6+d39.1)s       | [D] min: 0.28       max: 3.19      | [R_te] min: 273.44         max: 553.15         Avg: 382.75 (24.48)      | ent 0.067 | w_noise: [0.02648 0.02975 0.04500 0.11343 0.21991 0.41360 0.61539 0.77743 0.91884 1.17454]
Step   12000 (g21.5+d38.9)s       | [D] min: 0.23       max: 3.45      | [R_te] min: 123.65         max: 155.35         Avg: 132.22 (2.81)       | ent 0.051 | w_noise: [0.02155 0.02551 0.04334 0.11419 0.22112 0.41392 0.61589 0.77919 0.92365 1.18840]
Step   13000 (g21.5+d39.0)s       | [D] min: 0.16       max: 3.21      | [R_te] min: 215.88         max: 250.81         Avg: 227.16 (2.83)       | ent 0.040 | w_noise: [0.01838 0.02317 0.04323 0.11596 0.22291 0.41820 0.61955 0.78366 0.93289 1.19772]
Step   14000 (g21.5+d39.0)s       | [D] min: 0.21       max: 3.38      | [R_te] min: 267.11         max: 306.83         Avg: 288.82 (3.44)       | ent 0.031 | w_noise: [0.01665 0.02242 0.04427 0.11757 0.22722 0.42386 0.62658 0.78955 0.94107 1.20621]
Step   15000 (g21.5+d39.0)s       | [D] min: 0.28       max: 2.86      | [R_te] min: 300.40         max: 336.00         Avg: 323.21 (3.40)       | ent 0.026 | w_noise: [0.01595 0.02266 0.04574 0.12082 0.23240 0.43081 0.63273 0.79973 0.95193 1.22338]
Step   16000 (g21.5+d39.0)s       | [D] min: 0.25       max: 2.34      | [R_te] min: 246.38         max: 321.83         Avg: 283.10 (7.79)       | ent 0.023 | w_noise: [0.01584 0.02321 0.04726 0.12445 0.23798 0.43814 0.64157 0.81073 0.96072 1.24156]
Step   17000 (g21.5+d39.0)s       | [D] min: 0.32       max: 2.58      | [R_te] min: 269.14         max: 562.65         Avg: 352.06 (28.66)      | ent 0.021 | w_noise: [0.01580 0.02349 0.04801 0.12614 0.24040 0.44046 0.64450 0.81654 0.96755 1.24939]
Step   18000 (g21.5+d39.0)s       | [D] min: 0.21       max: 2.62      | [R_te] min: 288.97         max: 340.61         Avg: 304.88 (4.70)       | ent 0.018 | w_noise: [0.01582 0.02383 0.04862 0.12773 0.24228 0.44429 0.64786 0.82080 0.97208 1.25184]
Step   19000 (g21.5+d39.0)s       | [D] min: 0.26       max: 3.08      | [R_te] min: 289.21         max: 672.78         Avg: 441.19 (37.30)      | ent 0.015 | w_noise: [0.01576 0.02394 0.04879 0.12803 0.24347 0.44584 0.65265 0.82227 0.97253 1.25751]
Step   20000 (g21.5+d39.0)s       | [D] min: 0.19       max: 2.47      | [R_te] min: 286.55         max: 351.15         Avg: 311.86 (6.69)       | ent 0.013 | w_noise: [0.01586 0.02418 0.04927 0.12900 0.24475 0.44607 0.65551 0.82651 0.97989 1.25932]
Step   21000 (g21.5+d39.0)s       | [D] min: 0.22       max: 2.11      | [R_te] min: 273.49         max: 350.17         Avg: 295.46 (7.27)       | ent 0.012 | w_noise: [0.01605 0.02447 0.05003 0.13008 0.24610 0.44819 0.65669 0.82919 0.98265 1.26325]
Step   22000 (g21.6+d39.0)s       | [D] min: 0.27       max: 2.62      | [R_te] min: 316.64         max: 404.52         Avg: 350.16 (8.92)       | ent 0.011 | w_noise: [0.01611 0.02465 0.05043 0.13115 0.24713 0.45130 0.65942 0.82999 0.98612 1.26790]
Step   23000 (g21.5+d39.0)s       | [D] min: 0.17       max: 3.15      | [R_te] min: 205.71         max: 320.23         Avg: 264.68 (8.92)       | ent 0.009 | w_noise: [0.01615 0.02459 0.05046 0.13123 0.24777 0.45193 0.65869 0.83244 0.98466 1.26383]
Step   24000 (g21.5+d39.0)s       | [D] min: 0.17       max: 3.71      | [R_te] min: 217.17         max: 294.47         Avg: 269.25 (7.54)       | ent 0.008 | w_noise: [0.01604 0.02451 0.05035 0.13108 0.24679 0.45147 0.65822 0.83232 0.98784 1.26722]
Step   25000 (g21.6+d39.0)s       | [D] min: 0.23       max: 2.35      | [R_te] min: 252.37         max: 368.33         Avg: 287.06 (10.48)      | ent 0.007 | w_noise: [0.01616 0.02462 0.05053 0.13152 0.24747 0.45095 0.65867 0.83106 0.98483 1.27024]
Step   26000 (g21.6+d39.0)s       | [D] min: 0.21       max: 2.42      | [R_te] min: 201.48         max: 249.79         Avg: 225.50 (4.85)       | ent 0.006 | w_noise: [0.01607 0.02462 0.05050 0.13160 0.24733 0.45244 0.65963 0.83168 0.98378 1.26932]
Step   27000 (g21.5+d39.0)s       | [D] min: 0.23       max: 2.55      | [R_te] min: 258.87         max: 316.50         Avg: 283.35 (5.95)       | ent 0.005 | w_noise: [0.01587 0.02450 0.05029 0.13114 0.24767 0.45175 0.65874 0.83260 0.98440 1.26745]
Step   28000 (g21.5+d39.0)s       | [D] min: 0.15       max: 2.08      | [R_te] min: 205.16         max: 315.05         Avg: 255.22 (11.35)      | ent 0.004 | w_noise: [0.01581 0.02436 0.05012 0.13119 0.24707 0.45081 0.66082 0.83064 0.98338 1.26385]
Step   29000 (g21.6+d39.0)s       | [D] min: 0.14       max: 2.37      | [R_te] min: 205.20         max: 261.28         Avg: 235.38 (5.72)       | ent 0.004 | w_noise: [0.01559 0.02422 0.04987 0.13029 0.24664 0.45049 0.65670 0.83018 0.98382 1.26770]
Step   30000 (g21.5+d39.0)s       | [D] min: 0.22       max: 2.22      | [R_te] min: 271.25         max: 555.69         Avg: 378.23 (21.36)      | ent 0.004 | w_noise: [0.01567 0.02426 0.05004 0.13069 0.24694 0.45109 0.65704 0.83077 0.98483 1.26558]
Step   31000 (g21.5+d39.0)s       | [D] min: 0.19       max: 2.68      | [R_te] min: 239.80         max: 329.01         Avg: 305.09 (7.92)       | ent 0.003 | w_noise: [0.01550 0.02409 0.04956 0.13018 0.24652 0.45017 0.65805 0.82889 0.98215 1.26542]
Step   32000 (g21.5+d39.0)s       | [D] min: 0.28       max: 2.37      | [R_te] min: 202.07         max: 346.72         Avg: 253.03 (16.40)      | ent 0.003 | w_noise: [0.01544 0.02408 0.04957 0.13045 0.24759 0.45053 0.65827 0.83155 0.98591 1.26465]
