Step   23000 (g21.8+d69.3)s       | [D] min: 0.07       max: 1.85      | [R_te] min: 257.39         max: 443.38         Avg: 314.58 (17.92)      | ent 0.006 | w_noise: [0.01639 0.01778 0.02513 0.06374 0.12804 0.25270 0.33772 0.44196 0.52726 0.64945]
Step   24000 (g21.8+d69.3)s       | [D] min: 0.09       max: 2.02      | [R_te] min: 350.72         max: 484.30         Avg: 411.44 (11.56)      | ent 0.006 | w_noise: [0.01634 0.01777 0.02514 0.06388 0.12849 0.25334 0.33717 0.44209 0.52810 0.65016]
Step   25000 (g21.8+d69.3)s       | [D] min: 0.13       max: 1.45      | [R_te] min: 331.77         max: 388.22         Avg: 357.35 (5.57)       | ent 0.005 | w_noise: [0.01621 0.01770 0.02524 0.06398 0.12846 0.25385 0.33722 0.44174 0.52898 0.64898]
Step   26000 (g21.8+d69.3)s       | [D] min: 0.04       max: 1.72      | [R_te] min: 303.11         max: 526.65         Avg: 375.28 (18.50)      | ent 0.005 | w_noise: [0.01615 0.01763 0.02515 0.06390 0.12831 0.25425 0.33821 0.44203 0.52973 0.64648]
Step   27000 (g21.8+d69.3)s       | [D] min: 0.05       max: 2.29      | [R_te] min: 301.18         max: 413.01         Avg: 332.71 (11.23)      | ent 0.004 | w_noise: [0.01603 0.01757 0.02512 0.06397 0.12847 0.25330 0.33827 0.44289 0.52885 0.64632]
Step   28000 (g21.8+d69.3)s       | [D] min: 0.02       max: 1.64      | [R_te] min: 261.74         max: 348.53         Avg: 304.19 (6.96)       | ent 0.003 | w_noise: [0.01581 0.01740 0.02485 0.06355 0.12771 0.25278 0.33696 0.44155 0.52829 0.64648]
Step   29000 (g21.8+d69.3)s       | [D] min: 0.07       max: 2.33      | [R_te] min: 324.96         max: 418.74         Avg: 376.19 (10.47)      | ent 0.003 | w_noise: [0.01553 0.01708 0.02446 0.06275 0.12680 0.25187 0.33591 0.43927 0.52625 0.64407]
Step   30000 (g21.8+d69.3)s       | [D] min: 0.02       max: 1.80      | [R_te] min: 322.58         max: 388.42         Avg: 359.26 (7.03)       | ent 0.003 | w_noise: [0.01549 0.01705 0.02443 0.06280 0.12721 0.25162 0.33708 0.43910 0.52622 0.64535]
Step   31000 (g21.8+d69.3)s       | [D] min: 0.06       max: 2.30      | [R_te] min: 268.60         max: 373.79         Avg: 334.05 (9.86)       | ent 0.002 | w_noise: [0.01546 0.01695 0.02436 0.06255 0.12698 0.25197 0.33826 0.43985 0.52580 0.64497]
Step   32000 (g21.8+d69.4)s       | [D] min: 0.04       max: 2.01      | [R_te] min: 318.44         max: 501.34         Avg: 365.20 (16.38)      | ent 0.002 | w_noise: [0.01540 0.01694 0.02426 0.06271 0.12702 0.25255 0.33829 0.43962 0.52679 0.64577]
Step   33000 (g21.8+d69.4)s       | [D] min: 0.05       max: 1.57      | [R_te] min: 316.62         max: 569.86         Avg: 385.98 (21.94)      | ent 0.002 | w_noise: [0.01540 0.01692 0.02440 0.06290 0.12676 0.25364 0.33876 0.44058 0.52707 0.64831]
Step   34000 (g21.8+d69.4)s       | [D] min: 0.07       max: 2.81      | [R_te] min: 395.51         max: 610.97         Avg: 520.61 (21.95)      | ent 0.002 | w_noise: [0.01532 0.01691 0.02428 0.06282 0.12663 0.25327 0.33849 0.44171 0.52718 0.64868]
Step   35000 (g21.9+d69.4)s       | [D] min: 0.07       max: 2.63      | [R_te] min: 207.12         max: 352.14         Avg: 241.80 (13.69)      | ent 0.002 | w_noise: [0.01532 0.01692 0.02429 0.06283 0.12679 0.25343 0.33893 0.44073 0.52849 0.65016]
Step   36000 (g21.8+d69.4)s       | [D] min: 0.05       max: 1.70      | [R_te] min: 288.51         max: 507.06         Avg: 388.20 (18.06)      | ent 0.002 | w_noise: [0.01525 0.01682 0.02431 0.06278 0.12685 0.25294 0.33769 0.44106 0.53039 0.64994]
Step   37000 (g21.8+d69.2)s       | [D] min: 0.05       max: 1.39      | [R_te] min: 291.05         max: 450.15         Avg: 359.81 (15.87)      | ent 0.002 | w_noise: [0.01517 0.01669 0.02415 0.06259 0.12686 0.25270 0.33856 0.44013 0.53024 0.64936]
Step   38000 (g21.8+d69.3)s       | [D] min: 0.10       max: 2.15      | [R_te] min: 308.44         max: 512.10         Avg: 384.91 (20.97)      | ent 0.002 | w_noise: [0.01510 0.01670 0.02410 0.06262 0.12735 0.25389 0.33866 0.43945 0.52901 0.65002]
Step   39000 (g21.8+d69.3)s       | [D] min: 0.06       max: 2.13      | [R_te] min: 315.60         max: 490.29         Avg: 406.18 (19.08)      | ent 0.002 | w_noise: [0.01515 0.01670 0.02423 0.06269 0.12748 0.25404 0.33898 0.44241 0.52974 0.65056]
Step   40000 (g21.8+d69.4)s       | [D] min: 0.11       max: 1.47      | [R_te] min: 315.23         max: 365.72         Avg: 344.39 (4.61)       | ent 0.002 | w_noise: [0.01518 0.01669 0.02413 0.06330 0.12804 0.25450 0.34031 0.44504 0.52950 0.65198]
Step   41000 (g21.8+d69.3)s       | [D] min: 0.07       max: 2.28      | [R_te] min: 358.53         max: 526.02         Avg: 435.11 (16.78)      | ent 0.002 | w_noise: [0.01519 0.01684 0.02428 0.06359 0.12873 0.25505 0.34064 0.44695 0.53109 0.65354]
Step   42000 (g22.0+d70.0)s       | [D] min: 0.08       max: 1.75      | [R_te] min: 336.76         max: 560.23         Avg: 409.00 (18.97)      | ent 0.002 | w_noise: [0.01521 0.01680 0.02435 0.06364 0.12873 0.25577 0.34249 0.44622 0.53289 0.65572]
Step   43000 (g21.8+d69.5)s       | [D] min: 0.03       max: 1.83      | [R_te] min: 294.29         max: 660.81         Avg: 460.33 (39.28)      | ent 0.002 | w_noise: [0.01531 0.01690 0.02442 0.06376 0.12935 0.25633 0.34261 0.44677 0.53510 0.65765]
Step   44000 (g21.8+d69.5)s       | [D] min: 0.11       max: 1.81      | [R_te] min: 368.62         max: 406.17         Avg: 393.64 (4.06)       | ent 0.002 | w_noise: [0.01523 0.01689 0.02433 0.06364 0.12927 0.25694 0.34309 0.44675 0.53603 0.65863]
Step   45000 (g21.8+d69.4)s       | [D] min: 0.12       max: 2.22      | [R_te] min: 377.91         max: 456.53         Avg: 414.00 (7.71)       | ent 0.002 | w_noise: [0.01531 0.01691 0.02443 0.06412 0.12937 0.25677 0.34449 0.44683 0.53833 0.65760]
Step   46000 (g21.8+d69.4)s       | [D] min: 0.15       max: 1.84      | [R_te] min: 308.88         max: 385.03         Avg: 339.80 (7.83)       | ent 0.002 | w_noise: [0.01518 0.01685 0.02433 0.06375 0.12945 0.25719 0.34366 0.44794 0.53675 0.65942]
Step   47000 (g21.8+d69.4)s       | [D] min: 0.12       max: 1.79      | [R_te] min: 284.19         max: 310.92         Avg: 297.19 (3.03)       | ent 0.002 | w_noise: [0.01509 0.01679 0.02426 0.06343 0.12934 0.25699 0.34470 0.44827 0.53542 0.65909]
Step   48000 (g21.8+d69.3)s       | [D] min: 0.09       max: 1.80      | [R_te] min: 256.55         max: 290.02         Avg: 278.63 (2.69)       | ent 0.002 | w_noise: [0.01504 0.01673 0.02419 0.06347 0.12945 0.25680 0.34386 0.44821 0.53629 0.65941]
Step   49000 (g21.8+d69.4)s       | [D] min: 0.09       max: 2.03      | [R_te] min: 293.49         max: 392.97         Avg: 340.82 (9.58)       | ent 0.002 | w_noise: [0.01483 0.01656 0.02404 0.06313 0.12913 0.25736 0.34357 0.44906 0.53533 0.65882]
Step   50000 (g21.8+d69.3)s       | [D] min: 0.06       max: 1.93      | [R_te] min: 334.62         max: 489.90         Avg: 417.56 (14.50)      | ent 0.002 | w_noise: [0.01485 0.01658 0.02407 0.06327 0.12902 0.25756 0.34431 0.44919 0.53653 0.65967]
Step   51000 (g21.8+d69.5)s       | [D] min: 0.13       max: 2.99      | [R_te] min: 377.55         max: 526.72         Avg: 462.83 (15.12)      | ent 0.002 | w_noise: [0.01468 0.01638 0.02384 0.06288 0.12871 0.25693 0.34289 0.44813 0.53810 0.66106]
Step   52000 (g21.7+d69.3)s       | [D] min: 0.12       max: 2.04      | [R_te] min: 300.04         max: 449.82         Avg: 366.94 (13.04)      | ent 0.002 | w_noise: [0.01460 0.01635 0.02367 0.06259 0.12872 0.25623 0.34389 0.44867 0.53704 0.66257]
Step   53000 (g21.8+d69.5)s       | [D] min: 0.14       max: 1.88      | [R_te] min: 410.73         max: 487.32         Avg: 434.11 (7.11)       | ent 0.002 | w_noise: [0.01458 0.01632 0.02372 0.06273 0.12897 0.25675 0.34508 0.44902 0.53692 0.66163]
Step   54000 (g21.8+d69.5)s       | [D] min: 0.08       max: 2.48      | [R_te] min: 465.96         max: 527.69         Avg: 499.82 (5.22)       | ent 0.002 | w_noise: [0.01446 0.01624 0.02355 0.06275 0.12886 0.25656 0.34375 0.45010 0.53839 0.66275]
Step   55000 (g21.8+d69.5)s       | [D] min: 0.13       max: 2.30      | [R_te] min: 336.59         max: 486.57         Avg: 388.29 (16.46)      | ent 0.002 | w_noise: [0.01445 0.01615 0.02343 0.06285 0.12861 0.25709 0.34362 0.44894 0.53713 0.66078]
Step   56000 (g21.8+d69.5)s       | [D] min: 0.15       max: 1.71      | [R_te] min: 393.46         max: 616.35         Avg: 506.79 (21.54)      | ent 0.002 | w_noise: [0.01433 0.01605 0.02334 0.06249 0.12875 0.25716 0.34462 0.44885 0.53726 0.66061]
Step   57000 (g21.8+d69.5)s       | [D] min: 0.12       max: 1.71      | [R_te] min: 262.75         max: 570.98         Avg: 444.88 (32.93)      | ent 0.002 | w_noise: [0.01428 0.01593 0.02330 0.06229 0.12858 0.25620 0.34547 0.44983 0.53786 0.66214]
Step   58000 (g21.8+d69.3)s       | [D] min: 0.06       max: 1.67      | [R_te] min: 274.25         max: 578.49         Avg: 390.84 (33.32)      | ent 0.002 | w_noise: [0.01421 0.01584 0.02315 0.06232 0.12809 0.25566 0.34446 0.44842 0.53757 0.65993]
Step   59000 (g21.8+d69.5)s       | [D] min: 0.09       max: 1.93      | [R_te] min: 257.60         max: 855.37         Avg: 438.78 (55.01)      | ent 0.002 | w_noise: [0.01417 0.01580 0.02310 0.06235 0.12832 0.25664 0.34455 0.44732 0.53799 0.65859]
Step   60000 (g21.8+d69.3)s       | [D] min: 0.08       max: 1.79      | [R_te] min: 237.29         max: 1214.76        Avg: 538.49 (79.73)      | ent 0.002 | w_noise: [0.01403 0.01570 0.02313 0.06238 0.12806 0.25616 0.34380 0.44801 0.53761 0.66072]
Step   61000 (g21.8+d69.5)s       | [D] min: 0.16       max: 1.94      | [R_te] min: 312.08         max: 665.45         Avg: 530.05 (32.51)      | ent 0.002 | w_noise: [0.01395 0.01561 0.02298 0.06223 0.12784 0.25620 0.34379 0.44848 0.53717 0.66166]
Step   62000 (g21.8+d69.5)s       | [D] min: 0.11       max: 1.73      | [R_te] min: 464.66         max: 926.40         Avg: 585.33 (41.13)      | ent 0.002 | w_noise: [0.01382 0.01559 0.02294 0.06217 0.12738 0.25645 0.34329 0.44989 0.53745 0.66286]
Step   63000 (g21.8+d69.4)s       | [D] min: 0.11       max: 1.40      | [R_te] min: 301.90         max: 567.65         Avg: 452.68 (28.32)      | ent 0.002 | w_noise: [0.01370 0.01542 0.02264 0.06173 0.12688 0.25557 0.34280 0.44859 0.53571 0.66056]
Step   64000 (g21.8+d69.6)s       | [D] min: 0.13       max: 1.55      | [R_te] min: 418.95         max: 823.61         Avg: 530.25 (36.49)      | ent 0.002 | w_noise: [0.01356 0.01523 0.02252 0.06161 0.12693 0.25534 0.34198 0.44765 0.53434 0.65991]
Step   65000 (g21.8+d69.4)s       | [D] min: 0.14       max: 2.57      | [R_te] min: 303.98         max: 1002.92        Avg: 624.38 (73.29)      | ent 0.002 | w_noise: [0.01352 0.01517 0.02250 0.06160 0.12693 0.25552 0.34186 0.44742 0.53528 0.66089]
Step   66000 (g21.8+d69.5)s       | [D] min: 0.13       max: 1.72      | [R_te] min: 423.05         max: 893.11         Avg: 592.83 (44.40)      | ent 0.002 | w_noise: [0.01340 0.01512 0.02238 0.06160 0.12690 0.25620 0.34208 0.44781 0.53663 0.66299]
Step   67000 (g21.8+d69.4)s       | [D] min: 0.13       max: 2.11      | [R_te] min: 468.53         max: 977.22         Avg: 693.71 (48.22)      | ent 0.002 | w_noise: [0.01340 0.01508 0.02237 0.06157 0.12696 0.25661 0.34333 0.44900 0.53643 0.66186]
Step   68000 (g21.8+d69.4)s       | [D] min: 0.11       max: 2.20      | [R_te] min: 465.34         max: 1108.26        Avg: 837.69 (49.35)      | ent 0.002 | w_noise: [0.01319 0.01501 0.02224 0.06128 0.12685 0.25536 0.34245 0.44933 0.53611 0.65867]
Step   69000 (g21.8+d69.5)s       | [D] min: 0.13       max: 2.06      | [R_te] min: 448.97         max: 732.00         Avg: 567.93 (37.01)      | ent 0.002 | w_noise: [0.01317 0.01489 0.02217 0.06117 0.12696 0.25514 0.34294 0.44916 0.53578 0.65842]
Step   70000 (g21.8+d69.3)s       | [D] min: 0.14       max: 1.74      | [R_te] min: 400.08         max: 956.93         Avg: 612.52 (52.15)      | ent 0.002 | w_noise: [0.01317 0.01485 0.02209 0.06096 0.12725 0.25538 0.34348 0.44822 0.53516 0.65922]
Step   71000 (g21.8+d69.5)s       | [D] min: 0.12       max: 1.72      | [R_te] min: 545.89         max: 799.39         Avg: 639.87 (22.91)      | ent 0.002 | w_noise: [0.01312 0.01487 0.02201 0.06095 0.12701 0.25513 0.34403 0.44861 0.53556 0.65770]
Step   72000 (g21.9+d69.5)s       | [D] min: 0.10       max: 1.80      | [R_te] min: 450.08         max: 1033.59        Avg: 676.92 (48.84)      | ent 0.002 | w_noise: [0.01305 0.01482 0.02194 0.06090 0.12688 0.25503 0.34391 0.44841 0.53545 0.66067]
Step   73000 (g21.8+d69.5)s       | [D] min: 0.17       max: 1.58      | [R_te] min: 450.82         max: 1867.55        Avg: 779.75 (130.94)     | ent 0.002 | w_noise: [0.01300 0.01473 0.02180 0.06078 0.12667 0.25532 0.34342 0.44888 0.53344 0.65810]
Step   74000 (g21.8+d69.5)s       | [D] min: 0.18       max: 1.57      | [R_te] min: 428.41         max: 841.53         Avg: 543.05 (38.19)      | ent 0.002 | w_noise: [0.01285 0.01462 0.02174 0.06059 0.12681 0.25470 0.34262 0.44817 0.53338 0.65746]
Step   75000 (g21.8+d69.4)s       | [D] min: 0.18       max: 1.52      | [R_te] min: 394.72         max: 822.44         Avg: 582.05 (46.18)      | ent 0.002 | w_noise: [0.01281 0.01461 0.02157 0.06051 0.12650 0.25462 0.34191 0.44830 0.53490 0.66023]
Step   76000 (g21.8+d69.5)s       | [D] min: 0.16       max: 1.66      | [R_te] min: 318.04         max: 1853.11        Avg: 785.54 (167.18)     | ent 0.002 | w_noise: [0.01286 0.01464 0.02164 0.06078 0.12724 0.25558 0.34343 0.44774 0.53463 0.66335]
Step   77000 (g21.9+d69.4)s       | [D] min: 0.18       max: 1.56      | [R_te] min: 430.34         max: 2276.07        Avg: 783.04 (170.83)     | ent 0.002 | w_noise: [0.01287 0.01456 0.02172 0.06071 0.12728 0.25559 0.34246 0.44943 0.53810 0.66216]
Step   78000 (g21.8+d69.4)s       | [D] min: 0.11       max: 1.36      | [R_te] min: 411.43         max: 1269.13        Avg: 848.44 (111.20)     | ent 0.002 | w_noise: [0.01283 0.01456 0.02176 0.06076 0.12716 0.25625 0.34375 0.44991 0.53696 0.66077]
Step   79000 (g21.9+d69.5)s       | [D] min: 0.08       max: 1.95      | [R_te] min: 622.15         max: 1470.59        Avg: 990.50 (87.16)      | ent 0.002 | w_noise: [0.01282 0.01452 0.02172 0.06086 0.12737 0.25617 0.34378 0.44941 0.53709 0.66123]
Step   80000 (g21.8+d69.4)s       | [D] min: 0.12       max: 1.41      | [R_te] min: 440.03         max: 1670.17        Avg: 1072.73 (126.48)    | ent 0.002 | w_noise: [0.01287 0.01451 0.02177 0.06085 0.12765 0.25610 0.34372 0.45050 0.53858 0.66327]
Step   81000 (g21.8+d69.4)s       | [D] min: 0.12       max: 1.89      | [R_te] min: 706.36         max: 1160.30        Avg: 883.72 (45.02)      | ent 0.002 | w_noise: [0.01298 0.01469 0.02203 0.06123 0.12798 0.25629 0.34542 0.45153 0.53934 0.66390]
Step   82000 (g21.9+d69.7)s       | [D] min: 0.21       max: 1.57      | [R_te] min: 374.58         max: 1249.04        Avg: 594.94 (76.49)      | ent 0.002 | w_noise: [0.01258 0.01438 0.02150 0.06031 0.12647 0.25452 0.34289 0.44871 0.53851 0.65799]
Step   83000 (g21.6+d68.1)s       | [D] min: 0.19       max: 1.33      | [R_te] min: 744.49         max: 3510.20        Avg: 1562.75 (311.28)    | ent 0.002 | w_noise: [0.01249 0.01431 0.02146 0.06005 0.12607 0.25420 0.34306 0.44848 0.53597 0.65931]
Step   84000 (g21.3+d67.8)s       | [D] min: 0.18       max: 1.67      | [R_te] min: 569.40         max: 1419.03        Avg: 882.51 (103.15)     | ent 0.002 | w_noise: [0.01255 0.01426 0.02143 0.06004 0.12621 0.25465 0.34297 0.44871 0.53551 0.66059]
Step   85000 (g21.3+d67.7)s       | [D] min: 0.17       max: 1.64      | [R_te] min: 380.73         max: 2683.29        Avg: 1114.38 (220.23)    | ent 0.002 | w_noise: [0.01255 0.01427 0.02144 0.06037 0.12662 0.25499 0.34350 0.44995 0.53633 0.66005]
Step   86000 (g21.3+d67.8)s       | [D] min: 0.09       max: 1.55      | [R_te] min: 463.38         max: 1154.00        Avg: 729.14 (66.50)      | ent 0.002 | w_noise: [0.01250 0.01425 0.02134 0.06030 0.12671 0.25517 0.34360 0.44914 0.53583 0.66242]
Step   87000 (g21.3+d67.8)s       | [D] min: 0.09       max: 1.17      | [R_te] min: 392.02         max: 936.25         Avg: 656.60 (57.08)      | ent 0.002 | w_noise: [0.01270 0.01446 0.02168 0.06098 0.12740 0.25716 0.34598 0.45163 0.53750 0.66317]
Step   88000 (g21.3+d67.8)s       | [D] min: 0.11       max: 2.11      | [R_te] min: 523.19         max: 1893.23        Avg: 998.68 (146.02)     | ent 0.002 | w_noise: [0.01236 0.01423 0.02135 0.06003 0.12640 0.25467 0.34370 0.44937 0.53577 0.66146]
Step   89000 (g21.3+d67.8)s       | [D] min: 0.12       max: 1.78      | [R_te] min: 216.18         max: 621.09         Avg: 374.05 (45.74)      | ent 0.002 | w_noise: [0.01206 0.01394 0.02109 0.05927 0.12520 0.25348 0.34165 0.44790 0.53590 0.65996]
Step   90000 (g21.3+d67.8)s       | [D] min: 0.15       max: 1.78      | [R_te] min: 288.94         max: 676.74         Avg: 427.24 (36.07)      | ent 0.002 | w_noise: [0.01192 0.01385 0.02090 0.05923 0.12499 0.25450 0.34153 0.44765 0.53424 0.65809]
Step   91000 (g21.4+d67.9)s       | [D] min: 0.01       max: 1.46      | [R_te] min: 377.74         max: 810.33         Avg: 444.89 (39.26)      | ent 0.002 | w_noise: [0.01194 0.01373 0.02087 0.05935 0.12516 0.25360 0.34218 0.44734 0.53473 0.65839]
Step   92000 (g21.3+d67.8)s       | [D] min: 0.19       max: 1.84      | [R_te] min: 691.22         max: 1539.75        Avg: 969.96 (89.89)      | ent 0.002 | w_noise: [0.01198 0.01371 0.02080 0.05948 0.12539 0.25445 0.34300 0.44873 0.53581 0.65904]
