Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 185.69         max: 202.96         Avg: 194.04 (2.00)       | ent 1.000
Step   30000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 146.71         max: 332.45         Avg: 203.89 (17.23)      | ent 0.001
Step   31000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.20      | [R_te] min: 96.09          max: 128.38         Avg: 114.09 (3.18)       | ent 0.000
Step   32000 (g22.2+d12.5)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 67.22          max: 77.48          Avg: 72.28 (0.96)        | ent 0.000
Step   33000 (g21.5+d12.4)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 60.92          max: 67.10          Avg: 64.53 (0.79)        | ent 0.000
Step   34000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.22      | [R_te] min: 66.34          max: 66.77          Avg: 66.58 (0.05)        | ent 0.000
Step   35000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 63.54          max: 69.07          Avg: 65.81 (0.74)        | ent 0.000
Step   36000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 55.00          max: 59.90          Avg: 56.08 (0.60)        | ent 0.000
Step   37000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 54.95          max: 60.48          Avg: 58.05 (0.76)        | ent 0.000
Step   38000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 60.25          max: 60.75          Avg: 60.48 (0.05)        | ent 0.000
Step   39000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 61.04          max: 66.16          Avg: 64.49 (0.69)        | ent 0.000
Step   40000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 65.28          max: 70.30          Avg: 67.23 (0.63)        | ent 0.000
Step   41000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 75.33          max: 83.34          Avg: 80.37 (0.62)        | ent 0.000
Step   42000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 87.31          max: 104.41         Avg: 93.30 (1.59)        | ent 0.000
Step   43000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 88.05          max: 104.67         Avg: 97.01 (1.49)        | ent 0.000
Step   44000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 81.51          max: 97.25          Avg: 88.94 (1.72)        | ent 0.000
Step   45000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 62.55          max: 67.61          Avg: 63.67 (0.62)        | ent 0.000
Step   46000 (g21.8+d12.3)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 77.31          max: 77.79          Avg: 77.56 (0.04)        | ent 0.000
Step   47000 (g21.7+d12.5)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 95.51          max: 105.46         Avg: 101.11 (1.11)       | ent 0.000
Step   48000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 79.88          max: 88.08          Avg: 83.83 (0.78)        | ent 0.000
Step   49000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 60.31          max: 60.60          Avg: 60.39 (0.03)        | ent 0.000
Step   50000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.20      | [R_te] min: 64.91          max: 65.21          Avg: 65.03 (0.03)        | ent 0.000
Step   51000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 66.28          max: 66.65          Avg: 66.45 (0.04)        | ent 0.000
Step   52000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 65.41          max: 67.74          Avg: 65.99 (0.28)        | ent 0.000
Step   53000 (g22.0+d12.4)s       | [D] min: 0.00       max: 0.22      | [R_te] min: 66.46          max: 66.85          Avg: 66.66 (0.04)        | ent 0.000
Step   54000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 67.61          max: 72.74          Avg: 71.18 (0.69)        | ent 0.000
Step   55000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 69.61          max: 78.46          Avg: 74.93 (1.05)        | ent 0.000
Step   56000 (g21.8+d12.3)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 99.48          max: 105.64         Avg: 100.71 (0.53)       | ent 0.000
Step   57000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 82.38          max: 84.17          Avg: 83.22 (0.22)        | ent 0.000
Step   58000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.18      | [R_te] min: 84.31          max: 84.70          Avg: 84.49 (0.04)        | ent 0.000
Step   59000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 89.47          max: 90.23          Avg: 89.75 (0.08)        | ent 0.000
Step   60000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 90.23          max: 90.98          Avg: 90.72 (0.06)        | ent 0.000
Step   61000 (g22.0+d12.4)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 107.82         max: 129.75         Avg: 113.63 (2.53)       | ent 0.000
Step   62000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.25      | [R_te] min: 117.07         max: 146.90         Avg: 129.03 (2.64)       | ent 0.000
Step   63000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 98.27          max: 184.87         Avg: 157.00 (10.70)      | ent 0.000
Step   64000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.42      | [R_te] min: 194.24         max: 220.51         Avg: 206.12 (2.19)       | ent 0.000
Step   65000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 244.88         max: 269.92         Avg: 255.05 (2.52)       | ent 0.000
Step   66000 (g21.7+d12.2)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 228.60         max: 267.53         Avg: 248.82 (3.57)       | ent 0.000
Step   67000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 82.36          max: 82.71          Avg: 82.55 (0.04)        | ent 0.000
Step   68000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.16      | [R_te] min: 247.60         max: 294.48         Avg: 267.08 (4.28)       | ent 0.000
Step   69000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 204.62         max: 233.31         Avg: 217.90 (3.10)       | ent 0.000
Step   70000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.38      | [R_te] min: 202.46         max: 240.79         Avg: 219.19 (3.12)       | ent 0.000
Step   71000 (g22.0+d12.6)s       | [D] min: 0.00       max: 0.18      | [R_te] min: 210.18         max: 242.33         Avg: 221.98 (3.02)       | ent 0.000
Step   72000 (g21.8+d12.3)s       | [D] min: 0.00       max: 0.26      | [R_te] min: 177.78         max: 237.98         Avg: 215.62 (5.71)       | ent 0.000
Step   73000 (g22.0+d12.5)s       | [D] min: 0.00       max: 1.42      | [R_te] min: 307.15         max: 408.19         Avg: 347.76 (9.07)       | ent 0.000
Step   74000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 245.65         max: 265.94         Avg: 256.04 (2.33)       | ent 0.000
Step   75000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 248.69         max: 284.52         Avg: 263.19 (2.95)       | ent 0.000
Step   76000 (g22.1+d12.5)s       | [D] min: 0.00       max: 0.23      | [R_te] min: 247.14         max: 299.91         Avg: 271.58 (4.65)       | ent 0.000
Step   77000 (g22.1+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 264.12         max: 311.06         Avg: 281.38 (4.55)       | ent 0.000
Step   78000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 248.73         max: 289.32         Avg: 264.51 (4.06)       | ent 0.000
Step   79000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 292.46         max: 560.88         Avg: 438.81 (29.17)      | ent 0.000
Step   80000 (g22.0+d12.4)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 204.53         max: 289.12         Avg: 255.36 (7.32)       | ent 0.000
Step   81000 (g21.5+d12.3)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 175.98         max: 228.08         Avg: 196.87 (5.49)       | ent 0.000
Step   82000 (g21.8+d12.4)s       | [D] min: 0.00       max: 1.44      | [R_te] min: 145.61         max: 222.50         Avg: 197.60 (6.78)       | ent 0.000
Step   83000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 260.31         max: 303.22         Avg: 272.09 (4.03)       | ent 0.000
Step   84000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 186.56         max: 208.98         Avg: 196.95 (2.02)       | ent 0.000
Step   85000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.19      | [R_te] min: 121.25         max: 189.04         Avg: 154.96 (8.19)       | ent 0.000
Step   86000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 131.66         max: 172.21         Avg: 157.03 (3.49)       | ent 0.000
Step   87000 (g22.0+d12.5)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 159.02         max: 181.76         Avg: 173.31 (1.80)       | ent 0.000
Step   88000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 122.07         max: 159.18         Avg: 135.62 (2.87)       | ent 0.000
Step   89000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.19      | [R_te] min: 111.57         max: 124.53         Avg: 119.14 (1.19)       | ent 0.000
Step   90000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.23      | [R_te] min: 111.66         max: 118.70         Avg: 115.22 (0.84)       | ent 0.000
Step   91000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.18      | [R_te] min: 100.83         max: 117.89         Avg: 103.50 (1.58)       | ent 0.000
Step   92000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 130.27         max: 155.06         Avg: 142.78 (2.49)       | ent 0.000
Step   93000 (g21.7+d12.5)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 206.59         max: 219.52         Avg: 211.30 (1.37)       | ent 0.000
Step   94000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 138.72         max: 158.55         Avg: 146.87 (2.32)       | ent 0.000
Step   95000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 148.56         max: 161.23         Avg: 155.35 (1.35)       | ent 0.000
Step   96000 (g22.0+d12.6)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 106.64         max: 113.38         Avg: 108.41 (0.69)       | ent 0.000
Step   97000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 105.72         max: 108.31         Avg: 107.09 (0.25)       | ent 0.000
Step   98000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 106.21         max: 118.98         Avg: 112.56 (0.92)       | ent 0.000
Step   99000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 111.42         max: 118.89         Avg: 113.02 (0.66)       | ent 0.000
Step  100000 (g21.8+d12.4)s       | [D] min: 0.00       max: 1.22      | [R_te] min: 116.24         max: 118.17         Avg: 117.41 (0.21)       | ent 0.000
Step  101000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 128.43         max: 133.75         Avg: 129.67 (0.46)       | ent 0.000
Step  102000 (g22.5+d12.7)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 123.10         max: 124.79         Avg: 124.15 (0.15)       | ent 0.000
Step  103000 (g22.0+d12.6)s       | [D] min: 0.00       max: 0.26      | [R_te] min: 122.84         max: 125.08         Avg: 123.97 (0.23)       | ent 0.000
Step  104000 (g22.0+d12.5)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 122.59         max: 130.20         Avg: 124.76 (0.63)       | ent 0.000
Step  105000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 122.31         max: 124.91         Avg: 123.94 (0.26)       | ent 0.000
Step  106000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 122.34         max: 129.95         Avg: 124.00 (0.65)       | ent 0.000
Step  107000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 122.57         max: 129.77         Avg: 124.31 (0.64)       | ent 0.000
Step  108000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 96.07          max: 96.78          Avg: 96.58 (0.07)        | ent 0.000
Step  109000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 123.64         max: 130.71         Avg: 128.74 (0.77)       | ent 0.000
Step  110000 (g22.1+d12.5)s       | [D] min: 0.00       max: 0.16      | [R_te] min: 124.52         max: 130.14         Avg: 128.77 (0.52)       | ent 0.000
Step  111000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 122.66         max: 124.86         Avg: 123.77 (0.21)       | ent 0.000
Step  112000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 124.25         max: 130.75         Avg: 129.16 (0.57)       | ent 0.000
Step  113000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 127.67         max: 135.79         Avg: 131.30 (0.82)       | ent 0.000
Step  114000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 129.94         max: 135.47         Avg: 134.32 (0.48)       | ent 0.000
Step  115000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.15      | [R_te] min: 132.37         max: 135.47         Avg: 134.27 (0.30)       | ent 0.000
Step  116000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 127.12         max: 135.94         Avg: 133.92 (0.75)       | ent 0.000
Step  117000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 117.56         max: 125.25         Avg: 119.88 (0.76)       | ent 0.000
Step  118000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 112.33         max: 119.39         Avg: 118.33 (0.64)       | ent 0.000
Step  119000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 117.35         max: 119.87         Avg: 119.05 (0.23)       | ent 0.000
Step  120000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.38      | [R_te] min: 117.95         max: 119.82         Avg: 118.90 (0.18)       | ent 0.000
Step  121000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 117.83         max: 125.21         Avg: 122.16 (0.86)       | ent 0.000
Step  122000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 123.21         max: 130.09         Avg: 128.27 (0.74)       | ent 0.000
Step  123000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 117.56         max: 119.94         Avg: 118.80 (0.24)       | ent 0.000
Step  124000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 122.92         max: 125.57         Avg: 124.20 (0.27)       | ent 0.000
Step  125000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 117.52         max: 119.77         Avg: 118.45 (0.19)       | ent 0.000
Step  126000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 128.46         max: 136.08         Avg: 134.45 (0.67)       | ent 0.000
Step  127000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 148.66         max: 151.73         Avg: 150.31 (0.35)       | ent 0.000
Step  128000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 160.23         max: 167.47         Avg: 163.18 (0.84)       | ent 0.000
Step  129000 (g22.2+d12.6)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 149.92         max: 156.68         Avg: 151.77 (0.71)       | ent 0.000
Step  130000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.16      | [R_te] min: 144.35         max: 151.00         Avg: 146.48 (0.66)       | ent 0.000
Step  131000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 161.12         max: 172.35         Avg: 165.05 (1.08)       | ent 0.000
Step  132000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.15      | [R_te] min: 138.56         max: 140.24         Avg: 139.35 (0.16)       | ent 0.000
Step  133000 (g21.7+d12.4)s       | [D] min: 0.00       max: 1.58      | [R_te] min: 128.55         max: 130.05         Avg: 129.21 (0.16)       | ent 0.000
Step  134000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.20      | [R_te] min: 121.71         max: 124.55         Avg: 123.41 (0.26)       | ent 0.000
Step  135000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.62      | [R_te] min: 143.24         max: 151.24         Avg: 148.24 (1.03)       | ent 0.000
Step  136000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 127.43         max: 130.00         Avg: 128.98 (0.26)       | ent 0.000
Step  137000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 146.27         max: 155.93         Avg: 150.17 (0.73)       | ent 0.000
Step  138000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 161.51         max: 167.31         Avg: 164.92 (0.72)       | ent 0.000
Step  139000 (g22.0+d12.5)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 160.60         max: 166.65         Avg: 161.79 (0.53)       | ent 0.000
Step  140000 (g22.2+d12.7)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 143.76         max: 155.45         Avg: 148.83 (0.96)       | ent 0.000
Step  141000 (g22.2+d12.6)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 166.22         max: 171.94         Avg: 168.29 (0.67)       | ent 0.000
Step  142000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 171.65         max: 178.17         Avg: 173.95 (0.67)       | ent 0.000
Step  143000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.19      | [R_te] min: 164.01         max: 167.53         Avg: 166.40 (0.29)       | ent 0.000
Step  144000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 177.32         max: 182.45         Avg: 179.38 (0.56)       | ent 0.000
Step  145000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 165.59         max: 176.88         Avg: 169.26 (1.17)       | ent 0.000
Step  146000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.02      | [R_te] min: 137.62         max: 145.12         Avg: 139.90 (0.61)       | ent 0.000
Step  147000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 136.85         max: 144.22         Avg: 139.26 (0.59)       | ent 0.000
Step  148000 (g22.0+d12.6)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 137.21         max: 140.11         Avg: 138.76 (0.28)       | ent 0.000
Step  149000 (g21.7+d12.5)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 127.92         max: 130.16         Avg: 128.89 (0.24)       | ent 0.000
Step  150000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 137.53         max: 144.38         Avg: 139.50 (0.56)       | ent 0.000
Step  151000 (g21.7+d12.5)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 129.16         max: 134.92         Avg: 133.01 (0.55)       | ent 0.000
Step  152000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.10      | [R_te] min: 128.21         max: 135.36         Avg: 132.59 (0.84)       | ent 0.000
Step  153000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 124.24         max: 129.63         Avg: 128.46 (0.48)       | ent 0.000
Step  154000 (g21.9+d12.4)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 127.69         max: 134.40         Avg: 130.95 (0.88)       | ent 0.000
Step  155000 (g21.6+d12.4)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 143.97         max: 149.54         Avg: 145.44 (0.47)       | ent 0.000
Step  156000 (g21.9+d12.6)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 132.80         max: 140.03         Avg: 136.01 (0.80)       | ent 0.000
Step  157000 (g21.6+d12.3)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 138.37         max: 140.53         Avg: 139.38 (0.24)       | ent 0.000
Step  158000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.09      | [R_te] min: 174.96         max: 178.32         Avg: 176.49 (0.41)       | ent 0.000
Step  159000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 176.82         max: 182.81         Avg: 180.89 (0.61)       | ent 0.000
Step  160000 (g21.7+d12.3)s       | [D] min: 0.00       max: 0.07      | [R_te] min: 171.04         max: 178.63         Avg: 175.77 (0.62)       | ent 0.000
Step  161000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 107.28         max: 113.89         Avg: 112.58 (0.58)       | ent 0.000
Step  162000 (g22.0+d12.6)s       | [D] min: 0.00       max: 0.13      | [R_te] min: 170.21         max: 173.36         Avg: 171.48 (0.33)       | ent 0.000
Step  163000 (g21.9+d12.6)s       | [D] min: 0.00       max: 0.08      | [R_te] min: 166.05         max: 171.54         Avg: 169.73 (0.50)       | ent 0.000
Step  164000 (g22.0+d12.5)s       | [D] min: 0.00       max: 0.12      | [R_te] min: 141.67         max: 148.88         Avg: 143.41 (0.63)       | ent 0.000
Step  165000 (g21.7+d12.4)s       | [D] min: 0.00       max: 0.31      | [R_te] min: 137.00         max: 144.00         Avg: 139.31 (0.73)       | ent 0.000
Step  166000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 152.90         max: 159.37         Avg: 154.52 (0.54)       | ent 0.000
Step  167000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.05      | [R_te] min: 169.25         max: 177.43         Avg: 173.79 (0.91)       | ent 0.000
Step  168000 (g22.1+d12.6)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 168.73         max: 171.18         Avg: 169.73 (0.22)       | ent 0.000
Step  169000 (g22.2+d12.6)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 164.29         max: 170.39         Avg: 166.27 (0.53)       | ent 0.000
Step  170000 (g22.1+d12.5)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 161.24         max: 171.21         Avg: 166.49 (0.73)       | ent 0.000
Step  171000 (g21.8+d12.5)s       | [D] min: 0.00       max: 0.14      | [R_te] min: 166.32         max: 171.26         Avg: 168.39 (0.58)       | ent 0.000
Step  172000 (g21.8+d12.4)s       | [D] min: 0.00       max: 0.04      | [R_te] min: 160.32         max: 166.39         Avg: 164.95 (0.50)       | ent 0.000
Step  173000 (g21.9+d12.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 160.34         max: 166.70         Avg: 164.40 (0.76)       | ent 0.000
