Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 287.09         max: 324.06         Avg: 307.72 (3.37)       | ent 1.000
Step    1000 (g0.0+d0.3)s         | [D] min: 0.69       max: 0.78      | [R_te] min: 286.19         max: 325.62         Avg: 309.26 (4.45)       | ent 1.000
Step    2000 (g21.1+d11.3)s       | [D] min: 0.02       max: 0.28      | [R_te] min: 121.30         max: 123.73         Avg: 122.29 (0.22)       | ent 0.741
Step    3000 (g21.1+d11.4)s       | [D] min: 0.02       max: 0.19      | [R_te] min: 252.15         max: 296.21         Avg: 270.80 (3.95)       | ent 0.552
Step    4000 (g21.2+d11.4)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 340.93         max: 401.19         Avg: 363.89 (6.17)       | ent 0.414
Step    5000 (g21.3+d11.5)s       | [D] min: 0.00       max: 0.46      | [R_te] min: 404.08         max: 555.28         Avg: 475.13 (15.50)      | ent 0.312
Step    6000 (g21.3+d11.5)s       | [D] min: 0.00       max: 0.17      | [R_te] min: 216.48         max: 245.10         Avg: 228.59 (2.72)       | ent 0.236
Step    7000 (g21.3+d11.5)s       | [D] min: 0.00       max: 0.88      | [R_te] min: 88.93          max: 100.49         Avg: 93.52 (1.29)        | ent 0.180
Step    8000 (g21.2+d11.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 74.83          max: 86.22          Avg: 80.93 (1.33)        | ent 0.139
Step    9000 (g21.3+d11.5)s       | [D] min: 0.00       max: 0.06      | [R_te] min: 70.40          max: 73.94          Avg: 72.12 (0.32)        | ent 0.108
Step   10000 (g21.4+d11.5)s       | [D] min: 0.00       max: 1.45      | [R_te] min: 68.29          max: 73.83          Avg: 72.84 (0.49)        | ent 0.084
Step   11000 (g21.4+d11.6)s       | [D] min: 0.00       max: 0.21      | [R_te] min: 293.48         max: 491.57         Avg: 426.67 (21.75)      | ent 0.065
Step   12000 (g21.4+d11.6)s       | [D] min: 0.00       max: 0.11      | [R_te] min: 356.94         max: 492.13         Avg: 431.05 (13.54)      | ent 0.049
Step   13000 (g21.5+d11.6)s       | [D] min: 0.00       max: 0.31      | [R_te] min: 145.86         max: 342.00         Avg: 228.12 (21.66)      | ent 0.038
Step   14000 (g21.6+d11.7)s       | [D] min: 0.00       max: 0.18      | [R_te] min: 238.05         max: 347.29         Avg: 281.55 (10.98)      | ent 0.030
