Step       0 (bc0.0)s   | [R_te] min: -1.23           max: 1.41           Avg: -0.22 (0.22)        | [MSE_tr]  0.8095   
Step    1000 (bc2.3)s   | [R_te] min: -296.21         max: -94.54         Avg: -271.43 (18.70)     | [MSE_tr]  0.4324   
Step    2000 (bc2.2)s   | [R_te] min: -333.30         max: 3020.45        Avg: 1494.78 (485.90)    | [MSE_tr]  0.4079   
Step    3000 (bc2.2)s   | [R_te] min: -336.35         max: 3396.45        Avg: 2999.48 (351.69)    | [MSE_tr]  0.3994   
Step    4000 (bc2.3)s   | [R_te] min: -294.20         max: 3383.58        Avg: 2981.73 (345.41)    | [MSE_tr]  0.3936   
Step    5000 (bc2.1)s   | [R_te] min: 2986.07         max: 3325.35        Avg: 3257.34 (29.98)     | [MSE_tr]  0.3888   
Step    6000 (bc2.2)s   | [R_te] min: 3115.37         max: 3313.16        Avg: 3267.38 (17.10)     | [MSE_tr]  0.3847   
Step    7000 (bc2.2)s   | [R_te] min: 3376.91         max: 3488.05        Avg: 3445.42 (8.93)      | [MSE_tr]  0.3810   
Step    8000 (bc2.2)s   | [R_te] min: 3309.89         max: 3397.94        Avg: 3362.42 (8.42)      | [MSE_tr]  0.3778   
Step    9000 (bc2.2)s   | [R_te] min: -342.06         max: 3415.25        Avg: 2989.84 (351.52)    | [MSE_tr]  0.3745   
Step   10000 (bc2.2)s   | [R_te] min: 2960.92         max: 3411.08        Avg: 3349.90 (41.66)     | [MSE_tr]  0.3717   
Step   11000 (bc2.2)s   | [R_te] min: -341.75         max: 3421.54        Avg: 3018.07 (354.21)    | [MSE_tr]  0.3684   
Step   12000 (bc2.2)s   | [R_te] min: 2529.24         max: 3385.15        Avg: 3272.00 (78.59)     | [MSE_tr]  0.3657   
Step   13000 (bc2.2)s   | [R_te] min: 3308.05         max: 3468.49        Avg: 3396.83 (15.65)     | [MSE_tr]  0.3629   
Step   14000 (bc2.2)s   | [R_te] min: 3295.62         max: 3375.42        Avg: 3334.12 (8.28)      | [MSE_tr]  0.3602   
Step   15000 (bc2.2)s   | [R_te] min: 2587.48         max: 3328.06        Avg: 3227.11 (67.98)     | [MSE_tr]  0.3578   
Step   16000 (bc2.2)s   | [R_te] min: 2933.55         max: 3382.09        Avg: 3305.21 (39.75)     | [MSE_tr]  0.3552   
Step   17000 (bc2.1)s   | [R_te] min: 3357.40         max: 3405.49        Avg: 3382.98 (5.42)      | [MSE_tr]  0.3533   
Step   18000 (bc2.1)s   | [R_te] min: -355.25         max: 3422.20        Avg: 2993.93 (353.53)    | [MSE_tr]  0.3507   
Step   19000 (bc2.1)s   | [R_te] min: 2859.01         max: 3381.93        Avg: 3285.39 (46.52)     | [MSE_tr]  0.3489   
Step   20000 (bc2.0)s   | [R_te] min: 3336.68         max: 3402.83        Avg: 3377.50 (6.72)      | [MSE_tr]  0.3467   
Step   21000 (bc2.1)s   | [R_te] min: 3318.73         max: 3388.49        Avg: 3353.57 (6.64)      | [MSE_tr]  0.3449   
Step   22000 (bc2.1)s   | [R_te] min: 3406.36         max: 3464.46        Avg: 3444.15 (5.52)      | [MSE_tr]  0.3432   
Step   23000 (bc2.2)s   | [R_te] min: 2743.17         max: 3462.43        Avg: 3354.43 (65.04)     | [MSE_tr]  0.3414   
Step   24000 (bc2.1)s   | [R_te] min: -341.87         max: 3500.93        Avg: 2997.90 (360.47)    | [MSE_tr]  0.3399   
Step   25000 (bc2.1)s   | [R_te] min: 3094.35         max: 3426.23        Avg: 3357.66 (29.31)     | [MSE_tr]  0.3382   
Step   26000 (bc2.2)s   | [R_te] min: 3199.98         max: 3426.36        Avg: 3346.65 (19.70)     | [MSE_tr]  0.3365   
Step   27000 (bc2.2)s   | [R_te] min: 3040.38         max: 3516.36        Avg: 3327.14 (42.72)     | [MSE_tr]  0.3355   
