Step       0 (bc0.0)s   | [R_te] min: -1.23           max: 1.41           Avg: -0.22 (0.22)        | [MSE_tr]  0.4186   
Step    1000 (bc2.3)s   | [R_te] min: 3301.02         max: 3344.68        Avg: 3320.65 (3.96)      | [MSE_tr]  0.1895   
Step    2000 (bc2.0)s   | [R_te] min: 3295.20         max: 3327.35        Avg: 3307.55 (3.53)      | [MSE_tr]  0.1845   
Step    3000 (bc2.1)s   | [R_te] min: 3246.68         max: 3288.15        Avg: 3270.56 (3.78)      | [MSE_tr]  0.1811   
Step    4000 (bc2.1)s   | [R_te] min: 3519.20         max: 3551.58        Avg: 3532.79 (3.61)      | [MSE_tr]  0.1783   
Step    5000 (bc2.1)s   | [R_te] min: 3452.73         max: 3512.67        Avg: 3487.56 (6.25)      | [MSE_tr]  0.1758   
Step    6000 (bc2.2)s   | [R_te] min: 3390.15         max: 3436.56        Avg: 3411.08 (5.17)      | [MSE_tr]  0.1734   
Step    7000 (bc2.2)s   | [R_te] min: 3450.17         max: 3538.02        Avg: 3506.62 (7.44)      | [MSE_tr]  0.1713   
Step    8000 (bc2.0)s   | [R_te] min: 3401.50         max: 3457.82        Avg: 3420.50 (5.52)      | [MSE_tr]  0.1688   
Step    9000 (bc2.1)s   | [R_te] min: 3388.79         max: 3448.40        Avg: 3422.18 (6.01)      | [MSE_tr]  0.1667   
Step   10000 (bc2.1)s   | [R_te] min: 3424.02         max: 3460.20        Avg: 3442.80 (3.78)      | [MSE_tr]  0.1645   
Step   11000 (bc2.1)s   | [R_te] min: 3406.41         max: 3452.03        Avg: 3426.27 (4.43)      | [MSE_tr]  0.1625   
Step   12000 (bc2.2)s   | [R_te] min: 3010.81         max: 3385.72        Avg: 3318.58 (32.80)     | [MSE_tr]  0.1603   
Step   13000 (bc2.2)s   | [R_te] min: 3433.69         max: 3476.90        Avg: 3452.54 (4.78)      | [MSE_tr]  0.1583   
Step   14000 (bc2.1)s   | [R_te] min: 3424.86         max: 3480.86        Avg: 3461.61 (4.66)      | [MSE_tr]  0.1564   
Step   15000 (bc2.2)s   | [R_te] min: 3428.99         max: 3491.89        Avg: 3458.09 (6.39)      | [MSE_tr]  0.1546   
Step   16000 (bc2.2)s   | [R_te] min: 3509.80         max: 3588.03        Avg: 3550.41 (6.99)      | [MSE_tr]  0.1526   
Step   17000 (bc2.1)s   | [R_te] min: 3498.09         max: 3536.00        Avg: 3512.71 (3.25)      | [MSE_tr]  0.1507   
Step   18000 (bc2.2)s   | [R_te] min: 3378.04         max: 3437.43        Avg: 3415.96 (5.77)      | [MSE_tr]  0.1490   
Step   19000 (bc2.2)s   | [R_te] min: 3334.48         max: 3414.57        Avg: 3366.01 (7.36)      | [MSE_tr]  0.1471   
Step   20000 (bc2.1)s   | [R_te] min: 2728.02         max: 3509.37        Avg: 3390.80 (71.60)     | [MSE_tr]  0.1455   
Step   21000 (bc2.2)s   | [R_te] min: 3451.22         max: 3517.82        Avg: 3480.65 (6.38)      | [MSE_tr]  0.1437   
Step   22000 (bc2.2)s   | [R_te] min: 3453.71         max: 3542.22        Avg: 3498.13 (7.22)      | [MSE_tr]  0.1421   
Step   23000 (bc2.1)s   | [R_te] min: 3317.20         max: 3423.17        Avg: 3373.31 (9.54)      | [MSE_tr]  0.1408   
Step   24000 (bc2.2)s   | [R_te] min: 3355.57         max: 3415.88        Avg: 3383.52 (6.40)      | [MSE_tr]  0.1393   
Step   25000 (bc2.1)s   | [R_te] min: 3352.91         max: 3436.92        Avg: 3383.54 (8.23)      | [MSE_tr]  0.1379   
Step   26000 (bc2.1)s   | [R_te] min: 3363.22         max: 3462.03        Avg: 3410.81 (10.01)     | [MSE_tr]  0.1366   
Step   27000 (bc2.3)s   | [R_te] min: 3223.44         max: 3347.73        Avg: 3301.81 (13.07)     | [MSE_tr]  0.1353   
Step   28000 (bc2.2)s   | [R_te] min: 3198.70         max: 3428.30        Avg: 3345.54 (18.48)     | [MSE_tr]  0.1341   
Step   29000 (bc2.2)s   | [R_te] min: 3297.52         max: 3361.55        Avg: 3332.87 (6.39)      | [MSE_tr]  0.1332   
Step   30000 (bc2.3)s   | [R_te] min: 2155.18         max: 3455.62        Avg: 3198.47 (121.51)    | [MSE_tr]  0.1319   
Step   31000 (bc2.1)s   | [R_te] min: 3310.14         max: 3405.22        Avg: 3352.78 (9.05)      | [MSE_tr]  0.1311   
Step   32000 (bc2.2)s   | [R_te] min: 3057.07         max: 3398.59        Avg: 3312.43 (34.59)     | [MSE_tr]  0.1300   
Step   33000 (bc2.2)s   | [R_te] min: 2999.13         max: 3404.19        Avg: 3328.18 (37.04)     | [MSE_tr]  0.1288   
Step   34000 (bc2.1)s   | [R_te] min: 3216.39         max: 3388.65        Avg: 3320.54 (16.75)     | [MSE_tr]  0.1279   
