Step       0 (bc0.0)s   | [R_te] min: -2.34           max: 1.29           Avg: -0.04 (0.28)        | [MSE_tr]  0.4200   
Step    1000 (bc2.8)s   | [R_te] min: 3320.88         max: 3396.04        Avg: 3366.83 (5.93)      | [MSE_tr]  0.1892   
Step    2000 (bc2.7)s   | [R_te] min: 3225.53         max: 3333.32        Avg: 3302.93 (8.91)      | [MSE_tr]  0.1840   
Step    3000 (bc2.5)s   | [R_te] min: 3232.99         max: 3263.91        Avg: 3255.66 (2.66)      | [MSE_tr]  0.1807   
Step    4000 (bc2.6)s   | [R_te] min: 3251.59         max: 3301.40        Avg: 3281.88 (4.78)      | [MSE_tr]  0.1781   
Step    5000 (bc2.7)s   | [R_te] min: 3345.03         max: 3415.54        Avg: 3385.85 (7.36)      | [MSE_tr]  0.1755   
Step    6000 (bc2.7)s   | [R_te] min: 3324.05         max: 3394.85        Avg: 3350.82 (6.14)      | [MSE_tr]  0.1734   
Step    7000 (bc2.6)s   | [R_te] min: 3360.69         max: 3405.74        Avg: 3383.41 (3.86)      | [MSE_tr]  0.1715   
Step    8000 (bc2.6)s   | [R_te] min: 3216.94         max: 3323.29        Avg: 3281.70 (9.18)      | [MSE_tr]  0.1691   
Step    9000 (bc2.6)s   | [R_te] min: 3335.71         max: 3406.36        Avg: 3378.20 (6.87)      | [MSE_tr]  0.1670   
Step   10000 (bc2.4)s   | [R_te] min: 3379.87         max: 3448.25        Avg: 3415.46 (6.45)      | [MSE_tr]  0.1651   
Step   11000 (bc2.4)s   | [R_te] min: 3352.46         max: 3433.76        Avg: 3406.25 (7.19)      | [MSE_tr]  0.1630   
Step   12000 (bc2.2)s   | [R_te] min: 3382.09         max: 3486.65        Avg: 3453.82 (8.83)      | [MSE_tr]  0.1610   
Step   13000 (bc2.3)s   | [R_te] min: 3387.47         max: 3453.00        Avg: 3414.09 (5.92)      | [MSE_tr]  0.1591   
Step   14000 (bc2.3)s   | [R_te] min: 3465.31         max: 3550.47        Avg: 3515.98 (8.89)      | [MSE_tr]  0.1570   
Step   15000 (bc2.1)s   | [R_te] min: 3119.54         max: 3279.72        Avg: 3220.75 (14.79)     | [MSE_tr]  0.1553   
Step   16000 (bc2.3)s   | [R_te] min: 3348.83         max: 3456.81        Avg: 3425.37 (9.85)      | [MSE_tr]  0.1533   
Step   17000 (bc2.3)s   | [R_te] min: 3494.33         max: 3541.23        Avg: 3522.02 (4.26)      | [MSE_tr]  0.1516   
Step   18000 (bc2.1)s   | [R_te] min: 3336.17         max: 3416.74        Avg: 3382.09 (8.09)      | [MSE_tr]  0.1501   
Step   19000 (bc2.3)s   | [R_te] min: 3463.69         max: 3545.70        Avg: 3505.85 (8.04)      | [MSE_tr]  0.1481   
Step   20000 (bc2.4)s   | [R_te] min: 3446.41         max: 3533.16        Avg: 3495.78 (7.37)      | [MSE_tr]  0.1467   
Step   21000 (bc2.3)s   | [R_te] min: 3271.95         max: 3390.77        Avg: 3353.64 (10.28)     | [MSE_tr]  0.1451   
Step   22000 (bc2.4)s   | [R_te] min: 3387.28         max: 3497.49        Avg: 3461.52 (11.53)     | [MSE_tr]  0.1434   
Step   23000 (bc2.4)s   | [R_te] min: 3502.43         max: 3590.43        Avg: 3560.43 (7.77)      | [MSE_tr]  0.1423   
Step   24000 (bc2.3)s   | [R_te] min: 3314.89         max: 3421.60        Avg: 3349.44 (9.61)      | [MSE_tr]  0.1407   
Step   25000 (bc2.4)s   | [R_te] min: 3464.70         max: 3570.03        Avg: 3537.75 (8.64)      | [MSE_tr]  0.1393   
Step   26000 (bc2.4)s   | [R_te] min: 3439.68         max: 3510.70        Avg: 3488.24 (6.18)      | [MSE_tr]  0.1381   
Step   27000 (bc2.3)s   | [R_te] min: 2581.87         max: 3458.79        Avg: 3299.48 (76.80)     | [MSE_tr]  0.1368   
Step   28000 (bc2.4)s   | [R_te] min: 3486.57         max: 3614.68        Avg: 3565.20 (12.73)     | [MSE_tr]  0.1357   
Step   29000 (bc2.3)s   | [R_te] min: 3031.77         max: 3438.89        Avg: 3351.90 (36.03)     | [MSE_tr]  0.1344   
Step   30000 (bc2.2)s   | [R_te] min: 3419.60         max: 3505.47        Avg: 3470.65 (10.33)     | [MSE_tr]  0.1334   
Step   31000 (bc2.3)s   | [R_te] min: 2969.86         max: 3462.92        Avg: 3376.19 (44.97)     | [MSE_tr]  0.1323   
Step   32000 (bc2.2)s   | [R_te] min: 3381.65         max: 3589.99        Avg: 3508.53 (17.82)     | [MSE_tr]  0.1314   
Step   33000 (bc2.2)s   | [R_te] min: 3038.22         max: 3433.59        Avg: 3359.97 (35.06)     | [MSE_tr]  0.1306   
Step   34000 (bc2.3)s   | [R_te] min: 3264.62         max: 3318.03        Avg: 3289.90 (6.24)      | [MSE_tr]  0.1296   
Step   35000 (bc2.3)s   | [R_te] min: 351.82          max: 3611.54        Avg: 3226.39 (303.46)    | [MSE_tr]  0.1286   
Step   36000 (bc2.2)s   | [R_te] min: 3330.28         max: 3566.75        Avg: 3500.30 (20.94)     | [MSE_tr]  0.1279   
Step   37000 (bc2.3)s   | [R_te] min: 2720.27         max: 3473.91        Avg: 3281.00 (65.18)     | [MSE_tr]  0.1271   
Step   38000 (bc2.4)s   | [R_te] min: 3066.47         max: 3593.88        Avg: 3429.22 (51.51)     | [MSE_tr]  0.1263   
Step   39000 (bc2.3)s   | [R_te] min: 3401.65         max: 3574.18        Avg: 3506.24 (15.36)     | [MSE_tr]  0.1255   
Step   40000 (bc2.4)s   | [R_te] min: 3027.37         max: 3567.75        Avg: 3415.13 (43.25)     | [MSE_tr]  0.1248   
Step   41000 (bc2.3)s   | [R_te] min: 2695.83         max: 3259.25        Avg: 3020.42 (59.50)     | [MSE_tr]  0.1244   
Step   42000 (bc2.3)s   | [R_te] min: 3189.70         max: 3568.19        Avg: 3470.10 (33.68)     | [MSE_tr]  0.1235   
Step   43000 (bc2.3)s   | [R_te] min: 2618.58         max: 3355.72        Avg: 3184.79 (63.82)     | [MSE_tr]  0.1228   
Step   44000 (bc2.3)s   | [R_te] min: 2514.35         max: 3467.77        Avg: 3285.71 (94.32)     | [MSE_tr]  0.1222   
Step   45000 (bc2.3)s   | [R_te] min: 3021.36         max: 3460.39        Avg: 3325.01 (41.33)     | [MSE_tr]  0.1217   
Step   46000 (bc2.4)s   | [R_te] min: 3274.20         max: 3369.82        Avg: 3314.38 (8.04)      | [MSE_tr]  0.1211   
Step   47000 (bc2.4)s   | [R_te] min: 3273.52         max: 3476.32        Avg: 3402.49 (20.70)     | [MSE_tr]  0.1207   
Step   48000 (bc2.4)s   | [R_te] min: 2937.69         max: 3423.23        Avg: 3293.05 (46.81)     | [MSE_tr]  0.1202   
Step   49000 (bc2.3)s   | [R_te] min: 3119.05         max: 3589.63        Avg: 3456.42 (41.22)     | [MSE_tr]  0.1195   
Step   50000 (bc2.4)s   | [R_te] min: 2616.72         max: 3290.80        Avg: 2978.04 (65.81)     | [MSE_tr]  0.1191   
Step   51000 (bc2.3)s   | [R_te] min: 3210.81         max: 3428.09        Avg: 3341.83 (23.84)     | [MSE_tr]  0.1186   
Step   52000 (bc2.3)s   | [R_te] min: 2096.75         max: 3460.41        Avg: 2979.66 (123.98)    | [MSE_tr]  0.1181   
Step   53000 (bc2.4)s   | [R_te] min: 2490.47         max: 3299.52        Avg: 3093.32 (76.69)     | [MSE_tr]  0.1178   
Step   54000 (bc2.7)s   | [R_te] min: 2374.25         max: 3421.84        Avg: 3140.74 (90.49)     | [MSE_tr]  0.1173   
Step   55000 (bc2.7)s   | [R_te] min: 2687.01         max: 3545.76        Avg: 3411.12 (77.51)     | [MSE_tr]  0.1170   
Step   56000 (bc2.7)s   | [R_te] min: 2884.65         max: 3550.37        Avg: 3283.96 (81.77)     | [MSE_tr]  0.1167   
Step   57000 (bc2.7)s   | [R_te] min: -211.53         max: 3493.63        Avg: 2657.54 (431.92)    | [MSE_tr]  0.1163   
Step   58000 (bc2.7)s   | [R_te] min: 2269.97         max: 3442.45        Avg: 3165.71 (106.81)    | [MSE_tr]  0.1158   
Step   59000 (bc2.7)s   | [R_te] min: 3031.63         max: 3365.06        Avg: 3237.99 (30.66)     | [MSE_tr]  0.1155   
Step   60000 (bc2.7)s   | [R_te] min: 2602.33         max: 3258.77        Avg: 2932.54 (71.88)     | [MSE_tr]  0.1151   
Step   61000 (bc2.7)s   | [R_te] min: 1903.45         max: 3369.43        Avg: 3035.99 (127.71)    | [MSE_tr]  0.1147   
Step   62000 (bc2.4)s   | [R_te] min: 2096.92         max: 3383.30        Avg: 2984.42 (125.67)    | [MSE_tr]  0.1144   
Step   63000 (bc2.3)s   | [R_te] min: 2806.35         max: 3451.26        Avg: 3223.28 (66.82)     | [MSE_tr]  0.1142   
Step   64000 (bc2.4)s   | [R_te] min: 2384.45         max: 3402.29        Avg: 3103.77 (83.57)     | [MSE_tr]  0.1138   
Step   65000 (bc2.4)s   | [R_te] min: 2027.32         max: 3232.85        Avg: 2733.28 (119.44)    | [MSE_tr]  0.1136   
Step   66000 (bc2.4)s   | [R_te] min: 2636.60         max: 3095.75        Avg: 2900.96 (51.08)     | [MSE_tr]  0.1132   
Step   67000 (bc2.4)s   | [R_te] min: 2453.34         max: 3287.35        Avg: 2913.09 (79.94)     | [MSE_tr]  0.1129   
Step   68000 (bc2.4)s   | [R_te] min: 2053.12         max: 3334.74        Avg: 2834.34 (121.06)    | [MSE_tr]  0.1127   
Step   69000 (bc2.4)s   | [R_te] min: 2388.46         max: 3318.14        Avg: 2995.38 (98.30)     | [MSE_tr]  0.1123   
Step   70000 (bc2.4)s   | [R_te] min: 1444.24         max: 2906.90        Avg: 2470.99 (124.04)    | [MSE_tr]  0.1123   
Step   71000 (bc2.4)s   | [R_te] min: 3142.70         max: 3507.33        Avg: 3330.98 (36.63)     | [MSE_tr]  0.1118   
