Step       0 (bc0.0)s   | [R_te] min: -1.02           max: 0.34           Avg: -0.40 (0.13)        | [MSE_tr]  0.8188   
Step    1000 (bc2.4)s   | [R_te] min: -304.92         max: 3026.22        Avg: 692.14 (480.32)     | [MSE_tr]  0.4285   
Step    2000 (bc2.3)s   | [R_te] min: -330.55         max: 3414.79        Avg: 1897.41 (574.63)    | [MSE_tr]  0.4079   
Step    3000 (bc2.4)s   | [R_te] min: -216.88         max: 3302.41        Avg: 2922.18 (330.99)    | [MSE_tr]  0.3987   
Step    4000 (bc2.1)s   | [R_te] min: -341.80         max: 3404.26        Avg: 2990.83 (351.53)    | [MSE_tr]  0.3927   
Step    5000 (bc2.0)s   | [R_te] min: 3277.60         max: 3400.23        Avg: 3356.29 (9.93)      | [MSE_tr]  0.3878   
Step    6000 (bc2.2)s   | [R_te] min: 2647.03         max: 3539.75        Avg: 3422.95 (81.95)     | [MSE_tr]  0.3836   
Step    7000 (bc2.2)s   | [R_te] min: -342.34         max: 3485.46        Avg: 3075.07 (360.36)    | [MSE_tr]  0.3798   
Step    8000 (bc2.2)s   | [R_te] min: 2480.92         max: 3350.90        Avg: 3190.32 (75.36)     | [MSE_tr]  0.3764   
Step    9000 (bc2.2)s   | [R_te] min: 2852.51         max: 3486.77        Avg: 3404.91 (58.43)     | [MSE_tr]  0.3732   
Step   10000 (bc2.2)s   | [R_te] min: 3316.68         max: 3417.66        Avg: 3380.74 (9.58)      | [MSE_tr]  0.3703   
Step   11000 (bc2.1)s   | [R_te] min: 2971.38         max: 3499.93        Avg: 3415.39 (47.57)     | [MSE_tr]  0.3675   
Step   12000 (bc2.1)s   | [R_te] min: 2806.36         max: 3356.64        Avg: 3267.49 (49.03)     | [MSE_tr]  0.3651   
Step   13000 (bc2.2)s   | [R_te] min: -347.46         max: 3597.14        Avg: 3025.28 (365.58)    | [MSE_tr]  0.3621   
Step   14000 (bc2.0)s   | [R_te] min: 3332.51         max: 3425.14        Avg: 3380.16 (8.40)      | [MSE_tr]  0.3595   
Step   15000 (bc2.2)s   | [R_te] min: 2577.13         max: 3540.62        Avg: 3405.34 (87.74)     | [MSE_tr]  0.3570   
Step   16000 (bc2.2)s   | [R_te] min: 3028.66         max: 3519.85        Avg: 3408.29 (43.57)     | [MSE_tr]  0.3547   
Step   17000 (bc2.2)s   | [R_te] min: 3406.47         max: 3493.65        Avg: 3453.02 (9.19)      | [MSE_tr]  0.3525   
Step   18000 (bc2.3)s   | [R_te] min: 2646.89         max: 3497.94        Avg: 3384.12 (78.05)     | [MSE_tr]  0.3505   
Step   19000 (bc2.2)s   | [R_te] min: 2357.35         max: 3545.99        Avg: 3358.72 (110.05)    | [MSE_tr]  0.3485   
Step   20000 (bc2.2)s   | [R_te] min: 3385.57         max: 3549.03        Avg: 3503.10 (14.92)     | [MSE_tr]  0.3467   
Step   21000 (bc2.3)s   | [R_te] min: 3413.21         max: 3510.32        Avg: 3471.66 (8.48)      | [MSE_tr]  0.3447   
Step   22000 (bc2.2)s   | [R_te] min: 3029.95         max: 3438.96        Avg: 3370.86 (36.46)     | [MSE_tr]  0.3432   
Step   23000 (bc2.2)s   | [R_te] min: 3281.66         max: 3427.25        Avg: 3385.35 (13.23)     | [MSE_tr]  0.3412   
Step   24000 (bc2.3)s   | [R_te] min: 3332.94         max: 3494.73        Avg: 3445.30 (14.67)     | [MSE_tr]  0.3399   
Step   25000 (bc2.2)s   | [R_te] min: 3376.25         max: 3497.97        Avg: 3442.48 (10.41)     | [MSE_tr]  0.3383   
Step   26000 (bc2.2)s   | [R_te] min: -195.32         max: 3422.24        Avg: 2974.89 (335.53)    | [MSE_tr]  0.3366   
Step   27000 (bc2.3)s   | [R_te] min: 2028.69         max: 3398.15        Avg: 3010.94 (144.30)    | [MSE_tr]  0.3353   
Step   28000 (bc2.2)s   | [R_te] min: -149.12         max: 3348.25        Avg: 2325.18 (395.10)    | [MSE_tr]  0.3339   
Step   29000 (bc2.2)s   | [R_te] min: -259.26         max: 3528.53        Avg: 3068.48 (353.47)    | [MSE_tr]  0.3328   
Step   30000 (bc2.3)s   | [R_te] min: -181.90         max: 3552.89        Avg: 3098.27 (348.67)    | [MSE_tr]  0.3316   
Step   31000 (bc2.2)s   | [R_te] min: 1597.79         max: 3520.30        Avg: 3227.64 (174.68)    | [MSE_tr]  0.3306   
Step   32000 (bc2.2)s   | [R_te] min: 3051.56         max: 3418.55        Avg: 3331.67 (39.16)     | [MSE_tr]  0.3295   
Step   33000 (bc2.2)s   | [R_te] min: -257.86         max: 3521.64        Avg: 2777.66 (349.26)    | [MSE_tr]  0.3283   
Step   34000 (bc2.1)s   | [R_te] min: 2367.13         max: 3381.35        Avg: 3223.86 (91.77)     | [MSE_tr]  0.3274   
Step   35000 (bc2.2)s   | [R_te] min: 1444.37         max: 3422.42        Avg: 2944.91 (181.02)    | [MSE_tr]  0.3262   
