Step       0 (bc0.0)s   | [R_te] min: -1.67           max: 1.03           Avg: -0.58 (0.25)        | [MSE_tr]  0.4224   
Step    1000 (bc2.4)s   | [R_te] min: 3372.03         max: 3413.80        Avg: 3397.64 (3.71)      | [MSE_tr]  0.1894   
Step    2000 (bc2.4)s   | [R_te] min: 3192.42         max: 3232.84        Avg: 3211.01 (3.77)      | [MSE_tr]  0.1843   
Step    3000 (bc2.4)s   | [R_te] min: 3431.53         max: 3481.21        Avg: 3453.10 (4.71)      | [MSE_tr]  0.1808   
Step    4000 (bc2.3)s   | [R_te] min: 3296.72         max: 3371.79        Avg: 3343.16 (6.28)      | [MSE_tr]  0.1782   
Step    5000 (bc2.4)s   | [R_te] min: 3352.82         max: 3418.99        Avg: 3400.09 (6.21)      | [MSE_tr]  0.1756   
Step    6000 (bc2.4)s   | [R_te] min: 3344.53         max: 3401.96        Avg: 3376.20 (6.46)      | [MSE_tr]  0.1732   
Step    7000 (bc2.4)s   | [R_te] min: 3347.67         max: 3398.90        Avg: 3372.33 (5.07)      | [MSE_tr]  0.1707   
Step    8000 (bc2.4)s   | [R_te] min: 3367.92         max: 3438.38        Avg: 3405.17 (5.83)      | [MSE_tr]  0.1686   
Step    9000 (bc2.4)s   | [R_te] min: 3447.07         max: 3475.86        Avg: 3459.21 (2.58)      | [MSE_tr]  0.1664   
Step   10000 (bc2.4)s   | [R_te] min: 3440.96         max: 3473.04        Avg: 3458.33 (3.12)      | [MSE_tr]  0.1641   
Step   11000 (bc2.4)s   | [R_te] min: 3377.76         max: 3496.49        Avg: 3459.87 (9.74)      | [MSE_tr]  0.1622   
Step   12000 (bc2.4)s   | [R_te] min: 3461.35         max: 3514.50        Avg: 3495.64 (4.55)      | [MSE_tr]  0.1600   
Step   13000 (bc2.4)s   | [R_te] min: 3460.46         max: 3522.11        Avg: 3496.59 (5.00)      | [MSE_tr]  0.1580   
Step   14000 (bc2.3)s   | [R_te] min: 3344.84         max: 3371.94        Avg: 3354.31 (2.41)      | [MSE_tr]  0.1563   
Step   15000 (bc2.4)s   | [R_te] min: 3472.17         max: 3522.25        Avg: 3500.52 (4.82)      | [MSE_tr]  0.1542   
Step   16000 (bc2.4)s   | [R_te] min: 3484.29         max: 3516.18        Avg: 3501.27 (3.39)      | [MSE_tr]  0.1527   
Step   17000 (bc2.4)s   | [R_te] min: 3310.25         max: 3374.95        Avg: 3356.74 (5.81)      | [MSE_tr]  0.1507   
Step   18000 (bc2.4)s   | [R_te] min: 3492.78         max: 3581.49        Avg: 3553.63 (8.12)      | [MSE_tr]  0.1489   
Step   19000 (bc2.4)s   | [R_te] min: 3383.98         max: 3530.52        Avg: 3484.46 (12.58)     | [MSE_tr]  0.1473   
Step   20000 (bc2.3)s   | [R_te] min: 3412.66         max: 3514.55        Avg: 3476.17 (9.16)      | [MSE_tr]  0.1458   
Step   21000 (bc2.4)s   | [R_te] min: 3529.29         max: 3578.01        Avg: 3553.46 (4.58)      | [MSE_tr]  0.1442   
Step   22000 (bc2.4)s   | [R_te] min: 3509.66         max: 3563.96        Avg: 3545.77 (5.83)      | [MSE_tr]  0.1427   
Step   23000 (bc2.2)s   | [R_te] min: 3428.82         max: 3477.58        Avg: 3450.49 (5.37)      | [MSE_tr]  0.1412   
Step   24000 (bc2.3)s   | [R_te] min: 3391.44         max: 3540.37        Avg: 3496.73 (14.17)     | [MSE_tr]  0.1400   
Step   25000 (bc2.3)s   | [R_te] min: 3379.14         max: 3439.66        Avg: 3417.83 (6.13)      | [MSE_tr]  0.1387   
Step   26000 (bc2.2)s   | [R_te] min: 3220.25         max: 3549.06        Avg: 3485.50 (29.27)     | [MSE_tr]  0.1374   
Step   27000 (bc2.3)s   | [R_te] min: 3385.09         max: 3548.58        Avg: 3483.78 (17.99)     | [MSE_tr]  0.1363   
Step   28000 (bc2.4)s   | [R_te] min: 3459.71         max: 3507.25        Avg: 3486.31 (5.08)      | [MSE_tr]  0.1350   
