Step       0 (bc0.0)s   | [R_te] min: -1.08           max: 0.71           Avg: -0.10 (0.16)        | [MSE_tr]  0.4274   
Step    1000 (bc5.3)s   | [R_te] min: 3358.52         max: 3410.15        Avg: 3386.73 (4.29)      | [MSE_tr]  0.1954   
Step    2000 (bc5.3)s   | [R_te] min: 3300.09         max: 3376.58        Avg: 3338.68 (7.84)      | [MSE_tr]  0.1921   
Step    3000 (bc5.2)s   | [R_te] min: 3275.12         max: 3335.75        Avg: 3298.99 (5.64)      | [MSE_tr]  0.1911   
Step    4000 (bc5.3)s   | [R_te] min: 3309.82         max: 3361.11        Avg: 3333.71 (5.16)      | [MSE_tr]  0.1910   
Step    5000 (bc5.1)s   | [R_te] min: 3275.52         max: 3374.53        Avg: 3342.39 (7.93)      | [MSE_tr]  0.1908   
Step    6000 (bc4.9)s   | [R_te] min: 3405.92         max: 3444.84        Avg: 3425.75 (4.15)      | [MSE_tr]  0.1906   
Step    7000 (bc4.9)s   | [R_te] min: 3427.74         max: 3470.56        Avg: 3454.23 (4.06)      | [MSE_tr]  0.1909   
Step    8000 (bc5.0)s   | [R_te] min: 3341.07         max: 3379.59        Avg: 3358.03 (4.18)      | [MSE_tr]  0.1910   
Step    9000 (bc5.0)s   | [R_te] min: 3376.65         max: 3434.70        Avg: 3400.79 (6.16)      | [MSE_tr]  0.1910   
Step   10000 (bc5.1)s   | [R_te] min: 3359.57         max: 3403.72        Avg: 3386.87 (3.69)      | [MSE_tr]  0.1913   
Step   11000 (bc5.2)s   | [R_te] min: 3380.14         max: 3439.94        Avg: 3401.87 (5.72)      | [MSE_tr]  0.1914   
Step   12000 (bc5.0)s   | [R_te] min: 3382.20         max: 3452.37        Avg: 3413.29 (6.27)      | [MSE_tr]  0.1915   
Step   13000 (bc4.8)s   | [R_te] min: 3340.87         max: 3422.95        Avg: 3389.63 (7.79)      | [MSE_tr]  0.1914   
Step   14000 (bc5.0)s   | [R_te] min: 3439.56         max: 3497.68        Avg: 3474.85 (5.54)      | [MSE_tr]  0.1914   
Step   15000 (bc5.0)s   | [R_te] min: 3425.05         max: 3452.53        Avg: 3440.09 (2.72)      | [MSE_tr]  0.1920   
Step   16000 (bc5.1)s   | [R_te] min: 3417.52         max: 3481.19        Avg: 3448.39 (5.89)      | [MSE_tr]  0.1917   
Step   17000 (bc5.0)s   | [R_te] min: 3330.12         max: 3373.60        Avg: 3351.80 (3.41)      | [MSE_tr]  0.1922   
Step   18000 (bc5.1)s   | [R_te] min: 3430.59         max: 3510.77        Avg: 3470.08 (7.55)      | [MSE_tr]  0.1922   
Step   19000 (bc5.2)s   | [R_te] min: 3317.44         max: 3457.28        Avg: 3404.16 (11.20)     | [MSE_tr]  0.1920   
Step   20000 (bc5.2)s   | [R_te] min: 3465.50         max: 3515.86        Avg: 3483.50 (4.89)      | [MSE_tr]  0.1923   
Step   21000 (bc5.2)s   | [R_te] min: 3301.65         max: 3365.58        Avg: 3341.38 (5.92)      | [MSE_tr]  0.1926   
Step   22000 (bc4.8)s   | [R_te] min: 3431.84         max: 3496.41        Avg: 3465.07 (6.13)      | [MSE_tr]  0.1926   
Step   23000 (bc4.8)s   | [R_te] min: 3319.91         max: 3398.68        Avg: 3362.49 (7.13)      | [MSE_tr]  0.1926   
Step   24000 (bc4.8)s   | [R_te] min: 3413.34         max: 3510.62        Avg: 3464.24 (8.90)      | [MSE_tr]  0.1930   
Step   25000 (bc4.7)s   | [R_te] min: 3257.84         max: 3471.36        Avg: 3422.10 (18.95)     | [MSE_tr]  0.1932   
Step   26000 (bc4.9)s   | [R_te] min: 3388.32         max: 3445.76        Avg: 3422.25 (5.62)      | [MSE_tr]  0.1932   
Step   27000 (bc4.9)s   | [R_te] min: 3319.14         max: 3412.57        Avg: 3374.00 (9.13)      | [MSE_tr]  0.1933   
Step   28000 (bc5.0)s   | [R_te] min: 3367.64         max: 3444.08        Avg: 3419.71 (6.76)      | [MSE_tr]  0.1935   
Step   29000 (bc5.1)s   | [R_te] min: 3320.57         max: 3432.21        Avg: 3379.97 (11.97)     | [MSE_tr]  0.1937   
Step   30000 (bc5.1)s   | [R_te] min: 3440.48         max: 3491.47        Avg: 3468.65 (4.50)      | [MSE_tr]  0.1938   
