Step       0 (bc0.0)s   | [R_te] min: -1.67           max: 1.03           Avg: -0.58 (0.25)        | [MSE_tr]  0.4224   
Step    1000 (bc5.3)s   | [R_te] min: 3393.37         max: 3422.66        Avg: 3410.26 (3.14)      | [MSE_tr]  0.1946   
Step    2000 (bc5.4)s   | [R_te] min: 3345.44         max: 3398.58        Avg: 3375.15 (4.65)      | [MSE_tr]  0.1918   
Step    3000 (bc5.4)s   | [R_te] min: 3452.43         max: 3482.56        Avg: 3462.77 (2.89)      | [MSE_tr]  0.1914   
Step    4000 (bc5.3)s   | [R_te] min: 3427.27         max: 3459.55        Avg: 3443.79 (3.14)      | [MSE_tr]  0.1909   
Step    5000 (bc5.1)s   | [R_te] min: 3343.92         max: 3397.94        Avg: 3372.91 (5.12)      | [MSE_tr]  0.1908   
Step    6000 (bc5.4)s   | [R_te] min: 3495.48         max: 3550.78        Avg: 3514.90 (4.92)      | [MSE_tr]  0.1907   
Step    7000 (bc5.3)s   | [R_te] min: 3349.64         max: 3389.40        Avg: 3372.06 (4.07)      | [MSE_tr]  0.1908   
Step    8000 (bc5.1)s   | [R_te] min: 3448.70         max: 3562.56        Avg: 3524.73 (9.66)      | [MSE_tr]  0.1909   
Step    9000 (bc5.2)s   | [R_te] min: 3370.67         max: 3402.61        Avg: 3384.99 (2.91)      | [MSE_tr]  0.1910   
Step   10000 (bc5.4)s   | [R_te] min: 3517.77         max: 3559.35        Avg: 3535.25 (4.04)      | [MSE_tr]  0.1909   
Step   11000 (bc5.3)s   | [R_te] min: 3447.90         max: 3492.16        Avg: 3467.50 (3.63)      | [MSE_tr]  0.1910   
Step   12000 (bc5.3)s   | [R_te] min: 3462.94         max: 3505.20        Avg: 3477.16 (3.64)      | [MSE_tr]  0.1913   
Step   13000 (bc5.3)s   | [R_te] min: 3377.65         max: 3433.25        Avg: 3401.58 (5.11)      | [MSE_tr]  0.1915   
Step   14000 (bc5.3)s   | [R_te] min: 3462.02         max: 3514.55        Avg: 3484.06 (5.06)      | [MSE_tr]  0.1914   
Step   15000 (bc5.1)s   | [R_te] min: 3516.30         max: 3555.05        Avg: 3540.12 (4.28)      | [MSE_tr]  0.1917   
Step   16000 (bc5.1)s   | [R_te] min: 3409.06         max: 3443.95        Avg: 3426.07 (3.32)      | [MSE_tr]  0.1916   
Step   17000 (bc5.1)s   | [R_te] min: 3337.54         max: 3414.40        Avg: 3389.01 (6.73)      | [MSE_tr]  0.1917   
Step   18000 (bc5.3)s   | [R_te] min: 3407.71         max: 3459.90        Avg: 3431.76 (4.56)      | [MSE_tr]  0.1921   
Step   19000 (bc5.2)s   | [R_te] min: 3519.37         max: 3562.45        Avg: 3537.29 (4.48)      | [MSE_tr]  0.1921   
Step   20000 (bc5.1)s   | [R_te] min: 3489.53         max: 3513.28        Avg: 3503.09 (2.19)      | [MSE_tr]  0.1920   
Step   21000 (bc5.1)s   | [R_te] min: 3511.38         max: 3557.57        Avg: 3539.81 (3.87)      | [MSE_tr]  0.1923   
Step   22000 (bc5.1)s   | [R_te] min: 3486.71         max: 3539.88        Avg: 3515.97 (4.99)      | [MSE_tr]  0.1926   
Step   23000 (bc5.1)s   | [R_te] min: 3170.38         max: 3481.80        Avg: 3437.48 (28.34)     | [MSE_tr]  0.1927   
Step   24000 (bc5.3)s   | [R_te] min: 3427.29         max: 3474.83        Avg: 3448.34 (4.49)      | [MSE_tr]  0.1930   
Step   25000 (bc5.3)s   | [R_te] min: 3418.73         max: 3505.18        Avg: 3481.21 (7.43)      | [MSE_tr]  0.1935   
Step   26000 (bc5.3)s   | [R_te] min: 3473.01         max: 3519.56        Avg: 3496.40 (4.91)      | [MSE_tr]  0.1930   
Step   27000 (bc5.3)s   | [R_te] min: 3463.79         max: 3554.37        Avg: 3516.38 (8.57)      | [MSE_tr]  0.1935   
Step   28000 (bc5.3)s   | [R_te] min: 3499.68         max: 3577.93        Avg: 3548.95 (6.79)      | [MSE_tr]  0.1936   
Step   29000 (bc5.3)s   | [R_te] min: 3473.99         max: 3516.79        Avg: 3494.13 (4.00)      | [MSE_tr]  0.1939   
Step   30000 (bc5.4)s   | [R_te] min: 3424.73         max: 3502.10        Avg: 3473.37 (7.79)      | [MSE_tr]  0.1939   
Step   31000 (bc5.2)s   | [R_te] min: 3359.13         max: 3467.35        Avg: 3438.38 (9.45)      | [MSE_tr]  0.1944   
Step   32000 (bc5.4)s   | [R_te] min: 3431.15         max: 3520.09        Avg: 3476.17 (8.68)      | [MSE_tr]  0.1944   
Step   33000 (bc5.3)s   | [R_te] min: 3354.40         max: 3512.39        Avg: 3466.58 (13.49)     | [MSE_tr]  0.1945   
Step   34000 (bc5.3)s   | [R_te] min: 3385.23         max: 3456.38        Avg: 3433.51 (6.68)      | [MSE_tr]  0.1945   
Step   35000 (bc5.3)s   | [R_te] min: 3430.15         max: 3502.35        Avg: 3475.99 (5.98)      | [MSE_tr]  0.1945   
Step   36000 (bc5.4)s   | [R_te] min: 3410.54         max: 3443.27        Avg: 3427.33 (3.28)      | [MSE_tr]  0.1950   
Step   37000 (bc5.2)s   | [R_te] min: 3314.27         max: 3431.20        Avg: 3407.02 (10.58)     | [MSE_tr]  0.1952   
Step   38000 (bc5.3)s   | [R_te] min: 3354.23         max: 3435.25        Avg: 3414.71 (7.16)      | [MSE_tr]  0.1955   
Step   39000 (bc5.3)s   | [R_te] min: 3299.11         max: 3425.23        Avg: 3398.82 (11.39)     | [MSE_tr]  0.1954   
Step   40000 (bc5.2)s   | [R_te] min: 3335.22         max: 3416.49        Avg: 3382.66 (8.09)      | [MSE_tr]  0.1953   
Step   41000 (bc5.2)s   | [R_te] min: 3290.39         max: 3424.61        Avg: 3386.91 (11.60)     | [MSE_tr]  0.1957   
Step   42000 (bc5.3)s   | [R_te] min: 3347.90         max: 3398.26        Avg: 3371.60 (5.22)      | [MSE_tr]  0.1956   
Step   43000 (bc5.4)s   | [R_te] min: 3246.90         max: 3418.41        Avg: 3372.58 (14.98)     | [MSE_tr]  0.1959   
Step   44000 (bc5.2)s   | [R_te] min: 3340.64         max: 3413.69        Avg: 3384.27 (5.90)      | [MSE_tr]  0.1958   
Step   45000 (bc5.2)s   | [R_te] min: 2958.48         max: 3314.42        Avg: 3264.76 (32.62)     | [MSE_tr]  0.1963   
Step   46000 (bc5.2)s   | [R_te] min: 3384.05         max: 3476.50        Avg: 3443.88 (7.89)      | [MSE_tr]  0.1962   
Step   47000 (bc5.3)s   | [R_te] min: 2810.34         max: 3399.02        Avg: 3308.05 (53.40)     | [MSE_tr]  0.1962   
Step   48000 (bc5.3)s   | [R_te] min: 3274.89         max: 3358.52        Avg: 3317.33 (8.06)      | [MSE_tr]  0.1962   
Step   49000 (bc5.3)s   | [R_te] min: 3315.37         max: 3367.42        Avg: 3341.04 (5.04)      | [MSE_tr]  0.1966   
Step   50000 (bc5.4)s   | [R_te] min: 3203.05         max: 3323.47        Avg: 3291.33 (10.53)     | [MSE_tr]  0.1968   
Step   51000 (bc5.3)s   | [R_te] min: 3246.95         max: 3403.49        Avg: 3361.67 (15.02)     | [MSE_tr]  0.1966   
Step   52000 (bc5.3)s   | [R_te] min: 3327.74         max: 3403.66        Avg: 3366.84 (6.59)      | [MSE_tr]  0.1969   
Step   53000 (bc5.4)s   | [R_te] min: 3274.09         max: 3340.12        Avg: 3314.41 (5.44)      | [MSE_tr]  0.1969   
Step   54000 (bc5.3)s   | [R_te] min: 3305.44         max: 3379.08        Avg: 3341.88 (7.14)      | [MSE_tr]  0.1971   
Step   55000 (bc5.3)s   | [R_te] min: 3282.56         max: 3416.86        Avg: 3370.24 (11.34)     | [MSE_tr]  0.1971   
Step   56000 (bc5.2)s   | [R_te] min: 3214.54         max: 3260.11        Avg: 3236.21 (4.39)      | [MSE_tr]  0.1972   
Step   57000 (bc5.3)s   | [R_te] min: 3380.03         max: 3461.43        Avg: 3422.49 (7.38)      | [MSE_tr]  0.1976   
Step   58000 (bc5.0)s   | [R_te] min: 3368.83         max: 3458.72        Avg: 3426.93 (8.18)      | [MSE_tr]  0.1977   
Step   59000 (bc5.1)s   | [R_te] min: 3347.97         max: 3431.90        Avg: 3403.68 (8.44)      | [MSE_tr]  0.1978   
Step   60000 (bc5.1)s   | [R_te] min: 3193.46         max: 3288.38        Avg: 3242.05 (8.98)      | [MSE_tr]  0.1981   
Step   61000 (bc5.2)s   | [R_te] min: 3301.48         max: 3438.75        Avg: 3400.08 (12.12)     | [MSE_tr]  0.1981   
Step   62000 (bc5.2)s   | [R_te] min: 3230.80         max: 3407.40        Avg: 3349.43 (16.74)     | [MSE_tr]  0.1980   
Step   63000 (bc5.1)s   | [R_te] min: 3304.37         max: 3415.36        Avg: 3381.02 (11.10)     | [MSE_tr]  0.1981   
Step   64000 (bc5.0)s   | [R_te] min: 3375.40         max: 3516.49        Avg: 3467.33 (14.14)     | [MSE_tr]  0.1984   
Step   65000 (bc5.1)s   | [R_te] min: 3297.71         max: 3394.77        Avg: 3349.27 (10.29)     | [MSE_tr]  0.1985   
Step   66000 (bc5.0)s   | [R_te] min: 3304.39         max: 3401.66        Avg: 3372.30 (8.70)      | [MSE_tr]  0.1984   
Step   67000 (bc5.3)s   | [R_te] min: 3343.60         max: 3430.63        Avg: 3389.29 (8.00)      | [MSE_tr]  0.1989   
Step   68000 (bc5.3)s   | [R_te] min: 3277.20         max: 3395.56        Avg: 3357.97 (10.67)     | [MSE_tr]  0.1990   
Step   69000 (bc5.3)s   | [R_te] min: 3156.16         max: 3324.94        Avg: 3282.67 (14.48)     | [MSE_tr]  0.1992   
Step   70000 (bc5.3)s   | [R_te] min: 3330.61         max: 3454.53        Avg: 3416.36 (11.32)     | [MSE_tr]  0.1992   
Step   71000 (bc5.3)s   | [R_te] min: 3301.38         max: 3487.11        Avg: 3431.47 (17.00)     | [MSE_tr]  0.1993   
Step   72000 (bc5.4)s   | [R_te] min: 3180.12         max: 3332.83        Avg: 3281.65 (14.48)     | [MSE_tr]  0.1998   
Step   73000 (bc5.3)s   | [R_te] min: 3261.66         max: 3461.59        Avg: 3404.64 (17.97)     | [MSE_tr]  0.1994   
Step   74000 (bc5.2)s   | [R_te] min: 3253.09         max: 3512.64        Avg: 3416.54 (25.14)     | [MSE_tr]  0.1995   
Step   75000 (bc5.1)s   | [R_te] min: 3367.12         max: 3438.41        Avg: 3414.17 (6.12)      | [MSE_tr]  0.1998   
Step   76000 (bc5.3)s   | [R_te] min: 3152.91         max: 3477.92        Avg: 3408.63 (29.87)     | [MSE_tr]  0.1999   
Step   77000 (bc5.4)s   | [R_te] min: 3212.07         max: 3323.10        Avg: 3285.47 (9.66)      | [MSE_tr]  0.2000   
Step   78000 (bc5.3)s   | [R_te] min: 3269.56         max: 3368.36        Avg: 3326.98 (11.71)     | [MSE_tr]  0.2000   
Step   79000 (bc5.1)s   | [R_te] min: 3095.25         max: 3399.02        Avg: 3327.89 (25.89)     | [MSE_tr]  0.2004   
Step   80000 (bc5.4)s   | [R_te] min: 3295.75         max: 3519.65        Avg: 3433.65 (22.88)     | [MSE_tr]  0.2000   
Step   81000 (bc5.3)s   | [R_te] min: 3342.04         max: 3427.58        Avg: 3396.61 (7.30)      | [MSE_tr]  0.2004   
Step   82000 (bc5.3)s   | [R_te] min: 3200.85         max: 3363.73        Avg: 3305.63 (16.59)     | [MSE_tr]  0.2005   
Step   83000 (bc5.3)s   | [R_te] min: 3105.70         max: 3278.78        Avg: 3219.50 (15.65)     | [MSE_tr]  0.2009   
Step   84000 (bc5.3)s   | [R_te] min: 3348.25         max: 3415.29        Avg: 3386.62 (6.89)      | [MSE_tr]  0.2006   
Step   85000 (bc5.3)s   | [R_te] min: 2505.84         max: 3377.90        Avg: 3250.47 (79.03)     | [MSE_tr]  0.2008   
Step   86000 (bc5.3)s   | [R_te] min: 3286.94         max: 3496.40        Avg: 3414.43 (20.32)     | [MSE_tr]  0.2008   
Step   87000 (bc5.3)s   | [R_te] min: 3166.51         max: 3355.11        Avg: 3309.08 (17.56)     | [MSE_tr]  0.2010   
Step   88000 (bc5.3)s   | [R_te] min: 3308.51         max: 3441.46        Avg: 3386.94 (14.94)     | [MSE_tr]  0.2011   
Step   89000 (bc5.3)s   | [R_te] min: 3293.25         max: 3518.30        Avg: 3446.93 (23.99)     | [MSE_tr]  0.2011   
Step   90000 (bc5.3)s   | [R_te] min: 3180.19         max: 3358.26        Avg: 3310.90 (18.44)     | [MSE_tr]  0.2010   
Step   91000 (bc5.3)s   | [R_te] min: 3229.28         max: 3369.01        Avg: 3327.02 (11.84)     | [MSE_tr]  0.2016   
Step   92000 (bc5.3)s   | [R_te] min: 3173.09         max: 3436.50        Avg: 3349.55 (26.90)     | [MSE_tr]  0.2016   
Step   93000 (bc5.3)s   | [R_te] min: 3313.12         max: 3479.97        Avg: 3411.04 (19.03)     | [MSE_tr]  0.2014   
Step   94000 (bc5.2)s   | [R_te] min: 3301.04         max: 3402.20        Avg: 3344.77 (10.53)     | [MSE_tr]  0.2018   
Step   95000 (bc5.3)s   | [R_te] min: 3254.85         max: 3379.56        Avg: 3332.93 (11.69)     | [MSE_tr]  0.2014   
Step   96000 (bc5.3)s   | [R_te] min: 3060.42         max: 3359.82        Avg: 3253.28 (31.37)     | [MSE_tr]  0.2018   
Step   97000 (bc5.4)s   | [R_te] min: 3349.94         max: 3508.49        Avg: 3446.16 (14.01)     | [MSE_tr]  0.2018   
