Step       0 (bc0.0)s   | [R_te] min: 212.49          max: 230.07         Avg: 220.50 (1.84)       | [MSE_tr]  0.4387    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc22.5)s  | [R_te] min: 238.16          max: 263.13         Avg: 249.14 (2.87)       | [MSE_tr]  0.4083    | w_noise: [0.439 0.437 0.438 0.450 0.455 0.469 0.468 0.472 0.471 0.472]
Step    2000 (bc22.5)s  | [R_te] min: 229.25          max: 240.97         Avg: 235.14 (1.24)       | [MSE_tr]  0.4039    | w_noise: [0.441 0.444 0.450 0.484 0.516 0.561 0.565 0.578 0.579 0.583]
Step    3000 (bc22.6)s  | [R_te] min: 234.99          max: 253.25         Avg: 245.38 (1.62)       | [MSE_tr]  0.4000    | w_noise: [0.415 0.422 0.430 0.478 0.544 0.638 0.655 0.685 0.691 0.701]
Step    4000 (bc22.5)s  | [R_te] min: 247.01          max: 272.68         Avg: 259.46 (2.84)       | [MSE_tr]  0.3972    | w_noise: [0.394 0.402 0.410 0.461 0.548 0.689 0.733 0.782 0.801 0.824]
Step    5000 (bc22.5)s  | [R_te] min: 273.83          max: 364.39         Avg: 317.75 (10.22)      | [MSE_tr]  0.3953    | w_noise: [0.382 0.388 0.396 0.447 0.540 0.714 0.791 0.870 0.905 0.946]
Step    6000 (bc22.5)s  | [R_te] min: 310.23          max: 365.59         Avg: 345.11 (5.21)       | [MSE_tr]  0.3915    | w_noise: [0.374 0.381 0.388 0.438 0.533 0.718 0.823 0.933 0.991 1.060]
Step    7000 (bc22.5)s  | [R_te] min: 323.14          max: 358.31         Avg: 342.34 (3.42)       | [MSE_tr]  0.3909    | w_noise: [0.370 0.375 0.382 0.432 0.526 0.717 0.837 0.970 1.053 1.151]
Step    8000 (bc22.7)s  | [R_te] min: 327.13          max: 375.75         Avg: 350.02 (4.71)       | [MSE_tr]  0.3892    | w_noise: [0.366 0.371 0.379 0.429 0.521 0.713 0.841 0.984 1.087 1.217]
Step    9000 (bc22.5)s  | [R_te] min: 319.22          max: 375.50         Avg: 344.04 (5.18)       | [MSE_tr]  0.3888    | w_noise: [0.364 0.369 0.376 0.427 0.519 0.710 0.840 0.991 1.104 1.257]
Step   10000 (bc22.6)s  | [R_te] min: 327.09          max: 364.05         Avg: 346.10 (3.86)       | [MSE_tr]  0.3867    | w_noise: [0.363 0.368 0.375 0.425 0.516 0.708 0.839 0.992 1.109 1.272]
Step   11000 (bc22.6)s  | [R_te] min: 331.50          max: 376.35         Avg: 353.03 (4.11)       | [MSE_tr]  0.3866    | w_noise: [0.363 0.367 0.374 0.424 0.514 0.708 0.838 0.989 1.112 1.280]
Step   12000 (bc22.5)s  | [R_te] min: 324.44          max: 358.44         Avg: 338.92 (3.84)       | [MSE_tr]  0.3857    | w_noise: [0.362 0.366 0.374 0.424 0.513 0.708 0.836 0.990 1.110 1.282]
Step   13000 (bc22.6)s  | [R_te] min: 326.05          max: 368.87         Avg: 344.51 (4.57)       | [MSE_tr]  0.3860    | w_noise: [0.362 0.367 0.374 0.424 0.513 0.705 0.834 0.989 1.110 1.284]
Step   14000 (bc22.6)s  | [R_te] min: 333.76          max: 364.14         Avg: 345.37 (2.84)       | [MSE_tr]  0.3848    | w_noise: [0.362 0.366 0.373 0.424 0.515 0.702 0.836 0.990 1.115 1.283]
Step   15000 (bc22.6)s  | [R_te] min: 326.67          max: 373.17         Avg: 352.51 (5.19)       | [MSE_tr]  0.3839    | w_noise: [0.362 0.365 0.374 0.423 0.515 0.705 0.836 0.991 1.111 1.284]
Step   16000 (bc22.6)s  | [R_te] min: 325.05          max: 387.89         Avg: 354.49 (5.34)       | [MSE_tr]  0.3838    | w_noise: [0.362 0.366 0.374 0.423 0.515 0.705 0.836 0.991 1.112 1.281]
Step   17000 (bc22.7)s  | [R_te] min: 322.21          max: 368.40         Avg: 342.28 (4.21)       | [MSE_tr]  0.3840    | w_noise: [0.362 0.366 0.373 0.423 0.515 0.704 0.836 0.991 1.114 1.283]
Step   18000 (bc22.5)s  | [R_te] min: 331.45          max: 371.97         Avg: 351.69 (4.60)       | [MSE_tr]  0.3834    | w_noise: [0.362 0.366 0.374 0.424 0.514 0.704 0.836 0.989 1.115 1.282]
Step   19000 (bc22.5)s  | [R_te] min: 319.53          max: 377.26         Avg: 344.94 (5.40)       | [MSE_tr]  0.3842    | w_noise: [0.361 0.365 0.373 0.423 0.514 0.705 0.838 0.990 1.116 1.280]
Step   20000 (bc22.5)s  | [R_te] min: 321.06          max: 358.57         Avg: 343.19 (4.07)       | [MSE_tr]  0.3848    | w_noise: [0.361 0.365 0.373 0.422 0.514 0.704 0.836 0.989 1.116 1.281]
Step   21000 (bc22.5)s  | [R_te] min: 311.43          max: 383.48         Avg: 341.49 (6.18)       | [MSE_tr]  0.3840    | w_noise: [0.361 0.365 0.373 0.422 0.514 0.703 0.834 0.989 1.114 1.281]
Step   22000 (bc22.5)s  | [R_te] min: 311.37          max: 340.68         Avg: 326.51 (3.02)       | [MSE_tr]  0.3832    | w_noise: [0.361 0.364 0.373 0.423 0.514 0.702 0.833 0.989 1.116 1.280]
Step   23000 (bc22.5)s  | [R_te] min: 272.21          max: 347.29         Avg: 316.85 (7.99)       | [MSE_tr]  0.3826    | w_noise: [0.361 0.365 0.372 0.422 0.516 0.702 0.834 0.985 1.116 1.278]
Step   24000 (bc22.5)s  | [R_te] min: 262.23          max: 349.81         Avg: 298.68 (9.17)       | [MSE_tr]  0.3827    | w_noise: [0.361 0.365 0.373 0.423 0.515 0.703 0.833 0.987 1.113 1.278]
Step   25000 (bc22.5)s  | [R_te] min: 261.19          max: 319.39         Avg: 286.19 (6.52)       | [MSE_tr]  0.3827    | w_noise: [0.361 0.365 0.373 0.422 0.515 0.703 0.832 0.987 1.113 1.279]
Step   26000 (bc22.5)s  | [R_te] min: 249.33          max: 314.08         Avg: 276.13 (8.22)       | [MSE_tr]  0.3825    | w_noise: [0.361 0.365 0.373 0.422 0.514 0.705 0.832 0.986 1.112 1.279]
Step   27000 (bc22.5)s  | [R_te] min: 259.78          max: 338.11         Avg: 301.86 (10.25)      | [MSE_tr]  0.3821    | w_noise: [0.361 0.365 0.373 0.422 0.515 0.705 0.833 0.985 1.112 1.280]
