Step       0 (bc0.0)s   | [R_te] min: 219.58          max: 244.58         Avg: 234.05 (2.43)       | [MSE_tr]  0.6218    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step    1000 (bc23.2)s  | [R_te] min: 202.83          max: 215.49         Avg: 211.57 (1.13)       | [MSE_tr]  0.5632    | w_noise: [0.441 0.442 0.446 0.459 0.467 0.470 0.474 0.474 0.476 0.476]
Step    2000 (bc23.3)s  | [R_te] min: 187.58          max: 196.01         Avg: 192.33 (1.12)       | [MSE_tr]  0.5568    | w_noise: [0.453 0.458 0.476 0.525 0.555 0.573 0.587 0.589 0.593 0.598]
Step    3000 (bc23.3)s  | [R_te] min: 182.42          max: 189.16         Avg: 185.22 (0.65)       | [MSE_tr]  0.5538    | w_noise: [0.427 0.434 0.465 0.554 0.625 0.676 0.706 0.713 0.724 0.735]
Step    4000 (bc23.4)s  | [R_te] min: 177.91          max: 188.99         Avg: 184.10 (0.84)       | [MSE_tr]  0.5537    | w_noise: [0.400 0.409 0.444 0.554 0.670 0.772 0.830 0.847 0.868 0.888]
Step    5000 (bc23.7)s  | [R_te] min: 181.09          max: 192.00         Avg: 186.70 (1.11)       | [MSE_tr]  0.5489    | w_noise: [0.385 0.393 0.429 0.545 0.690 0.852 0.953 0.986 1.023 1.062]
Step    6000 (bc23.3)s  | [R_te] min: 178.75          max: 186.45         Avg: 181.68 (0.83)       | [MSE_tr]  0.5464    | w_noise: [0.377 0.385 0.419 0.535 0.695 0.913 1.067 1.126 1.181 1.247]
Step    7000 (bc23.3)s  | [R_te] min: 182.91          max: 191.23         Avg: 187.61 (0.89)       | [MSE_tr]  0.5442    | w_noise: [0.371 0.381 0.414 0.526 0.690 0.949 1.157 1.252 1.339 1.444]
Step    8000 (bc23.6)s  | [R_te] min: 181.58          max: 194.81         Avg: 187.86 (1.15)       | [MSE_tr]  0.5430    | w_noise: [0.367 0.376 0.410 0.523 0.687 0.967 1.217 1.354 1.477 1.630]
Step    9000 (bc23.3)s  | [R_te] min: 182.64          max: 185.97         Avg: 184.67 (0.34)       | [MSE_tr]  0.5414    | w_noise: [0.366 0.373 0.407 0.518 0.684 0.972 1.253 1.426 1.581 1.798]
Step   10000 (bc23.3)s  | [R_te] min: 182.81          max: 195.30         Avg: 190.71 (1.12)       | [MSE_tr]  0.5403    | w_noise: [0.364 0.372 0.406 0.515 0.681 0.976 1.265 1.464 1.650 1.923]
Step   11000 (bc23.3)s  | [R_te] min: 185.35          max: 195.50         Avg: 190.46 (0.96)       | [MSE_tr]  0.5382    | w_noise: [0.363 0.372 0.405 0.515 0.678 0.974 1.277 1.484 1.682 2.005]
Step   12000 (bc23.4)s  | [R_te] min: 183.55          max: 190.06         Avg: 187.95 (0.57)       | [MSE_tr]  0.5378    | w_noise: [0.363 0.371 0.404 0.513 0.679 0.972 1.279 1.492 1.699 2.049]
Step   13000 (bc23.3)s  | [R_te] min: 183.39          max: 190.40         Avg: 186.71 (0.80)       | [MSE_tr]  0.5377    | w_noise: [0.363 0.371 0.405 0.515 0.680 0.972 1.274 1.495 1.706 2.074]
Step   14000 (bc23.2)s  | [R_te] min: 183.94          max: 195.25         Avg: 189.04 (1.04)       | [MSE_tr]  0.5373    | w_noise: [0.362 0.370 0.403 0.514 0.679 0.972 1.274 1.495 1.708 2.084]
Step   15000 (bc23.3)s  | [R_te] min: 184.48          max: 194.28         Avg: 188.44 (0.95)       | [MSE_tr]  0.5374    | w_noise: [0.362 0.371 0.404 0.514 0.677 0.974 1.272 1.500 1.709 2.084]
Step   16000 (bc23.2)s  | [R_te] min: 183.50          max: 190.54         Avg: 187.05 (0.73)       | [MSE_tr]  0.5359    | w_noise: [0.362 0.371 0.404 0.514 0.679 0.976 1.276 1.502 1.712 2.076]
Step   17000 (bc23.4)s  | [R_te] min: 188.46          max: 196.67         Avg: 192.76 (0.85)       | [MSE_tr]  0.5359    | w_noise: [0.363 0.371 0.403 0.513 0.680 0.975 1.277 1.501 1.710 2.083]
Step   18000 (bc23.6)s  | [R_te] min: 182.34          max: 191.70         Avg: 186.20 (0.94)       | [MSE_tr]  0.5357    | w_noise: [0.362 0.370 0.403 0.514 0.676 0.974 1.276 1.500 1.713 2.082]
Step   19000 (bc23.2)s  | [R_te] min: 184.74          max: 194.57         Avg: 188.94 (0.91)       | [MSE_tr]  0.5345    | w_noise: [0.363 0.371 0.404 0.513 0.678 0.977 1.272 1.504 1.709 2.086]
Step   20000 (bc23.8)s  | [R_te] min: 186.09          max: 193.64         Avg: 190.55 (0.62)       | [MSE_tr]  0.5352    | w_noise: [0.363 0.371 0.404 0.513 0.678 0.978 1.274 1.501 1.713 2.083]
Step   21000 (bc23.2)s  | [R_te] min: 179.00          max: 191.08         Avg: 185.06 (1.03)       | [MSE_tr]  0.5357    | w_noise: [0.362 0.371 0.403 0.514 0.678 0.978 1.279 1.507 1.716 2.084]
Step   22000 (bc23.4)s  | [R_te] min: 184.74          max: 196.57         Avg: 189.53 (1.10)       | [MSE_tr]  0.5357    | w_noise: [0.363 0.371 0.403 0.514 0.679 0.977 1.274 1.510 1.714 2.082]
Step   23000 (bc23.5)s  | [R_te] min: 186.29          max: 199.36         Avg: 192.04 (1.07)       | [MSE_tr]  0.5339    | w_noise: [0.362 0.371 0.403 0.514 0.679 0.974 1.276 1.504 1.712 2.089]
Step   24000 (bc23.3)s  | [R_te] min: 183.71          max: 194.17         Avg: 188.51 (1.06)       | [MSE_tr]  0.5339    | w_noise: [0.362 0.371 0.404 0.514 0.678 0.974 1.276 1.502 1.712 2.090]
Step   25000 (bc23.7)s  | [R_te] min: 184.93          max: 197.71         Avg: 192.28 (1.24)       | [MSE_tr]  0.5333    | w_noise: [0.363 0.371 0.404 0.515 0.676 0.972 1.278 1.503 1.712 2.086]
Step   26000 (bc23.4)s  | [R_te] min: 184.65          max: 192.53         Avg: 189.08 (0.77)       | [MSE_tr]  0.5343    | w_noise: [0.363 0.370 0.404 0.513 0.677 0.971 1.274 1.503 1.711 2.086]
Step   27000 (bc23.4)s  | [R_te] min: 185.73          max: 195.16         Avg: 190.37 (0.86)       | [MSE_tr]  0.5338    | w_noise: [0.362 0.371 0.404 0.514 0.677 0.972 1.270 1.502 1.710 2.089]
Step   28000 (bc23.5)s  | [R_te] min: 187.07          max: 194.63         Avg: 190.43 (0.77)       | [MSE_tr]  0.5329    | w_noise: [0.363 0.371 0.403 0.513 0.680 0.970 1.278 1.503 1.706 2.087]
Step   29000 (bc23.5)s  | [R_te] min: 185.29          max: 194.81         Avg: 190.00 (0.89)       | [MSE_tr]  0.5342    | w_noise: [0.363 0.371 0.404 0.514 0.680 0.973 1.276 1.501 1.706 2.087]
Step   30000 (bc23.6)s  | [R_te] min: 184.15          max: 195.10         Avg: 190.77 (1.09)       | [MSE_tr]  0.5331    | w_noise: [0.363 0.371 0.403 0.514 0.679 0.971 1.273 1.496 1.709 2.086]
Step   31000 (bc23.4)s  | [R_te] min: 188.59          max: 197.71         Avg: 191.71 (0.87)       | [MSE_tr]  0.5330    | w_noise: [0.362 0.371 0.404 0.512 0.677 0.973 1.273 1.500 1.705 2.085]
